MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,1xBet_H,1xBet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Coolbet_H,Coolbet_A,Marathonbet_H,Marathonbet_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A
234,2018-2019,Atlanta Hawks,Utah Jazz,2019-03-21,117,114,254,0.9382734291308041,247,0.9383785426639314,260,0.9381878540757044,260,0.9381878540757044,250,0.9383327703336711,258,0.9382159351249135,261,0.9381739755571532,260,0.9381878540757044,275,0.9379903131182209
235,2018-2019,Charlotte Hornets,Minnesota Timberwolves,2019-03-21,113,106,-250,0.93085601519157,-250,0.93085601519157,-250,0.93085601519157,-227,0.9304804066240366,-238,0.9306690650295233,-227,0.9304804066240366,-233,0.9305855100247622,-217,0.9302923776043899,-256,0.9309429433797592
236,2018-2019,Washington Wizards,Denver Nuggets,2019-03-21,108,113,296,0.937747505148107,303,0.9376740731571456,325,0.9374639436944733,309,0.9376137880810778,330,0.9374201062409453,298,0.9377261713710311,309,0.9376137880810778,295,0.9377582808824463,330,0.9374201062409453
237,2018-2019,Portland Trail Blazers,Dallas Mavericks,2019-03-21,126,118,-476,0.9326201532161679,-588,0.9329927169446075,-556,0.9329015587509858,-556,0.9329015587509858,-556,0.9329015587509858,-500,0.9327140112298766,-500,0.9327140112298766,-526,0.9328060437319334,-556,0.9329015587509858
238,2018-2019,Oklahoma City Thunder,Toronto Raptors,2019-03-21,114,123,-182,0.9294724477810121,-204,0.9300205151584227,-213,0.9302122456109703,-189,0.9296606000983767,-192,0.9297370587380758,-196,0.9298353811850656,-204,0.9300205151584227,-208,0.9301077672941913,-208,0.9301077672941913
239,2018-2019,San Antonio Spurs,Miami Heat,2019-03-21,105,110,-227,0.9304804066240366,-244,0.9307648292962044,-238,0.9306690650295233,-238,0.9306690650295233,-250,0.93085601519157,-233,0.9305855100247622,-244,0.9307648292962044,-250,0.93085601519157,-278,0.9312296921582421
240,2018-2019,Chicago Bulls,Washington Wizards,2019-03-21,126,120,162,0.9403842804899285,149,0.9408941651932305,154,0.9406878016003908,135,0.9415539126795927,152,0.9407687070619545,166,0.940243557065987,156,0.9406089840217063,148,0.9409371225125563,165,0.9402780943697288
241,2018-2019,Memphis Grizzlies,Houston Rockets,2019-03-21,126,125,198,0.9393234973196073,177,0.9398895497026338,179,0.9398298855402709,179,0.9398298855402709,189,0.9395506064824021,202,0.9392290882038407,194,0.9394218197665971,179,0.9398298855402709,195,0.9393968590422968
242,2018-2019,New York Knicks,Utah Jazz,2019-03-20,116,137,800,0.9357491256594106,689,0.9359378396000868,700,0.9359164627705802,700,0.9359164627705802,715,0.9358883740412053,769,0.935796339563863,742,0.9358406800610439,750,0.9358272088641553,600,0.9361396720390683
243,2018-2019,Cleveland Cavaliers,Milwaukee Bucks,2019-03-20,107,102,191,0.9394982784062961,179,0.9398298855402709,204,0.9391832788545645,220,0.9388469252763196,206,0.9391383633462501,193,0.9394470404984423,204,0.9391832788545645,200,0.9392758183440566,215,0.9389466328937024
244,2018-2019,Orlando Magic,New Orleans Pelicans,2019-03-20,119,96,-400,0.9322488172093131,-500,0.9327140112298766,-455,0.9325299229381865,-500,0.9327140112298766,-455,0.9325299229381865,-417,0.9323436032732639,-435,0.9324359084283632,-435,0.9324359084283632,-500,0.9327140112298766
245,2018-2019,Philadelphia 76ers,Boston Celtics,2019-03-20,118,115,-152,0.9284710769042819,-167,0.929016466399644,-161,0.9288104303680628,-161,0.9288104303680628,-164,0.9289153214386858,-156,0.9286267039704743,-159,0.9287383177570093,-164,0.9289153214386858,-169,0.9290819131390873
246,2018-2019,Los Angeles Clippers,Indiana Pacers,2019-03-20,115,109,-200,0.9299297903008322,-227,0.9304804066240366,-213,0.9302122456109703,-238,0.9306690650295233,-208,0.9301077672941913,-200,0.9299297903008322,-204,0.9300205151584227,-208,0.9301077672941913,-233,0.9305855100247622
247,2018-2019,Sacramento Kings,Brooklyn Nets,2019-03-20,121,123,-147,0.9282647133114422,-156,0.9286267039704743,-156,0.9286267039704743,-161,0.9288104303680628,-159,0.9287383177570093,-156,0.9286267039704743,-154,0.9285498944829664,-152,0.9284710769042819,-154,0.9285498944829664
248,2018-2019,Milwaukee Bucks,Los Angeles Lakers,2019-03-19,115,101,-556,0.9329015587509858,-769,0.9333656997208398,-714,0.9332723351414941,-714,0.9332723351414941,-667,0.9331803682354916,-588,0.9329927169446075,-625,0.9330865008509747,-667,0.9331803682354916,-588,0.9329927169446075
249,2018-2019,Minnesota Timberwolves,Golden State Warriors,2019-03-19,107,117,219,0.9388665009002829,200,0.9392758183440566,210,0.9390511112104815,220,0.9388469252763196,204,0.9391832788545645,222,0.9388083054932971,225,0.9387516688918558,215,0.9389466328937024,240,0.9384898134751495
250,2018-2019,Atlanta Hawks,Houston Rockets,2019-03-19,105,121,268,0.938079736777626,266,0.9381061541174396,280,0.9379291863464309,280,0.9379291863464309,285,0.9378702119257601,272,0.9380280718695037,295,0.9377582808824463,280,0.9379291863464309,290,0.9378132781424828
251,2018-2019,Charlotte Hornets,Philadelphia 76ers,2019-03-19,114,118,-115,0.926522719948437,-123,0.9270425082906242,-120,0.9268556422337221,-120,0.9268556422337221,-109,0.9260832625318607,-120,0.9268556422337221,-120,0.9268556422337221,-114,0.9264526615197074,-130,0.9274452450595705
252,2018-2019,Portland Trail Blazers,Indiana Pacers,2019-03-18,106,98,-172,0.9291772459618604,-192,0.9297370587380758,-185,0.9295548186111948,-189,0.9296606000983767,-196,0.9298353811850656,-182,0.9294724477810121,-185,0.9295548186111948,-172,0.9291772459618604,-200,0.9299297903008322
253,2018-2019,Phoenix Suns,Chicago Bulls,2019-03-18,101,116,-135,0.9277075316107751,-143,0.9280893042575284,-141,0.9279978939054889,-139,0.9279038718291054,-132,0.9275525261752512,-137,0.9278071244751456,-139,0.9279038718291054,-133,0.9276049658250801,-137,0.9278071244751456
254,2018-2019,Dallas Mavericks,New Orleans Pelicans,2019-03-18,125,129,-189,0.9296606000983767,-208,0.9301077672941913,-200,0.9299297903008322,-200,0.9299297903008322,-200,0.9299297903008322,-196,0.9298353811850656,-196,0.9298353811850656,-189,0.9296606000983767,-200,0.9299297903008322
255,2018-2019,Oklahoma City Thunder,Miami Heat,2019-03-18,107,116,-217,0.9302923776043899,-238,0.9306690650295233,-233,0.9305855100247622,-238,0.9306690650295233,-227,0.9304804066240366,-222,0.9303885000628641,-222,0.9303885000628641,-217,0.9302923776043899,-227,0.9304804066240366
256,2018-2019,San Antonio Spurs,Golden State Warriors,2019-03-18,111,105,127,0.9419967363892596,116,0.9427062169849654,125,0.9421163702140487,135,0.9415539126795927,125,0.9421163702140487,129,0.9418808411214952,131,0.9417685118619696,125,0.9421163702140487,125,0.9421163702140487
257,2018-2019,Boston Celtics,Denver Nuggets,2019-03-18,105,114,-159,0.9287383177570093,-185,0.9295548186111948,-175,0.929269328802039,-167,0.929016466399644,-182,0.9294724477810121,-164,0.9289153214386858,-172,0.9291772459618604,-167,0.929016466399644,-182,0.9294724477810121
258,2018-2019,Toronto Raptors,New York Knicks,2019-03-18,128,92,-909,0.9335524288795316,-1250,0.9338323733536535,-1000,0.9336457934588775,-909,0.9335524288795316,-909,0.9335524288795316,-769,0.9333656997208398,-833,0.933458840404312,-909,0.9335524288795316,-909,0.9335524288795316
259,2018-2019,Cleveland Cavaliers,Detroit Pistons,2019-03-18,126,119,229,0.9386784718806361,220,0.9388469252763196,220,0.9388469252763196,225,0.9387516688918558,229,0.9386784718806361,225,0.9387516688918558,229,0.9386784718806361,220,0.9388469252763196,229,0.9386784718806361
260,2018-2019,Washington Wizards,Utah Jazz,2019-03-18,95,116,187,0.9396040598934781,175,0.939950585454936,190,0.9395243040102853,200,0.9392758183440566,175,0.939950585454936,181,0.9397715472481828,185,0.9396586753352295,188,0.939577190264381,188,0.939577190264381
261,2018-2019,Houston Rockets,Minnesota Timberwolves,2019-03-17,117,102,-435,0.9324359084283632,-556,0.9329015587509858,-526,0.9328060437319334,-588,0.9329927169446075,-500,0.9327140112298766,-455,0.9325299229381865,-455,0.9325299229381865,-455,0.9325299229381865,-556,0.9329015587509858
262,2018-2019,Los Angeles Clippers,Brooklyn Nets,2019-03-17,119,116,-238,0.9306690650295233,-250,0.93085601519157,-233,0.9305855100247622,-227,0.9304804066240366,-227,0.9304804066240366,-233,0.9305855100247622,-233,0.9305855100247622,-217,0.9302923776043899,-227,0.9304804066240366
263,2018-2019,Orlando Magic,Atlanta Hawks,2019-03-17,101,91,-345,0.9318783426070982,-435,0.9324359084283632,-400,0.9322488172093131,-385,0.932158248995206,-385,0.932158248995206,-370,0.9320603572058341,-370,0.9320603572058341,-370,0.9320603572058341,-400,0.9322488172093131
264,2018-2019,Sacramento Kings,Chicago Bulls,2019-03-17,129,102,-270,0.9311308066351691,-286,0.9313230648995406,-286,0.9313230648995406,-278,0.9312296921582421,-278,0.9312296921582421,-256,0.9309429433797592,-270,0.9311308066351691,-263,0.9310393656188048,-278,0.9312296921582421
265,2018-2019,Detroit Pistons,Toronto Raptors,2019-03-17,110,107,-116,0.9265915807971882,-125,0.9271621421154131,-125,0.9271621421154131,-125,0.9271621421154131,-118,0.9267258305191235,-119,0.926791277258567,-114,0.9264526615197074,-119,0.926791277258567,-120,0.9268556422337221
266,2018-2019,Milwaukee Bucks,Philadelphia 76ers,2019-03-17,125,130,-238,0.9306690650295233,-238,0.9306690650295233,-238,0.9306690650295233,-238,0.9306690650295233,-238,0.9306690650295233,-233,0.9305855100247622,-233,0.9305855100247622,-238,0.9306690650295233,-250,0.93085601519157
267,2018-2019,Miami Heat,Charlotte Hornets,2019-03-17,93,75,-152,0.9284710769042819,-161,0.9288104303680628,-156,0.9286267039704743,-161,0.9288104303680628,-154,0.9285498944829664,-152,0.9284710769042819,-156,0.9286267039704743,-161,0.9288104303680628,-161,0.9288104303680628
268,2018-2019,New York Knicks,Los Angeles Lakers,2019-03-17,124,123,159,0.9404944989944397,154,0.9406878016003908,170,0.9401094951059005,154,0.9406878016003908,150,0.940851784482218,172,0.9400448160900694,173,0.9400130406433385,160,0.9404572973608416,170,0.9401094951059005
269,2018-2019,Denver Nuggets,Indiana Pacers,2019-03-16,102,100,-270,0.9311308066351691,-303,0.9315051647811118,-303,0.9315051647811118,-303,0.9315051647811118,-286,0.9313230648995406,-256,0.9309429433797592,-263,0.9310393656188048,-286,0.9313230648995406,-286,0.9313230648995406
270,2018-2019,Utah Jazz,Brooklyn Nets,2019-03-16,114,98,-370,0.9320603572058341,-476,0.9326201532161679,-455,0.9325299229381865,-455,0.9325299229381865,-417,0.9323436032732639,-385,0.932158248995206,-385,0.932158248995206,-400,0.9322488172093131,-455,0.9325299229381865
271,2018-2019,Dallas Mavericks,Cleveland Cavaliers,2019-03-16,121,116,-222,0.9303885000628641,-227,0.9304804066240366,-227,0.9304804066240366,-238,0.9306690650295233,-217,0.9302923776043899,-222,0.9303885000628641,-204,0.9300205151584227,-270,0.9311308066351691,-227,0.9304804066240366
272,2018-2019,Oklahoma City Thunder,Golden State Warriors,2019-03-16,88,110,-120,0.9268556422337221,-130,0.9274452450595705,-132,0.9275525261752512,-128,0.9273346373976672,-132,0.9275525261752512,-120,0.9268556422337221,-120,0.9268556422337221,-128,0.9273346373976672,-133,0.9276049658250801
273,2018-2019,San Antonio Spurs,Portland Trail Blazers,2019-03-16,108,103,-135,0.9277075316107751,-145,0.9281782102163615,-141,0.9279978939054889,-139,0.9279038718291054,-130,0.9274452450595705,-139,0.9279038718291054,-137,0.9278071244751456,-135,0.9277075316107751,-137,0.9278071244751456
274,2018-2019,New Orleans Pelicans,Phoenix Suns,2019-03-16,136,138,-192,0.9297370587380758,-208,0.9301077672941913,-200,0.9299297903008322,-189,0.9296606000983767,-196,0.9298353811850656,-192,0.9297370587380758,-196,0.9298353811850656,-192,0.9297370587380758,-200,0.9299297903008322
275,2018-2019,Washington Wizards,Memphis Grizzlies,2019-03-16,135,128,-119,0.926791277258567,-123,0.9270425082906242,-125,0.9271621421154131,-125,0.9271621421154131,-130,0.9274452450595705,-118,0.9267258305191235,-116,0.9265915807971882,-119,0.926791277258567,-120,0.9268556422337221
276,2018-2019,Boston Celtics,Atlanta Hawks,2019-03-16,129,120,-526,0.9328060437319334,-714,0.9332723351414941,-667,0.9331803682354916,-625,0.9330865008509747,-625,0.9330865008509747,-556,0.9329015587509858,-556,0.9329015587509858,-625,0.9330865008509747,-667,0.9331803682354916
277,2018-2019,Los Angeles Clippers,Chicago Bulls,2019-03-15,128,121,-400,0.9322488172093131,-476,0.9326201532161679,-455,0.9325299229381865,-455,0.9325299229381865,-435,0.9324359084283632,-400,0.9322488172093131,-385,0.932158248995206,-400,0.9322488172093131,-455,0.9325299229381865
278,2018-2019,San Antonio Spurs,New York Knicks,2019-03-15,109,83,-1111,0.9337389901163181,-1667,0.9340191398283242,-1429,0.9339258871969152,-1111,0.9337389901163181,-1250,0.9338323733536535,-1111,0.9337389901163181,-1111,0.9337389901163181,-1250,0.9338323733536535,-1250,0.9338323733536535
279,2018-2019,Houston Rockets,Phoenix Suns,2019-03-15,108,102,-833,0.933458840404312,-1250,0.9338323733536535,-1111,0.9337389901163181,-1000,0.9336457934588775,-1000,0.9336457934588775,-833,0.933458840404312,-909,0.9335524288795316,-909,0.9335524288795316,-1000,0.9336457934588775
280,2018-2019,Miami Heat,Milwaukee Bucks,2019-03-15,98,113,181,0.9397715472481828,166,0.940243557065987,179,0.9398298855402709,170,0.9401094951059005,177,0.9398895497026338,181,0.9397715472481828,187,0.9396040598934781,175,0.939950585454936,179,0.9398298855402709
281,2018-2019,New Orleans Pelicans,Portland Trail Blazers,2019-03-15,110,122,346,0.9372883651632128,330,0.9374201062409453,350,0.9372573173017701,350,0.9372573173017701,330,0.9374201062409453,355,0.9372194941654787,343,0.9373121276712029,350,0.9372573173017701,340,0.9373363107545557
282,2018-2019,Detroit Pistons,Los Angeles Lakers,2019-03-15,111,97,-1000,0.9336457934588775,-1429,0.9339258871969152,-1250,0.9338323733536535,-1111,0.9337389901163181,-1111,0.9337389901163181,-1000,0.9336457934588775,-909,0.9335524288795316,-1111,0.9337389901163181,-1250,0.9338323733536535
283,2018-2019,Philadelphia 76ers,Sacramento Kings,2019-03-15,123,114,-556,0.9329015587509858,-714,0.9332723351414941,-625,0.9330865008509747,-625,0.9330865008509747,-625,0.9330865008509747,-588,0.9329927169446075,-556,0.9329015587509858,-556,0.9329015587509858,-588,0.9329927169446075
284,2018-2019,Washington Wizards,Charlotte Hornets,2019-03-15,110,116,-156,0.9286267039704743,-156,0.9286267039704743,-156,0.9286267039704743,-154,0.9285498944829664,-154,0.9285498944829664,-147,0.9282647133114422,-141,0.9279978939054889,-154,0.9285498944829664,-161,0.9288104303680628
285,2018-2019,Denver Nuggets,Dallas Mavericks,2019-03-14,100,99,-714,0.9332723351414941,-909,0.9335524288795316,-833,0.933458840404312,-714,0.9332723351414941,-833,0.933458840404312,-667,0.9331803682354916,-714,0.9332723351414941,-714,0.9332723351414941,-833,0.933458840404312
286,2018-2019,Utah Jazz,Minnesota Timberwolves,2019-03-14,120,100,-370,0.9320603572058341,-476,0.9326201532161679,-455,0.9325299229381865,-500,0.9327140112298766,-417,0.9323436032732639,-385,0.932158248995206,-385,0.932158248995206,-400,0.9322488172093131,-455,0.9325299229381865
287,2018-2019,Toronto Raptors,Los Angeles Lakers,2019-03-14,111,98,-294,0.931411373356566,-323,0.9316949348101996,-323,0.9316949348101996,-303,0.9315051647811118,-303,0.9315051647811118,-303,0.9315051647811118,-294,0.931411373356566,-270,0.9311308066351691,-303,0.9315051647811118
288,2018-2019,Boston Celtics,Sacramento Kings,2019-03-14,126,120,-303,0.9315051647811118,-357,0.9319688821594527,-357,0.9319688821594527,-333,0.9317812972186468,-333,0.9317812972186468,-312,0.9315935624496133,-303,0.9315051647811118,-312,0.9315935624496133,-333,0.9317812972186468
289,2018-2019,Indiana Pacers,Oklahoma City Thunder,2019-03-14,108,106,-109,0.9260832625318607,-118,0.9267258305191235,-116,0.9265915807971882,-110,0.9261598046644777,-116,0.9265915807971882,-111,0.9262349799732976,-111,0.9262349799732976,-118,0.9267258305191235,-118,0.9267258305191235
290,2018-2019,Orlando Magic,Cleveland Cavaliers,2019-03-14,120,91,-370,0.9320603572058341,-435,0.9324359084283632,-435,0.9324359084283632,-455,0.9325299229381865,-400,0.9322488172093131,-385,0.932158248995206,-345,0.9318783426070982,-370,0.9320603572058341,-400,0.9322488172093131
291,2018-2019,Phoenix Suns,Utah Jazz,2019-03-13,97,114,304,0.9376638598439282,309,0.9376137880810778,325,0.9374639436944733,350,0.9372573173017701,330,0.9374201062409453,309,0.9376137880810778,325,0.9374639436944733,325,0.9374639436944733,320,0.9375091553628453
292,2018-2019,Houston Rockets,Golden State Warriors,2019-03-13,104,106,-159,0.9287383177570093,-182,0.9294724477810121,-172,0.9291772459618604,-175,0.929269328802039,-167,0.929016466399644,-167,0.929016466399644,-172,0.9291772459618604,-172,0.9291772459618604,-182,0.9294724477810121
293,2018-2019,Atlanta Hawks,Memphis Grizzlies,2019-03-13,132,111,108,0.9433138265350686,-104,0.9256786826880284,104,0.943653026041194,104,0.943653026041194,-103,0.9255930984902947,110,0.9431535625482292,100,0.9440196356084205,102,0.943832701027112,104,0.943653026041194
294,2018-2019,Miami Heat,Detroit Pistons,2019-03-13,108,74,-137,0.9278071244751456,-141,0.9279978939054889,-135,0.9277075316107751,-133,0.9276049658250801,-135,0.9277075316107751,-133,0.9276049658250801,-132,0.9275525261752512,-135,0.9277075316107751,-133,0.9276049658250801
295,2018-2019,Oklahoma City Thunder,Brooklyn Nets,2019-03-13,108,96,-270,0.9311308066351691,-323,0.9316949348101996,-286,0.9313230648995406,-333,0.9317812972186468,-294,0.931411373356566,-278,0.9312296921582421,-278,0.9312296921582421,-312,0.9315935624496133,-303,0.9315051647811118
296,2018-2019,Washington Wizards,Orlando Magic,2019-03-13,100,90,-120,0.9268556422337221,-127,0.9272780373831776,-120,0.9268556422337221,-125,0.9271621421154131,-128,0.9273346373976672,-120,0.9268556422337221,-116,0.9265915807971882,-127,0.9272780373831776,-125,0.9271621421154131
297,2018-2019,Los Angeles Clippers,Portland Trail Blazers,2019-03-12,104,125,137,0.9414513468938976,139,0.9413517540295272,150,0.940851784482218,120,0.9424330479855493,141,0.9412550066755674,136,0.9415022499134648,154,0.9406878016003908,125,0.9421163702140487,145,0.9410695742471443
298,2018-2019,Denver Nuggets,Minnesota Timberwolves,2019-03-12,133,107,-588,0.9329927169446075,-667,0.9331803682354916,-625,0.9330865008509747,-500,0.9327140112298766,-556,0.9329015587509858,-556,0.9329015587509858,-556,0.9329015587509858,-625,0.9330865008509747,-588,0.9329927169446075
299,2018-2019,Chicago Bulls,Los Angeles Lakers,2019-03-12,107,123,114,0.9428500537589942,108,0.9433138265350686,110,0.9431535625482292,104,0.943653026041194,112,0.9429990738401953,119,0.9424996039917629,118,0.9425672977074846,112,0.9429990738401953,110,0.9431535625482292
300,2018-2019,Dallas Mavericks,San Antonio Spurs,2019-03-12,105,112,137,0.9414513468938976,125,0.9421163702140487,140,0.9413030323404826,140,0.9413030323404826,135,0.9415539126795927,140,0.9413030323404826,131,0.9417685118619696,138,0.9414011869841054,138,0.9414011869841054
301,2018-2019,New Orleans Pelicans,Milwaukee Bucks,2019-03-12,113,130,415,0.9368368775113999,442,0.9366986670057431,475,0.9365511258330375,500,0.9364523439402168,459,0.9366200057135861,425,0.9367836360430258,465,0.9365936190783113,440,0.9367083218018861,480,0.9365305445534895
302,2018-2019,Indiana Pacers,New York Knicks,2019-03-12,103,98,-588,0.9329927169446075,-833,0.933458840404312,-769,0.9333656997208398,-833,0.933458840404312,-833,0.933458840404312,-625,0.9330865008509747,-667,0.9331803682354916,-714,0.9332723351414941,-833,0.933458840404312
303,2018-2019,Philadelphia 76ers,Cleveland Cavaliers,2019-03-12,106,99,-1429,0.9339258871969152,-3333,0.9342991214841143,-2000,0.934112383060806,-2000,0.934112383060806,-2000,0.934112383060806,-1429,0.9339258871969152,-1667,0.9340191398283242,-1667,0.9340191398283242,-2000,0.934112383060806
304,2018-2019,Los Angeles Clippers,Boston Celtics,2019-03-11,140,115,110,0.9431535625482292,102,0.943832701027112,110,0.9431535625482292,100,0.9440196356084205,102,0.943832701027112,110,0.9431535625482292,110,0.9431535625482292,104,0.943653026041194,104,0.943653026041194
305,2018-2019,Utah Jazz,Oklahoma City Thunder,2019-03-11,89,98,-154,0.9285498944829664,-169,0.9290819131390873,-167,0.929016466399644,-167,0.929016466399644,-154,0.9285498944829664,-159,0.9287383177570093,-159,0.9287383177570093,-164,0.9289153214386858,-167,0.929016466399644
306,2018-2019,Houston Rockets,Charlotte Hornets,2019-03-11,118,106,-455,0.9325299229381865,-625,0.9330865008509747,-526,0.9328060437319334,-556,0.9329015587509858,-526,0.9328060437319334,-476,0.9326201532161679,-500,0.9327140112298766,-500,0.9327140112298766,-556,0.9329015587509858
307,2018-2019,Brooklyn Nets,Detroit Pistons,2019-03-11,103,75,-127,0.9272780373831776,-139,0.9279038718291054,-135,0.9277075316107751,-139,0.9279038718291054,-139,0.9279038718291054,-130,0.9274452450595705,-132,0.9275525261752512,-141,0.9279978939054889,-137,0.9278071244751456
308,2018-2019,Cleveland Cavaliers,Toronto Raptors,2019-03-11,126,101,338,0.9373526720097618,317,0.937536969123388,325,0.9374639436944733,350,0.9372573173017701,340,0.9373363107545557,345,0.9372962399478373,358,0.937197308830074,340,0.9373363107545557,350,0.9372573173017701
309,2018-2019,Washington Wizards,Sacramento Kings,2019-03-11,121,115,-123,0.9270425082906242,-139,0.9279038718291054,-135,0.9277075316107751,-139,0.9279038718291054,-135,0.9277075316107751,-128,0.9273346373976672,-128,0.9273346373976672,-130,0.9274452450595705,-133,0.9276049658250801
310,2018-2019,Golden State Warriors,Phoenix Suns,2019-03-10,111,115,-2500,0.9342057569495567,-5000,0.9343925607401884,-3333,0.9342991214841143,-3333,0.9342991214841143,-3333,0.9342991214841143,-2500,0.9342057569495567,-2000,0.934112383060806,-3333,0.9342991214841143,-3333,0.9342991214841143
311,2018-2019,Minnesota Timberwolves,New York Knicks,2019-03-10,103,92,-256,0.9309429433797592,-286,0.9313230648995406,-270,0.9311308066351691,-278,0.9312296921582421,-270,0.9311308066351691,-256,0.9309429433797592,-250,0.93085601519157,-263,0.9310393656188048,-278,0.9312296921582421
312,2018-2019,San Antonio Spurs,Milwaukee Bucks,2019-03-10,121,114,114,0.9428500537589942,108,0.9433138265350686,110,0.9431535625482292,104,0.943653026041194,110,0.9431535625482292,117,0.9426361585562358,119,0.9424996039917629,102,0.943832701027112,110,0.9431535625482292
313,2018-2019,Dallas Mavericks,Houston Rockets,2019-03-10,93,94,338,0.9373526720097618,298,0.9377261713710311,320,0.9375091553628453,350,0.9372573173017701,330,0.9374201062409453,330,0.9374201062409453,330,0.9374201062409453,309,0.9376137880810778,320,0.9375091553628453
314,2018-2019,Atlanta Hawks,New Orleans Pelicans,2019-03-10,128,116,-110,0.9261598046644777,-119,0.926791277258567,-120,0.9268556422337221,104,0.943653026041194,-115,0.926522719948437,-110,0.9261598046644777,-110,0.9261598046644777,-104,0.9256786826880284,-120,0.9268556422337221
315,2018-2019,Memphis Grizzlies,Orlando Magic,2019-03-10,105,97,-109,0.9260832625318607,-116,0.9265915807971882,-125,0.9271621421154131,-110,0.9261598046644777,100,0.9440196356084205,-110,0.9261598046644777,-108,0.9260053159564433,-104,0.9256786826880284,-120,0.9268556422337221
316,2018-2019,Miami Heat,Toronto Raptors,2019-03-10,104,125,-120,0.9268556422337221,-135,0.9277075316107751,-125,0.9271621421154131,-125,0.9271621421154131,-118,0.9267258305191235,-120,0.9268556422337221,-123,0.9270425082906242,-127,0.9272780373831776,-133,0.9276049658250801
317,2018-2019,Philadelphia 76ers,Indiana Pacers,2019-03-10,106,89,-250,0.93085601519157,-270,0.9311308066351691,-263,0.9310393656188048,-278,0.9312296921582421,-270,0.9311308066351691,-256,0.9309429433797592,-256,0.9309429433797592,-263,0.9310393656188048,-278,0.9312296921582421
318,2018-2019,Detroit Pistons,Chicago Bulls,2019-03-10,131,108,-400,0.9322488172093131,-476,0.9326201532161679,-400,0.9322488172093131,-400,0.9322488172093131,-417,0.9323436032732639,-400,0.9322488172093131,-400,0.9322488172093131,-417,0.9323436032732639,-455,0.9325299229381865
319,2018-2019,Portland Trail Blazers,Phoenix Suns,2019-03-09,127,120,-909,0.9335524288795316,-1250,0.9338323733536535,-909,0.9335524288795316,-909,0.9335524288795316,-909,0.9335524288795316,-909,0.9335524288795316,-909,0.9335524288795316,-909,0.9335524288795316,-909,0.9335524288795316
320,2018-2019,Milwaukee Bucks,Charlotte Hornets,2019-03-09,131,114,-714,0.9332723351414941,-1000,0.9336457934588775,-909,0.9335524288795316,-1000,0.9336457934588775,-1000,0.9336457934588775,-714,0.9332723351414941,-714,0.9332723351414941,-833,0.933458840404312,-909,0.9335524288795316
321,2018-2019,Los Angeles Lakers,Boston Celtics,2019-03-09,107,120,258,0.9382159351249135,242,0.9384573622367859,240,0.9384898134751495,280,0.9379291863464309,250,0.9383327703336711,264,0.938132973241889,249,0.9383479047331925,260,0.9381878540757044,260,0.9381878540757044
322,2018-2019,Minnesota Timberwolves,Washington Wizards,2019-03-09,135,130,-294,0.931411373356566,-312,0.9315935624496133,-303,0.9315051647811118,-303,0.9315051647811118,-270,0.9311308066351691,-294,0.931411373356566,-278,0.9312296921582421,-263,0.9310393656188048,-303,0.9315051647811118
323,2018-2019,Atlanta Hawks,Brooklyn Nets,2019-03-09,112,114,162,0.9403842804899285,149,0.9408941651932305,165,0.9402780943697288,165,0.9402780943697288,159,0.9404944989944397,166,0.940243557065987,162,0.9403842804899285,160,0.9404572973608416,160,0.9404572973608416
324,2018-2019,New York Knicks,Sacramento Kings,2019-03-09,94,102,198,0.9393234973196073,181,0.9397715472481828,185,0.9396586753352295,200,0.9392758183440566,198,0.9393234973196073,200,0.9392758183440566,195,0.9393968590422968,175,0.939950585454936,200,0.9392758183440566
325,2018-2019,Golden State Warriors,Denver Nuggets,2019-03-08,122,105,-256,0.9309429433797592,-294,0.931411373356566,-270,0.9311308066351691,-278,0.9312296921582421,-278,0.9312296921582421,-256,0.9309429433797592,-270,0.9311308066351691,-263,0.9310393656188048,-278,0.9312296921582421
326,2018-2019,Los Angeles Clippers,Oklahoma City Thunder,2019-03-08,118,110,-123,0.9270425082906242,-130,0.9274452450595705,-125,0.9271621421154131,-133,0.9276049658250801,-120,0.9268556422337221,-127,0.9272780373831776,-125,0.9271621421154131,-127,0.9272780373831776,-125,0.9271621421154131
327,2018-2019,Chicago Bulls,Detroit Pistons,2019-03-08,104,112,149,0.9408941651932305,136,0.9415022499134648,145,0.9410695742471443,150,0.940851784482218,138,0.9414011869841054,147,0.9409806682883114,146,0.9410248146954561,148,0.9409371225125563,150,0.940851784482218
328,2018-2019,Houston Rockets,Philadelphia 76ers,2019-03-08,107,91,-312,0.9315935624496133,-385,0.932158248995206,-370,0.9320603572058341,-357,0.9319688821594527,-357,0.9319688821594527,-323,0.9316949348101996,-323,0.9316949348101996,-370,0.9320603572058341,-345,0.9318783426070982
329,2018-2019,Memphis Grizzlies,Utah Jazz,2019-03-08,114,104,177,0.9398895497026338,160,0.9404572973608416,175,0.939950585454936,154,0.9406878016003908,170,0.9401094951059005,177,0.9398895497026338,174,0.9399816325428124,185,0.9396586753352295,170,0.9401094951059005
