,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb1xBet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb1xBet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,
201511020MIN,63.23529411764706,63.23529411764706,64.15770609318996,65.39792387543253,63.63636363636363,64.91228070175438,63.63636363636363,66.66666666666666,39.0625,38.759689922480625,38.61003861003861,39.37007874015748,39.37007874015748,41.1522633744856,39.37007874015748,37.735849056603776
201511020NYK,27.397260273972602,26.31578947368421,25.97402597402597,28.57142857142857,26.666666666666668,27.932960893854748,26.666666666666668,27.027027027027028,74.61928934010153,75.72815533980582,76.35933806146572,75.72815533980582,77.52808988764045,78.11816192560175,78.11816192560175,77.52808988764045
201511020PHI,10.526315789473683,10.319917440660474,9.578544061302683,11.11111111111111,11.11111111111111,12.72264631043257,11.11111111111111,11.11111111111111,91.74236168455822,91.74236168455822,92.5925925925926,92.5925925925926,93.4597776324395,93.4597776324395,93.4597776324395,93.4597776324395
201511030CHO,39.0625,36.76470588235294,39.37007874015748,41.1522633744856,39.37007874015748,40.32258064516129,39.37007874015748,38.46153846153847,63.23529411764706,65.39792387543253,63.23529411764706,63.63636363636363,63.63636363636363,65.75342465753424,63.63636363636363,66.21621621621621
201511030DAL,47.16981132075472,45.87155963302752,46.08294930875576,49.01960784313725,46.728971962616825,48.54368932038835,46.728971962616825,46.728971962616825,54.95495495495496,56.14035087719298,56.14035087719298,55.947136563876654,57.446808510638306,57.80590717299579,57.446808510638306,57.80590717299579
201511030DET,63.23529411764706,64.53900709219859,64.91228070175438,65.75342465753424,65.39792387543253,67.10526315789474,64.91228070175438,66.66666666666666,39.0625,37.59398496240601,37.59398496240601,39.37007874015748,38.46153846153847,39.0625,37.735849056603776,37.735849056603776
201511030LAL,55.947136563876654,56.14035087719298,58.15899581589959,57.08154506437768,58.50622406639005,59.51417004048582,58.50622406639005,59.83935742971887,46.728971962616825,45.87155963302752,44.44444444444444,47.61904761904761,45.45454545454545,46.728971962616825,45.45454545454545,44.44444444444444
201511030MIA,61.68582375478927,62.121212121212125,62.825278810408925,62.825278810408925,63.63636363636363,64.15770609318996,63.63636363636363,65.39792387543253,40.48582995951417,40.0,39.682539682539684,42.016806722689076,39.37007874015748,41.66666666666667,39.37007874015748,39.37007874015748
201511030NOP,65.39792387543253,66.21621621621621,67.10526315789474,67.53246753246754,67.53246753246754,68.45425867507886,68.05111821086261,68.94409937888199,36.90036900369004,35.842293906810035,35.2112676056338,37.03703703703704,36.36363636363637,37.453183520599254,36.36363636363637,35.842293906810035
201511030SAC,39.0625,36.90036900369004,37.59398496240601,40.0,37.735849056603776,39.682539682539684,37.735849056603776,38.46153846153847,63.23529411764706,65.39792387543253,64.91228070175438,64.91228070175438,65.39792387543253,66.66666666666666,64.91228070175438,66.21621621621621
201511040ATL,74.61928934010153,74.09326424870466,75.72815533980582,76.905311778291,76.35933806146572,76.905311778291,76.35933806146572,76.905311778291,27.397260273972602,27.932960893854748,26.525198938992045,27.77777777777778,27.77777777777778,28.985507246376812,27.77777777777778,27.77777777777778
201511040CLE,86.96219035202087,84.7560975609756,86.96219035202087,86.96219035202087,87.71498771498771,87.71498771498771,87.71498771498771,88.49252013808976,15.384615384615385,17.24137931034483,15.503875968992247,17.391304347826086,16.666666666666664,17.921146953405017,16.666666666666664,16.0
201511040GSW,75.72815533980582,75.72815533980582,77.52808988764045,76.905311778291,77.52808988764045,78.11816192560175,78.72340425531915,78.11816192560175,26.31578947368421,26.31578947368421,24.691358024691358,27.77777777777778,26.666666666666668,28.08988764044944,26.31578947368421,26.31578947368421
201511040HOU,77.52808988764045,80.0,81.30841121495327,82.63888888888889,81.98198198198197,84.02555910543131,83.33333333333334,83.33333333333334,24.691358024691358,21.978021978021978,21.231422505307858,21.78649237472767,23.52941176470588,22.172949002217297,21.052631578947366,21.27659574468085
201511040IND,48.07692307692308,46.728971962616825,47.16981132075472,44.44444444444444,47.61904761904761,48.07692307692308,46.728971962616825,47.61904761904761,54.54545454545454,55.55555555555556,55.55555555555556,60.317460317460316,56.52173913043478,57.80590717299579,57.446808510638306,56.52173913043478
201511040MIL,78.72340425531915,78.72340425531915,80.65764023210832,80.65764023210832,80.0,81.98198198198197,81.30841121495327,81.98198198198197,23.52941176470588,23.25581395348837,22.026431718061673,23.809523809523807,25.0,24.096385542168676,23.52941176470588,22.22222222222222
201511040OKC,77.52808988764045,78.72340425531915,79.38144329896907,80.65764023210832,80.0,80.65764023210832,80.0,80.65764023210832,24.691358024691358,23.25581395348837,23.25581395348837,24.449877750611247,25.0,25.64102564102564,24.449877750611247,23.52941176470588
201511040PHO,81.98198198198197,81.30841121495327,82.63888888888889,84.02555910543131,84.7560975609756,85.46511627906976,84.7560975609756,87.71498771498771,20.2020202020202,20.833333333333336,19.53125,20.408163265306122,21.052631578947366,20.533880903490758,19.047619047619047,20.0
201511040UTA,71.91011235955057,72.45179063360881,74.61928934010153,73.54497354497354,73.54497354497354,74.61928934010153,74.61928934010153,73.54497354497354,30.3951367781155,29.585798816568047,28.08988764044944,31.25,29.411764705882355,31.15264797507788,29.850746268656714,31.25
201511040WAS,39.0625,39.37007874015748,39.0625,39.37007874015748,39.37007874015748,40.48582995951417,39.37007874015748,37.735849056603776,63.23529411764706,62.825278810408925,63.23529411764706,65.39792387543253,63.63636363636363,65.39792387543253,63.63636363636363,66.66666666666666
201511050CHI,51.45631067961165,50.98039215686274,53.271028037383175,52.60663507109005,53.48837209302325,53.70370370370371,54.54545454545454,51.21951219512195,50.73891625615764,50.98039215686274,49.504950495049506,52.15311004784689,51.21951219512195,52.38095238095239,50.0,53.48837209302325
201511050DAL,63.23529411764706,62.825278810408925,63.23529411764706,64.53900709219859,64.15770609318996,65.75342465753424,64.53900709219859,66.66666666666666,39.0625,39.37007874015748,39.0625,40.32258064516129,38.46153846153847,40.16064257028113,38.46153846153847,37.735849056603776
201511050DEN,44.44444444444444,43.290043290043286,42.73504273504273,45.45454545454545,43.66812227074236,44.44444444444444,43.66812227074236,45.45454545454545,57.80590717299579,58.8477366255144,59.51417004048582,59.51417004048582,59.83935742971887,61.38996138996139,60.317460317460316,58.8477366255144
201511050MIN,39.0625,37.59398496240601,37.735849056603776,39.37007874015748,38.46153846153847,40.0,37.735849056603776,39.37007874015748,63.23529411764706,64.53900709219859,64.53900709219859,65.39792387543253,64.15770609318996,66.21621621621621,64.91228070175438,65.39792387543253
201511050POR,40.98360655737705,36.76470588235294,38.31417624521073,39.37007874015748,37.735849056603776,40.65040650406504,37.735849056603776,37.735849056603776,61.38996138996139,65.39792387543253,64.15770609318996,65.75342465753424,65.39792387543253,65.39792387543253,64.91228070175438,70.41420118343196
201511060BOS,52.15311004784689,52.15311004784689,54.12844036697248,54.337899543378995,55.55555555555556,56.14035087719298,55.55555555555556,55.55555555555556,50.24875621890548,50.0,48.54368932038835,50.495049504950494,49.01960784313725,50.0,49.01960784313725,49.01960784313725
201511060BRK,59.83935742971887,59.51417004048582,59.83935742971887,61.38996138996139,59.83935742971887,62.121212121212125,60.9375,61.68582375478927,42.3728813559322,42.5531914893617,42.3728813559322,43.66812227074236,43.66812227074236,44.052863436123346,42.5531914893617,42.5531914893617
201511060CLE,93.4597776324395,95.23809523809523,94.34069043576685,95.23809523809523,95.23809523809523,95.23809523809523,95.23809523809523,95.23809523809523,8.695652173913043,6.896551724137931,7.942811755361398,8.333333333333332,9.090909090909092,11.025358324145534,8.333333333333332,9.090909090909092
201511060GSW,95.23809523809523,95.23809523809523,98.0392156862745,99.00990099009901,99.00990099009901,99.00990099009901,99.00990099009901,98.0392156862745,7.142857142857142,6.896551724137931,3.508771929824561,3.571428571428571,4.761904761904762,7.468259895444361,5.555555555555555,6.666666666666667
201511060IND,50.24875621890548,51.21951219512195,51.92307692307693,52.83018867924528,51.21951219512195,52.83018867924528,51.21951219512195,51.21951219512195,52.15311004784689,50.73891625615764,50.73891625615764,51.92307692307693,53.48837209302325,53.271028037383175,53.70370370370371,53.48837209302325
201511060NOP,45.45454545454545,43.66812227074236,43.66812227074236,46.2962962962963,44.44444444444444,46.08294930875576,44.44444444444444,44.44444444444444,56.896551724137936,58.50622406639005,58.8477366255144,58.50622406639005,59.183673469387756,59.83935742971887,59.51417004048582,59.83935742971887
201511060NYK,54.12844036697248,55.947136563876654,54.54545454545454,56.896551724137936,55.55555555555556,56.14035087719298,55.55555555555556,57.08154506437768,48.07692307692308,46.08294930875576,48.07692307692308,48.07692307692308,49.01960784313725,50.0,49.01960784313725,47.16981132075472
201511060ORL,31.446540880503143,32.6797385620915,33.33333333333333,32.89473684210527,33.33333333333333,34.84320557491289,33.89830508474576,32.25806451612903,70.93023255813954,69.41896024464832,69.41896024464832,71.91011235955057,70.41420118343196,71.42857142857143,70.41420118343196,72.45179063360881
201511060PHO,63.23529411764706,64.15770609318996,64.91228070175438,67.10526315789474,65.39792387543253,67.10526315789474,64.91228070175438,67.53246753246754,39.0625,38.02281368821293,37.59398496240601,37.735849056603776,37.735849056603776,39.0625,37.735849056603776,37.03703703703704
201511060SAC,37.735849056603776,35.587188612099645,38.16793893129771,38.46153846153847,37.735849056603776,39.682539682539684,37.453183520599254,37.735849056603776,64.53900709219859,66.66666666666666,64.15770609318996,65.75342465753424,65.39792387543253,66.66666666666666,65.75342465753424,66.66666666666666
201511070ATL,66.21621621621621,67.10526315789474,65.39792387543253,68.05111821086261,66.66666666666666,67.10526315789474,64.91228070175438,68.94409937888199,36.101083032490976,34.96503496503497,36.90036900369004,36.36363636363637,37.03703703703704,38.759689922480625,37.735849056603776,35.842293906810035
201511070CHI,81.98198198198197,81.98198198198197,82.63888888888889,83.33333333333334,83.33333333333334,85.46511627906976,84.02555910543131,82.63888888888889,21.50537634408602,20.2020202020202,19.841269841269842,21.27659574468085,22.22222222222222,20.876826722338205,20.0,21.78649237472767
201511070DAL,66.21621621621621,64.15770609318996,67.10526315789474,68.05111821086261,67.53246753246754,69.41896024464832,68.94409937888199,68.94409937888199,36.101083032490976,38.02281368821293,35.587188612099645,37.03703703703704,36.36363636363637,36.63003663003663,35.842293906810035,35.842293906810035
201511070LAC,65.39792387543253,67.10526315789474,69.96996996996997,67.53246753246754,69.96996996996997,70.41420118343196,69.96996996996997,71.42857142857143,36.90036900369004,34.96503496503497,32.89473684210527,37.453183520599254,34.48275862068966,35.587188612099645,34.48275862068966,33.33333333333333
201511070MIL,71.42857142857143,71.91011235955057,72.97297297297297,75.18610421836229,72.97297297297297,74.61928934010153,73.54497354497354,73.54497354497354,30.76923076923077,30.211480362537763,29.49852507374631,29.850746268656714,30.3951367781155,31.545741324921135,30.76923076923077,31.25
201511070PHI,42.73504273504273,41.49377593360996,42.19409282700422,44.052863436123346,42.5531914893617,43.66812227074236,42.5531914893617,41.66666666666667,59.51417004048582,60.629921259842526,60.317460317460316,60.9375,60.629921259842526,62.546816479400746,60.9375,62.546816479400746
201511070SAC,9.523809523809524,9.523809523809524,7.763975155279502,7.6923076923076925,9.090909090909092,10.40582726326743,9.090909090909092,10.256410256410255,93.4597776324395,92.5925925925926,94.34069043576685,95.23809523809523,95.23809523809523,95.23809523809523,95.23809523809523,94.34069043576685
201511070SAS,81.98198198198197,84.02555910543131,84.02555910543131,85.46511627906976,84.7560975609756,86.20689655172413,84.02555910543131,86.20689655172413,20.2020202020202,17.88908765652952,18.45018450184502,19.047619047619047,21.052631578947366,19.960079840319363,20.0,18.181818181818183
201511070UTA,57.80590717299579,56.14035087719298,59.183673469387756,59.51417004048582,58.50622406639005,59.183673469387756,58.50622406639005,58.8477366255144,44.44444444444444,45.87155963302752,43.66812227074236,45.45454545454545,45.45454545454545,47.16981132075472,45.45454545454545,45.45454545454545
201511080CLE,77.52808988764045,78.72340425531915,78.72340425531915,79.38144329896907,80.0,80.65764023210832,81.30841121495327,80.0,24.691358024691358,23.25581395348837,23.474178403755868,25.0,25.0,25.510204081632654,23.52941176470588,24.449877750611247
201511080MIA,55.947136563876654,57.80590717299579,58.50622406639005,57.80590717299579,59.83935742971887,60.9375,59.51417004048582,60.9375,46.728971962616825,44.052863436123346,44.052863436123346,46.728971962616825,43.66812227074236,45.248868778280546,44.44444444444444,43.66812227074236
201511080NYK,68.05111821086261,68.94409937888199,69.41896024464832,70.93023255813954,69.96996996996997,69.96996996996997,69.96996996996997,70.41420118343196,34.24657534246575,33.11258278145696,33.11258278145696,33.89830508474576,34.48275862068966,36.101083032490976,34.48275862068966,34.48275862068966
201511080OKC,80.0,80.0,80.0,83.33333333333334,81.98198198198197,81.98198198198197,81.98198198198197,81.98198198198197,23.52941176470588,21.978021978021978,22.421524663677133,21.27659574468085,23.52941176470588,23.809523809523807,22.22222222222222,23.094688221709006
201511080POR,54.54545454545454,55.15695067264574,54.54545454545454,55.947136563876654,56.52173913043478,56.896551724137936,56.896551724137936,57.08154506437768,47.61904761904761,46.728971962616825,47.61904761904761,49.01960784313725,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761
201511090ATL,78.72340425531915,80.0,80.0,80.0,80.0,81.98198198198197,81.98198198198197,81.98198198198197,23.52941176470588,21.978021978021978,22.421524663677133,25.0,25.0,24.213075060532688,22.22222222222222,22.727272727272727
201511090DEN,50.24875621890548,48.54368932038835,49.504950495049506,51.21951219512195,50.0,50.98039215686274,50.0,50.0,52.15311004784689,53.70370370370371,53.271028037383175,53.48837209302325,54.54545454545454,54.95495495495496,54.54545454545454,54.54545454545454
201511090GSW,90.08919722497522,90.9090909090909,92.5925925925926,92.5925925925926,93.4597776324395,92.5925925925926,93.4597776324395,93.4597776324395,12.21001221001221,11.235955056179774,10.141987829614605,11.11111111111111,11.11111111111111,13.404825737265416,10.526315789473683,11.428571428571429
