index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
1920;Cleveland Cavaliers - Brooklyn Nets;William Hill;-909;+600;Wednesday, 18 Mar 2015, 23:00;Final result 117:92 (23:26, 36:21, 35:26, 23:19);1;Cleveland Cavaliers;Brooklyn Nets;18 Mar 2015;117;92 ;2014-2015
1943;Philadelphia 76ers - Detroit Pistons;bet-at-home;-116;-110;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1944;Philadelphia 76ers - Detroit Pistons;bet365;-116;-105;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1945;Philadelphia 76ers - Detroit Pistons;bwin;-110;-110;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1946;Philadelphia 76ers - Detroit Pistons;Marathonbet;-109;+100;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1947;Philadelphia 76ers - Detroit Pistons;Pinnacle;-102;-108;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1948;Philadelphia 76ers - Detroit Pistons;Unibet;-111;-109;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1949;Philadelphia 76ers - Detroit Pistons;William Hill;-115;-105;Wednesday, 18 Mar 2015, 23:00;Final result 94:83 (24:21, 25:18, 19:26, 26:18);1;Philadelphia 76ers;Detroit Pistons;18 Mar 2015; 94;83 ;2014-2015
1972;Los Angeles Clippers - Charlotte Hornets;bet-at-home;-588;+388;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1973;Los Angeles Clippers - Charlotte Hornets;bet365;-625;+450;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1974;Los Angeles Clippers - Charlotte Hornets;bwin;-667;+475;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1975;Los Angeles Clippers - Charlotte Hornets;Marathonbet;-556;+480;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1976;Los Angeles Clippers - Charlotte Hornets;Pinnacle;-588;+498;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1977;Los Angeles Clippers - Charlotte Hornets;Unibet;-588;+430;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
1978;Los Angeles Clippers - Charlotte Hornets;William Hill;-588;+400;Wednesday, 18 Mar 2015, 02:30;Final result 99:92 (28:20, 31:21, 18:33, 22:18);1;Los Angeles Clippers;Charlotte Hornets;18 Mar 2015; 99;92 ;2014-2015
2001;Houston Rockets - Orlando Magic;bet-at-home;-714;+449;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2002;Houston Rockets - Orlando Magic;bet365;-769;+525;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2003;Houston Rockets - Orlando Magic;bwin;-714;+500;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2004;Houston Rockets - Orlando Magic;Marathonbet;-526;+459;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2005;Houston Rockets - Orlando Magic;Pinnacle;-714;+569;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2006;Houston Rockets - Orlando Magic;Unibet;-769;+540;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2007;Houston Rockets - Orlando Magic;William Hill;-714;+500;Wednesday, 18 Mar 2015, 00:00;Final result 107:94 (28:24, 23:26, 26:28, 30:16);1;Houston Rockets;Orlando Magic;18 Mar 2015;107;94 ;2014-2015
2030;New Orleans Pelicans - Milwaukee Bucks;bet-at-home;-303;+225;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2031;New Orleans Pelicans - Milwaukee Bucks;bet365;-303;+240;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2032;New Orleans Pelicans - Milwaukee Bucks;bwin;-333;+260;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2033;New Orleans Pelicans - Milwaukee Bucks;Marathonbet;-333;+300;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2034;New Orleans Pelicans - Milwaukee Bucks;Pinnacle;-278;+248;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2035;New Orleans Pelicans - Milwaukee Bucks;Unibet;-312;+245;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2036;New Orleans Pelicans - Milwaukee Bucks;William Hill;-323;+260;Wednesday, 18 Mar 2015, 00:00;Final result 85:84 (32:21, 10:23, 28:18, 15:22);1;New Orleans Pelicans;Milwaukee Bucks;18 Mar 2015; 85;84 ;2014-2015
2059;Oklahoma City Thunder - Minnesota Timberwolves;bet-at-home;-556;+368;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2060;Oklahoma City Thunder - Minnesota Timberwolves;bet365;-556;+425;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2061;Oklahoma City Thunder - Minnesota Timberwolves;bwin;-909;+575;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2062;Oklahoma City Thunder - Minnesota Timberwolves;Marathonbet;-588;+509;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2063;Oklahoma City Thunder - Minnesota Timberwolves;Pinnacle;-588;+498;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2064;Oklahoma City Thunder - Minnesota Timberwolves;Unibet;-556;+420;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2065;Oklahoma City Thunder - Minnesota Timberwolves;William Hill;-588;+400;Saturday, 14 Mar 2015, 00:00;Final result 113:99 (31:26, 24:23, 24:23, 34:27);1;Oklahoma City Thunder;Minnesota Timberwolves;14 Mar 2015;113;99 ;2014-2015
2088;Toronto Raptors - Miami Heat;bet-at-home;-222;+171;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2089;Toronto Raptors - Miami Heat;bet365;-222;+179;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2090;Toronto Raptors - Miami Heat;bwin;-222;+179;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2091;Toronto Raptors - Miami Heat;Marathonbet;-179;+164;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2092;Toronto Raptors - Miami Heat;Pinnacle;-204;+184;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2093;Toronto Raptors - Miami Heat;Unibet;-208;+170;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2094;Toronto Raptors - Miami Heat;William Hill;-208;+175;Friday, 13 Mar 2015, 23:30;Final result 102:92 (21:18, 29:23, 28:22, 24:29);1;Toronto Raptors;Miami Heat;13 Mar 2015;102;92 ;2014-2015
2117;Philadelphia 76ers - Sacramento Kings;bet-at-home;+146;-189;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2118;Philadelphia 76ers - Sacramento Kings;bet365;+165;-185;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2119;Philadelphia 76ers - Sacramento Kings;bwin;+165;-200;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2120;Philadelphia 76ers - Sacramento Kings;Marathonbet;+166;-182;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2121;Philadelphia 76ers - Sacramento Kings;Pinnacle;+163;-182;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2122;Philadelphia 76ers - Sacramento Kings;Unibet;+150;-185;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2123;Philadelphia 76ers - Sacramento Kings;William Hill;+165;-189;Friday, 13 Mar 2015, 23:00;Final result 114:107 (29:22, 22:42, 37:18, 26:25);1;Philadelphia 76ers;Sacramento Kings;13 Mar 2015;114;107;2014-2015
2146;Indiana Pacers - Milwaukee Bucks;bet-at-home;-294;+220;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2147;Indiana Pacers - Milwaukee Bucks;bet365;-312;+250;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2148;Indiana Pacers - Milwaukee Bucks;bwin;-303;+240;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2149;Indiana Pacers - Milwaukee Bucks;Marathonbet;-303;+270;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2150;Indiana Pacers - Milwaukee Bucks;Pinnacle;-312;+271;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2151;Indiana Pacers - Milwaukee Bucks;Unibet;-294;+229;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2152;Indiana Pacers - Milwaukee Bucks;William Hill;-323;+260;Thursday, 12 Mar 2015, 23:00;Final result 109:103 OT (96:96) (19:31, 32:22, 31:21, 14:22, 13:7);1;Indiana Pacers;Milwaukee Bucks;12 Mar 2015;109;103;2014-2015
2175;Golden State Warriors - Detroit Pistons;bet-at-home;-2500;+896;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2176;Golden State Warriors - Detroit Pistons;bet365;-2000;+1125;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2177;Golden State Warriors - Detroit Pistons;bwin;-2000;+950;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2178;Golden State Warriors - Detroit Pistons;Marathonbet;-1250;+950;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2179;Golden State Warriors - Detroit Pistons;Pinnacle;-2000;+1200;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2180;Golden State Warriors - Detroit Pistons;Unibet;-2500;+1300;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2181;Golden State Warriors - Detroit Pistons;William Hill;-2000;+1000;Thursday, 12 Mar 2015, 02:30;Final result 105:98 (30:25, 26:26, 23:25, 26:22);1;Golden State Warriors;Detroit Pistons;12 Mar 2015;105;98 ;2014-2015
2204;Portland Trail Blazers - Houston Rockets;bet-at-home;-139;+108;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2205;Portland Trail Blazers - Houston Rockets;bet365;-141;+120;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2206;Portland Trail Blazers - Houston Rockets;bwin;-133;+110;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2207;Portland Trail Blazers - Houston Rockets;Marathonbet;-133;+124;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2208;Portland Trail Blazers - Houston Rockets;Pinnacle;-135;+122;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2209;Portland Trail Blazers - Houston Rockets;Unibet;-132;+108;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2210;Portland Trail Blazers - Houston Rockets;William Hill;-135;+114;Thursday, 12 Mar 2015, 02:30;Final result 105:100 (26:29, 28:24, 26:21, 25:26);1;Portland Trail Blazers;Houston Rockets;12 Mar 2015;105;100;2014-2015
2233;Phoenix Suns - Minnesota Timberwolves;bet-at-home;-200;+154;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2234;Phoenix Suns - Minnesota Timberwolves;bet365;-200;+170;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2235;Phoenix Suns - Minnesota Timberwolves;bwin;-200;+165;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2236;Phoenix Suns - Minnesota Timberwolves;Marathonbet;-227;+210;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2237;Phoenix Suns - Minnesota Timberwolves;Pinnacle;-200;+179;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2238;Phoenix Suns - Minnesota Timberwolves;Unibet;-213;+170;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2239;Phoenix Suns - Minnesota Timberwolves;William Hill;-208;+175;Thursday, 12 Mar 2015, 02:00;Final result 106:97 (25:18, 25:26, 28:25, 28:28);1;Phoenix Suns;Minnesota Timberwolves;12 Mar 2015;106;97 ;2014-2015
2262;Denver Nuggets - Atlanta Hawks;bet-at-home;+221;-294;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2263;Denver Nuggets - Atlanta Hawks;bet365;+245;-312;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2264;Denver Nuggets - Atlanta Hawks;bwin;+240;-303;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2265;Denver Nuggets - Atlanta Hawks;Marathonbet;+265;-294;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2266;Denver Nuggets - Atlanta Hawks;Pinnacle;+260;-294;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2267;Denver Nuggets - Atlanta Hawks;Unibet;+254;-323;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2268;Denver Nuggets - Atlanta Hawks;William Hill;+250;-303;Thursday, 12 Mar 2015, 01:00;Final result 115:102 (31:22, 29:20, 38:26, 17:34);1;Denver Nuggets;Atlanta Hawks;12 Mar 2015;115;102;2014-2015
2291;Milwaukee Bucks - Orlando Magic;bet-at-home;-370;+264;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2292;Milwaukee Bucks - Orlando Magic;bet365;-385;+300;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2293;Milwaukee Bucks - Orlando Magic;bwin;-400;+309;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2294;Milwaukee Bucks - Orlando Magic;Marathonbet;-333;+300;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2295;Milwaukee Bucks - Orlando Magic;Pinnacle;-357;+313;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2296;Milwaukee Bucks - Orlando Magic;Unibet;-417;+320;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2297;Milwaukee Bucks - Orlando Magic;William Hill;-385;+290;Thursday, 12 Mar 2015, 00:00;Final result 97:91 (29:31, 25:26, 18:15, 25:19);1;Milwaukee Bucks;Orlando Magic;12 Mar 2015; 97;91 ;2014-2015
2320;Oklahoma City Thunder - Los Angeles Clippers;bet-at-home;-278;+210;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2321;Oklahoma City Thunder - Los Angeles Clippers;bet365;-278;+225;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2322;Oklahoma City Thunder - Los Angeles Clippers;bwin;-270;+220;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2323;Oklahoma City Thunder - Los Angeles Clippers;Marathonbet;-233;+213;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2324;Oklahoma City Thunder - Los Angeles Clippers;Pinnacle;-263;+231;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2325;Oklahoma City Thunder - Los Angeles Clippers;Unibet;-286;+225;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2326;Oklahoma City Thunder - Los Angeles Clippers;William Hill;-278;+240;Thursday, 12 Mar 2015, 00:00;Final result 108:120 (30:36, 27:29, 28:35, 23:20);1;Oklahoma City Thunder;Los Angeles Clippers;12 Mar 2015;108;120;2014-2015
2349;Boston Celtics - Memphis Grizzlies;bet-at-home;+204;-270;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2350;Boston Celtics - Memphis Grizzlies;bet365;+220;-270;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2351;Boston Celtics - Memphis Grizzlies;bwin;+260;-333;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2352;Boston Celtics - Memphis Grizzlies;Marathonbet;+250;-278;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2353;Boston Celtics - Memphis Grizzlies;Pinnacle;+227;-256;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2354;Boston Celtics - Memphis Grizzlies;Unibet;+210;-263;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2355;Boston Celtics - Memphis Grizzlies;William Hill;+220;-263;Wednesday, 11 Mar 2015, 23:30;Final result 95:92 (23:18, 16:21, 25:24, 31:29);1;Boston Celtics;Memphis Grizzlies;11 Mar 2015; 95;92 ;2014-2015
2378;Miami Heat - Brooklyn Nets;bet-at-home;-185;+144;Wednesday, 11 Mar 2015, 23:30;Final result 104:98 (34:23, 28:28, 20:16, 22:31);1;Miami Heat;Brooklyn Nets;11 Mar 2015;104;98 ;2014-2015
2379;Miami Heat - Brooklyn Nets;bet365;-182;+160;Wednesday, 11 Mar 2015, 23:30;Final result 104:98 (34:23, 28:28, 20:16, 22:31);1;Miami Heat;Brooklyn Nets;11 Mar 2015;104;98 ;2014-2015
2380;Miami Heat - Brooklyn Nets;bwin;-200;+165;Wednesday, 11 Mar 2015, 23:30;Final result 104:98 (34:23, 28:28, 20:16, 22:31);1;Miami Heat;Brooklyn Nets;11 Mar 2015;104;98 ;2014-2015
2381;Miami Heat - Brooklyn Nets;Marathonbet;-175;+160;Wednesday, 11 Mar 2015, 23:30;Final result 104:98 (34:23, 28:28, 20:16, 22:31);1;Miami Heat;Brooklyn Nets;11 Mar 2015;104;98 ;2014-2015
