game_id,Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%),year,1xBet (%),Coolbet (%),GGBET (%),10x10bet (%),Curebet (%),Lasbet (%),BetFinal (%),Ditobet (%),N1 Bet (%),Parimatch (%)
201511130MEM,0.6989247311827956,0.708211084763474,0.7065754465982516,0.7143288996372431,0.7135865635949057,224.6296099351294,0.7142649938356661,0.7091051592385489,2016.0,0.7014925373134329,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294,224.6296099351294
201511130NYK,0.2797927461139896,0.283290365129804,0.2982013253392237,0.2753672702425691,0.2910335663527644,224.2547767139972,0.2857350061643338,0.2982013253392237,2016.0,0.2813688212927757,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972,224.2547767139972
201511130OKC,0.9067357512953368,0.9091697017689038,0.903344079903913,0.8937456567060458,0.88711508447842,224.80151536695905,0.898771889172101,0.9041601128166188,2016.0,0.9105960264900662,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905,224.80151536695905
201511130ORL,0.4894613583138173,0.4816782209417485,0.4729987697789845,0.4891657638136511,0.4812406203101551,224.42936298287566,0.46875,0.4891657638136511,2016.0,0.4918063489090739,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566,224.42936298287566
201511130SAC,0.6865262781349726,0.7016226364489742,0.7188110521909016,0.7059524755622666,0.7041731112879732,224.62533415817308,0.7001620745542949,0.7188110521909016,2016.0,0.6919487431873279,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308,224.62533415817308
201511130TOR,0.8038869257950529,0.8272502238373624,0.8281481481481482,0.8103638368246968,0.8246082774550532,224.72679921861834,0.8258258258258258,0.8191567658500684,2016.0,0.8019529638289095,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834,224.72679921861834
201511140GSW,0.9246096083283556,0.94900976003396,0.9490509490509492,0.9433962264150944,0.9377695625385088,224.8336039084066,0.9417808219178082,0.9265856892348489,2016.0,0.9302325581395348,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066,224.8336039084066
201511140HOU,0.7537450094975944,0.7523379186089741,0.7415045018878884,0.7440690150970525,0.7318307822104375,224.65975216095404,0.7373290060359732,0.7455102324933871,2016.0,0.7314429827550951,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404,224.65975216095404
201511140LAC,0.5600370097622689,0.5448895304543085,0.5582520712662219,0.5627721335268505,0.5587970466414551,224.4951792428783,0.5627721335268505,0.5642037302725968,2016.0,0.5448895304543085,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783,224.4951792428783
201511140MIL,0.3289541954631301,0.3311915582719532,0.3524377885373269,0.3301278873797957,0.3387347798223931,224.29815578423185,0.3357461882026798,0.3181818181818181,2016.0,0.3480278422273782,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185,224.29815578423185
201511140PHO,0.7190510167677487,0.7441991255601313,0.7313595810946631,0.7440690150970525,0.7307110438729199,224.65299845789573,0.7415045018878884,0.7346488540262287,2016.0,0.7314429827550951,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573,224.65299845789573
201511140SAS,0.9423503325942352,0.9575353871773522,0.9514747859181732,0.9433962264150944,0.9361970941250788,224.83586282956108,0.9433962264150944,0.9265856892348489,2016.0,0.921829724169966,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108,224.83586282956108
201511140WAS,0.6667447456399992,0.6644619062422948,0.6660147434933054,0.6698721126202042,0.6728971962616823,224.59479372481348,0.6698721126202042,0.6750312469954812,2016.0,0.668249459448001,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348,224.59479372481348
201511150ATL,0.5874888174679433,0.5775497887748944,0.5843430533934618,0.5875953888618283,0.5888702400566651,224.52283488323513,0.5888210729200128,0.6001796945193171,2016.0,0.5906658931218977,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513,224.52283488323513
201511150CHO,0.6401354784081287,0.6392865612401553,0.625487379437718,0.6341077419763247,0.6338760959630022,224.5641640193308,0.6323766526926798,0.6385542168674698,2016.0,0.6336520473913947,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308,224.5641640193308
201511150LAL,0.3480278422273782,0.3544910179640719,0.3614457831325302,0.3571428571428572,0.3637566137566138,224.31484730744603,0.3571428571428572,0.3420510314644458,2016.0,0.3495677641834759,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603,224.31484730744603
201511150MIN,0.3641474477735897,0.3624233455813195,0.3674280039721947,0.3658922580236754,0.3712871287128713,224.32384524189263,0.3628952077947902,0.3541858325666973,2016.0,0.3663479526086052,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263,224.32384524189263
201511150NYK,0.5252329875153859,0.5271970157022642,0.5270012302210155,0.53125,252.46204957914196,252.46204957914196,0.53125,0.53125,2016.0,0.5232153996969967,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196,252.46204957914196
201511150OKC,0.6574416298566664,0.6558594457525811,0.6579489685355542,0.6579489685355542,0.6562417871222076,224.58561326610993,0.6579489685355542,0.6712701808986578,2016.0,0.6558594457525811,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993,224.58561326610993
201511150SAC,0.4516603991324937,0.4609723829998347,0.457991156032849,0.4572564612326043,0.4580003897875657,224.40425178838743,0.455616653574234,0.4357962697274031,2016.0,0.4609723829998347,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743,224.40425178838743
201511160CHI,0.710050002396281,0.7057226009906529,0.7065754465982516,0.7059524755622666,0.7028612799589737,224.62771425486164,0.705033164260632,0.7065754465982516,2016.0,0.7066578773895847,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164,224.62771425486164
201511160HOU,0.6488064164016895,0.6455089820359281,0.625487379437718,0.6499999999999999,0.6415442229068129,224.57064722813894,0.6428571428571428,0.6385542168674698,2016.0,0.6430666927439859,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894,224.57064722813894
201511160MEM,0.5796517114180321,0.5668328047122791,0.5669705469845722,0.5711159737417943,0.5749767565413734,224.50787454550152,0.5627721335268505,0.5738125802310655,2016.0,0.5747384023574669,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152,224.50787454550152
201511160PHI,0.2280446385249878,0.2296940670511191,0.2132564841498559,0.2441479989932041,0.2347160374668217,224.2054408444578,0.2340823970037453,0.2279139481572914,2016.0,0.2371120287731451,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578,224.2054408444578
201511160PHO,0.8412405390437512,0.8544000171714967,0.851896037494674,0.853012997243009,0.8519987502768606,224.75535882678747,0.8631307650569723,0.8468789921148848,2016.0,0.8356713426853708,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747,224.75535882678747
201511160SAS,0.8675224099030429,0.8874104401228249,0.8863391055422591,0.872093023255814,0.8675567668539755,224.77970197981304,0.8937456567060458,0.872093023255814,2016.0,0.8705573926773319,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304,224.77970197981304
201511170BRK,0.3721141149952652,0.3757019162144329,0.374512620562282,0.3658922580236754,0.3661239040369978,224.32864338319908,0.3628952077947902,0.3614457831325302,2016.0,0.3791046440318893,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908,224.32864338319908
201511170DET,0.3332552543600008,0.3607134387598447,0.374512620562282,0.3571428571428572,0.3747214907838768,224.31811420126635,0.3571428571428572,0.3690596562184025,2016.0,0.3364796364271981,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635,224.31811420126635
201511170GSW,0.8112218143681174,0.8262325305417518,0.8150654036986918,0.8010312405216864,0.8075567539747363,224.7224493091766,0.8165034965034965,0.8177483443708609,2016.0,0.8066841986102161,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766,224.7224493091766
201511170MIA,0.7719553614750122,0.7826086956521738,0.7791902265879731,0.7769964841788046,0.7795873385171126,224.69124055843562,0.7755637126376508,0.7867435158501441,2016.0,0.7685196910219071,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562,224.69124055843562
201511170NOP,0.6799201268573443,0.6755952380952381,0.6766309456664787,0.6888888888888889,0.6834504770043776,224.60533119541424,0.6846846846846846,0.6818181818181819,2016.0,0.6769922157130247,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424,224.60533119541424
201511170NYK,0.5105386416861826,0.5116279069767442,0.5086640097036909,0.5,0.4979225527671597,224.4490864692519,0.5118381403357727,0.5,2016.0,0.5011869717975501,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519,224.4490864692519
201511170WAS,0.6047131519961229,0.5996661308272536,0.593470896211888,0.5968489341983317,0.5872162111451623,224.52980522310017,0.5968489341983317,0.5906109223109144,2016.0,0.5988718270134755,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017,224.52980522310017
201511180ATL,0.5653370013755159,0.5668328047122791,0.5582520712662219,0.5627721335268505,0.556480811006517,224.50083301699578,0.5724794461272177,0.5642037302725968,2016.0,0.5611391546749039,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578,224.50083301699578
201511180BOS,0.6358525522264102,0.6392865612401553,0.6458141674333027,0.6428571428571428,0.6389045207278184,224.5699913165376,0.6517385257301808,0.6458141674333027,2016.0,0.6296542111900179,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376,224.5699913165376
201511180CHO,0.6989247311827956,0.7016226364489742,0.7017986746607763,0.7059524755622666,0.6993863119528987,224.62398428954114,0.7001620745542949,0.7105622731880757,2016.0,0.6974494283201407,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114,224.62398428954114
201511180HOU,0.710050002396281,0.7190510167677487,0.7065754465982516,0.7143288996372431,0.7123387141819807,224.63203334611862,0.7142649938356661,0.705033164260632,2016.0,0.7066578773895847,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862,224.63203334611862
201511180OKC,0.89,0.8874104401228249,0.8863391055422591,0.872093023255814,0.8649308816410842,224.779100258742,0.872093023255814,0.8468789921148848,2016.0,0.892156862745098,224.779100258742,224.779100258742,224.779100258742,224.779100258742,224.779100258742,224.779100258742,224.779100258742,224.779100258742,224.779100258742
201511180ORL,0.6439024390243903,0.6455089820359281,0.6400663035756572,0.6499999999999999,0.6415442229068129,224.5743473430367,0.6517385257301808,0.6579489685355542,2016.0,0.6384166455214413,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367,224.5743473430367
201511180PHI,0.289949997603719,0.3064970241277308,0.2894377268119242,0.2940475244377334,0.2999456057191701,224.25982323030337,0.299837925445705,0.2653511459737713,2016.0,0.2933421226104152,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337,224.25982323030337
201511180PHO,0.5329494561740243,0.5810079557598683,0.5757575757575758,0.5781162637027498,0.5812274368231047,224.50842318380361,0.5888210729200128,0.5825451699171613,2016.0,0.5553837231780397,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361,224.50842318380361
201511180SAS,0.9105960264900662,0.909477080650652,0.9121070433744528,0.9041601128166188,0.8908352922642564,224.80324409228913,0.9041601128166188,0.8872651356993737,2016.0,0.9105960264900662,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913,224.80324409228913
201511180UTA,0.624188588998975,0.6252015045674368,0.6187290969899666,0.6252015045674368,0.6217616580310881,224.55349324673404,0.6323766526926798,0.6173677069199458,2016.0,0.6166125078387777,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404,224.55349324673404
201511190CLE,0.8445040214477212,0.8363556790287899,0.8423171246702026,0.8403295409964692,0.8343060780496547,224.74636740459894,0.8403295409964692,0.8403295409964692,2016.0,0.8388351152047825,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894,224.74636740459894
201511190LAC,0.3480278422273782,0.3244047619047618,0.3339852565066947,0.3302587352458376,0.3373186163948823,224.29837768840275,0.3197026022304832,0.3420510314644458,2016.0,0.3496503496503497,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275,224.29837768840275
201511190MIA,0.8244699047202455,0.8210385481823691,0.8219092979913025,0.8103638368246968,0.8191920453929332,224.72994675635013,0.8258258258258258,0.8258258258258258,2016.0,0.8208955223880596,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013,224.72994675635013
201511200BOS,0.7774208352455254,0.7894993994421938,0.7983193277310925,0.7769964841788046,0.7872340425531915,224.69790696882689,0.7867435158501441,0.7913678445690442,2016.0,0.7735812698718566,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689,224.69790696882689
201511200CHO,0.8445040214477212,0.8486925815965202,0.8576821873927468,0.8403295409964692,0.8442224563430513,224.75054722055268,0.8403295409964692,0.8403295409964692,2016.0,0.8388351152047825,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268,224.75054722055268
201511200DAL,0.5242310245629563,0.5183217790582515,0.5173641257162702,0.53125,0.5330897279740153,224.46727372472773,0.53125,0.53125,2016.0,0.5187068652379223,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773,224.46727372472773
201511200DEN,0.4125111825320566,0.4073123797305965,0.4242424242424242,0.4218837362972501,0.4187725631768953,224.37221829573525,0.4111789270799871,0.4357962697274031,2016.0,0.4182671788305591,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525,224.37221829573525
201511200GSW,0.7774208352455254,0.8051420838971584,0.7983193277310925,0.7894736842105263,0.7941019754369577,224.70109991488434,0.7983193277310925,0.7720860518427085,2016.0,0.7750359478640011,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434,224.70109991488434
201511200LAL,0.2797927461139896,0.2942773990093472,0.2934245534017484,0.285671100362757,0.2923128254972219,224.25543680380537,0.2908948407614511,0.2811889478090985,2016.0,0.2813688212927757,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537,224.25543680380537
201511200MEM,0.5600370097622689,0.5642421122306391,0.5804104110666755,0.5875953888618283,0.5601695217066135,224.5083116413108,0.5627721335268505,0.5813140803745096,2016.0,0.578264114267863,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108,224.5083116413108
201511200MIN,0.4346629986244841,0.4519505233111323,0.457991156032849,0.4372278664731495,0.4350636870337043,224.39316645802904,0.4372278664731495,0.4455131789881817,2016.0,0.4388608453250961,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904,224.39316645802904
201511200NOP,0.2462549905024056,0.2558008744398686,0.2480865663763525,0.2559309849029475,0.2644798370294921,224.2255584131913,0.2584954981121115,0.251985002205558,2016.0,0.2489919651528975,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913,224.2255584131913
201511200OKC,0.6989247311827956,0.7057226009906529,0.6968455551003687,0.6986551552382534,0.6923527688250806,224.6221352748278,0.7001620745542949,0.7091051592385489,2016.0,0.6974494283201407,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278,224.6221352748278
201511200POR,0.3852433191074958,0.3926467963590933,0.3927168868261335,0.3822098679638638,0.3801291397625495,224.34590860618252,0.3822098679638638,0.40822710565418,2016.0,0.3897944720056697,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252,224.34590860618252
201511210CLE,0.6755471363508122,0.6802135750777858,0.6563424866927571,0.6698721126202042,0.6626813836051176,224.59586568928654,0.6698721126202042,0.6712701808986578,2016.0,0.6769922157130247,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654,224.59586568928654
201511210DET,0.4883720930232558,0.497677011707861,0.5183284457478006,0.53125,0.5041554124246831,224.4514173417921,0.4881618596642272,0.53125,2016.0,0.5035612535612536,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921,224.4514173417921
201511210HOU,0.6358525522264102,0.6332518337408313,0.6325719960278053,0.6252015045674368,0.6234096692111959,224.55885401406402,0.6323766526926798,0.6173677069199458,2016.0,0.6296542111900179,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402,224.55885401406402
201511210IND,0.6392865612401553,0.6392865612401553,0.6579489685355542,0.6499999999999999,0.654593275659917,224.57765878731732,0.6517385257301808,0.6642538117973202,2016.0,0.6418213816523313,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732,224.57765878731732
201511210MIA,0.8820393513917953,0.9012797074954296,0.903344079903913,0.9041601128166188,0.8796421222659713,224.79360566579263,0.8937456567060458,0.8937456567060458,2016.0,0.8844943048480339,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263,224.79360566579263
201511210ORL,0.5796517114180321,0.5810079557598683,0.5791775738096027,0.5875953888618283,0.5833798904975497,224.51785822870139,0.5800559925343288,0.5951171430737736,2016.0,0.5747384023574669,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139,224.51785822870139
201511210SAS,0.7537450094975944,0.746182232756293,0.7619047619047619,0.755852001006796,0.7307110438729199,224.66824550100662,0.7543125980135913,0.7604938271604939,2016.0,0.7510080348471024,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662,224.66824550100662
201511220BRK,0.3200798731426558,0.3197864249222141,0.3181818181818181,0.3301278873797957,0.331738929177596,224.2885022450827,0.3301278873797957,0.3249687530045188,2016.0,0.3215086325559445,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827,224.2885022450827
201511220DEN,0.1179606486082046,0.1031228072565756,0.1020793950850661,0.1127348643006262,0.1258741258741259,224.1031116182293,0.1199128626596692,0.1317365269461077,2016.0,0.1145833333333333,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293,224.1031116182293
201511220LAC,0.710050002396281,0.7121294639383802,0.6934548467274234,0.7143288996372431,0.7028612799589737,224.62789899787853,0.705033164260632,0.7065754465982516,2016.0,0.7066578773895847,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853,224.62789899787853
201511220LAL,0.437290658727205,0.4394987843650644,0.4380430471932797,0.4288840262582056,0.4361992852638218,224.3858098111676,0.4275205538727823,0.4229808492922564,2016.0,0.4418710955355782,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676,224.3858098111676
201511220NOP,0.5116279069767442,0.5116279069767442,0.5108342361863488,0.5217391304347826,0.5157232704402516,224.4570621977667,0.5217391304347826,0.5108342361863488,2016.0,0.5094339622641509,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667,224.4570621977667
201511220OKC,0.5904303731634378,0.5916792592354435,0.593470896211888,0.5968489341983317,0.5920471951348975,224.5283243812175,0.6051172077201805,0.6001796945193171,2016.0,0.5851458707737784,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175,224.5283243812175
201511230CHO,0.6047131519961229,0.5996661308272536,0.5992372098566788,0.6034845298888556,0.6076794657762938,224.53734858111096,0.6051172077201805,0.6173677069199458,2016.0,0.5988718270134755,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096,224.53734858111096
201511230CLE,0.7912713472485768,0.7869675218183168,0.7791902265879731,0.7619047619047619,0.7679411828493352,224.69151620571878,0.7706422018348624,0.7775930160049885,2016.0,0.788135593220339,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878,224.69151620571878
201511230MIA,0.6519721577726217,0.6566523605150214,0.6475622114626731,0.6499999999999999,0.6432845176363324,224.5795334911416,0.6579489685355542,0.6579489685355542,2016.0,0.6504322358165242,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416,224.5795334911416
201511230MIL,0.4238396734864737,0.4189920442401317,0.4242424242424242,0.4218837362972501,0.4250232434586266,224.3784604056209,0.4275205538727823,0.4357962697274031,2016.0,0.4288457052627801,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209,224.3784604056209
201511230MIN,0.7537450094975944,0.7523379186089741,0.7415045018878884,0.7440690150970525,0.7371493647297009,224.66325926048341,0.7415045018878884,0.748014997794442,2016.0,0.7510080348471024,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341,224.66325926048341
201511230SAS,0.8309626881055453,0.8272502238373624,0.8258258258258258,0.8403295409964692,0.8191920453929332,224.73277530036773,0.8258258258258258,0.7983193277310925,2016.0,0.827272225594614,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773,224.73277530036773
201511230UTA,0.5151877211525205,0.5448895304543085,0.5451883661916845,0.5427435387673956,0.5347344777795604,224.47926050265067,0.551441114716549,0.5615116401930053,2016.0,0.5176481346013168,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067,224.47926050265067
201511240ATL,0.5690043820893369,0.556697108066971,0.5582520712662219,0.5627721335268505,0.5649363129662957,224.49919178520696,0.5627721335268505,0.5544868210118182,2016.0,0.5638051044083527,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696,224.49919178520696
201511240DEN,0.289949997603719,0.2734895601954686,0.2934245534017484,0.2753672702425691,0.2804519054817408,224.2512389475064,0.2739361702127659,0.2811889478090985,2016.0,0.2933421226104152,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064,224.2512389475064
201511240GSW,0.9211510197767064,0.9588543767648244,0.9490509490509492,0.9490509490509492,0.9291174426685196,224.83353683496762,0.9468700683850604,0.9265856892348489,2016.0,0.9211510197767064,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762,224.83353683496762
201511240MEM,0.5830871803527724,0.5959085743149387,0.5735751996751048,0.5875953888618283,0.5920471951348975,224.52249374776437,0.5968489341983317,0.5951171430737736,2016.0,0.578264114267863,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437,224.52249374776437
201511240POR,0.4095696268365622,0.4210921117684164,0.426424800324895,0.4288840262582056,0.4412029533585449,224.37802626261538,0.4372278664731495,0.4229808492922564,2016.0,0.4148541292262214,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538,224.37802626261538
201511240WAS,0.5675103560283946,0.5740354444580784,0.5757575757575758,0.5711159737417943,0.5749767565413734,224.50799154714852,0.5724794461272177,0.5738125802310655,2016.0,0.5622357914513856,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852,224.50799154714852
201511250BOS,0.8705573926773319,0.873441588477623,0.8710790263847186,0.8631307650569723,0.8582474226804123,224.77186052152092,0.8800871373403307,0.853012997243009,2016.0,0.8771883638278267,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092,224.77186052152092
201511250CHO,0.6016242655428062,0.6054283493752616,0.5992372098566788,0.6034845298888556,0.6052687426606868,224.5352012563282,0.5968489341983317,0.6092362344582594,2016.0,0.5956830409729076,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282,224.5352012563282
