index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
90;Dallas Mavericks - Miami Heat;Pinnacle;-132;+119;Monday, 06 Jun 2011, 00:00;Final result 86:88 (22:29, 20:18, 22:20, 22:21);1;Dallas Mavericks;Miami Heat;06 Jun 2011; 86;88 ;2010-2011
91;Dallas Mavericks - Miami Heat;Unibet;-141;+116;Monday, 06 Jun 2011, 00:00;Final result 86:88 (22:29, 20:18, 22:20, 22:21);1;Dallas Mavericks;Miami Heat;06 Jun 2011; 86;88 ;2010-2011
92;Dallas Mavericks - Miami Heat;William Hill;-130;+110;Monday, 06 Jun 2011, 00:00;Final result 86:88 (22:29, 20:18, 22:20, 22:21);1;Dallas Mavericks;Miami Heat;06 Jun 2011; 86;88 ;2010-2011
116;Miami Heat - Dallas Mavericks;bet-at-home;-222;+170;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
117;Miami Heat - Dallas Mavericks;bet365;-200;+170;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
118;Miami Heat - Dallas Mavericks;bwin;-222;+179;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
119;Miami Heat - Dallas Mavericks;Pinnacle;-189;+171;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
120;Miami Heat - Dallas Mavericks;Unibet;-208;+170;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
121;Miami Heat - Dallas Mavericks;William Hill;-222;+179;Friday, 03 Jun 2011, 01:00;Final result 93:95 (28:28, 23:23, 24:20, 18:24);1;Miami Heat;Dallas Mavericks;03 Jun 2011; 93;95 ;2010-2011
145;Miami Heat - Dallas Mavericks;bet-at-home;-222;+170;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
146;Miami Heat - Dallas Mavericks;bet365;-213;+175;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
147;Miami Heat - Dallas Mavericks;bwin;-208;+170;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
148;Miami Heat - Dallas Mavericks;Pinnacle;-204;+184;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
149;Miami Heat - Dallas Mavericks;Unibet;-208;+170;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
150;Miami Heat - Dallas Mavericks;William Hill;-200;+170;Wednesday, 01 Jun 2011, 01:00;Final result 92:84 (16:17, 27:27, 22:17, 27:23);1;Miami Heat;Dallas Mavericks;01 Jun 2011; 92;84 ;2010-2011
174;Chicago Bulls - Miami Heat;bet-at-home;-167;+129;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
175;Chicago Bulls - Miami Heat;bet365;-167;+145;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
176;Chicago Bulls - Miami Heat;bwin;-164;+135;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
177;Chicago Bulls - Miami Heat;Pinnacle;-159;+144;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
178;Chicago Bulls - Miami Heat;Unibet;-167;+137;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
179;Chicago Bulls - Miami Heat;William Hill;-149;+129;Friday, 27 May 2011, 00:30;Final result 80:83 (25:21, 20:17, 17:19, 18:26);1;Chicago Bulls;Miami Heat;27 May 2011; 80;83 ;2010-2011
203;Memphis Grizzlies - San Antonio Spurs;bet-at-home;-111;-125;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
204;Memphis Grizzlies - San Antonio Spurs;bet365;+100;-120;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
205;Memphis Grizzlies - San Antonio Spurs;bwin;+110;-133;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
206;Memphis Grizzlies - San Antonio Spurs;Pinnacle;-101;-109;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
207;Memphis Grizzlies - San Antonio Spurs;Unibet;-106;-115;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
208;Memphis Grizzlies - San Antonio Spurs;William Hill;+100;-120;Tuesday, 26 Apr 2011, 00:00;Final result 104:86 (21:26, 27:24, 30:15, 26:21);1;Memphis Grizzlies;San Antonio Spurs;26 Apr 2011;104;86 ;2010-2011
232;New Orleans Pelicans - Los Angeles Lakers;bet-at-home;+210;-286;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
233;New Orleans Pelicans - Los Angeles Lakers;bet365;+225;-278;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
234;New Orleans Pelicans - Los Angeles Lakers;bwin;+229;-286;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
235;New Orleans Pelicans - Los Angeles Lakers;Pinnacle;+227;-256;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
236;New Orleans Pelicans - Los Angeles Lakers;Unibet;+210;-263;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
237;New Orleans Pelicans - Los Angeles Lakers;William Hill;+229;-270;Monday, 25 Apr 2011, 01:30;Final result 93:88 (22:25, 27:20, 20:22, 24:21);1;New Orleans Pelicans;Los Angeles Lakers;25 Apr 2011; 93;88 ;2010-2011
261;Atlanta Hawks - Orlando Magic;bet-at-home;-111;-125;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
262;Atlanta Hawks - Orlando Magic;bet365;+104;-125;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
263;Atlanta Hawks - Orlando Magic;bwin;-105;-115;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
264;Atlanta Hawks - Orlando Magic;Pinnacle;+104;-116;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
265;Atlanta Hawks - Orlando Magic;Unibet;-105;-114;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
266;Atlanta Hawks - Orlando Magic;William Hill;+100;-120;Sunday, 24 Apr 2011, 23:00;Final result 88:85 (25:17, 21:20, 20:24, 22:24);1;Atlanta Hawks;Orlando Magic;24 Apr 2011; 88;85 ;2010-2011
290;New York Knicks - Boston Celtics;bet-at-home;+129;-167;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
291;New York Knicks - Boston Celtics;bet365;+145;-167;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
292;New York Knicks - Boston Celtics;bwin;+154;-189;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
293;New York Knicks - Boston Celtics;Pinnacle;+145;-159;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
294;New York Knicks - Boston Celtics;Unibet;+145;-175;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
295;New York Knicks - Boston Celtics;William Hill;+145;-164;Sunday, 24 Apr 2011, 19:30;Final result 89:101 (23:29, 15:26, 34:27, 17:19);1;New York Knicks;Boston Celtics;24 Apr 2011; 89;101;2010-2011
319;Philadelphia 76ers - Miami Heat;bet-at-home;+185;-250;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
320;Philadelphia 76ers - Miami Heat;bet365;+215;-270;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
321;Philadelphia 76ers - Miami Heat;bwin;+229;-286;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
322;Philadelphia 76ers - Miami Heat;Pinnacle;+214;-238;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
323;Philadelphia 76ers - Miami Heat;Unibet;+210;-263;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
324;Philadelphia 76ers - Miami Heat;William Hill;+220;-263;Sunday, 24 Apr 2011, 17:00;Final result 86:82 (28:16, 18:31, 18:19, 22:16);1;Philadelphia 76ers;Miami Heat;24 Apr 2011; 86;82 ;2010-2011
348;Denver Nuggets - Oklahoma City Thunder;bet-at-home;-250;+185;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
349;Denver Nuggets - Oklahoma City Thunder;bet365;-222;+179;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
350;Denver Nuggets - Oklahoma City Thunder;bwin;-200;+165;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
351;Denver Nuggets - Oklahoma City Thunder;Pinnacle;-233;+204;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
352;Denver Nuggets - Oklahoma City Thunder;Unibet;-222;+179;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
353;Denver Nuggets - Oklahoma City Thunder;William Hill;-222;+179;Sunday, 24 Apr 2011, 02:00;Final result 94:97 (31:26, 18:30, 24:15, 21:26);1;Denver Nuggets;Oklahoma City Thunder;24 Apr 2011; 94;97 ;2010-2011
377;Memphis Grizzlies - San Antonio Spurs;bet-at-home;-125;-111;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
378;Memphis Grizzlies - San Antonio Spurs;bet365;-125;+104;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
379;Memphis Grizzlies - San Antonio Spurs;bwin;-120;+100;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
380;Memphis Grizzlies - San Antonio Spurs;Pinnacle;-120;+108;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
381;Memphis Grizzlies - San Antonio Spurs;Unibet;-130;+106;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
382;Memphis Grizzlies - San Antonio Spurs;William Hill;-125;+104;Saturday, 23 Apr 2011, 23:30;Final result 91:88 (29:20, 23:22, 19:24, 20:22);1;Memphis Grizzlies;San Antonio Spurs;23 Apr 2011; 91;88 ;2010-2011
406;Portland Trail Blazers - Dallas Mavericks;bet-at-home;-182;+140;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
407;Portland Trail Blazers - Dallas Mavericks;bet365;-185;+165;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
408;Portland Trail Blazers - Dallas Mavericks;bwin;-182;+150;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
409;Portland Trail Blazers - Dallas Mavericks;Pinnacle;-189;+171;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
410;Portland Trail Blazers - Dallas Mavericks;Unibet;-204;+165;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
411;Portland Trail Blazers - Dallas Mavericks;William Hill;-175;+154;Saturday, 23 Apr 2011, 21:00;Final result 84:82 (11:16, 24:21, 14:30, 35:15);1;Portland Trail Blazers;Dallas Mavericks;23 Apr 2011; 84;82 ;2010-2011
435;Indiana Pacers - Chicago Bulls;bet-at-home;+170;-222;Saturday, 23 Apr 2011, 18:30;Final result 89:84 (23:19, 26:14, 18:23, 22:28);1;Indiana Pacers;Chicago Bulls;23 Apr 2011; 89;84 ;2010-2011
436;Indiana Pacers - Chicago Bulls;bwin;+175;-213;Saturday, 23 Apr 2011, 18:30;Final result 89:84 (23:19, 26:14, 18:23, 22:28);1;Indiana Pacers;Chicago Bulls;23 Apr 2011; 89;84 ;2010-2011
437;Indiana Pacers - Chicago Bulls;Unibet;+163;-200;Saturday, 23 Apr 2011, 18:30;Final result 89:84 (23:19, 26:14, 18:23, 22:28);1;Indiana Pacers;Chicago Bulls;23 Apr 2011; 89;84 ;2010-2011
438;Indiana Pacers - Chicago Bulls;William Hill;+175;-208;Saturday, 23 Apr 2011, 18:30;Final result 89:84 (23:19, 26:14, 18:23, 22:28);1;Indiana Pacers;Chicago Bulls;23 Apr 2011; 89;84 ;2010-2011
464;Cleveland Cavaliers - Washington Wizards;bet-at-home;-250;+185;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
465;Cleveland Cavaliers - Washington Wizards;bet365;-213;+175;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
466;Cleveland Cavaliers - Washington Wizards;bwin;-222;+179;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
467;Cleveland Cavaliers - Washington Wizards;Pinnacle;-200;+179;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
468;Cleveland Cavaliers - Washington Wizards;Unibet;-233;+187;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
469;Cleveland Cavaliers - Washington Wizards;William Hill;-233;+190;Thursday, 14 Apr 2011, 00:00;Final result 100:93 (23:35, 24:15, 24:24, 29:19);1;Cleveland Cavaliers;Washington Wizards;14 Apr 2011;100;93 ;2010-2011
493;Sacramento Kings - Oklahoma City Thunder;bet-at-home;+185;-250;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
494;Sacramento Kings - Oklahoma City Thunder;bet365;+229;-286;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
495;Sacramento Kings - Oklahoma City Thunder;bwin;+210;-263;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
496;Sacramento Kings - Oklahoma City Thunder;Pinnacle;+229;-256;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
497;Sacramento Kings - Oklahoma City Thunder;Unibet;+196;-244;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
498;Sacramento Kings - Oklahoma City Thunder;William Hill;+190;-233;Tuesday, 12 Apr 2011, 02:00;Final result 112:120 (20:24, 37:27, 26:36, 29:33);1;Sacramento Kings;Oklahoma City Thunder;12 Apr 2011;112;120;2010-2011
522;Denver Nuggets - Golden State Warriors;bet-at-home;-1250;+700;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
523;Denver Nuggets - Golden State Warriors;bet365;-1250;+750;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
524;Denver Nuggets - Golden State Warriors;bwin;-1000;+625;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
525;Denver Nuggets - Golden State Warriors;Pinnacle;-1111;+841;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
526;Denver Nuggets - Golden State Warriors;Unibet;-1429;+800;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
527;Denver Nuggets - Golden State Warriors;William Hill;-1250;+700;Tuesday, 12 Apr 2011, 01:00;Final result 134:111 (31:32, 23:22, 44:37, 36:20);1;Denver Nuggets;Golden State Warriors;12 Apr 2011;134;111;2010-2011
551;Houston Rockets - Dallas Mavericks;bet-at-home;+120;-154;Tuesday, 12 Apr 2011, 00:30;Final result 91:98 OT (86:86) (23:20, 24:23, 24:24, 15:19, 5:12);1;Houston Rockets;Dallas Mavericks;12 Apr 2011; 91;98 ;2010-2011
552;Houston Rockets - Dallas Mavericks;bet365;+145;-167;Tuesday, 12 Apr 2011, 00:30;Final result 91:98 OT (86:86) (23:20, 24:23, 24:24, 15:19, 5:12);1;Houston Rockets;Dallas Mavericks;12 Apr 2011; 91;98 ;2010-2011
