,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710200PHI,58.15899581589959,59.51417004048582,54.337899543379,59.51417004048582,59.83935742971887,59.83935742971887,60.9375,60.31746031746032,58.15899581589959,43.66812227074236,45.45454545454545,47.61904761904761,42.91845493562232,44.44444444444444,43.66812227074236,45.24886877828055,43.66812227074236,46.728971962616825,0.5711542947372199,0.5669705469845722,0.5329494561740243,0.5810079557598683,0.5738125802310655,0.5781162637027498,0.5738730940808309,0.5800559925343288,0.5544868210118182,0.4288457052627801,0.4330294530154278,0.4670505438259756,0.4189920442401317,0.42618741976893454,0.4218837362972501,0.42612690591916913,0.41994400746567123,0.44551317898818177
201710200PHO,61.68582375478927,62.825278810408925,60.629921259842526,62.121212121212125,60.9375,62.121212121212125,62.546816479400746,62.546816479400746,62.546816479400746,40.0,42.19409282700422,41.49377593360996,40.48582995951417,43.290043290043286,40.81632653061224,43.66812227074236,40.81632653061224,41.66666666666667,0.6066314996232103,0.5982256209579855,0.5936910132130403,0.6054283493752616,0.5846583165682394,0.6034845298888556,0.5888702400566651,0.6051172077201805,0.6001796945193171,0.3933685003767898,0.4017743790420145,0.4063089867869597,0.3945716506247384,0.41534168343176064,0.39651547011114446,0.41112975994333495,0.39488279227981954,0.39982030548068287
201710200WAS,68.45425867507886,73.54497354497354,71.91011235955057,72.45179063360881,70.93023255813954,73.54497354497354,74.61928934010153,73.54497354497354,71.42857142857143,33.33333333333333,31.446540880503143,30.211480362537763,30.211480362537763,32.89473684210527,29.411764705882355,31.64556962025317,30.76923076923077,33.33333333333333,0.6725206611570248,0.7004849291623086,0.7041616806275761,0.7057226009906529,0.6831712348953728,0.7143288996372431,0.702200991655581,0.705033164260632,0.6818181818181819,0.3274793388429752,0.29951507083769136,0.29583831937242383,0.2942773990093472,0.31682876510462715,0.285671100362757,0.2977990083444189,0.29496683573936794,0.3181818181818181
201710210CHI,18.34862385321101,19.64636542239685,20.2020202020202,18.867924528301888,17.88908765652952,20.0,18.726591760299627,18.181818181818183,18.181818181818183,83.33333333333334,85.46511627906976,81.98198198198197,83.33333333333334,86.20689655172413,85.46511627906976,86.96219035202087,86.20689655172413,86.20689655172413,0.18045112781954886,0.18690979429055776,0.1977023777718408,0.18461538461538463,0.1718518518518519,0.1896361631753032,0.17718618178794024,0.1741741741741742,0.1741741741741742,0.8195488721804511,0.8130902057094422,0.8022976222281593,0.8153846153846154,0.8281481481481482,0.8103638368246968,0.8228138182120598,0.8258258258258258,0.8258258258258258
201710210CLE,87.71498771498771,90.08919722497522,87.71498771498771,88.49252013808976,90.08919722497522,90.08919722497522,90.9090909090909,90.08919722497522,89.28188638799571,13.513513513513514,14.925373134328357,14.285714285714285,14.204545454545457,13.333333333333334,14.285714285714285,14.947683109118088,14.285714285714285,15.384615384615383,0.866504854368932,0.8578733114532419,0.8599449415003441,0.8616849919462147,0.8710790263847186,0.8631307650569723,0.858793324775353,0.8631307650569723,0.853012997243009,0.13349514563106796,0.1421266885467581,0.14005505849965585,0.1383150080537853,0.12892097361528143,0.13686923494302766,0.141206675224647,0.13686923494302766,0.14698700275699092
201710210DEN,84.7560975609756,90.08919722497522,86.96219035202087,88.49252013808976,90.08919722497522,90.08919722497522,91.74236168455822,90.08919722497522,89.28188638799571,16.528925619834713,14.925373134328357,15.384615384615383,13.812154696132598,13.333333333333334,14.285714285714285,14.204545454545457,14.814814814814811,15.384615384615383,0.8368078013831534,0.8578733114532419,0.8496815286624204,0.8649899946555303,0.8710790263847186,0.8631307650569723,0.8659277005991737,0.8587774239826447,0.853012997243009,0.16319219861684664,0.1421266885467581,0.15031847133757958,0.13501000534446975,0.12892097361528143,0.13686923494302766,0.13407229940082638,0.14122257601735538,0.14698700275699092
201710210HOU,82.63888888888889,90.08919722497522,83.33333333333334,88.49252013808976,89.28188638799571,90.08919722497522,90.08919722497522,90.08919722497522,89.28188638799571,18.867924528301888,14.925373134328357,18.51851851851852,14.204545454545457,14.285714285714285,14.285714285714285,15.57632398753894,14.814814814814811,15.384615384615383,0.8141215954563057,0.8578733114532419,0.8181818181818182,0.8616849919462147,0.8620638675340037,0.8631307650569723,0.8525883958286461,0.8587774239826447,0.853012997243009,0.18587840454369436,0.1421266885467581,0.1818181818181818,0.1383150080537853,0.13793613246599645,0.13686923494302766,0.14741160417135393,0.14122257601735538,0.14698700275699092
201710210LAC,90.08919722497522,93.4597776324395,90.08919722497522,92.5925925925926,92.5925925925926,93.4597776324395,94.34069043576685,93.4597776324395,93.4597776324395,11.76470588235294,11.50747986191024,12.048192771084338,10.141987829614605,10.526315789473683,11.11111111111111,11.286681715575622,11.11111111111111,11.11111111111111,0.8844943048480339,0.8903707676412363,0.8820393513917953,0.9012797074954296,0.8979206049149339,0.8937456567060458,0.8931462414931225,0.8937456567060458,0.8937456567060458,0.11550569515196611,0.10962923235876362,0.11796064860820463,0.09872029250457039,0.10207939508506615,0.10625434329395414,0.10685375850687746,0.10625434329395414,0.10625434329395414
201710210MEM,24.213075060532688,25.0,23.809523809523807,24.213075060532688,24.449877750611247,25.0,24.752475247524757,25.0,23.094688221709006,77.52808988764045,80.0,78.11816192560175,78.11816192560175,79.38144329896907,80.0,81.30841121495327,79.38144329896907,81.98198198198197,0.23798700430515818,0.23809523809523808,0.23359231241054995,0.23661470117686043,0.23547690141528899,0.23809523809523808,0.2333798638980981,0.23950617283950618,0.21978892343029127,0.7620129956948418,0.7619047619047619,0.76640768758945,0.7633852988231395,0.764523098584711,0.7619047619047619,0.7666201361019019,0.7604938271604939,0.7802110765697087
201710210MIA,80.0,82.63888888888889,80.0,81.30841121495327,81.98198198198197,83.33333333333334,84.7560975609756,83.33333333333334,81.98198198198197,21.645021645021643,22.22222222222222,21.978021978021975,21.231422505307854,21.78649237472767,22.22222222222222,21.45922746781116,21.052631578947366,22.22222222222222,0.7870528109028961,0.7880794701986754,0.7844827586206897,0.7929446368790758,0.7900470975429835,0.7894736842105263,0.7979648655973587,0.7983193277310925,0.7867435158501441,0.2129471890971039,0.2119205298013245,0.21551724137931033,0.20705536312092418,0.2099529024570164,0.21052631578947364,0.20203513440264126,0.2016806722689075,0.21325648414985593
201710210MIL,57.80590717299579,60.9375,57.08154506437768,59.83935742971887,62.121212121212125,61.68582375478927,61.38996138996139,60.31746031746032,62.546816479400746,43.66812227074236,44.05286343612335,44.843049327354265,42.3728813559322,42.01680672268908,41.66666666666667,44.642857142857146,43.66812227074236,41.66666666666667,0.5696620848691737,0.5804104110666755,0.5600370097622689,0.5854421949920086,0.5965276928719893,0.5968489341983317,0.5789713245334547,0.5800559925343288,0.6001796945193171,0.4303379151308263,0.41958958893332465,0.4399629902377311,0.4145578050079915,0.4034723071280108,0.40315106580166826,0.4210286754665453,0.41994400746567123,0.39982030548068287
201710210NYK,46.728971962616825,51.21951219512195,49.01960784313725,49.01960784313725,47.61904761904761,50.0,50.98039215686274,50.0,44.44444444444444,54.95495495495496,54.12844036697248,52.83018867924528,53.48837209302325,56.14035087719298,54.54545454545454,54.95495495495496,54.54545454545454,59.83935742971887,0.4595512130495984,0.4861937128292268,0.48129313476207775,0.478202846975089,0.45893719806763283,0.47826086956521746,0.4812406203101551,0.47826086956521746,0.42618741976893454,0.5404487869504015,0.5138062871707731,0.5187068652379223,0.521797153024911,0.5410628019323672,0.5217391304347826,0.518759379689845,0.5217391304347826,0.5738125802310655
201710210TOR,78.72340425531915,81.98198198198197,79.38144329896907,80.65764023210832,81.30841121495327,81.98198198198197,83.33333333333334,81.30841121495327,83.33333333333334,23.14814814814815,23.25581395348837,22.727272727272727,22.075055187637968,22.22222222222222,23.52941176470588,23.04147465437788,23.52941176470588,21.78649237472767,0.7727712241345968,0.7790165239896476,0.7774208352455254,0.7851214250979838,0.7853560682046139,0.7769964841788046,0.7833935018050542,0.7755637126376508,0.7927461139896373,0.2272287758654032,0.2209834760103524,0.2225791647544745,0.21487857490201617,0.21464393179538618,0.22300351582119537,0.21660649819494582,0.22443628736234922,0.20725388601036265
201710210UTA,37.17472118959108,39.37007874015748,40.65040650406504,39.0625,37.03703703703704,37.03703703703704,40.16064257028113,37.735849056603776,37.735849056603776,66.21621621621621,65.75342465753424,61.38996138996139,63.23529411764706,67.53246753246754,66.66666666666666,65.75342465753424,64.91228070175438,66.66666666666666,0.3595549293037268,0.374512620562282,0.3983757344571938,0.38185085354896675,0.35418583256669733,0.3571428571428572,0.37918138375233745,0.36762334730732027,0.3614457831325302,0.6404450706962732,0.625487379437718,0.6016242655428062,0.6181491464510332,0.6458141674333027,0.6428571428571428,0.6208186162476625,0.6323766526926798,0.6385542168674698
201710220BRK,54.12844036697248,54.95495495495496,53.271028037383175,53.271028037383175,54.54545454545454,55.55555555555556,54.95495495495496,54.54545454545454,57.08154506437768,48.07692307692308,50.0,49.01960784313725,49.50495049504951,49.50495049504951,49.01960784313725,51.21951219512195,50.0,47.61904761904761,0.5296046953219403,0.5236051502145923,0.5207810820494446,0.5183217790582515,0.5242214532871972,0.53125,0.5175910596026491,0.5217391304347826,0.5451883661916845,0.4703953046780598,0.4763948497854077,0.4792189179505553,0.4816782209417485,0.4757785467128029,0.46875,0.482408940397351,0.47826086956521746,0.4548116338083154
201710220LAL,37.87878787878788,42.5531914893617,37.17472118959108,36.36363636363637,37.03703703703704,37.03703703703704,38.16793893129771,36.36363636363637,37.03703703703704,66.21621621621621,62.825278810408925,64.91228070175438,66.21621621621621,67.10526315789474,66.66666666666666,67.53246753246754,68.05111821086261,67.53246753246754,0.36388670338316287,0.40381295504015613,0.36414744777358976,0.3544910179640719,0.35563874590547495,0.3571428571428572,0.3610954792721816,0.34826147426981924,0.35418583256669733,0.636113296616837,0.5961870449598439,0.6358525522264102,0.6455089820359281,0.644361254094525,0.6428571428571428,0.6389045207278184,0.6517385257301808,0.6458141674333027
201710220OKC,64.53900709219859,65.39792387543253,64.91228070175438,64.15770609318996,63.23529411764706,64.15770609318996,64.91228070175438,64.53900709219859,66.21621621621621,37.17472118959108,39.68253968253968,37.17472118959108,38.61003861003861,40.81632653061224,38.46153846153847,41.1522633744856,38.46153846153847,38.46153846153847,0.6345161875631821,0.6223604432364626,0.6358525522264102,0.6242980837855671,0.6077300259590424,0.6252015045674368,0.6120073514396569,0.6265889830508474,0.6325719960278053,0.36548381243681793,0.3776395567635375,0.36414744777358976,0.3757019162144329,0.39226997404095754,0.3747984954325632,0.3879926485603431,0.3734110169491526,0.3674280039721947
