Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Boston Celtics;Golden State Warriors;10x10bet;-182;+145;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;1xBet;-159;+149;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;bet-at-home;-172;+141;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;bet365;-175;+154;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;BetFinal;-154;+150;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;bwin;-175;+145;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Coolbet;-175;+154;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Curebet;-175;+147;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Ditobet;-172;+150;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;GGBET;-152;+129;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Lasbet;-172;+150;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Marathonbet;-154;+152;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;N1 Bet;-169;+144;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Parimatch;-169;+144;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Pinnacle;-164;+147;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;Unibet;-175;+145;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;VOBET;-182;+145;16 Jun 2022; 90;103;2021-2022
Boston Celtics;Golden State Warriors;William Hill;-179;+154;16 Jun 2022; 90;103;2021-2022
Golden State Warriors;Boston Celtics;10x10bet;-172;+137;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;1xBet;-161;+152;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;bet-at-home;-172;+140;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;bet365;-167;+145;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;BetFinal;-169;+140;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;bwin;-167;+140;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Coolbet;-167;+147;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Curebet;-169;+142;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Ditobet;-164;+144;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;GGBET;-164;+141;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Lasbet;-164;+144;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Marathonbet;-156;+154;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;N1 Bet;-169;+142;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Parimatch;-172;+145;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Pinnacle;-164;+147;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;Unibet;-175;+143;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;VOBET;-172;+137;13 Jun 2022;104;94 ;2021-2022
Golden State Warriors;Boston Celtics;William Hill;-169;+145;13 Jun 2022;104;94 ;2021-2022
Boston Celtics;Golden State Warriors;10x10bet;-167;+134;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;1xBet;-169;+158;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;bet-at-home;-172;+139;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;bet365;-167;+145;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;BetFinal;-149;+145;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;bwin;-161;+135;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Coolbet;-167;+147;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Curebet;-164;+138;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Ditobet;-159;+140;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;GGBET;-145;+125;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Lasbet;-159;+140;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Marathonbet;-156;+154;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;N1 Bet;-169;+142;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Parimatch;-172;+135;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Pinnacle;-169;+150;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;Unibet;-161;+135;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;VOBET;-167;+134;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;William Hill;-169;+145;10 Jun 2022; 97;107;2021-2022
Boston Celtics;Golden State Warriors;10x10bet;-156;+125;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;1xBet;-143;+134;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;bet-at-home;-159;+129;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;bet365;-156;+135;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;BetFinal;-149;+125;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;bwin;-149;+125;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Coolbet;-159;+140;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Curebet;-154;+129;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Ditobet;-149;+131;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;GGBET;-139;+120;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Lasbet;-149;+131;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Marathonbet;-139;+138;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;N1 Bet;-154;+129;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Parimatch;-167;+133;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Pinnacle;-147;+131;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;Unibet;-149;+125;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;VOBET;-156;+125;08 Jun 2022;116;100;2021-2022
Boston Celtics;Golden State Warriors;William Hill;-149;+129;08 Jun 2022;116;100;2021-2022
Golden State Warriors;Boston Celtics;10x10bet;-208;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;1xBet;-189;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;bet-at-home;-204;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;bet365;-200;+170;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;BetFinal;-196;+168;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;bwin;-200;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Coolbet;-200;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Curebet;-204;+168;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Ditobet;-200;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;GGBET;-204;+173;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Lasbet;-200;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Marathonbet;-192;+191;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;N1 Bet;-200;+167;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Parimatch;-200;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Pinnacle;-196;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;Unibet;-200;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;VOBET;-208;+165;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;William Hill;-200;+175;05 Jun 2022;107;88 ;2021-2022
Golden State Warriors;Boston Celtics;10x10bet;-175;+140;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;1xBet;-154;+144;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;bet-at-home;-172;+139;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;bet365;-161;+140;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;BetFinal;-159;+145;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;bwin;-167;+140;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Coolbet;-172;+150;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Curebet;-172;+144;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Ditobet;-169;+149;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;GGBET;-172;+148;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Lasbet;-169;+149;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Marathonbet;-154;+152;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;N1 Bet;-167;+142;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Parimatch;-169;+144;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Pinnacle;-164;+148;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;Unibet;-161;+140;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;VOBET;-175;+140;02 Jun 2022;108;120;2021-2022
Golden State Warriors;Boston Celtics;William Hill;-164;+145;02 Jun 2022;108;120;2021-2022
Miami Heat;Boston Celtics;10x10bet;+127;-159;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;1xBet;+134;-143;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;bet-at-home;+125;-154;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;bet365;+129;-152;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;BetFinal;+135;-135;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;bwin;+125;-154;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Coolbet;+129;-154;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Curebet;+133;-159;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Ditobet;+127;-145;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;GGBET;+125;-145;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Lasbet;+127;-145;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Marathonbet;+141;-143;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;N1 Bet;+129;-152;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Parimatch;+129;-152;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Pinnacle;+137;-152;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;Unibet;+129;-154;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;VOBET;+122;-152;29 May 2022; 96;100;2021-2022
Miami Heat;Boston Celtics;William Hill;+129;-149;29 May 2022; 96;100;2021-2022
Boston Celtics;Miami Heat;10x10bet;-417;+309;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;1xBet;-357;+332;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;bet-at-home;-455;+320;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;bet365;-400;+320;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;BetFinal;-345;+325;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;bwin;-400;+305;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Coolbet;-400;+315;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Curebet;-417;+325;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Ditobet;-400;+334;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;GGBET;-333;+274;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Lasbet;-400;+334;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Marathonbet;-345;+334;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;N1 Bet;-455;+359;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Parimatch;-370;+270;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Pinnacle;-385;+317;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;Unibet;-435;+325;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;VOBET;-417;+309;27 May 2022;103;111;2021-2022
Boston Celtics;Miami Heat;William Hill;-357;+300;27 May 2022;103;111;2021-2022
Golden State Warriors;Dallas Mavericks;10x10bet;-278;+215;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;1xBet;-270;+252;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;bet-at-home;-278;+220;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;bet365;-303;+240;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;BetFinal;-250;+240;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;bwin;-294;+240;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Coolbet;-286;+235;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Curebet;-278;+225;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Ditobet;-270;+233;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;GGBET;-263;+220;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Lasbet;-270;+233;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Marathonbet;-256;+254;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;N1 Bet;-270;+224;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Parimatch;-278;+229;26 May 2022;120;110;2021-2022
Golden State Warriors;Dallas Mavericks;Pinnacle;-263;+225;26 May 2022;120;110;2021-2022
