,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411290UTA,34.01360544217687,33.670033670033675,37.03703703703704,35.842293906810035,37.03703703703704,,35.842293906810035,33.33333333333333,68.05111821086261,68.94409937888199,67.53246753246754,68.94409937888199,68.94409937888199,,68.94409937888199,71.42857142857143,0.33325525436000086,0.328122770905089,0.35418583256669733,0.3420510314644458,0.34946820056435857,,0.3420510314644458,0.3181818181818181,0.6667447456399992,0.671877229094911,0.6458141674333027,0.6579489685355542,0.6505317994356414,,0.6579489685355542,0.6818181818181819
201411290WAS,62.825278810408925,62.825278810408925,62.825278810408925,63.63636363636363,64.15770609318996,,63.63636363636363,63.63636363636363,39.37007874015748,39.68253968253968,42.01680672268908,39.37007874015748,41.84100418410041,,39.37007874015748,40.81632653061224,0.6147566808925042,0.6128827999078978,0.5992372098566788,0.6177901320361362,0.6052687426606868,,0.6177901320361362,0.6092362344582594,0.3852433191074958,0.3871172000921022,0.4007627901433211,0.38220986796386386,0.39473125733931325,,0.38220986796386386,0.39076376554174064
201411300BOS,21.50537634408602,24.69135802469136,27.027027027027028,26.31578947368421,28.98550724637681,,25.0,26.31578947368421,80.65764023210832,77.52808988764045,77.52808988764045,78.11816192560175,76.905311778291,,79.38144329896907,78.11816192560175,0.21050060055780623,0.24155244945040033,0.25849549811211153,0.251985002205558,0.2737301261181528,,0.23950617283950618,0.251985002205558,0.7894993994421938,0.7584475505495996,0.7415045018878884,0.748014997794442,0.7262698738818472,,0.7604938271604939,0.748014997794442
201411300BRK,42.73504273504273,44.05286343612335,45.87155963302752,44.44444444444444,45.87155963302752,,45.45454545454545,44.44444444444444,59.18367346938776,58.50622406639005,59.18367346938776,59.18367346938776,60.31746031746032,,58.50622406639005,59.83935742971887,0.41930515146328934,0.42953642148038573,0.4366423097487079,0.42888402625820565,0.431980252331322,,0.4372278664731495,0.42618741976893454,0.5806948485367106,0.5704635785196144,0.5633576902512921,0.5711159737417943,0.568019747668678,,0.5627721335268505,0.5738125802310655
201411300DET,21.50537634408602,21.32196162046908,23.04147465437788,23.52941176470588,24.449877750611247,,22.22222222222222,22.22222222222222,80.65764023210832,81.30841121495327,81.30841121495327,81.98198198198197,81.30841121495327,,81.98198198198197,81.98198198198197,0.21050060055780623,0.20775488806477288,0.2208097734120269,0.22300351582119537,0.23118639673314176,,0.21325648414985593,0.21325648414985593,0.7894993994421938,0.7922451119352271,0.7791902265879731,0.7769964841788046,0.7688136032668582,,0.7867435158501441,0.7867435158501441
201411300LAL,28.57142857142857,27.100271002710024,27.027027027027028,27.77777777777778,29.673590504451035,,27.77777777777778,28.57142857142857,73.54497354497354,75.18610421836229,77.52808988764045,76.35933806146572,76.35933806146572,,76.35933806146572,75.72815533980582,0.27979274611398963,0.2649450715614665,0.25849549811211153,0.26674233825198634,0.2798525977333924,,0.26674233825198634,0.27393617021276595,0.7202072538860104,0.7350549284385334,0.7415045018878884,0.7332576617480135,0.7201474022666076,,0.7332576617480135,0.726063829787234
201411300NYK,42.73504273504273,43.66812227074236,44.843049327354265,43.66812227074236,45.662100456621005,,44.44444444444444,44.44444444444444,59.18367346938776,59.18367346938776,59.83935742971887,59.83935742971887,60.31746031746032,,59.51417004048582,59.83935742971887,0.41930515146328934,0.4245732605493458,0.4283723570801865,0.4218837362972501,0.43085761181780874,,0.42752055387278237,0.42618741976893454,0.5806948485367106,0.5754267394506543,0.5716276429198135,0.5781162637027498,0.5691423881821912,,0.5724794461272177,0.5738125802310655
201411300PHO,81.30841121495327,82.63888888888889,83.33333333333334,83.33333333333334,82.63888888888889,,83.33333333333334,86.20689655172413,20.833333333333336,20.0,21.27659574468085,22.22222222222222,23.64066193853428,,21.052631578947366,18.181818181818183,0.7960350743423561,0.8051420838971584,0.7966101694915255,0.7894736842105263,0.7775615181426386,,0.7983193277310925,0.8258258258258258,0.20396492565764396,0.19485791610284167,0.20338983050847456,0.21052631578947364,0.22243848185736134,,0.2016806722689075,0.1741741741741742
201411300POR,90.08919722497522,93.4597776324395,92.5925925925926,93.4597776324395,95.23809523809524,,93.4597776324395,94.34069043576685,12.048192771084338,8.88888888888889,11.11111111111111,11.11111111111111,10.775862068965516,,10.526315789473683,10.0,0.8820393513917953,0.9131509066897658,0.8928571428571428,0.8937456567060458,0.898354307841239,,0.898771889172101,0.9041601128166188,0.11796064860820463,0.08684909331023417,0.10714285714285714,0.10625434329395414,0.10164569215876088,,0.10122811082789897,0.09583988718338124
201411300SAC,34.96503496503497,36.101083032490976,37.735849056603776,36.36363636363637,39.0625,,36.36363636363637,35.842293906810035,67.10526315789474,66.21621621621621,67.10526315789474,67.53246753246754,67.10526315789474,,68.05111821086261,68.94409937888199,0.3425583701433337,0.35283459686263297,0.3599336964243429,0.35,0.36793183578621225,,0.34826147426981924,0.3420510314644458,0.6574416298566664,0.647165403137367,0.6400663035756572,0.6499999999999999,0.6320681642137878,,0.6517385257301808,0.6579489685355542
201412010LAC,92.5925925925926,96.15384615384616,97.08709583454704,96.15384615384616,98.0392156862745,,96.15384615384616,93.4597776324395,9.090909090909092,6.666666666666667,5.555555555555555,7.6923076923076925,8.156606851549755,,7.4074074074074066,11.11111111111111,0.9105960264900662,0.9351620947630922,0.9458747851861194,0.9259259259259259,0.9231927710843374,,0.9284731774415406,0.8937456567060458,0.08940397350993377,0.06483790523690773,0.05412521481388052,0.07407407407407407,0.07680722891566266,,0.07152682255845941,0.10625434329395414
201412010PHI,14.492753623188406,14.064697609001406,14.814814814814811,15.384615384615383,17.6678445229682,,15.384615384615383,14.285714285714285,87.71498771498771,88.49252013808976,88.49252013808976,89.28188638799571,89.28188638799571,,88.49252013808976,90.08919722497522,0.14179702470125075,0.13714000748036406,0.1434052559924089,0.14698700275699092,0.16519765288307975,,0.14810396250532593,0.13686923494302766,0.8582029752987492,0.862859992519636,0.8565947440075912,0.853012997243009,0.8348023471169203,,0.851896037494674,0.8631307650569723
201412010UTA,40.0,39.68253968253968,41.66666666666667,40.0,42.5531914893617,,40.0,40.0,62.121212121212125,62.825278810408925,62.825278810408925,62.825278810408925,63.23529411764706,,63.23529411764706,64.53900709219859,0.3916913946587537,0.3871172000921022,0.3987548176697302,0.38900939985538685,0.4022478556640047,,0.3874643874643875,0.38263229308005425,0.6083086053412463,0.6128827999078978,0.6012451823302697,0.6109906001446133,0.5977521443359952,,0.6125356125356125,0.6173677069199458
201412010WAS,64.91228070175438,65.75342465753424,65.75342465753424,66.66666666666666,66.21621621621621,,66.66666666666666,67.53246753246754,37.03703703703704,36.76470588235294,39.37007874015748,37.03703703703704,39.68253968253968,,37.03703703703704,37.03703703703704,0.6367112810707457,0.6413833759088229,0.625487379437718,0.6428571428571428,0.6252785092161232,,0.6428571428571428,0.6458141674333027,0.3632887189292543,0.35861662409117706,0.374512620562282,0.3571428571428572,0.3747214907838768,,0.3571428571428572,0.35418583256669733
201412020ATL,74.61928934010153,74.09326424870466,75.18610421836229,75.18610421836229,75.18610421836229,,75.18610421836229,76.905311778291,27.3972602739726,28.40909090909091,29.411764705882355,28.57142857142857,31.05590062111801,,29.411764705882355,27.77777777777778,0.7314429827550951,0.7228445057154346,0.7188110521909016,0.7246327297574309,0.7076871745027781,,0.7188110521909016,0.7346488540262287,0.2685570172449048,0.2771554942845655,0.28118894780909853,0.27536727024256913,0.2923128254972219,,0.28118894780909853,0.2653511459737713
201412020CHI,56.14035087719298,53.271028037383175,53.70370370370371,54.54545454545454,54.337899543379,,54.54545454545454,55.55555555555556,45.87155963302752,49.01960784313725,50.98039215686274,50.0,51.92307692307693,,50.0,49.01960784313725,0.5503313348059324,0.5207810820494446,0.5130072840790842,0.5217391304347826,0.511362697297744,,0.5217391304347826,0.53125,0.44966866519406756,0.4792189179505553,0.48699271592091564,0.47826086956521746,0.48863730270225597,,0.47826086956521746,0.46875
201412020CLE,87.71498771498771,87.71498771498771,89.28188638799571,88.49252013808976,86.96219035202087,,88.49252013808976,90.9090909090909,14.492753623188406,14.556040756914118,15.384615384615383,15.384615384615383,18.90359168241966,,15.384615384615383,13.79310344827586,0.8582029752987492,0.8576719040142119,0.853012997243009,0.851896037494674,0.8214381330856282,,0.851896037494674,0.8682634730538923,0.14179702470125075,0.14232809598578816,0.14698700275699092,0.14810396250532593,0.17856186691437176,,0.14810396250532593,0.13173652694610777
201412020DEN,39.68253968253968,42.73504273504273,43.290043290043286,42.5531914893617,44.44444444444444,,42.5531914893617,41.66666666666667,62.546816479400746,59.51417004048582,61.68582375478927,60.629921259842526,61.68582375478927,,60.9375,62.546816479400746,0.38817166782972784,0.41794984601847784,0.4123809072379959,0.41240461113817173,0.4187725631768953,,0.41117892707998716,0.39982030548068287,0.6118283321702722,0.5820501539815223,0.5876190927620041,0.5875953888618283,0.5812274368231047,,0.5888210729200128,0.6001796945193171
201412020DET,53.48837209302325,55.947136563876654,57.08154506437768,56.52173913043478,56.52173913043478,,56.896551724137936,54.54545454545454,48.54368932038835,46.728971962616825,47.61904761904761,47.61904761904761,50.0,,47.61904761904761,50.0,0.5242310245629563,0.5448895304543085,0.5451883661916845,0.5427435387673956,0.5306122448979592,,0.5443833464257659,0.5217391304347826,0.4757689754370436,0.4551104695456915,0.4548116338083154,0.4572564612326043,0.46938775510204084,,0.45561665357423403,0.47826086956521746
201412020GSW,93.4597776324395,96.15384615384616,96.15384615384616,96.15384615384616,97.08709583454704,,95.23809523809524,95.23809523809524,8.333333333333332,6.451612903225806,7.142857142857142,7.6923076923076925,9.293680297397769,,8.16326530612245,9.523809523809524,0.9181346040584677,0.9371221281741233,0.9308510638297873,0.9259259259259259,0.9126375964218314,,0.9210526315789473,0.9090909090909092,0.08186539594153236,0.06287787182587666,0.06914893617021275,0.07407407407407407,0.0873624035781686,,0.07894736842105263,0.09090909090909091
201412020NOP,39.68253968253968,41.66666666666667,42.5531914893617,41.66666666666667,44.44444444444444,,41.66666666666667,40.0,62.546816479400746,60.629921259842526,62.121212121212125,61.68582375478927,61.68582375478927,,61.68582375478927,64.53900709219859,0.38817166782972784,0.40731237973059653,0.40652910378811213,0.40315106580166826,0.4187725631768953,,0.40315106580166826,0.38263229308005425,0.6118283321702722,0.5926876202694035,0.593470896211888,0.5968489341983317,0.5812274368231047,,0.5968489341983317,0.6173677069199458
201412020NYK,49.50495049504951,50.0,50.495049504950494,51.21951219512195,51.45631067961165,,51.21951219512195,50.0,52.60663507109005,52.60663507109005,54.337899543379,53.48837209302325,54.337899543379,,53.70370370370371,54.54545454545454,0.4848122788474795,0.48729792147806006,0.4816715542521994,0.4891657638136511,0.48638115990613473,,0.48816185966422726,0.47826086956521746,0.5151877211525205,0.5127020785219399,0.5183284457478006,0.5108342361863488,0.5136188400938653,,0.5118381403357727,0.5217391304347826
201412020PHO,67.10526315789474,65.75342465753424,68.05111821086261,67.53246753246754,68.05111821086261,,68.05111821086261,69.41896024464832,34.96503496503497,36.63003663003663,37.03703703703704,36.36363636363637,37.87878787878788,,36.36363636363637,35.08771929824561,0.6574416298566664,0.6422270143109194,0.6475622114626731,0.6499999999999999,0.6424164876845039,,0.6517385257301808,0.6642538117973202,0.3425583701433337,0.35777298568908056,0.35243778853732693,0.35,0.35758351231549607,,0.34826147426981924,0.3357461882026798
201412020SAC,42.5531914893617,43.290043290043286,45.45454545454545,43.66812227074236,46.2962962962963,,43.66812227074236,49.01960784313725,59.51417004048582,59.18367346938776,59.51417004048582,59.83935742971887,59.51417004048582,,60.31746031746032,56.14035087719298,0.41691281964722765,0.4224502112251055,0.4330294530154278,0.4218837362972501,0.4375398568695529,,0.41994400746567123,0.46614327772325814,0.5830871803527724,0.5775497887748944,0.5669705469845722,0.5781162637027498,0.562460143130447,,0.5800559925343288,0.533856722276742
201412030BOS,64.53900709219859,65.39792387543253,67.53246753246754,66.66666666666666,68.05111821086261,,66.66666666666666,68.05111821086261,37.59398496240601,36.90036900369004,37.03703703703704,37.03703703703704,38.16793893129771,,37.03703703703704,36.36363636363637,0.6319114499034094,0.6392865612401553,0.6458141674333027,0.6428571428571428,0.6406676922370445,,0.6428571428571428,0.6517385257301808,0.3680885500965906,0.36071343875984474,0.35418583256669733,0.3571428571428572,0.3593323077629555,,0.3571428571428572,0.34826147426981924
201412030BRK,21.978021978021975,21.50537634408602,23.52941176470588,23.52941176470588,25.773195876288657,,22.22222222222222,22.22222222222222,80.0,80.65764023210832,81.30841121495327,81.98198198198197,80.0,,81.98198198198197,82.63888888888889,0.21551724137931033,0.21050060055780623,0.22443628736234922,0.22300351582119537,0.24366471734892786,,0.21325648414985593,0.2119205298013245,0.7844827586206897,0.7894993994421938,0.7755637126376508,0.7769964841788046,0.7563352826510722,,0.7867435158501441,0.7880794701986754
201412030CHO,34.96503496503497,40.0,41.66666666666667,40.0,44.05286343612335,,40.81632653061224,40.0,67.10526315789474,62.546816479400746,62.825278810408925,62.825278810408925,62.121212121212125,,62.546816479400746,64.53900709219859,0.3425583701433337,0.39006574141709277,0.3987548176697302,0.38900939985538685,0.41491167410573965,,0.39488279227981954,0.38263229308005425,0.6574416298566664,0.6099342585829072,0.6012451823302697,0.6109906001446133,0.5850883258942604,,0.6051172077201805,0.6173677069199458
201412030HOU,32.89473684210527,34.48275862068966,35.842293906810035,35.842293906810035,38.61003861003861,,36.36363636363637,35.842293906810035,69.41896024464832,68.05111821086261,68.94409937888199,68.94409937888199,67.53246753246754,,68.05111821086261,68.94409937888199,0.3215086325559445,0.3363060062318685,0.3420510314644458,0.3420510314644458,0.3637566137566138,,0.34826147426981924,0.3420510314644458,0.6784913674440555,0.6636939937681314,0.6579489685355542,0.6579489685355542,0.6362433862433863,,0.6517385257301808,0.6579489685355542
201412030LAC,92.5925925925926,96.15384615384616,96.15384615384616,97.08709583454704,98.0392156862745,,97.08709583454704,97.08709583454704,9.090909090909092,6.138735420503377,7.142857142857142,7.6923076923076925,8.051529790660226,,6.666666666666667,7.6923076923076925,0.9105960264900662,0.9399884593190998,0.9308510638297873,0.9265856892348489,0.9241071428571429,,0.9357453020887924,0.9265856892348489,0.08940397350993377,0.06001154068090017,0.06914893617021275,0.07341431076515119,0.07589285714285715,,0.06425469791120761,0.07341431076515119
201412030MIA,66.21621621621621,65.39792387543253,68.05111821086261,66.66666666666666,67.53246753246754,,66.66666666666666,66.66666666666666,35.842293906810035,36.90036900369004,37.03703703703704,37.03703703703704,38.61003861003861,,37.03703703703704,37.735849056603776,0.6488064164016895,0.6392865612401553,0.6475622114626731,0.6428571428571428,0.6362433862433863,,0.6428571428571428,0.6385542168674698,0.3511935835983105,0.36071343875984474,0.35243778853732693,0.3571428571428572,0.3637566137566138,,0.3571428571428572,0.3614457831325302
201412030MIL,39.68253968253968,39.0625,41.1522633744856,40.0,41.84100418410041,,39.37007874015748,40.81632653061224,62.546816479400746,63.63636363636363,63.63636363636363,62.825278810408925,64.15770609318996,,63.63636363636363,63.63636363636363,0.38817166782972784,0.380359612724758,0.39271688682613354,0.38900939985538685,0.39473125733931325,,0.38220986796386386,0.39076376554174064,0.6118283321702722,0.6196403872752421,0.6072831131738664,0.6109906001446133,0.6052687426606868,,0.6177901320361362,0.6092362344582594
201412030MIN,70.93023255813954,74.09326424870466,75.18610421836229,75.18610421836229,74.61928934010153,,75.18610421836229,76.905311778291,31.25,28.40909090909091,29.850746268656717,28.57142857142857,31.15264797507788,,29.411764705882355,27.77777777777778,0.6941678520625889,0.7228445057154346,0.715806917950707,0.7246327297574309,0.7054734103786984,,0.7188110521909016,0.7346488540262287,0.3058321479374111,0.2771554942845655,0.284193082049293,0.27536727024256913,0.29452658962130157,,0.28118894780909853,0.2653511459737713
201412030UTA,35.587188612099645,40.16064257028113,40.81632653061224,38.46153846153847,42.5531914893617,,40.81632653061224,38.46153846153847,66.66666666666666,62.121212121212125,63.63636363636363,64.15770609318996,63.23529411764706,,62.546816479400746,66.21621621621621,0.3480278422273782,0.39264679635909333,0.39076376554174064,0.3747984954325632,0.4022478556640047,,0.39488279227981954,0.3674280039721947,0.6519721577726217,0.6073532036409066,0.6092362344582594,0.6252015045674368,0.5977521443359952,,0.6051172077201805,0.6325719960278053
201412030WAS,79.38144329896907,81.30841121495327,82.63888888888889,81.98198198198197,81.30841121495327,,83.33333333333334,83.33333333333334,22.727272727272727,21.141649048625798,22.22222222222222,23.52941176470588,24.57002457002457,,21.052631578947366,21.27659574468085,0.7774208352455254,0.7936394669340996,0.7880794701986754,0.7769964841788046,0.7679411828493352,,0.7983193277310925,0.7966101694915255,0.2225791647544745,0.2063605330659004,0.2119205298013245,0.22300351582119537,0.23205881715066476,,0.2016806722689075,0.20338983050847456
201412040GSW,82.63888888888889,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,,83.33333333333334,83.33333333333334,19.230769230769237,19.230769230769237,20.833333333333336,22.22222222222222,22.421524663677133,,21.052631578947366,21.27659574468085,0.8112218143681174,0.8124999999999999,0.7999999999999999,0.7894736842105263,0.7879858657243817,,0.7983193277310925,0.7966101694915255,0.1887781856318826,0.18750000000000003,0.19999999999999998,0.21052631578947364,0.21201413427561838,,0.2016806722689075,0.20338983050847456
201412040NYK,24.449877750611247,25.97402597402597,26.666666666666668,26.666666666666668,27.85515320334262,,26.31578947368421,26.31578947368421,77.52808988764045,76.35933806146572,78.11816192560175,77.52808988764045,78.11816192560175,,78.72340425531915,78.11816192560175,0.23975647207779963,0.253817767243707,0.25448976750661284,0.2559309849029475,0.262850635270299,,0.2505330490405117,0.251985002205558,0.7602435279222003,0.746182232756293,0.7455102324933871,0.7440690150970525,0.7371493647297009,,0.7494669509594883,0.748014997794442
201412040POR,81.30841121495327,80.65764023210832,81.30841121495327,81.98198198198197,80.65764023210832,,81.98198198198197,82.63888888888889,20.833333333333336,21.83406113537118,23.04147465437788,23.52941176470588,25.44529262086514,,22.22222222222222,22.22222222222222,0.7960350743423561,0.7869675218183168,0.7791902265879731,0.7769964841788046,0.7601829474768185,,0.7867435158501441,0.7880794701986754,0.20396492565764396,0.21303247818168333,0.2208097734120269,0.22300351582119537,0.23981705252318156,,0.21325648414985593,0.2119205298013245
201412050BOS,59.18367346938776,59.83935742971887,61.38996138996139,59.83935742971887,62.121212121212125,,60.9375,62.546816479400746,42.73504273504273,42.3728813559322,43.66812227074236,43.66812227074236,44.05286343612335,,42.5531914893617,42.5531914893617,0.5806948485367106,0.5854421949920086,0.5843430533934618,0.5781162637027498,0.5850883258942604,,0.5888210729200128,0.5951171430737736,0.41930515146328934,0.4145578050079915,0.4156569466065382,0.4218837362972501,0.41491167410573965,,0.41117892707998716,0.40488285692622644
201412050BRK,48.07692307692308,50.98039215686274,51.21951219512195,51.21951219512195,51.21951219512195,,51.21951219512195,49.01960784313725,54.12844036697248,51.45631067961165,53.48837209302325,53.48837209302325,54.95495495495496,,53.70370370370371,56.14035087719298,0.4703953046780598,0.49767701170786105,0.4891657638136511,0.4891657638136511,0.482408940397351,,0.48816185966422726,0.46614327772325814,0.5296046953219403,0.5023229882921391,0.5108342361863488,0.5108342361863488,0.5175910596026491,,0.5118381403357727,0.533856722276742
201412050CHO,66.66666666666666,65.39792387543253,66.66666666666666,67.53246753246754,68.05111821086261,,68.05111821086261,66.21621621621621,35.587188612099645,36.90036900369004,37.735849056603776,36.36363636363637,38.02281368821293,,36.36363636363637,38.46153846153847,0.6519721577726217,0.6392865612401553,0.6385542168674698,0.6499999999999999,0.6415442229068129,,0.6517385257301808,0.6325719960278053,0.3480278422273782,0.36071343875984474,0.3614457831325302,0.35,0.35845577709318704,,0.34826147426981924,0.3674280039721947
201412050DAL,71.42857142857143,69.96996996996997,71.91011235955057,70.41420118343196,70.93023255813954,,71.42857142857143,69.96996996996997,30.76923076923077,32.6797385620915,32.89473684210527,33.33333333333333,35.08771929824561,,32.89473684210527,34.48275862068966,0.6989247311827956,0.6816382722422991,0.6861334461842291,0.6787072243346008,0.6690398306715414,,0.6846846846846846,0.6698721126202042,0.3010752688172043,0.3183617277577009,0.31386655381577094,0.3212927756653992,0.33096016932845873,,0.3153153153153153,0.33012788737979576
201412050MEM,54.12844036697248,54.12844036697248,53.48837209302325,54.54545454545454,54.54545454545454,,54.54545454545454,54.54545454545454,48.07692307692308,48.54368932038835,51.21951219512195,50.0,51.21951219512195,,50.0,50.0,0.5296046953219403,0.5271970157022642,0.5108342361863488,0.5217391304347826,0.5157232704402516,,0.5217391304347826,0.5217391304347826,0.4703953046780598,0.47280298429773576,0.4891657638136511,0.47826086956521746,0.4842767295597485,,0.47826086956521746,0.47826086956521746
201412050MIL,44.05286343612335,49.50495049504951,49.50495049504951,50.0,50.495049504950494,,49.01960784313725,49.01960784313725,58.15899581589959,53.271028037383175,55.15695067264574,54.54545454545454,55.55555555555556,,55.55555555555556,56.14035087719298,0.43099561791066304,0.4816782209417485,0.4729987697789845,0.47826086956521746,0.47614107883817425,,0.46875,0.46614327772325814,0.5690043820893369,0.5183217790582515,0.5270012302210155,0.5217391304347826,0.5238589211618258,,0.53125,0.533856722276742
201412050MIN,24.449877750611247,26.80965147453083,28.98550724637681,27.77777777777778,30.3951367781155,,27.77777777777778,27.77777777777778,77.52808988764045,75.72815533980582,75.72815533980582,76.35933806146572,75.72815533980582,,76.35933806146572,76.905311778291,0.23975647207779963,0.2614611362136366,0.27680730986294005,0.26674233825198634,0.28641343640509426,,0.26674233825198634,0.2653511459737713,0.7602435279222003,0.7385388637863635,0.7231926901370599,0.7332576617480135,0.7135865635949057,,0.7332576617480135,0.7346488540262287
201412050PHI,10.75268817204301,9.30232558139535,10.0,11.11111111111111,11.286681715575622,,10.526315789473683,11.11111111111111,90.9090909090909,93.4597776324395,93.4597776324395,93.4597776324395,94.34069043576685,,93.4597776324395,93.4597776324395,0.10576923076923077,0.09052291934934803,0.09665592009608699,0.10625434329395414,0.10685375850687746,,0.10122811082789897,0.10625434329395414,0.8942307692307693,0.9094770806506519,0.903344079903913,0.8937456567060458,0.8931462414931225,,0.898771889172101,0.8937456567060458
201412050SAC,62.825278810408925,60.31746031746032,61.38996138996139,60.629921259842526,60.9375,,60.9375,62.546816479400746,39.37007874015748,42.19409282700422,43.66812227074236,42.5531914893617,44.843049327354265,,42.5531914893617,41.66666666666667,0.6147566808925042,0.5883967071736574,0.5843430533934618,0.5875953888618283,0.5760747168311585,,0.5888210729200128,0.6001796945193171,0.3852433191074958,0.41160329282634256,0.4156569466065382,0.41240461113817173,0.42392528316884154,,0.41117892707998716,0.39982030548068287
201412050TOR,63.63636363636363,64.53900709219859,66.21621621621621,65.39792387543253,67.10526315789474,,66.66666666666666,64.53900709219859,38.46153846153847,38.02281368821293,38.46153846153847,37.735849056603776,39.0625,,37.03703703703704,40.0,0.6232876712328766,0.629269318749507,0.6325719960278053,0.6341077419763247,0.6320681642137878,,0.6428571428571428,0.6173677069199458,0.3767123287671233,0.37073068125049297,0.3674280039721947,0.3658922580236754,0.36793183578621225,,0.3571428571428572,0.38263229308005425
201412050UTA,66.66666666666666,66.21621621621621,68.05111821086261,67.53246753246754,68.45425867507886,,68.94409937888199,69.41896024464832,35.587188612099645,36.36363636363637,37.03703703703704,36.36363636363637,37.45318352059925,,35.842293906810035,35.08771929824561,0.6519721577726217,0.6455089820359281,0.6475622114626731,0.6499999999999999,0.6463592855788218,,0.6579489685355542,0.6642538117973202,0.3480278422273782,0.3544910179640719,0.35243778853732693,0.35,0.3536407144211783,,0.3420510314644458,0.3357461882026798
201412050WAS,61.38996138996139,65.39792387543253,65.75342465753424,65.39792387543253,65.39792387543253,,65.75342465753424,66.66666666666666,40.65040650406504,37.17472118959108,39.37007874015748,37.735849056603776,40.65040650406504,,37.45318352059925,37.735849056603776,0.6016242655428062,0.6375766544186805,0.625487379437718,0.6341077419763247,0.6166803724434304,,0.6371047922052099,0.6385542168674698,0.3983757344571938,0.36242334558131956,0.374512620562282,0.3658922580236754,0.38331962755656945,,0.36289520779479023,0.3614457831325302
201412060CHI,42.01680672268908,45.87155963302752,45.87155963302752,46.728971962616825,47.61904761904761,,46.728971962616825,46.728971962616825,59.83935742971887,56.52173913043478,59.18367346938776,57.44680851063831,58.50622406639005,,57.44680851063831,57.80590717299579,0.41251118253205665,0.4479937670432412,0.4366423097487079,0.44855888528345095,0.4487060137776949,,0.44855888528345095,0.4470179938888679,0.5874888174679433,0.5520062329567589,0.5633576902512921,0.551441114716549,0.551293986222305,,0.551441114716549,0.5529820061111321
201412060DET,81.30841121495327,84.02555910543131,85.46511627906976,84.7560975609756,84.02555910543131,,84.7560975609756,85.46511627906976,20.833333333333336,18.45018450184502,19.047619047619047,21.052631578947366,21.88183807439825,,19.047619047619047,19.047619047619047,0.7960350743423561,0.8199555928810557,0.8177483443708609,0.8010312405216864,0.7933870658983042,,0.8165034965034965,0.8177483443708609,0.20396492565764396,0.18004440711894437,0.1822516556291391,0.1989687594783136,0.20661293410169582,,0.1834965034965035,0.1822516556291391
201412060HOU,46.2962962962963,46.2962962962963,46.728971962616825,46.728971962616825,49.01960784313725,,47.61904761904761,49.01960784313725,55.947136563876654,56.14035087719298,58.15899581589959,57.44680851063831,56.896551724137936,,56.896551724137936,55.55555555555556,0.4528045958669113,0.4519505233111323,0.44551317898818177,0.44855888528345095,0.4628151931056495,,0.45561665357423403,0.46875,0.5471954041330886,0.5480494766888677,0.5544868210118182,0.551441114716549,0.5371848068943506,,0.5443833464257659,0.53125
201412060LAC,82.63888888888889,82.63888888888889,83.33333333333334,83.33333333333334,81.30841121495327,,84.02555910543131,81.98198198198197,19.230769230769237,19.84126984126984,21.27659574468085,22.22222222222222,24.57002457002457,,20.0,22.727272727272727,0.8112218143681174,0.8063891577928365,0.7966101694915255,0.7894736842105263,0.7679411828493352,,0.8077395577395577,0.7829487680876026,0.1887781856318826,0.1936108422071636,0.20338983050847456,0.21052631578947364,0.23205881715066476,,0.19226044226044225,0.21705123191239734
201412060SAC,72.45179063360881,70.93023255813954,70.41420118343196,71.42857142857143,71.42857142857143,,71.42857142857143,71.42857142857143,29.411764705882355,31.446540880503143,34.48275862068966,32.25806451612903,34.602076124567475,,32.25806451612903,33.33333333333333,0.7112631244034361,0.6928352025144653,0.6712701808986578,0.6888888888888889,0.6736596736596736,,0.6888888888888889,0.6818181818181819,0.2887368755965638,0.30716479748553466,0.32872981910134214,0.31111111111111106,0.32634032634032634,,0.31111111111111106,0.3181818181818181
201412060SAS,92.5925925925926,94.34069043576685,95.23809523809524,94.34069043576685,95.23809523809524,,94.34069043576685,93.4597776324395,9.523809523809524,8.51063829787234,7.6923076923076925,10.0,10.319917440660474,,9.523809523809524,11.11111111111111,0.9067357512953368,0.9172530058419285,0.9252669039145908,0.9041601128166188,0.9022346368715084,,0.9083054409589788,0.8937456567060458,0.09326424870466321,0.08274699415807157,0.07473309608540925,0.09583988718338124,0.0977653631284916,,0.09169455904102125,0.10625434329395414
