,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb
Bookmaker,1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,
201711060ATL,26.595744680851062,27.027027027027028,25.64102564102564,25.44529262086514,27.027027027027028,26.31578947368421,27.322404371584703,26.666666666666668,26.31578947368421,75.18610421836229,76.35933806146572,76.35933806146572,76.905311778291,76.905311778291,78.11816192560175,78.72340425531915,78.11816192560175,78.11816192560175
201711060GSW,90.9090909090909,93.4597776324395,90.9090909090909,91.74236168455822,92.5925925925926,93.4597776324395,96.15384615384616,93.4597776324395,92.5925925925926,10.88139281828074,11.507479861910241,11.11111111111111,10.438413361169102,10.526315789473683,11.11111111111111,10.277492291880781,11.11111111111111,12.121212121212121
201711060PHO,50.0,50.0,50.495049504950494,50.495049504950494,51.21951219512195,51.21951219512195,52.38095238095239,51.21951219512195,52.38095238095239,52.15311004784689,52.60663507109005,51.45631067961165,51.92307692307693,52.83018867924528,53.48837209302325,53.70370370370371,53.70370370370371,52.38095238095239
201711070CLE,68.05111821086261,68.05111821086261,68.05111821086261,67.10526315789474,66.66666666666666,67.53246753246754,67.53246753246754,68.05111821086261,67.53246753246754,33.78378378378378,37.03703703703704,34.01360544217687,35.587188612099645,37.735849056603776,36.36363636363637,38.16793893129771,36.36363636363637,37.03703703703704
201711070DEN,85.46511627906976,89.28188638799571,86.20689655172413,88.49252013808976,89.28188638799571,90.08919722497522,91.74236168455822,90.9090909090909,88.49252013808976,16.420361247947454,14.925373134328357,15.873015873015872,14.005602240896359,14.285714285714285,14.285714285714285,13.966480446927374,13.793103448275861,16.0
201711070IND,49.01960784313725,50.0,48.54368932038835,48.07692307692308,50.495049504950494,50.0,50.24875621890548,50.0,50.0,53.48837209302325,54.95495495495496,53.48837209302325,54.337899543378995,53.70370370370371,54.54545454545454,55.55555555555556,54.54545454545454,54.54545454545454
201711070NYK,46.728971962616825,47.16981132075472,45.87155963302752,45.45454545454545,47.61904761904761,45.45454545454545,47.16981132075472,46.728971962616825,46.728971962616825,54.95495495495496,57.80590717299579,56.14035087719298,57.08154506437768,56.14035087719298,58.50622406639005,58.8477366255144,57.446808510638306,58.15899581589959
201711070POR,57.446808510638306,58.8477366255144,56.52173913043478,57.446808510638306,58.15899581589959,58.50622406639005,60.317460317460316,57.446808510638306,59.83935742971887,44.44444444444444,43.66812227074236,45.45454545454545,45.04504504504504,46.08294930875576,45.45454545454545,45.87155963302752,46.728971962616825,44.44444444444444
201711070SAC,18.34862385321101,20.0,18.51851851851852,18.181818181818183,17.391304347826086,20.0,17.88908765652952,17.391304347826086,18.181818181818183,83.33333333333334,83.33333333333334,83.33333333333334,84.02555910543131,86.20689655172413,85.46511627906976,88.49252013808976,86.96219035202087,86.20689655172413
201711070SAS,61.38996138996139,64.15770609318996,62.121212121212125,62.121212121212125,63.63636363636363,64.15770609318996,64.15770609318996,63.23529411764706,65.39792387543253,40.32258064516129,40.816326530612244,40.0,40.16064257028113,40.32258064516129,38.46153846153847,42.016806722689076,40.0,39.37007874015748
201711070TOR,84.02555910543131,88.49252013808976,86.96219035202087,86.96219035202087,87.71498771498771,87.71498771498771,90.08919722497522,88.49252013808976,86.20689655172413,17.699115044247787,16.420361247947454,15.384615384615385,15.337423312883436,15.625,16.666666666666664,16.051364365971107,16.0,18.181818181818183
201711070UTA,70.41420118343196,70.93023255813954,70.93023255813954,71.42857142857143,72.97297297297297,72.97297297297297,72.97297297297297,72.45179063360881,73.54497354497354,31.347962382445143,32.25806451612903,31.05590062111801,31.05590062111801,30.76923076923077,30.3951367781155,33.11258278145696,31.746031746031743,31.25
201711070WAS,81.30841121495327,83.33333333333334,81.98198198198197,82.63888888888889,84.7560975609756,85.46511627906976,86.96219035202087,84.02555910543131,84.7560975609756,20.491803278688526,20.408163265306122,20.2020202020202,19.68503937007874,19.230769230769234,20.0,19.305019305019304,20.0,20.0
201711080BOS,71.91011235955057,72.97297297297297,71.91011235955057,73.54497354497354,74.09326424870466,73.54497354497354,74.61928934010153,72.97297297297297,73.54497354497354,29.761904761904763,30.76923076923077,30.211480362537763,29.154518950437318,29.850746268656714,29.411764705882355,31.545741324921135,31.25,31.25
201711080DET,69.96996996996997,71.42857142857143,69.41896024464832,69.96996996996997,72.45179063360881,72.97297297297297,72.97297297297297,72.97297297297297,71.42857142857143,31.84713375796178,32.25806451612903,32.6797385620915,32.89473684210527,32.25806451612903,30.3951367781155,32.89473684210527,31.25,33.33333333333333
201711080GSW,73.54497354497354,78.11816192560175,74.09326424870466,76.905311778291,78.72340425531915,79.38144329896907,79.38144329896907,78.72340425531915,80.0,28.24858757062147,27.027027027027028,27.932960893854748,25.70694087403599,25.0,25.64102564102564,26.455026455026452,25.64102564102564,24.449877750611247
201711080ORL,73.54497354497354,80.0,75.72815533980582,78.72340425531915,78.72340425531915,81.98198198198197,81.30841121495327,81.30841121495327,76.905311778291,28.24858757062147,23.809523809523807,26.31578947368421,23.696682464454977,25.31645569620253,23.52941176470588,25.0,23.52941176470588,27.77777777777778
201711080PHO,33.33333333333333,36.36363636363637,33.557046979865774,32.89473684210527,33.89830508474576,32.25806451612903,33.11258278145696,32.89473684210527,31.25,68.94409937888199,68.05111821086261,68.45425867507886,69.96996996996997,69.96996996996997,71.42857142857143,72.97297297297297,71.42857142857143,73.54497354497354
201711090DEN,44.44444444444444,49.504950495049506,45.87155963302752,47.16981132075472,48.54368932038835,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761,57.08154506437768,54.54545454545454,56.14035087719298,55.15695067264574,55.55555555555556,56.52173913043478,56.896551724137936,56.896551724137936,57.08154506437768
201711090HOU,64.53900709219859,69.41896024464832,64.91228070175438,67.10526315789474,69.41896024464832,70.41420118343196,69.96996996996997,69.41896024464832,67.53246753246754,37.174721189591075,35.842293906810035,37.174721189591075,35.2112676056338,34.72222222222222,33.33333333333333,36.101083032490976,35.08771929824561,37.03703703703704
201711090SAC,35.587188612099645,35.08771929824561,34.01360544217687,33.11258278145696,32.89473684210527,32.25806451612903,33.33333333333333,32.25806451612903,31.25,67.10526315789474,68.94409937888199,68.05111821086261,69.41896024464832,70.93023255813954,71.42857142857143,72.97297297297297,71.42857142857143,73.54497354497354
201711090TOR,68.05111821086261,68.05111821086261,66.21621621621621,65.75342465753424,68.94409937888199,67.53246753246754,68.94409937888199,68.05111821086261,68.94409937888199,33.78378378378378,37.03703703703704,35.842293906810035,36.63003663003663,35.08771929824561,36.36363636363637,37.03703703703704,36.36363636363637,35.842293906810035
201711090WAS,81.98198198198197,84.7560975609756,83.33333333333334,83.33333333333334,83.33333333333334,84.7560975609756,86.20689655172413,84.02555910543131,83.33333333333334,19.646365422396855,20.408163265306122,18.51851851851852,18.867924528301888,20.408163265306122,21.052631578947366,20.0,20.0,21.052631578947366
201711100BOS,57.80590717299579,60.317460317460316,58.50622406639005,60.317460317460316,59.51417004048582,59.183673469387756,60.629921259842526,60.317460317460316,60.629921259842526,43.66812227074236,44.843049327354265,43.66812227074236,42.19409282700422,44.843049327354265,44.44444444444444,45.45454545454545,43.66812227074236,44.44444444444444
201711100CHI,42.19409282700422,43.66812227074236,41.84100418410041,41.84100418410041,44.44444444444444,43.66812227074236,45.248868778280546,42.5531914893617,41.66666666666667,59.83935742971887,61.68582375478927,60.317460317460316,60.629921259842526,59.83935742971887,59.83935742971887,60.9375,60.9375,62.546816479400746
201711100DET,74.61928934010153,78.11816192560175,75.18610421836229,76.35933806146572,78.11816192560175,77.52808988764045,78.11816192560175,78.11816192560175,78.11816192560175,27.322404371584703,27.027027027027028,27.027027027027028,26.246719160104988,25.64102564102564,26.666666666666668,27.932960893854748,26.666666666666668,26.666666666666668
201711100OKC,68.94409937888199,68.05111821086261,67.53246753246754,67.53246753246754,68.94409937888199,68.94409937888199,68.94409937888199,68.94409937888199,68.94409937888199,32.89473684210527,36.101083032490976,34.48275862068966,34.72222222222222,35.08771929824561,35.842293906810035,37.03703703703704,35.842293906810035,35.842293906810035
201711100PHO,44.44444444444444,42.5531914893617,43.66812227074236,40.98360655737705,40.816326530612244,40.0,41.84100418410041,40.816326530612244,41.66666666666667,57.08154506437768,60.9375,58.50622406639005,61.38996138996139,63.23529411764706,62.825278810408925,64.15770609318996,62.546816479400746,62.546816479400746
201711100POR,75.72815533980582,80.65764023210832,77.52808988764045,78.72340425531915,79.38144329896907,81.98198198198197,81.98198198198197,80.0,81.98198198198197,25.906735751295333,24.449877750611247,24.449877750611247,23.923444976076556,24.449877750611247,23.52941176470588,24.330900243309003,24.449877750611247,23.094688221709006
201711100SAS,64.53900709219859,65.39792387543253,65.39792387543253,65.39792387543253,65.39792387543253,66.66666666666666,67.10526315789474,66.66666666666666,67.53246753246754,37.174721189591075,38.46153846153847,36.76470588235294,36.90036900369004,39.37007874015748,37.03703703703704,39.0625,37.03703703703704,37.03703703703704
201711100UTA,58.8477366255144,58.15899581589959,59.51417004048582,57.446808510638306,59.83935742971887,58.50622406639005,61.68582375478927,58.50622406639005,64.53900709219859,42.91845493562232,44.843049327354265,42.5531914893617,45.04504504504504,44.44444444444444,45.45454545454545,44.44444444444444,45.45454545454545,40.0
201711110DAL,32.25806451612903,34.129692832764505,31.948881789137378,32.89473684210527,33.33333333333333,32.25806451612903,33.89830508474576,33.33333333333333,33.33333333333333,71.42857142857143,69.41896024464832,69.96996996996997,69.96996996996997,70.93023255813954,71.42857142857143,71.91011235955057,70.93023255813954,71.42857142857143
201711110DEN,74.09326424870466,80.0,75.72815533980582,78.72340425531915,79.38144329896907,79.38144329896907,80.0,79.38144329896907,80.0,27.624309392265197,25.0,26.31578947368421,23.696682464454977,24.449877750611247,25.64102564102564,26.041666666666668,25.0,25.0
201711110GSW,88.49252013808976,91.74236168455822,88.49252013808976,90.08919722497522,90.08919722497522,92.5925925925926,93.4597776324395,91.74236168455822,90.9090909090909,12.82051282051282,13.333333333333334,13.157894736842104,12.72264631043257,13.333333333333334,11.76470588235294,12.64222503160556,12.5,13.793103448275861
201711110HOU,71.91011235955057,71.91011235955057,72.45179063360881,72.45179063360881,74.09326424870466,73.54497354497354,75.18610421836229,74.09326424870466,73.54497354497354,29.761904761904763,30.76923076923077,29.585798816568047,29.850746268656714,30.3951367781155,29.411764705882355,30.864197530864196,30.3951367781155,31.25
201711110MIL,68.94409937888199,72.45179063360881,70.93023255813954,71.42857142857143,71.42857142857143,72.45179063360881,72.45179063360881,71.42857142857143,71.42857142857143,32.89473684210527,32.6797385620915,31.05590062111801,31.05590062111801,32.89473684210527,31.25,33.44481605351171,32.89473684210527,33.33333333333333
201711110NOP,64.91228070175438,70.93023255813954,67.53246753246754,68.94409937888199,69.96996996996997,70.41420118343196,70.93023255813954,69.96996996996997,73.54497354497354,36.76470588235294,34.129692832764505,34.48275862068966,33.44481605351171,33.89830508474576,33.33333333333333,35.2112676056338,34.48275862068966,31.25
201711110NYK,66.66666666666666,72.97297297297297,70.41420118343196,71.91011235955057,74.09326424870466,72.97297297297297,74.09326424870466,72.45179063360881,74.61928934010153,35.08771929824561,32.25806451612903,31.645569620253166,30.58103975535168,30.3951367781155,30.3951367781155,31.84713375796178,31.746031746031743,30.3951367781155
201711110PHO,21.27659574468085,21.78649237472767,20.833333333333336,20.408163265306122,20.833333333333336,21.052631578947366,21.052631578947366,21.052631578947366,19.047619047619047,80.65764023210832,83.33333333333334,81.30841121495327,81.98198198198197,82.63888888888889,84.7560975609756,84.7560975609756,83.33333333333334,85.46511627906976
201711110SAS,82.63888888888889,85.46511627906976,84.02555910543131,84.7560975609756,83.33333333333334,85.46511627906976,87.71498771498771,84.7560975609756,84.7560975609756,18.867924528301888,19.646365422396855,17.88908765652952,18.01801801801802,20.408163265306122,20.0,18.181818181818183,19.047619047619047,20.0
201711110UTA,70.93023255813954,76.905311778291,71.42857142857143,74.09326424870466,72.97297297297297,75.18610421836229,76.35933806146572,74.61928934010153,74.61928934010153,30.864197530864196,28.24858757062147,30.76923076923077,28.40909090909091,31.25,28.57142857142857,29.850746268656714,29.850746268656714,30.3951367781155
201711110WAS,81.30841121495327,84.02555910543131,81.98198198198197,82.63888888888889,84.7560975609756,84.7560975609756,86.20689655172413,83.33333333333334,84.7560975609756,20.408163265306122,20.833333333333336,20.0,20.04008016032064,18.867924528301888,21.052631578947366,19.801980198019802,21.052631578947366,20.0
201711120BOS,41.66666666666667,42.5531914893617,40.32258064516129,41.1522633744856,44.843049327354265,40.816326530612244,43.66812227074236,41.66666666666667,43.66812227074236,62.121212121212125,62.546816479400746,61.68582375478927,61.38996138996139,59.51417004048582,62.121212121212125,62.546816479400746,61.68582375478927,60.629921259842526
201711120DET,55.15695067264574,57.08154506437768,57.446808510638306,56.52173913043478,56.14035087719298,57.446808510638306,57.446808510638306,57.446808510638306,58.15899581589959,46.2962962962963,47.16981132075472,44.642857142857146,45.87155963302752,47.61904761904761,46.728971962616825,48.54368932038835,46.728971962616825,46.728971962616825
201711120IND,42.19409282700422,42.91845493562232,40.98360655737705,40.48582995951417,42.5531914893617,41.66666666666667,44.44444444444444,41.66666666666667,41.66666666666667,60.629921259842526,62.121212121212125,60.9375,62.121212121212125,61.68582375478927,61.68582375478927,61.68582375478927,61.68582375478927,62.546816479400746
201711120OKC,87.71498771498771,82.63888888888889,82.63888888888889,83.33333333333334,84.02555910543131,85.46511627906976,88.49252013808976,83.33333333333334,83.33333333333334,14.285714285714285,22.22222222222222,19.230769230769234,19.379844961240313,20.0,20.0,17.421602787456447,21.052631578947366,21.052631578947366
201711130GSW,84.7560975609756,90.08919722497522,81.98198198198197,88.49252013808976,90.08919722497522,90.08919722497522,92.5925925925926,89.28188638799571,90.08919722497522,16.528925619834713,14.925373134328357,20.2020202020202,13.679890560875513,13.333333333333334,14.285714285714285,13.49527665317139,15.384615384615385,14.285714285714285
201711130LAC,54.95495495495496,56.896551724137936,56.52173913043478,57.08154506437768,56.14035087719298,57.446808510638306,57.446808510638306,56.896551724137936,57.08154506437768,46.728971962616825,48.07692307692308,45.45454545454545,45.248868778280546,47.61904761904761,46.728971962616825,48.54368932038835,47.61904761904761,47.61904761904761
201711130MIL,58.8477366255144,63.63636363636363,60.629921259842526,60.9375,59.51417004048582,61.68582375478927,61.38996138996139,61.68582375478927,61.68582375478927,42.91845493562232,40.816326530612244,41.49377593360996,41.49377593360996,44.843049327354265,41.66666666666667,44.843049327354265,41.66666666666667,42.5531914893617
201711130NOP,76.35933806146572,81.30841121495327,75.72815533980582,80.65764023210832,79.38144329896907,81.98198198198197,81.30841121495327,83.33333333333334,80.0,25.64102564102564,23.809523809523807,26.31578947368421,21.50537634408602,24.449877750611247,23.52941176470588,24.449877750611247,21.052631578947366,25.0
201711130NYK,34.36426116838488,38.16793893129771,34.01360544217687,34.129692832764505,34.72222222222222,35.842293906810035,36.496350364963504,35.08771929824561,35.842293906810035,68.94409937888199,66.21621621621621,68.05111821086261,68.45425867507886,69.41896024464832,68.94409937888199,69.41896024464832,69.41896024464832,68.94409937888199
201711130PHO,52.83018867924528,54.12844036697248,53.48837209302325,52.60663507109005,53.271028037383175,53.48837209302325,54.12844036697248,53.70370370370371,53.48837209302325,49.01960784313725,50.98039215686274,48.54368932038835,50.0,50.98039215686274,51.21951219512195,52.15311004784689,51.21951219512195,51.21951219512195
201711130POR,57.446808510638306,56.14035087719298,57.08154506437768,55.55555555555556,55.947136563876654,56.52173913043478,55.947136563876654,56.896551724137936,57.08154506437768,44.44444444444444,49.01960784313725,44.843049327354265,47.16981132075472,48.07692307692308,47.61904761904761,50.0,47.61904761904761,47.61904761904761
201711130UTA,43.66812227074236,44.44444444444444,42.91845493562232,43.66812227074236,44.052863436123346,43.66812227074236,46.08294930875576,42.5531914893617,42.5531914893617,58.15899581589959,60.629921259842526,59.183673469387756,58.8477366255144,60.317460317460316,59.83935742971887,59.83935742971887,60.9375,61.68582375478927
201711130WAS,84.7560975609756,88.49252013808976,85.46511627906976,86.20689655172413,87.71498771498771,88.49252013808976,89.28188638799571,89.28188638799571,86.96219035202087,16.528925619834713,16.420361247947454,16.129032258064516,16.129032258064516,16.0,16.129032258064516,16.528925619834713,15.384615384615385,17.391304347826086
201711140BRK,30.864197530864196,31.446540880503143,31.05590062111801,31.05590062111801,32.89473684210527,29.411764705882355,31.746031746031743,30.76923076923077,30.3951367781155,70.93023255813954,71.91011235955057,70.93023255813954,71.42857142857143,71.42857142857143,73.54497354497354,74.09326424870466,73.54497354497354,74.09326424870466
201711140DAL,30.864197530864196,33.89830508474576,30.211480362537763,30.211480362537763,32.25806451612903,30.3951367781155,33.11258278145696,32.25806451612903,31.25,70.93023255813954,70.41420118343196,71.91011235955057,72.45179063360881,71.42857142857143,72.97297297297297,72.97297297297297,71.42857142857143,73.54497354497354
201711140HOU,69.96996996996997,71.91011235955057,68.45425867507886,71.42857142857143,72.97297297297297,72.97297297297297,72.97297297297297,72.45179063360881,72.45179063360881,31.446540880503143,32.25806451612903,33.557046979865774,30.864197530864196,30.76923076923077,30.3951367781155,32.89473684210527,31.746031746031743,32.25806451612903
201711150ATL,64.53900709219859,68.05111821086261,65.75342465753424,67.53246753246754,67.10526315789474,67.53246753246754,68.45425867507886,66.66666666666666,69.41896024464832,37.174721189591075,37.03703703703704,36.36363636363637,34.96503496503497,37.03703703703704,36.36363636363637,37.59398496240601,37.03703703703704,35.08771929824561
201711150CHO,50.495049504950494,53.271028037383175,49.01960784313725,51.21951219512195,52.15311004784689,52.38095238095239,53.48837209302325,52.60663507109005,51.21951219512195,53.271028037383175,50.98039215686274,53.271028037383175,51.21951219512195,52.15311004784689,52.38095238095239,52.60663507109005,52.60663507109005,53.48837209302325
201711150LAL,41.1522633744856,45.87155963302752,42.016806722689076,40.98360655737705,41.66666666666667,40.0,42.19409282700422,40.0,44.44444444444444,60.629921259842526,59.51417004048582,59.83935742971887,61.38996138996139,62.546816479400746,62.825278810408925,63.63636363636363,63.23529411764706,60.629921259842526
201711150MEM,56.896551724137936,61.68582375478927,58.50622406639005,60.317460317460316,59.83935742971887,61.68582375478927,60.317460317460316,60.9375,62.546816479400746,44.843049327354265,43.66812227074236,43.66812227074236,42.19409282700422,44.44444444444444,41.66666666666667,45.662100456621005,42.5531914893617,41.66666666666667
201711150MIA,50.73891625615764,56.14035087719298,51.21951219512195,55.947136563876654,56.14035087719298,56.52173913043478,57.08154506437768,56.896551724137936,57.08154506437768,50.98039215686274,49.01960784313725,50.73891625615764,46.728971962616825,47.61904761904761,47.61904761904761,49.01960784313725,47.61904761904761,47.61904761904761
201711150MIL,63.63636363636363,65.75342465753424,65.39792387543253,65.39792387543253,65.39792387543253,65.39792387543253,66.66666666666666,66.66666666666666,62.546816479400746,38.02281368821293,39.37007874015748,36.63003663003663,36.90036900369004,39.37007874015748,37.735849056603776,39.682539682539684,37.03703703703704,41.66666666666667
201711150MIN,60.317460317460316,67.53246753246754,62.546816479400746,65.75342465753424,67.10526315789474,66.66666666666666,67.10526315789474,68.05111821086261,69.41896024464832,41.32231404958678,37.453183520599254,39.682539682539684,36.63003663003663,37.03703703703704,37.03703703703704,38.759689922480625,36.36363636363637,35.08771929824561
201711150NOP,57.08154506437768,60.317460317460316,56.896551724137936,58.15899581589959,59.83935742971887,59.183673469387756,59.83935742971887,60.317460317460316,61.68582375478927,44.44444444444444,44.843049327354265,45.248868778280546,44.44444444444444,44.44444444444444,44.44444444444444,45.87155963302752,43.66812227074236,42.5531914893617
201711150NYK,61.68582375478927,63.63636363636363,62.121212121212125,62.121212121212125,61.68582375478927,62.825278810408925,63.63636363636363,63.23529411764706,66.66666666666666,40.0,41.32231404958678,40.0,40.16064257028113,42.016806722689076,40.0,42.19409282700422,40.0,37.735849056603776
201711150OKC,87.71498771498771,92.5925925925926,88.49252013808976,90.08919722497522,90.9090909090909,92.5925925925926,90.9090909090909,92.5925925925926,91.74236168455822,14.285714285714285,12.345679012345679,13.698630136986301,12.21001221001221,11.76470588235294,11.76470588235294,15.384615384615385,11.76470588235294,12.903225806451612
201711150POR,66.21621621621621,67.53246753246754,63.23529411764706,66.21621621621621,68.45425867507886,67.53246753246754,68.45425867507886,66.66666666666666,67.53246753246754,35.587188612099645,37.453183520599254,38.759689922480625,36.101083032490976,35.842293906810035,36.36363636363637,37.453183520599254,37.03703703703704,37.03703703703704
201711160BOS,30.3951367781155,31.25,30.76923076923077,28.735632183908045,29.411764705882355,28.57142857142857,30.211480362537763,29.411764705882355,27.77777777777778,73.54497354497354,72.97297297297297,71.42857142857143,73.54497354497354,74.61928934010153,75.18610421836229,75.72815533980582,75.18610421836229,76.905311778291
201711160PHO,12.5,15.625,12.82051282051282,12.804097311139564,14.285714285714285,13.333333333333334,13.477088948787062,13.333333333333334,12.903225806451612,90.08919722497522,89.28188638799571,89.28188638799571,89.28188638799571,89.28188638799571,90.9090909090909,92.5925925925926,90.9090909090909,91.74236168455822
201711170BRK,56.52173913043478,56.896551724137936,57.08154506437768,55.55555555555556,56.14035087719298,54.54545454545454,57.446808510638306,56.896551724137936,56.14035087719298,45.248868778280546,48.07692307692308,44.843049327354265,47.16981132075472,47.61904761904761,50.0,48.54368932038835,47.61904761904761,49.01960784313725
201711170CHI,30.864197530864196,32.25806451612903,30.76923076923077,31.84713375796178,30.76923076923077,30.3951367781155,32.89473684210527,31.746031746031743,30.3951367781155,71.42857142857143,71.42857142857143,71.42857142857143,70.41420118343196,72.97297297297297,72.97297297297297,72.97297297297297,72.45179063360881,74.09326424870466
201711170CLE,71.42857142857143,71.91011235955057,71.91011235955057,72.45179063360881,72.97297297297297,72.97297297297297,73.54497354497354,72.45179063360881,73.54497354497354,30.3951367781155,31.446540880503143,30.211480362537763,30.211480362537763,30.76923076923077,30.3951367781155,32.6797385620915,31.746031746031743,31.25
201711170DAL,36.76470588235294,33.33333333333333,36.36363636363637,32.467532467532465,33.33333333333333,31.25,33.11258278145696,31.746031746031743,30.76923076923077,65.75342465753424,71.42857142857143,65.75342465753424,69.96996996996997,70.93023255813954,72.45179063360881,72.97297297297297,72.45179063360881,73.54497354497354
201711170DEN,59.83935742971887,66.66666666666666,61.68582375478927,64.91228070175438,65.39792387543253,66.66666666666666,67.53246753246754,66.66666666666666,64.53900709219859,42.016806722689076,38.46153846153847,40.32258064516129,37.453183520599254,39.37007874015748,37.03703703703704,38.46153846153847,37.03703703703704,40.0
201711170IND,50.98039215686274,54.54545454545454,52.15311004784689,53.271028037383175,53.271028037383175,54.54545454545454,54.12844036697248,53.70370370370371,53.48837209302325,50.73891625615764,49.504950495049506,50.0,49.504950495049506,50.98039215686274,50.0,52.15311004784689,51.21951219512195,51.21951219512195
201711170LAL,72.97297297297297,74.61928934010153,74.09326424870466,74.61928934010153,74.09326424870466,76.35933806146572,77.52808988764045,75.72815533980582,77.52808988764045,28.901734104046245,29.239766081871345,27.932960893854748,28.08988764044944,29.850746268656714,27.77777777777778,28.57142857142857,28.57142857142857,26.666666666666668
201711170SAC,33.78378378378378,30.76923076923077,33.11258278145696,30.211480362537763,30.3951367781155,28.57142857142857,30.3951367781155,30.3951367781155,29.411764705882355,68.45425867507886,74.09326424870466,68.94409937888199,72.45179063360881,74.09326424870466,75.18610421836229,75.72815533980582,74.09326424870466,75.18610421836229
201711170SAS,48.54368932038835,50.0,48.54368932038835,48.07692307692308,49.504950495049506,50.0,50.0,50.0,50.0,53.271028037383175,54.12844036697248,53.70370370370371,54.337899543378995,54.54545454545454,54.54545454545454,55.947136563876654,54.54545454545454,54.54545454545454
201711170TOR,72.97297297297297,77.52808988764045,73.54497354497354,75.18610421836229,78.11816192560175,77.52808988764045,78.72340425531915,77.52808988764045,76.905311778291,28.901734104046245,27.397260273972602,28.57142857142857,27.100271002710024,25.97402597402597,26.666666666666668,27.173913043478258,27.027027027027028,27.77777777777778
201711170WAS,61.68582375478927,65.75342465753424,63.23529411764706,64.91228070175438,67.10526315789474,66.66666666666666,66.21621621621621,64.91228070175438,68.94409937888199,40.0,39.37007874015748,38.759689922480625,37.453183520599254,37.03703703703704,37.03703703703704,39.682539682539684,37.735849056603776,35.842293906810035
201711180ATL,33.78378378378378,33.33333333333333,34.01360544217687,33.89830508474576,32.89473684210527,31.25,34.129692832764505,34.48275862068966,33.33333333333333,69.96996996996997,69.41896024464832,68.05111821086261,68.45425867507886,70.93023255813954,72.45179063360881,71.91011235955057,69.96996996996997,71.42857142857143
201711180CHO,66.66666666666666,66.66666666666666,64.53900709219859,66.21621621621621,67.10526315789474,67.53246753246754,68.94409937888199,66.66666666666666,65.39792387543253,34.72222222222222,36.36363636363637,37.59398496240601,36.36363636363637,37.03703703703704,36.36363636363637,36.76470588235294,37.03703703703704,39.37007874015748
201711180DAL,31.84713375796178,31.746031746031743,31.645569620253166,33.11258278145696,32.25806451612903,31.25,32.89473684210527,34.48275862068966,33.33333333333333,69.96996996996997,71.42857142857143,70.41420118343196,69.41896024464832,72.45179063360881,72.45179063360881,72.97297297297297,69.96996996996997,71.42857142857143
201711180MEM,29.761904761904763,27.77777777777778,27.932960893854748,26.666666666666668,27.77777777777778,27.77777777777778,27.85515320334262,27.77777777777778,27.77777777777778,71.91011235955057,75.18610421836229,74.09326424870466,75.72815533980582,75.72815533980582,76.35933806146572,78.11816192560175,76.35933806146572,76.905311778291
201711180ORL,68.45425867507886,71.42857142857143,70.41420118343196,70.93023255813954,70.93023255813954,71.42857142857143,72.45179063360881,71.42857142857143,73.54497354497354,33.33333333333333,31.746031746031743,31.645569620253166,31.347962382445143,32.89473684210527,32.25806451612903,33.670033670033675,32.25806451612903,31.25
201711180PHI,23.14814814814815,26.31578947368421,21.978021978021978,22.22222222222222,22.727272727272727,23.52941176470588,22.321428571428573,23.809523809523807,22.727272727272727,80.0,78.72340425531915,80.0,80.0,81.30841121495327,81.98198198198197,84.02555910543131,80.0,81.98198198198197
201711180POR,87.71498771498771,88.49252013808976,86.96219035202087,88.49252013808976,88.49252013808976,90.08919722497522,90.9090909090909,89.28188638799571,88.49252013808976,14.084507042253522,14.492753623188406,15.151515151515152,13.850415512465375,14.814814814814813,14.285714285714285,14.771048744460858,15.384615384615385,16.0
201711190BRK,14.925373134328357,14.492753623188406,15.151515151515152,14.947683109118087,15.384615384615385,15.384615384615385,16.666666666666664,16.0,16.0,86.96219035202087,88.49252013808976,86.96219035202087,87.71498771498771,88.49252013808976,89.28188638799571,89.28188638799571,88.49252013808976,88.49252013808976
201711190LAL,38.02281368821293,38.46153846153847,37.59398496240601,35.842293906810035,35.842293906810035,36.36363636363637,37.735849056603776,36.36363636363637,35.842293906810035,64.53900709219859,65.75342465753424,64.53900709219859,66.66666666666666,68.45425867507886,67.53246753246754,68.45425867507886,68.05111821086261,68.94409937888199
201711190MIA,64.91228070175438,68.05111821086261,67.53246753246754,68.45425867507886,68.45425867507886,69.96996996996997,69.96996996996997,69.41896024464832,68.94409937888199,36.76470588235294,34.48275862068966,34.48275862068966,33.89830508474576,35.842293906810035,34.48275862068966,36.36363636363637,35.08771929824561,35.842293906810035
201711190MIN,68.05111821086261,68.94409937888199,68.45425867507886,68.94409937888199,68.94409937888199,71.42857142857143,70.93023255813954,69.96996996996997,70.41420118343196,33.78378378378378,33.33333333333333,33.557046979865774,33.33333333333333,35.08771929824561,32.25806451612903,34.96503496503497,34.48275862068966,33.89830508474576
