Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Milwaukee Bucks;Phoenix Suns;10x10bet;-196;+154;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;1xBet;-179;+168;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;bet-at-home;-196;+150;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;bet365;-185;+165;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;bwin;-189;+154;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Coolbet;-179;+152;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Curebet;-192;+160;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;GGBET;-159;+129;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Lasbet;-189;+165;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Marathonbet;-172;+171;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Parimatch;-200;+154;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Pinnacle;-189;+167;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;Unibet;-200;+160;21 Jul 2021;105;98 ;2020-2021
Milwaukee Bucks;Phoenix Suns;William Hill;-185;+165;21 Jul 2021;105;98 ;2020-2021
Phoenix Suns;Milwaukee Bucks;10x10bet;-172;+137;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;1xBet;-164;+154;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;bet-at-home;-172;+134;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;bet365;-172;+150;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;bwin;-175;+145;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Coolbet;-172;+149;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Curebet;-169;+142;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;GGBET;-169;+143;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Lasbet;-164;+144;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Marathonbet;-164;+163;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Parimatch;-182;+145;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Pinnacle;-164;+147;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;Unibet;-167;+140;18 Jul 2021;119;123;2020-2021
Phoenix Suns;Milwaukee Bucks;William Hill;-175;+154;18 Jul 2021;119;123;2020-2021
Milwaukee Bucks;Phoenix Suns;10x10bet;-213;+170;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;1xBet;-196;+181;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;bet-at-home;-204;+160;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;bet365;-200;+170;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;bwin;-200;+165;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Coolbet;-189;+162;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Curebet;-208;+170;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;GGBET;-204;+164;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Lasbet;-204;+177;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Marathonbet;-179;+177;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Parimatch;-196;+165;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Pinnacle;-189;+169;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;Unibet;-208;+170;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;William Hill;-192;+170;15 Jul 2021;109;103;2020-2021
Milwaukee Bucks;Phoenix Suns;10x10bet;-208;+165;12 Jul 2021;120;100;2020-2021
Milwaukee Bucks;Phoenix Suns;1xBet;-189;+175;12 Jul 2021;120;100;2020-2021
Milwaukee Bucks;Phoenix Suns;bet-at-home;-208;+160;12 Jul 2021;120;100;2020-2021
Milwaukee Bucks;Phoenix Suns;bet365;-200;+170;12 Jul 2021;120;100;2020-2021
Milwaukee Bucks;Phoenix Suns;bwin;-189;+154;12 Jul 2021;120;100;2020-2021
Milwaukee Bucks;Phoenix Suns;Coolbet;-196;+167;12 Jul 2021;120;100;2020-2021
