,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
201810180PHI,90.08919722497522,90.9090909090909,90.08919722497522,90.08919722497522,91.74236168455822,90.08919722497522,92.5925925925926,91.74236168455822,90.9090909090909,11.904761904761903,13.071895424836605,12.21001221001221,12.468827930174564,11.76470588235294,12.5,13.62397820163488,12.5,13.79310344827586,0.8832797353260996,0.8742857142857142,0.8806441195640731,0.8784217235919692,0.8863391055422591,0.8781548122207463,0.8717339667458431,0.8800871373403307,0.8682634730538923,0.11672026467390047,0.12571428571428572,0.11935588043592694,0.12157827640803068,0.11366089445774084,0.12184518777925371,0.12826603325415678,0.11991286265966927,0.13173652694610777
201810180POR,57.44680851063831,59.51417004048582,58.15899581589959,59.51417004048582,60.629921259842526,60.629921259842526,61.68582375478927,60.9375,59.83935742971887,44.05286343612335,44.44444444444444,44.05286343612335,43.290043290043286,43.66812227074236,42.01680672268908,44.44444444444444,42.5531914893617,44.44444444444444,0.5659802382491459,0.5724794461272177,0.5690043820893369,0.5789078882315836,0.5813140803745096,0.5906658931218977,0.5812274368231047,0.5888210729200128,0.5738125802310655,0.43401976175085416,0.42752055387278237,0.43099561791066304,0.4210921117684164,0.41868591962549034,0.40933410687810223,0.4187725631768953,0.41117892707998716,0.42618741976893454
201810180WAS,72.45179063360881,71.42857142857143,70.41420118343196,70.41420118343196,70.93023255813954,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,31.347962382445143,32.6797385620915,31.64556962025317,32.154340836012864,33.33333333333333,32.25806451612903,34.602076124567475,32.89473684210527,33.33333333333333,0.6979957902443488,0.6860986547085202,0.6899310142374872,0.6865087462204826,0.6802973977695168,0.6888888888888889,0.6736596736596736,0.6846846846846846,0.6818181818181819,0.3020042097556512,0.3139013452914798,0.31006898576251285,0.31349125377951736,0.31970260223048325,0.31111111111111106,0.32634032634032634,0.3153153153153153,0.3181818181818181
201810190BRK,61.38996138996139,63.23529411764706,62.121212121212125,62.546816479400746,63.23529411764706,63.23529411764706,64.15770609318996,63.23529411764706,63.63636363636363,40.32258064516129,40.81632653061224,40.0,40.0,41.1522633744856,40.81632653061224,42.01680672268908,40.0,40.81632653061224,0.6035633380273067,0.6077300259590424,0.6083086053412463,0.6099342585829072,0.6057742477824801,0.6077300259590424,0.6042665456299111,0.6125356125356125,0.6092362344582594,0.3964366619726933,0.39226997404095754,0.3916913946587537,0.39006574141709277,0.3942257522175199,0.39226997404095754,0.39573345437008883,0.3874643874643875,0.39076376554174064
201810190LAC,58.50622406639005,61.38996138996139,58.8477366255144,59.18367346938776,59.51417004048582,59.83935742971887,61.38996138996139,60.31746031746032,59.83935742971887,43.66812227074236,42.5531914893617,43.290043290043286,43.290043290043286,44.44444444444444,43.66812227074236,44.642857142857146,43.66812227074236,44.44444444444444,0.5726116795828974,0.5906109223109144,0.5761603265135262,0.5775497887748944,0.5724794461272177,0.5781162637027498,0.5789713245334547,0.5800559925343288,0.5738125802310655,0.4273883204171026,0.40938907768908556,0.4238396734864737,0.4224502112251055,0.42752055387278237,0.4218837362972501,0.4210286754665453,0.41994400746567123,0.42618741976893454
201810190MEM,72.45179063360881,74.61928934010153,72.97297297297297,73.54497354497354,74.09326424870466,74.61928934010153,75.72815533980582,75.18610421836229,74.61928934010153,29.239766081871345,29.411764705882355,29.069767441860467,28.98550724637681,29.850746268656717,29.850746268656717,30.3951367781155,29.411764705882355,30.3951367781155,0.7124661375409914,0.7172789896670493,0.7151216507545427,0.7172986313663899,0.7128189866825384,0.7142649938356661,0.7135865635949057,0.7188110521909016,0.7105622731880757,0.28753386245900864,0.2827210103329506,0.2848783492454574,0.28270136863361,0.2871810133174615,0.28573500616433384,0.28641343640509426,0.28118894780909853,0.2894377268119242
201810190MIL,62.121212121212125,63.23529411764706,62.825278810408925,63.23529411764706,63.23529411764706,64.15770609318996,64.15770609318996,63.63636363636363,63.63636363636363,39.68253968253968,40.65040650406504,39.37007874015748,39.37007874015748,40.81632653061224,40.0,41.66666666666667,39.37007874015748,40.81632653061224,0.6102055279943304,0.6087006560018414,0.6147566808925042,0.6162961291050671,0.6077300259590424,0.6159669649002064,0.6062658763759525,0.6177901320361362,0.6092362344582594,0.3897944720056697,0.39129934399815863,0.3852433191074958,0.38370387089493285,0.39226997404095754,0.38403303509979353,0.39373412362404747,0.38220986796386386,0.39076376554174064
201810190MIN,77.52808988764045,80.0,78.72340425531915,78.72340425531915,78.72340425531915,80.0,81.30841121495327,79.38144329896907,80.0,24.752475247524757,24.09638554216868,23.25581395348837,23.474178403755868,25.31645569620253,24.69135802469136,24.93765586034913,25.0,25.0,0.7579943441374809,0.7685185185185185,0.7719553614750122,0.7703059329488808,0.756665803779446,0.7641509433962264,0.7652839625331783,0.7604938271604939,0.7619047619047619,0.24200565586251907,0.23148148148148154,0.22804463852498785,0.22969406705111914,0.24333419622055394,0.2358490566037736,0.2347160374668217,0.23950617283950618,0.23809523809523808
201810190NOP,87.71498771498771,89.28188638799571,87.71498771498771,88.49252013808976,87.71498771498771,89.28188638799571,90.08919722497522,88.49252013808976,90.08919722497522,13.6986301369863,14.705882352941178,14.084507042253522,14.326647564469914,16.0,14.492753623188406,15.673981191222571,16.0,14.285714285714285,0.8649231688294448,0.858580652984509,0.8616446272563484,0.8606617045771588,0.8457310717331564,0.8603439759306659,0.8518011521028374,0.8468789921148848,0.8631307650569723,0.13507683117055522,0.14141934701549097,0.13835537274365164,0.13933829542284124,0.15426892826684355,0.13965602406933406,0.14819884789716264,0.15312100788511518,0.13686923494302766
201810190ORL,49.01960784313725,49.50495049504951,49.01960784313725,49.50495049504951,48.54368932038835,50.0,50.495049504950494,49.01960784313725,49.01960784313725,52.83018867924528,54.95495495495496,52.83018867924528,53.271028037383175,55.947136563876654,54.54545454545454,55.55555555555556,55.55555555555556,55.55555555555556,0.48129313476207775,0.4739134147382803,0.48129313476207775,0.4816782209417485,0.46457369735172527,0.47826086956521746,0.47614107883817425,0.46875,0.46875,0.5187068652379223,0.5260865852617197,0.5187068652379223,0.5183217790582515,0.5354263026482747,0.5217391304347826,0.5238589211618258,0.53125,0.53125
201810190TOR,57.80590717299579,60.9375,58.8477366255144,59.51417004048582,60.629921259842526,59.83935742971887,60.629921259842526,60.31746031746032,59.83935742971887,43.66812227074236,42.91845493562232,43.290043290043286,42.73504273504273,43.66812227074236,43.66812227074236,45.24886877828055,43.66812227074236,44.44444444444444,0.5696620848691737,0.5867501775682831,0.5761603265135262,0.5820501539815223,0.5813140803745096,0.5781162637027498,0.5726351919776559,0.5800559925343288,0.5738125802310655,0.4303379151308263,0.41324982243171693,0.4238396734864737,0.41794984601847784,0.41868591962549034,0.4218837362972501,0.42736480802234417,0.41994400746567123,0.42618741976893454
201810190UTA,44.44444444444444,48.54368932038835,44.05286343612335,45.04504504504504,46.08294930875576,46.728971962616825,47.61904761904761,45.45454545454545,44.44444444444444,58.8477366255144,55.55555555555556,57.80590717299579,57.44680851063831,58.15899581589959,57.44680851063831,58.15899581589959,58.50622406639005,59.83935742971887,0.4302788844621514,0.46632124352331605,0.4324896439716053,0.43949878436506445,0.442076836283595,0.44855888528345095,0.4501789414202298,0.4372278664731495,0.42618741976893454,0.5697211155378487,0.533678756476684,0.5675103560283946,0.5605012156349356,0.5579231637164049,0.551441114716549,0.5498210585797703,0.5627721335268505,0.5738125802310655
201810200CHI,36.76470588235294,39.37007874015748,36.36363636363637,36.496350364963504,39.37007874015748,38.46153846153847,39.0625,37.03703703703704,39.37007874015748,65.39792387543253,64.53900709219859,65.75342465753424,65.75342465753424,64.53900709219859,65.39792387543253,67.10526315789474,66.66666666666666,65.39792387543253,0.3598645215918713,0.378889665179771,0.35609756097560985,0.35693330725601413,0.378889665179771,0.3703229113275244,0.36793183578621225,0.3571428571428572,0.37578342392011027,0.6401354784081287,0.6211103348202289,0.6439024390243903,0.6430666927439859,0.6211103348202289,0.6296770886724756,0.6320681642137878,0.6428571428571428,0.6242165760798897
201810200DAL,54.54545454545454,55.55555555555556,55.15695067264574,54.337899543379,54.54545454545454,55.55555555555556,56.896551724137936,56.896551724137936,54.54545454545454,47.16981132075472,49.01960784313725,46.728971962616825,48.54368932038835,49.50495049504951,49.01960784313725,49.50495049504951,47.61904761904761,50.0,0.5362563237774031,0.53125,0.5413598782444161,0.5281596070151248,0.5242214532871972,0.53125,0.5347344777795604,0.5443833464257659,0.5217391304347826,0.46374367622259705,0.46875,0.4586401217555839,0.4718403929848753,0.4757785467128029,0.46875,0.4652655222204396,0.45561665357423403,0.47826086956521746
201810200DEN,84.02555910543131,85.46511627906976,84.7560975609756,84.7560975609756,84.7560975609756,84.7560975609756,86.96219035202087,86.20689655172413,85.46511627906976,17.88908765652952,18.51851851851852,17.543859649122805,17.921146953405017,18.867924528301888,19.230769230769237,19.26782273603083,18.181818181818183,19.047619047619047,0.8244699047202455,0.8219092979913025,0.8285056990484158,0.8254613567186735,0.8179193960253136,0.8150654036986918,0.8186216665523692,0.8258258258258258,0.8177483443708609,0.1755300952797546,0.17809070200869748,0.17149430095158422,0.1745386432813265,0.18208060397468637,0.18493459630130812,0.18137833344763085,0.1741741741741742,0.1822516556291391
201810200IND,80.0,78.11816192560175,77.52808988764045,78.11816192560175,80.0,80.65764023210832,80.65764023210832,79.38144329896907,80.0,23.58490566037736,26.31578947368421,24.09638554216868,24.330900243309003,24.449877750611247,23.809523809523807,25.31645569620253,25.0,24.449877750611247,0.7723132969034608,0.748014997794442,0.7628879712268549,0.7625073404459873,0.7659176029962547,0.7720860518427085,0.7611071321303977,0.7604938271604939,0.7659176029962547,0.22768670309653916,0.251985002205558,0.2371120287731451,0.2374926595540127,0.2340823970037453,0.22791394815729143,0.2388928678696024,0.23950617283950618,0.2340823970037453
201810200LAL,42.19409282700422,45.04504504504504,40.98360655737705,41.32231404958678,42.91845493562232,42.5531914893617,44.05286343612335,41.66666666666667,44.44444444444444,59.83935742971887,59.18367346938776,60.9375,60.9375,61.38996138996139,61.68582375478927,62.121212121212125,61.68582375478927,60.629921259842526,0.4135319615365453,0.43217498677015337,0.4021110831867304,0.40409142568506123,0.4114572576929798,0.40822710565418,0.41491167410573965,0.40315106580166826,0.4229808492922564,0.5864680384634547,0.5678250132298466,0.5978889168132697,0.5959085743149387,0.5885427423070202,0.5917728943458199,0.5850883258942604,0.5968489341983317,0.5770191507077436
201810200MIA,60.31746031746032,62.121212121212125,60.9375,60.9375,62.546816479400746,63.23529411764706,62.546816479400746,60.9375,63.63636363636363,41.32231404958678,41.66666666666667,40.98360655737705,41.49377593360996,41.1522633744856,40.81632653061224,43.66812227074236,42.5531914893617,40.81632653061224,0.5934434692823956,0.5985401459854014,0.5978889168132697,0.5949110703209064,0.603156909082802,0.6077300259590424,0.5888702400566651,0.5888210729200128,0.6092362344582594,0.40655653071760456,0.40145985401459855,0.4021110831867304,0.40508892967909366,0.39684309091719805,0.39226997404095754,0.41112975994333495,0.41117892707998716,0.39076376554174064
201810200NYK,19.8019801980198,21.27659574468085,19.41747572815534,20.12072434607646,22.22222222222222,21.27659574468085,21.598272138228943,21.052631578947366,21.052631578947366,81.98198198198197,82.63888888888889,82.63888888888889,82.63888888888889,81.30841121495327,83.33333333333334,84.7560975609756,83.33333333333334,83.33333333333334,0.19454911927087898,0.2047490402388739,0.19026227125586312,0.19580381545490397,0.21464393179538618,0.20338983050847456,0.2030783709152148,0.2016806722689075,0.2016806722689075,0.8054508807291211,0.7952509597611261,0.8097377287441369,0.8041961845450961,0.7853560682046139,0.7966101694915255,0.7969216290847853,0.7983193277310925,0.7983193277310925
201810200PHI,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,93.4597776324395,94.34069043576685,9.090909090909092,11.428571428571429,9.523809523809524,9.84251968503937,11.11111111111111,11.11111111111111,12.626262626262626,11.11111111111111,10.526315789473683,0.9105960264900662,0.8901322482197355,0.9067357512953368,0.903914590747331,0.8928571428571428,0.8928571428571428,0.8809809226975374,0.8937456567060458,0.8996222342147868,0.08940397350993377,0.10986775178026449,0.09326424870466321,0.09608540925266905,0.10714285714285714,0.10714285714285714,0.11901907730246258,0.10625434329395414,0.10037776578521315
201810200POR,64.53900709219859,65.75342465753424,65.75342465753424,65.75342465753424,65.39792387543253,64.91228070175438,66.66666666666666,66.66666666666666,65.39792387543253,37.17472118959108,38.16793893129771,36.36363636363637,36.63003663003663,38.46153846153847,39.37007874015748,39.37007874015748,37.03703703703704,39.37007874015748,0.6345161875631821,0.632722881867579,0.6439024390243903,0.6422270143109194,0.6296770886724756,0.6224665518611736,0.6287128712871287,0.6428571428571428,0.6242165760798897,0.36548381243681793,0.36727711813242103,0.35609756097560985,0.35777298568908056,0.3703229113275244,0.37753344813882633,0.37128712871287134,0.3571428571428572,0.37578342392011027
201810200WAS,54.95495495495496,56.14035087719298,54.337899543379,55.15695067264574,55.947136563876654,56.52173913043478,57.80590717299579,56.896551724137936,54.54545454545454,48.54368932038835,48.07692307692308,47.61904761904761,47.61904761904761,48.07692307692308,47.61904761904761,48.07692307692308,47.61904761904761,50.0,0.5309727034564354,0.5386856587892522,0.5329494561740243,0.5366715146478288,0.5378288134212884,0.5427435387673956,0.545942217794467,0.5443833464257659,0.5217391304347826,0.4690272965435646,0.4613143412107479,0.4670505438259756,0.46332848535217114,0.46217118657871165,0.4572564612326043,0.454057782205533,0.45561665357423403,0.47826086956521746
201810210CLE,77.52808988764045,76.905311778291,77.52808988764045,78.11816192560175,79.38144329896907,79.38144329896907,80.0,79.38144329896907,79.38144329896907,24.752475247524757,27.027027027027028,24.449877750611247,24.271844660194176,25.0,25.0,25.773195876288657,25.0,25.0,0.7579943441374809,0.7399555582247312,0.7602435279222003,0.7629471325421197,0.7604938271604939,0.7604938271604939,0.7563352826510722,0.7604938271604939,0.7604938271604939,0.24200565586251907,0.26004444177526875,0.23975647207779963,0.23705286745788032,0.23950617283950618,0.23950617283950618,0.24366471734892786,0.23950617283950618,0.23950617283950618
201810210DEN,36.76470588235294,38.75968992248063,36.36363636363637,36.63003663003663,37.03703703703704,37.03703703703704,39.0625,37.03703703703704,37.735849056603776,67.10526315789474,64.91228070175438,65.75342465753424,65.75342465753424,67.10526315789474,66.66666666666666,67.10526315789474,66.66666666666666,66.66666666666666,0.3539493293591654,0.3738685556867376,0.35609756097560985,0.35777298568908056,0.35563874590547495,0.3571428571428572,0.36793183578621225,0.3571428571428572,0.3614457831325302,0.6460506706408345,0.6261314443132624,0.6439024390243903,0.6422270143109194,0.644361254094525,0.6428571428571428,0.6320681642137878,0.6428571428571428,0.6385542168674698
201810210LAC,54.337899543379,57.08154506437768,54.95495495495496,55.947136563876654,57.44680851063831,56.52173913043478,57.44680851063831,56.896551724137936,57.08154506437768,47.61904761904761,47.16981132075472,47.16981132075472,46.728971962616825,46.728971962616825,47.61904761904761,48.54368932038835,47.61904761904761,47.61904761904761,0.5329494561740243,0.5475376728289576,0.5381158455392809,0.5448895304543085,0.551441114716549,0.5427435387673956,0.5419996102124343,0.5443833464257659,0.5451883661916845,0.4670505438259756,0.45246232717104246,0.46188415446071907,0.4551104695456915,0.44855888528345095,0.4572564612326043,0.45800038978756574,0.45561665357423403,0.4548116338083154
201810210OKC,86.96219035202087,86.96219035202087,86.96219035202087,86.96219035202087,87.71498771498771,87.71498771498771,89.28188638799571,87.71498771498771,87.71498771498771,14.814814814814811,16.666666666666664,14.925373134328357,15.105740181268882,16.0,16.666666666666664,16.920473773265652,16.666666666666664,16.666666666666664,0.8544384874507758,0.8391696372405116,0.8535113352050269,0.852003071852798,0.8457310717331564,0.8403295409964692,0.840677045711856,0.8403295409964692,0.8403295409964692,0.14556151254922423,0.1608303627594883,0.14648866479497316,0.14799692814720192,0.15426892826684355,0.15967045900353077,0.15932295428814403,0.15967045900353077,0.15967045900353077
201810220BOS,88.49252013808976,89.28188638799571,88.49252013808976,88.49252013808976,90.9090909090909,89.28188638799571,90.08919722497522,90.08919722497522,89.28188638799571,13.333333333333334,14.814814814814811,13.6986301369863,13.850415512465377,12.5,13.333333333333334,16.260162601626014,14.285714285714285,15.384615384615383,0.8690574851201688,0.8576821873927468,0.8659509155135978,0.8646666189080512,0.8791208791208791,0.8700647587215375,0.8471061543939933,0.8631307650569723,0.853012997243009,0.13094251487983125,0.14231781260725315,0.13404908448640226,0.13533338109194887,0.12087912087912088,0.1299352412784625,0.15289384560600663,0.13686923494302766,0.14698700275699092
201810220DAL,65.39792387543253,68.05111821086261,66.66666666666666,66.66666666666666,70.41420118343196,66.66666666666666,67.53246753246754,66.66666666666666,69.41896024464832,36.496350364963504,36.101083032490976,35.3356890459364,35.587188612099645,37.03703703703704,36.36363636363637,38.31417624521073,37.03703703703704,35.08771929824561,0.6418213816523313,0.653381468643758,0.6535796766743649,0.6519721577726217,0.6553130736283908,0.6470588235294117,0.6380218127115457,0.6428571428571428,0.6642538117973202,0.35817861834766873,0.34661853135624193,0.34642032332563516,0.3480278422273782,0.3446869263716092,0.35294117647058826,0.3619781872884543,0.3571428571428572,0.3357461882026798
201810220GSW,90.08919722497522,91.74236168455822,90.08919722497522,90.08919722497522,91.74236168455822,90.9090909090909,92.5925925925926,92.5925925925926,93.4597776324395,11.76470588235294,12.269938650306749,12.048192771084338,12.330456226880395,11.76470588235294,11.11111111111111,13.440860215053762,11.76470588235294,11.428571428571429,0.8844943048480339,0.8820337728249065,0.8820393513917953,0.879608494939142,0.8863391055422591,0.8910891089108911,0.8732394366197184,0.8872651356993737,0.891040601450179,0.11550569515196611,0.11796622717509364,0.11796064860820463,0.12039150506085797,0.11366089445774084,0.10891089108910891,0.1267605633802817,0.11273486430062629,0.10895939854982097
201810220LAL,53.271028037383175,54.12844036697248,52.60663507109005,53.271028037383175,54.12844036697248,54.54545454545454,54.95495495495496,53.70370370370371,54.54545454545454,50.0,50.0,49.50495049504951,49.01960784313725,50.0,50.0,50.98039215686274,51.21951219512195,50.0,0.5158371040723981,0.5198237885462554,0.5151877211525205,0.5207810820494446,0.5198237885462554,0.5217391304347826,0.518759379689845,0.5118381403357727,0.5217391304347826,0.4841628959276018,0.48017621145374445,0.4848122788474795,0.4792189179505553,0.48017621145374445,0.47826086956521746,0.4812406203101551,0.48816185966422726,0.47826086956521746
