Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Golden State Warriors;Cleveland Cavaliers;bet-at-home;-213.0;163;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet365;-182.0;160;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;bwin;-196.0;160;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;Marathonbet;-189.0;175;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;Pinnacle;-196.0;165;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;Unibet;-189.0;154;19 Jun 2016;89;93;2015-2016
Golden State Warriors;Cleveland Cavaliers;William Hill;-189.0;165;19 Jun 2016;89;93;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet-at-home;-132.0;104;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet365;-132.0;110;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;bwin;-125.0;104;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;Marathonbet;-125.0;118;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;Pinnacle;-132.0;112;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;Unibet;-132.0;108;16 Jun 2016;115;101;2015-2016
Cleveland Cavaliers;Golden State Warriors;William Hill;-130.0;110;16 Jun 2016;115;101;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet-at-home;-238.0;181;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet365;-227.0;185;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;bwin;-233.0;190;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;Marathonbet;-217.0;202;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;Pinnacle;-204.0;185;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;Unibet;-244.0;195;13 Jun 2016;97;112;2015-2016
Golden State Warriors;Cleveland Cavaliers;William Hill;-238.0;200;13 Jun 2016;97;112;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet-at-home;-147.0;114;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet365;-141.0;120;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;bwin;-143.0;120;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;Marathonbet;-135.0;127;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;Pinnacle;-135.0;123;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;Unibet;-141.0;116;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;William Hill;-141.0;120;10 Jun 2016;97;108;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet-at-home;-127.0;100;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;bet365;-120.0;100;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;bwin;-120.0;100;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;Marathonbet;-110.0;104;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;Pinnacle;-116.0;104;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;Unibet;-116.0;-103;08 Jun 2016;120;90;2015-2016
Cleveland Cavaliers;Golden State Warriors;William Hill;-120.0;100;08 Jun 2016;120;90;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet-at-home;-263.0;200;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet365;-250.0;210;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;bwin;-238.0;195;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;Marathonbet;-244.0;225;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;Pinnacle;-238.0;213;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;Unibet;-263.0;210;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;William Hill;-250.0;210;05 Jun 2016;110;77;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet-at-home;-250.0;187;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;bet365;-250.0;204;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;bwin;-263.0;210;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;Marathonbet;-244.0;225;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;Pinnacle;-233.0;204;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;Unibet;-256.0;204;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Cleveland Cavaliers;William Hill;-250.0;210;02 Jun 2016;104;89;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet-at-home;-345.0;252;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet365;-345.0;270;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;bwin;-333.0;260;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;Marathonbet;-323.0;296;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;Pinnacle;-333.0;273;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;Unibet;-357.0;280;30 May 2016;96;88;2015-2016
Golden State Warriors;Oklahoma City Thunder;William Hill;-345.0;275;30 May 2016;96;88;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet-at-home;-164.0;127;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet365;-161.0;140;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;bwin;-154.0;129;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;Marathonbet;-143.0;134;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;Pinnacle;-159.0;136;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;Unibet;-152.0;125;28 May 2016;101;108;2015-2016
Oklahoma City Thunder;Golden State Warriors;William Hill;-154.0;135;28 May 2016;101;108;2015-2016
Toronto Raptors;Cleveland Cavaliers;bet-at-home;222.0;-303;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;bet365;240.0;-303;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;bwin;229.0;-286;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;Marathonbet;256.0;-278;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;Pinnacle;243.0;-294;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;Unibet;210.0;-263;27 May 2016;87;113;2015-2016
Toronto Raptors;Cleveland Cavaliers;William Hill;260.0;-323;27 May 2016;87;113;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet-at-home;-357.0;259;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet365;-370.0;290;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;bwin;-345.0;270;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;Marathonbet;-323.0;296;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;Pinnacle;-357.0;291;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;Unibet;-370.0;285;26 May 2016;120;111;2015-2016
Golden State Warriors;Oklahoma City Thunder;William Hill;-385.0;290;26 May 2016;120;111;2015-2016
Cleveland Cavaliers;Toronto Raptors;bet-at-home;-1000.0;558;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;bet365;-909.0;600;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;bwin;-714.0;500;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;Marathonbet;-625.0;550;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;Pinnacle;-833.0;596;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;Unibet;-909.0;600;25 May 2016;116;78;2015-2016
Cleveland Cavaliers;Toronto Raptors;William Hill;-1000.0;650;25 May 2016;116;78;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet-at-home;102.0;-130;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet365;104.0;-125;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;bwin;104.0;-125;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;Marathonbet;116.0;-123;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;Pinnacle;102.0;-120;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;Unibet;104.0;-127;24 May 2016;118;94;2015-2016
Oklahoma City Thunder;Golden State Warriors;William Hill;100.0;-120;24 May 2016;118;94;2015-2016
Toronto Raptors;Cleveland Cavaliers;bet-at-home;208.0;-278;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;bet365;220.0;-270;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;bwin;204.0;-250;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;Marathonbet;231.0;-250;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;Pinnacle;212.0;-256;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;Unibet;210.0;-263;23 May 2016;105;99;2015-2016
Toronto Raptors;Cleveland Cavaliers;William Hill;220.0;-263;23 May 2016;105;99;2015-2016
Oklahoma City Thunder;Golden State Warriors;1xBet;133.0;-139;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet-at-home;124.0;-159;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;bet365;125.0;-147;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;bwin;125.0;-149;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;Marathonbet;141.0;-149;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;Pinnacle;131.0;-145;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;Unibet;127.0;-156;22 May 2016;133;105;2015-2016
Oklahoma City Thunder;Golden State Warriors;William Hill;125.0;-145;22 May 2016;133;105;2015-2016
Toronto Raptors;Cleveland Cavaliers;1xBet;175.0;-185;21 May 2016;99;84;2015-2016
