Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Miami Heat;Los Angeles Lakers;bet-at-home;+190;-250;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;bet365;+200;-244;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;bwin;+190;-238;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;Coolbet;+189;-227;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;GGBET;+189;-238;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;Marathonbet;+225;-227;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;Pinnacle;+204;-233;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;Unibet;+215;-263;11 Oct 2020; 93;106;2019-2020
Miami Heat;Los Angeles Lakers;William Hill;+204;-244;11 Oct 2020; 93;106;2019-2020
Los Angeles Lakers;Miami Heat;bet-at-home;-333;+245;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;bet365;-333;+265;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;bwin;-333;+260;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;Coolbet;-312;+259;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;GGBET;-303;+235;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;Marathonbet;-286;+284;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;Pinnacle;-312;+266;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;Unibet;-333;+270;09 Oct 2020;108;111;2019-2020
Los Angeles Lakers;Miami Heat;William Hill;-333;+270;09 Oct 2020;108;111;2019-2020
Miami Heat;Los Angeles Lakers;bet-at-home;+265;-370;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;bet365;+290;-370;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;bwin;+260;-333;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;Coolbet;+254;-312;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;GGBET;+264;-345;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;Marathonbet;+298;-303;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;Pinnacle;+277;-323;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;Unibet;+275;-333;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;William Hill;+295;-357;06 Oct 2020; 96;102;2019-2020
Miami Heat;Los Angeles Lakers;bet-at-home;+300;-435;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;bet365;+325;-435;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;bwin;+350;-455;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;Coolbet;+326;-400;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;GGBET;+334;-455;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;Marathonbet;+390;-400;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;Pinnacle;+330;-400;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;Unibet;+350;-455;04 Oct 2020;115;104;2019-2020
Miami Heat;Los Angeles Lakers;William Hill;+359;-435;04 Oct 2020;115;104;2019-2020
Los Angeles Lakers;Miami Heat;bet-at-home;-714;+440;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;bet365;-625;+450;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;bwin;-625;+450;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;Coolbet;-526;+407;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;GGBET;-588;+412;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;Marathonbet;-476;+470;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;Pinnacle;-556;+437;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;Unibet;-625;+475;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;William Hill;-588;+450;02 Oct 2020;124;114;2019-2020
Los Angeles Lakers;Miami Heat;bet-at-home;-196;+150;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;bet365;-192;+167;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;bwin;-200;+165;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;Coolbet;-182;+156;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;GGBET;-192;+154;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;Marathonbet;-179;+177;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;Pinnacle;-189;+168;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;Unibet;-192;+163;30 Sep 2020;116;98 ;2019-2020
Los Angeles Lakers;Miami Heat;William Hill;-185;+165;30 Sep 2020;116;98 ;2019-2020
Miami Heat;Boston Celtics;bet-at-home;+118;-152;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;bet365;+129;-152;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;bwin;+125;-149;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;Coolbet;+120;-139;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;GGBET;+120;-147;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;Marathonbet;+134;-135;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;Pinnacle;+129;-143;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;Unibet;+125;-147;27 Sep 2020;125;113;2019-2020
Miami Heat;Boston Celtics;William Hill;+129;-149;27 Sep 2020;125;113;2019-2020
Los Angeles Lakers;Denver Nuggets;bet-at-home;-217;+165;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;bet365;-213;+175;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;bwin;-222;+179;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;Coolbet;-204;+174;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;GGBET;-244;+193;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;Marathonbet;-189;+186;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;Pinnacle;-204;+181;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;Unibet;-227;+188;26 Sep 2020;117;107;2019-2020
Los Angeles Lakers;Denver Nuggets;William Hill;-200;+175;26 Sep 2020;117;107;2019-2020
Boston Celtics;Miami Heat;bet-at-home;-169;+131;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;bet365;-161;+140;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;bwin;-167;+135;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;Coolbet;-154;+133;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;GGBET;-149;+122;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;Marathonbet;-149;+148;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;Pinnacle;-156;+142;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;Unibet;-159;+133;25 Sep 2020;121;108;2019-2020
Boston Celtics;Miami Heat;William Hill;-164;+145;25 Sep 2020;121;108;2019-2020
Denver Nuggets;Los Angeles Lakers;bet-at-home;+195;-263;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;bet365;+210;-250;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;bwin;+200;-250;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;Coolbet;+189;-222;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;GGBET;+202;-256;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;Marathonbet;+215;-217;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;Pinnacle;+204;-233;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;Unibet;+204;-250;24 Sep 2020;108;114;2019-2020
Denver Nuggets;Los Angeles Lakers;William Hill;+210;-250;24 Sep 2020;108;114;2019-2020
Miami Heat;Boston Celtics;bet-at-home;+129;-167;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;bet365;+140;-161;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;bwin;+135;-161;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;Coolbet;+131;-152;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;GGBET;+127;-156;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;Marathonbet;+150;-152;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;Pinnacle;+139;-154;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;Unibet;+135;-161;23 Sep 2020;112;109;2019-2020
Miami Heat;Boston Celtics;William Hill;+140;-161;23 Sep 2020;112;109;2019-2020
Denver Nuggets;Los Angeles Lakers;bet-at-home;+204;-270;22 Sep 2020;114;106;2019-2020
Denver Nuggets;Los Angeles Lakers;bet365;+210;-250;22 Sep 2020;114;106;2019-2020
Denver Nuggets;Los Angeles Lakers;bwin;+220;-278;22 Sep 2020;114;106;2019-2020
Denver Nuggets;Los Angeles Lakers;Coolbet;+200;-238;22 Sep 2020;114;106;2019-2020
Denver Nuggets;Los Angeles Lakers;GGBET;+218;-278;22 Sep 2020;114;106;2019-2020
