,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
201410300DAL,86.96219035202087,86.20689655172413,87.71498771498771,86.96219035202087,87.71498771498771,NaN,87.71498771498771,87.71498771498771,15.384615384615385,16.233766233766232,16.420361247947454,18.181818181818183,18.51851851851852,NaN,16.666666666666664,16.666666666666664
201410300LAC,90.9090909090909,92.5925925925926,93.4597776324395,93.4597776324395,93.4597776324395,NaN,93.4597776324395,93.4597776324395,11.11111111111111,10.362694300518134,10.526315789473683,11.11111111111111,12.5,NaN,11.11111111111111,11.11111111111111
201410300MIN,68.05111821086261,68.45425867507886,69.41896024464832,69.96996996996997,69.96996996996997,NaN,68.05111821086261,68.05111821086261,34.01360544217687,33.89830508474576,35.842293906810035,34.48275862068966,36.36363636363637,NaN,36.36363636363637,36.36363636363637
201410300ORL,34.01360544217687,37.174721189591075,38.46153846153847,37.03703703703704,39.37007874015748,NaN,37.03703703703704,37.03703703703704,68.05111821086261,65.39792387543253,66.66666666666666,66.66666666666666,66.66666666666666,NaN,66.66666666666666,67.53246753246754
201410310CHI,62.546816479400746,62.825278810408925,63.63636363636363,63.63636363636363,63.63636363636363,NaN,63.23529411764706,64.53900709219859,39.682539682539684,39.682539682539684,40.816326530612244,39.37007874015748,42.19409282700422,NaN,40.0,40.0
201410310IND,31.746031746031743,31.05590062111801,33.33333333333333,33.33333333333333,33.89830508474576,NaN,31.746031746031743,31.746031746031743,70.41420118343196,71.42857142857143,71.42857142857143,70.41420118343196,71.91011235955057,NaN,72.45179063360881,72.97297297297297
201410310LAL,13.88888888888889,13.550135501355012,14.814814814814813,14.285714285714285,16.233766233766232,NaN,14.814814814814813,14.285714285714285,88.49252013808976,89.28188638799571,89.28188638799571,90.08919722497522,90.08919722497522,NaN,90.08919722497522,90.08919722497522
201410310MIL,80.65764023210832,80.0,81.30841121495327,81.98198198198197,80.65764023210832,NaN,81.98198198198197,83.33333333333334,21.50537634408602,22.624434389140273,23.04147465437788,23.52941176470588,25.062656641604008,NaN,22.22222222222222,21.27659574468085
201410310PHO,47.16981132075472,50.495049504950494,51.21951219512195,52.38095238095239,52.38095238095239,NaN,52.60663507109005,50.495049504950494,54.95495495495496,51.92307692307693,53.48837209302325,52.38095238095239,53.70370370370371,NaN,52.60663507109005,54.12844036697248
201410310SAC,37.59398496240601,37.59398496240601,40.0,37.03703703703704,39.37007874015748,NaN,37.03703703703704,37.735849056603776,64.53900709219859,64.91228070175438,64.91228070175438,66.66666666666666,66.66666666666666,NaN,66.66666666666666,66.66666666666666
201411010ATL,84.7560975609756,86.20689655172413,86.96219035202087,86.96219035202087,86.96219035202087,NaN,86.96219035202087,86.96219035202087,17.543859649122805,16.233766233766232,17.391304347826086,17.391304347826086,19.193857965451055,NaN,17.391304347826086,17.391304347826086
201411010CHO,58.15899581589959,59.51417004048582,60.629921259842526,60.629921259842526,61.68582375478927,NaN,60.317460317460316,60.629921259842526,44.052863436123346,42.73504273504273,44.44444444444444,42.5531914893617,44.44444444444444,NaN,43.66812227074236,43.66812227074236
201411010DET,59.51417004048582,58.8477366255144,61.38996138996139,59.83935742971887,60.317460317460316,NaN,60.317460317460316,60.629921259842526,42.5531914893617,43.66812227074236,43.66812227074236,43.66812227074236,45.87155963302752,NaN,43.66812227074236,43.66812227074236
201411010GSW,90.9090909090909,93.4597776324395,93.4597776324395,95.23809523809523,NaN,NaN,95.23809523809523,92.5925925925926,10.75268817204301,9.30232558139535,10.0,9.090909090909092,NaN,NaN,9.090909090909092,12.5
201411010HOU,76.905311778291,75.18610421836229,76.905311778291,77.52808988764045,76.35933806146572,NaN,76.905311778291,76.905311778291,25.0,27.100271002710024,27.77777777777778,26.666666666666668,29.411764705882355,NaN,27.397260273972602,27.77777777777778
201411010MIN,42.5531914893617,47.61904761904761,46.2962962962963,47.61904761904761,48.07692307692308,NaN,47.61904761904761,46.728971962616825,59.51417004048582,55.15695067264574,58.50622406639005,56.52173913043478,58.15899581589959,NaN,56.896551724137936,57.80590717299579
201411010NOP,48.07692307692308,50.73891625615764,50.73891625615764,52.38095238095239,53.271028037383175,NaN,52.60663507109005,52.38095238095239,54.12844036697248,51.92307692307693,53.70370370370371,52.38095238095239,52.83018867924528,NaN,52.60663507109005,52.38095238095239
201411010OKC,35.587188612099645,37.174721189591075,39.37007874015748,37.03703703703704,38.759689922480625,NaN,37.453183520599254,37.735849056603776,66.66666666666666,65.39792387543253,65.39792387543253,66.66666666666666,67.10526315789474,NaN,65.75342465753424,66.66666666666666
201411010ORL,30.76923076923077,33.44481605351171,33.89830508474576,33.33333333333333,33.33333333333333,NaN,31.746031746031743,33.33333333333333,71.42857142857143,68.94409937888199,70.93023255813954,70.41420118343196,72.97297297297297,NaN,72.45179063360881,71.42857142857143
201411010PHI,19.230769230769234,21.231422505307858,20.408163265306122,23.52941176470588,24.096385542168676,NaN,21.052631578947366,22.727272727272727,82.63888888888889,81.30841121495327,84.02555910543131,81.98198198198197,81.98198198198197,NaN,83.33333333333334,81.98198198198197
201411010UTA,44.44444444444444,47.16981132075472,48.07692307692308,47.61904761904761,49.01960784313725,NaN,47.61904761904761,45.45454545454545,57.80590717299579,55.15695067264574,56.896551724137936,56.52173913043478,57.08154506437768,NaN,56.896551724137936,58.8477366255144
201411010WAS,81.98198198198197,81.30841121495327,81.98198198198197,82.63888888888889,81.98198198198197,NaN,81.98198198198197,83.33333333333334,20.2020202020202,21.008403361344538,22.22222222222222,22.22222222222222,23.980815347721823,NaN,22.22222222222222,21.27659574468085
201411020LAC,80.65764023210832,83.33333333333334,83.33333333333334,83.33333333333334,82.63888888888889,NaN,84.02555910543131,84.7560975609756,21.50537634408602,19.379844961240313,20.833333333333336,20.0,23.14814814814815,NaN,20.0,20.0
201411020MIA,56.52173913043478,55.15695067264574,55.55555555555556,55.55555555555556,56.896551724137936,NaN,56.896551724137936,55.55555555555556,45.45454545454545,47.16981132075472,49.01960784313725,49.01960784313725,49.504950495049506,NaN,47.61904761904761,49.01960784313725
201411020NYK,60.629921259842526,61.38996138996139,62.121212121212125,61.68582375478927,62.825278810408925,NaN,61.68582375478927,63.63636363636363,41.32231404958678,41.1522633744856,42.5531914893617,41.66666666666667,42.91845493562232,NaN,41.66666666666667,40.816326530612244
201411020POR,57.80590717299579,59.51417004048582,61.68582375478927,60.629921259842526,61.68582375478927,NaN,60.9375,60.629921259842526,44.44444444444444,42.73504273504273,43.290043290043286,42.5531914893617,44.44444444444444,NaN,42.5531914893617,43.66812227074236
201411030BRK,74.09326424870466,NaN,75.18610421836229,75.18610421836229,74.61928934010153,NaN,74.09326424870466,74.61928934010153,27.77777777777778,NaN,29.850746268656714,28.57142857142857,31.545741324921135,NaN,30.3951367781155,29.850746268656714
201411030DAL,81.30841121495327,84.02555910543131,84.02555910543131,84.7560975609756,83.33333333333334,NaN,84.02555910543131,85.46511627906976,20.833333333333336,18.45018450184502,20.408163265306122,19.047619047619047,22.67573696145125,NaN,20.0,18.181818181818183
201411030DEN,68.94409937888199,74.61928934010153,74.09326424870466,73.54497354497354,74.09326424870466,NaN,74.09326424870466,75.18610421836229,32.89473684210527,28.08988764044944,30.3951367781155,30.76923076923077,31.948881789137378,NaN,30.3951367781155,29.411764705882355
201411030LAC,80.65764023210832,80.0,84.7560975609756,84.7560975609756,84.02555910543131,NaN,84.7560975609756,87.71498771498771,21.50537634408602,22.421524663677133,19.646365422396855,21.052631578947366,21.978021978021978,NaN,19.047619047619047,16.666666666666664
201411030MEM,62.546816479400746,63.23529411764706,64.15770609318996,63.63636363636363,64.15770609318996,NaN,63.63636363636363,65.39792387543253,39.682539682539684,39.37007874015748,40.32258064516129,40.0,41.66666666666667,NaN,39.37007874015748,39.37007874015748
201411030PHI,16.420361247947454,NaN,14.814814814814813,14.285714285714285,17.035775127768314,NaN,14.814814814814813,17.391304347826086,85.46511627906976,NaN,89.28188638799571,90.08919722497522,88.49252013808976,NaN,90.08919722497522,86.96219035202087
201411040CHI,87.71498771498771,85.46511627906976,86.20689655172413,85.46511627906976,86.20689655172413,NaN,86.20689655172413,86.20689655172413,14.492753623188406,17.035775127768314,17.88908765652952,20.0,20.0,NaN,18.181818181818183,18.181818181818183
201411040IND,63.63636363636363,62.825278810408925,64.53900709219859,64.15770609318996,65.75342465753424,NaN,64.91228070175438,67.53246753246754,38.46153846153847,39.682539682539684,40.32258064516129,38.46153846153847,40.48582995951417,NaN,37.735849056603776,37.03703703703704
201411040LAL,35.587188612099645,31.347962382445143,32.89473684210527,31.25,33.44481605351171,NaN,32.25806451612903,32.25806451612903,66.66666666666666,70.93023255813954,71.91011235955057,72.45179063360881,72.45179063360881,NaN,71.42857142857143,72.45179063360881
201411040MIA,54.12844036697248,57.446808510638306,58.50622406639005,57.446808510638306,58.15899581589959,NaN,58.50622406639005,58.15899581589959,48.07692307692308,45.04504504504504,46.2962962962963,46.728971962616825,48.07692307692308,NaN,45.45454545454545,46.728971962616825
201411040NOP,64.15770609318996,63.23529411764706,64.91228070175438,64.15770609318996,64.53900709219859,NaN,64.53900709219859,65.39792387543253,37.878787878787875,39.0625,40.0,38.46153846153847,41.49377593360996,NaN,38.46153846153847,39.37007874015748
201411040NYK,48.07692307692308,47.61904761904761,49.504950495049506,47.61904761904761,49.504950495049506,NaN,49.01960784313725,50.495049504950494,54.12844036697248,55.15695067264574,55.15695067264574,56.52173913043478,56.52173913043478,NaN,55.55555555555556,54.12844036697248
201411040POR,40.98360655737705,44.44444444444444,45.45454545454545,45.45454545454545,47.61904761904761,NaN,45.45454545454545,45.45454545454545,60.9375,58.15899581589959,59.183673469387756,58.50622406639005,58.15899581589959,NaN,58.50622406639005,58.8477366255144
201411040TOR,87.71498771498771,87.71498771498771,89.28188638799571,90.08919722497522,89.28188638799571,NaN,90.08919722497522,90.08919722497522,14.492753623188406,14.556040756914118,14.814814814814813,14.285714285714285,16.722408026755854,NaN,14.285714285714285,14.492753623188406
201411050BOS,57.08154506437768,56.14035087719298,57.08154506437768,56.52173913043478,56.896551724137936,NaN,56.896551724137936,57.08154506437768,45.04504504504504,46.08294930875576,47.61904761904761,47.61904761904761,49.504950495049506,NaN,47.61904761904761,47.61904761904761
201411050BRK,67.53246753246754,67.10526315789474,66.66666666666666,67.53246753246754,68.05111821086261,NaN,68.94409937888199,68.94409937888199,34.48275862068966,35.587188612099645,37.735849056603776,36.36363636363637,38.16793893129771,NaN,35.842293906810035,35.842293906810035
201411050CHO,50.495049504950494,54.12844036697248,52.83018867924528,54.54545454545454,54.12844036697248,NaN,55.55555555555556,53.48837209302325,51.45631067961165,48.54368932038835,51.92307692307693,50.0,51.92307692307693,NaN,49.01960784313725,51.21951219512195
201411050DET,63.23529411764706,63.63636363636363,64.15770609318996,64.15770609318996,65.39792387543253,NaN,63.63636363636363,62.825278810408925,38.759689922480625,38.759689922480625,40.816326530612244,38.46153846153847,40.65040650406504,NaN,39.37007874015748,41.66666666666667
201411050GSW,65.39792387543253,66.66666666666666,68.05111821086261,67.53246753246754,67.53246753246754,NaN,68.05111821086261,68.94409937888199,36.76470588235294,35.842293906810035,36.36363636363637,36.36363636363637,38.61003861003861,NaN,36.36363636363637,35.842293906810035
201411050MIL,37.03703703703704,35.842293906810035,39.37007874015748,35.842293906810035,39.37007874015748,NaN,35.842293906810035,33.89830508474576,64.91228070175438,66.66666666666666,65.75342465753424,68.94409937888199,66.66666666666666,NaN,68.94409937888199,70.41420118343196
201411050PHI,43.66812227074236,44.642857142857146,44.052863436123346,45.45454545454545,46.08294930875576,NaN,45.45454545454545,44.44444444444444,58.50622406639005,57.80590717299579,60.629921259842526,58.50622406639005,59.83935742971887,NaN,58.50622406639005,59.83935742971887
201411050PHO,53.70370370370371,54.337899543378995,55.947136563876654,55.55555555555556,55.55555555555556,NaN,55.55555555555556,54.12844036697248,48.07692307692308,48.07692307692308,49.01960784313725,49.01960784313725,50.495049504950494,NaN,49.01960784313725,50.0
201411050SAC,60.9375,61.68582375478927,63.63636363636363,62.121212121212125,63.23529411764706,NaN,62.546816479400746,65.39792387543253,40.98360655737705,41.1522633744856,40.816326530612244,40.816326530612244,42.73504273504273,NaN,40.816326530612244,39.37007874015748
201411050SAS,78.72340425531915,79.38144329896907,81.30841121495327,80.0,79.38144329896907,NaN,80.0,80.0,23.25581395348837,23.094688221709006,23.52941176470588,25.0,26.385224274406333,NaN,23.809523809523807,24.449877750611247
201411050UTA,31.25,34.72222222222222,36.36363636363637,34.48275862068966,36.36363636363637,NaN,34.48275862068966,33.33333333333333,70.93023255813954,67.53246753246754,68.45425867507886,69.96996996996997,69.41896024464832,NaN,69.96996996996997,71.42857142857143
201411050WAS,83.33333333333334,83.33333333333334,84.02555910543131,84.7560975609756,84.02555910543131,NaN,84.7560975609756,84.7560975609756,18.867924528301888,18.867924528301888,20.408163265306122,21.052631578947366,21.88183807439825,NaN,19.047619047619047,20.0
201411060HOU,76.35933806146572,73.54497354497354,72.97297297297297,75.18610421836229,74.09326424870466,NaN,74.61928934010153,74.09326424870466,25.64102564102564,28.735632183908045,31.746031746031743,28.57142857142857,31.645569620253166,NaN,29.850746268656714,30.3951367781155
201411060POR,53.70370370370371,54.54545454545454,57.80590717299579,56.52173913043478,57.08154506437768,NaN,56.896551724137936,57.80590717299579,48.07692307692308,47.61904761904761,47.16981132075472,47.61904761904761,49.01960784313725,NaN,47.61904761904761,46.728971962616825
201411070BOS,71.42857142857143,68.94409937888199,70.41420118343196,68.94409937888199,70.41420118343196,NaN,70.93023255813954,70.41420118343196,30.76923076923077,33.33333333333333,34.48275862068966,35.842293906810035,35.842293906810035,NaN,33.33333333333333,33.89830508474576
201411070BRK,68.45425867507886,69.96996996996997,71.91011235955057,70.41420118343196,71.42857142857143,NaN,70.93023255813954,71.42857142857143,33.557046979865774,32.89473684210527,32.89473684210527,33.33333333333333,34.72222222222222,NaN,33.33333333333333,33.33333333333333
201411070CHO,55.15695067264574,54.54545454545454,56.52173913043478,55.55555555555556,55.15695067264574,NaN,55.55555555555556,55.55555555555556,46.728971962616825,48.07692307692308,48.54368932038835,49.01960784313725,50.73891625615764,NaN,49.01960784313725,49.01960784313725
201411070DEN,36.36363636363637,29.850746268656714,31.746031746031743,31.25,33.89830508474576,NaN,31.25,31.25,65.75342465753424,72.45179063360881,72.97297297297297,72.45179063360881,71.91011235955057,NaN,72.97297297297297,73.54497354497354
201411070DET,63.23529411764706,65.75342465753424,65.75342465753424,65.39792387543253,66.66666666666666,NaN,66.66666666666666,66.21621621621621,38.759689922480625,36.63003663003663,39.37007874015748,37.735849056603776,39.37007874015748,NaN,37.03703703703704,38.46153846153847
201411070OKC,27.397260273972602,27.472527472527474,27.397260273972602,27.77777777777778,30.58103975535168,NaN,27.77777777777778,27.77777777777778,74.61928934010153,75.18610421836229,76.905311778291,76.35933806146572,75.72815533980582,NaN,76.35933806146572,76.905311778291
201411070ORL,36.76470588235294,39.682539682539684,40.816326530612244,39.37007874015748,41.66666666666667,NaN,40.0,39.37007874015748,65.39792387543253,62.825278810408925,63.63636363636363,63.63636363636363,64.53900709219859,NaN,63.23529411764706,65.39792387543253
201411070PHI,17.88908765652952,17.699115044247787,17.88908765652952,20.0,20.66115702479339,NaN,18.181818181818183,15.384615384615385,84.02555910543131,84.7560975609756,86.20689655172413,85.46511627906976,85.46511627906976,NaN,86.20689655172413,89.28188638799571
201411070PHO,66.21621621621621,66.21621621621621,68.05111821086261,67.53246753246754,68.05111821086261,NaN,68.05111821086261,68.05111821086261,35.842293906810035,36.36363636363637,36.36363636363637,36.36363636363637,38.02281368821293,NaN,36.36363636363637,36.36363636363637
201411070TOR,60.9375,63.23529411764706,59.83935742971887,62.825278810408925,63.63636363636363,NaN,63.63636363636363,61.68582375478927,40.98360655737705,39.37007874015748,44.843049327354265,40.0,42.3728813559322,NaN,39.37007874015748,42.5531914893617
201411070UTA,42.73504273504273,43.290043290043286,45.45454545454545,44.44444444444444,46.2962962962963,NaN,44.44444444444444,44.44444444444444,59.183673469387756,59.183673469387756,59.51417004048582,59.183673469387756,59.51417004048582,NaN,59.51417004048582,59.83935742971887
201411080ATL,70.93023255813954,73.54497354497354,75.18610421836229,73.54497354497354,73.54497354497354,NaN,74.09326424870466,75.18610421836229,31.25,29.069767441860467,29.411764705882355,29.411764705882355,32.467532467532465,NaN,30.3951367781155,29.411764705882355
201411080CHI,81.98198198198197,83.33333333333334,84.02555910543131,83.33333333333334,84.02555910543131,NaN,84.02555910543131,84.7560975609756,20.2020202020202,19.011406844106464,20.408163265306122,20.0,21.978021978021978,NaN,20.0,20.0
201411080HOU,40.98360655737705,42.73504273504273,42.5531914893617,42.5531914893617,45.04504504504504,NaN,42.5531914893617,42.5531914893617,60.9375,59.51417004048582,62.121212121212125,60.629921259842526,60.9375,NaN,60.9375,62.121212121212125
201411080IND,39.682539682539684,41.32231404958678,43.66812227074236,43.66812227074236,44.642857142857146,NaN,42.5531914893617,42.5531914893617,62.546816479400746,60.9375,61.68582375478927,59.83935742971887,61.38996138996139,NaN,60.9375,62.121212121212125
201411080LAC,64.15770609318996,64.91228070175438,66.66666666666666,65.39792387543253,65.39792387543253,NaN,64.91228070175438,66.66666666666666,37.878787878787875,37.59398496240601,38.46153846153847,37.735849056603776,40.65040650406504,NaN,37.735849056603776,37.735849056603776
201411080MIA,76.905311778291,77.52808988764045,77.52808988764045,77.52808988764045,78.11816192560175,NaN,77.52808988764045,79.38144329896907,25.0,25.188916876574307,27.027027027027028,26.666666666666668,28.08988764044944,NaN,27.027027027027028,25.0
201411080MIL,34.96503496503497,36.36363636363637,36.36363636363637,37.03703703703704,39.37007874015748,NaN,37.453183520599254,37.03703703703704,67.10526315789474,66.21621621621621,68.45425867507886,66.66666666666666,66.66666666666666,NaN,65.75342465753424,67.53246753246754
201411080SAS,77.52808988764045,75.18610421836229,77.52808988764045,76.35933806146572,76.905311778291,NaN,75.72815533980582,77.52808988764045,24.449877750611247,27.472527472527474,27.027027027027028,27.77777777777778,29.32551319648094,NaN,28.57142857142857,26.666666666666668
201411090BRK,79.38144329896907,81.30841121495327,81.98198198198197,80.0,80.65764023210832,NaN,81.98198198198197,80.0,22.727272727272727,21.052631578947366,22.22222222222222,25.0,25.31645569620253,NaN,22.22222222222222,24.449877750611247
201411090DAL,76.35933806146572,78.72340425531915,78.72340425531915,78.11816192560175,78.11816192560175,NaN,78.72340425531915,79.38144329896907,25.64102564102564,23.75296912114014,25.64102564102564,26.31578947368421,27.624309392265197,NaN,26.31578947368421,25.64102564102564
201411090DET,60.629921259842526,62.546816479400746,62.825278810408925,62.825278810408925,63.23529411764706,NaN,63.23529411764706,64.53900709219859,41.32231404958678,40.0,42.016806722689076,40.0,42.5531914893617,NaN,40.0,40.0
201411090LAL,45.04504504504504,45.04504504504504,46.2962962962963,44.44444444444444,46.728971962616825,NaN,45.45454545454545,47.61904761904761,57.08154506437768,57.446808510638306,58.50622406639005,59.183673469387756,59.183673469387756,NaN,58.50622406639005,57.08154506437768
201411090OKC,45.04504504504504,46.728971962616825,47.16981132075472,46.728971962616825,47.16981132075472,NaN,46.728971962616825,46.728971962616825,57.08154506437768,55.947136563876654,57.80590717299579,57.446808510638306,58.8477366255144,NaN,57.446808510638306,57.80590717299579
201411090PHO,57.80590717299579,57.80590717299579,59.183673469387756,57.446808510638306,59.183673469387756,NaN,59.51417004048582,58.8477366255144,44.44444444444444,44.44444444444444,45.45454545454545,46.728971962616825,47.16981132075472,NaN,44.44444444444444,45.45454545454545
201411090POR,81.98198198198197,81.98198198198197,84.7560975609756,81.98198198198197,81.98198198198197,NaN,81.98198198198197,84.7560975609756,20.2020202020202,20.408163265306122,19.646365422396855,22.22222222222222,23.75296912114014,NaN,22.22222222222222,20.0
201411090TOR,90.9090909090909,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,NaN,94.34069043576685,95.23809523809523,10.75268817204301,8.16326530612245,8.695652173913043,10.0,11.402508551881414,NaN,9.523809523809524,9.523809523809524
201411100CHI,82.63888888888889,84.02555910543131,86.20689655172413,84.7560975609756,86.20689655172413,NaN,84.7560975609756,87.71498771498771,19.230769230769234,18.726591760299627,18.51851851851852,21.052631578947366,19.801980198019802,NaN,19.047619047619047,16.666666666666664
201411100CLE,70.93023255813954,69.96996996996997,69.96996996996997,70.41420118343196,70.93023255813954,NaN,70.93023255813954,70.41420118343196,31.25,32.25806451612903,35.08771929824561,33.33333333333333,35.2112676056338,NaN,33.33333333333333,33.89830508474576
201411100IND,55.947136563876654,59.51417004048582,59.83935742971887,59.83935742971887,58.50622406639005,NaN,59.51417004048582,58.8477366255144,46.2962962962963,43.290043290043286,44.843049327354265,43.66812227074236,47.61904761904761,NaN,44.44444444444444,45.45454545454545
201411100LAC,58.15899581589959,55.15695067264574,56.52173913043478,55.55555555555556,56.52173913043478,NaN,56.896551724137936,58.8477366255144,44.052863436123346,47.16981132075472,48.54368932038835,49.01960784313725,49.504950495049506,NaN,47.61904761904761,45.45454545454545
201411100NYK,46.728971962616825,46.2962962962963,50.0,47.61904761904761,48.54368932038835,NaN,46.728971962616825,46.728971962616825,55.55555555555556,56.14035087719298,54.54545454545454,56.52173913043478,57.446808510638306,NaN,57.446808510638306,57.80590717299579
201411110DAL,77.52808988764045,78.11816192560175,78.72340425531915,78.72340425531915,78.11816192560175,NaN,78.72340425531915,79.38144329896907,24.449877750611247,24.213075060532688,26.31578947368421,25.0,27.932960893854748,NaN,25.64102564102564,25.0
201411110GSW,75.18610421836229,75.72815533980582,76.35933806146572,76.35933806146572,76.905311778291,NaN,76.905311778291,80.0,27.027027027027028,26.525198938992045,28.24858757062147,27.77777777777778,29.239766081871345,NaN,27.397260273972602,24.449877750611247
201411110MEM,84.7560975609756,86.20689655172413,86.20689655172413,84.7560975609756,86.20689655172413,NaN,86.96219035202087,85.46511627906976,17.543859649122805,16.233766233766232,17.88908765652952,20.0,20.161290322580644,NaN,17.391304347826086,19.047619047619047
201411110MIL,58.15899581589959,56.14035087719298,57.80590717299579,58.50622406639005,58.15899581589959,NaN,57.446808510638306,59.83935742971887,44.052863436123346,46.2962962962963,47.16981132075472,45.45454545454545,48.07692307692308,NaN,46.728971962616825,44.44444444444444
201411110POR,73.54497354497354,73.54497354497354,74.61928934010153,75.18610421836229,74.09326424870466,NaN,74.09326424870466,76.905311778291,28.57142857142857,29.069767441860467,30.3951367781155,28.57142857142857,31.948881789137378,NaN,30.3951367781155,27.77777777777778
201411110TOR,87.71498771498771,86.96219035202087,87.71498771498771,87.71498771498771,87.71498771498771,NaN,88.49252013808976,89.28188638799571,14.492753623188406,15.337423312883436,16.420361247947454,16.666666666666664,18.51851851851852,NaN,16.0,15.384615384615385
201411120ATL,75.18610421836229,75.18610421836229,76.905311778291,76.35933806146572,75.72815533980582,NaN,76.35933806146572,76.905311778291,27.027027027027028,27.472527472527474,27.77777777777778,27.77777777777778,30.211480362537763,NaN,27.77777777777778,27.77777777777778
201411120BOS,75.72815533980582,75.72815533980582,76.35933806146572,76.35933806146572,74.61928934010153,NaN,78.11816192560175,77.52808988764045,26.31578947368421,26.666666666666668,28.57142857142857,27.77777777777778,31.545741324921135,NaN,26.666666666666668,26.666666666666668
