game_id,PC1,PC2
201411150CHI,3.463793329546032,0.11779583341723565
201411150CLE,3.460382286949737,0.103447119987589
201411150DAL,3.4668775481184615,0.12995245057032245
201411150GSW,3.466385407109182,0.12820426541941987
201411150LAC,3.4610145540560624,0.10671724688802427
201411150MEM,3.4642574136043502,0.1192008159615594
201411150POR,3.4533716764126505,0.07446378593055783
201411150SAC,3.448723197860971,0.05624753507153088
201411150TOR,3.466612813379154,0.1298969486918725
201411150WAS,3.4638429981745484,0.11751936257328037
201411160LAL,3.437892226500815,0.01218713228363981
201411160MIA,3.456986709103982,0.08884155159731683
201411160NYK,3.4516092290823805,0.06862011853136187
201411160OKC,3.4430960152980994,0.03361821780590119
201411170BOS,3.4485151998867494,0.0555604544028653
201411170BRK,3.4616024558086833,0.10692508123308792
201411170CHO,3.4445962416605487,0.04079737424418238
201411170CLE,3.4673705382625823,0.13251771390568104
201411170DET,3.456302488228662,0.08587734258004587
201411170LAC,3.4601356316924967,0.10238483163850391
201411170MEM,3.4563023529616905,0.0871696830443261
201411170POR,3.454851326078177,0.08116507221820927
201411170SAS,3.4709149566776754,0.14671170946681789
201411180ATL,3.4629589417887825,0.11452193286148851
201411180MIL,3.452076629471725,0.06944428517366004
201411180SAC,3.45359426188893,0.07657295956074957
201411180UTA,3.4538532101805717,0.0768468025014314
201411190BRK,3.459797916260816,0.10057557287089175
201411190CLE,3.451661246571053,0.06903017869717581
201411190DEN,3.4611190280442194,0.10734214652036166
201411190DET,3.4469624821760636,0.04920524077731942
201411190HOU,3.466868597266855,0.13009879202150007
201411190IND,3.4528875465698188,0.07350518642293119
201411190MIN,3.4508626985527058,0.06517393718064193
201411190ORL,3.4429811149559453,0.033575000553492926
201411190PHI,3.4410379610058968,0.025287859871529452
201411190TOR,3.45755467117585,0.08667508013685317
201411190WAS,3.4470261577499204,0.050216099723406675
201411200MIA,5.741552981364927,19.754196909421598
201411200SAC,5.750388597689769,19.786936515990668
201411210ATL,3.45879434979306,0.09735624365155032
201411210CHO,3.4551722979885415,0.08209392473287655
201411210DAL,3.466153577933014,0.12698737900954465
201411210DEN,3.4473711640868636,0.05022847189344278
201411210GSW,3.467687222493063,0.13385808455657353
201411210MEM,3.459474283128464,0.10032718406989702
201411210MIN,3.4342713802728304,-0.001988619012590236
201411210OKC,3.4510215681274614,0.06647449813773995
201411210PHI,3.436648333541968,0.006764715949634257
201411210POR,3.462449952148145,0.11133307732110269
201411210TOR,3.4633884000442023,0.11623847863251001
201411210WAS,3.449208631723368,0.05745595917823608
201411220CLE,3.4539696436818317,0.0769140961340694
201411220HOU,3.444504799640627,0.03850387391539109
201411220IND,3.4478243771889034,0.0534245927060483
201411220MIL,3.445918459638072,0.045404108980786596
201411220MIN,3.437068185292634,0.009325721608598124
201411220NYK,3.466903445547852,0.12948021443145027
201411220ORL,3.4488913059027944,0.05805710568376905
201411220SAS,3.4659362391013246,0.1267973546175481
201411220UTA,3.4471898802845415,0.04921571107364056
201411230BOS,3.443386837395383,0.03567266666815643
201411230LAL,3.448593274972335,0.055623439387531864
201411230MEM,3.4526511695221678,0.07215702137933937
201411230MIA,3.4508275204578096,0.06512197692338208
201411230OKC,3.4381022833599975,0.011993110335072757
201411240CHO,3.4445469686022485,0.04017255988159917
201411240CLE,3.465904058918064,0.1245582130927058
201411240DAL,3.4692919895579086,0.14089361329125452
201411240HOU,3.4590486389120025,0.09802879565850826
201411240PHI,3.432129978366573,-0.01129634749261607
201411240TOR,3.4567703448870106,0.0875457951691858
201411240UTA,3.445569453412451,0.043806449667789175
201411250DEN,3.455811393755849,0.08469775739503577
201411250MIA,3.439180104017925,0.018332571260678974
201411250MIL,3.454963347200495,0.08038551371836006
201411250NOP,3.4592940826634146,0.10018420746529466
201411250WAS,3.4561328346276876,0.08643329100337173
201411260ATL,3.445428659836506,0.04398778134268944
201411260CHO,3.4417322104734747,0.028736682479636053
201411260CLE,3.4615701148306024,0.10931026736909864
201411260DAL,3.4694026627887515,0.14115906118665608
201411260DET,3.4369830226437936,0.009889535470387307
201411260HOU,3.456057109730285,0.08602752291789591
201411260LAL,3.439424413369373,0.019042194502396182
201411260MIN,3.4492850924124916,0.05765449093143189
201411260OKC,3.456265218079069,0.0864741417781475
201411260ORL,3.4379867456133444,0.011704986748046783
201411260PHI,3.4394487936899094,0.018568778196242558
201411260PHO,3.461207183497476,0.10735926626109005
201411260SAS,3.4684287279301715,0.1367124812013597
201411280ATL,3.4532592093944725,0.07329232509503666
201411280BOS,3.4455867165193896,0.04390387084541322
201411280CHO,3.4371341506393494,0.009734331854856068
201411280DEN,3.4520413673756005,0.0701992608832277
201411280DET,3.452368429326835,0.071051468616133
201411280HOU,3.4440792320598232,0.03741991089785253
201411280IND,3.4572753111818084,0.09166890854221155
201411280LAL,3.458132384286261,0.09385638248480911
201411280OKC,3.4622288063785316,0.11189004787297521
201411280POR,3.454759603592588,0.07995013735942577
201411280SAS,3.4662497338492053,0.1270004667950161
201411280TOR,3.455040044623432,0.08143344507261856
201411290ATL,3.460427189701473,0.10299639207327276
201411290CLE,3.464780375831951,0.12093987593648192
201411290MIL,3.4549251435057498,0.0826244676665007
201411290PHI,3.4325488841133978,-0.009042290212880177
201411290UTA,3.4428016899476024,0.033621573785385044
201411290WAS,3.4553586608953566,0.08252820969974392
201411300BOS,3.4384023528472842,0.015322819886661171
201411300BRK,3.44697057466555,0.05014565681082895
201411300DET,3.437064232118817,0.009334896891890697
201411300LAL,3.4394634729094697,0.017890752469573383
201411300NYK,3.446729347115237,0.04861952299240952
201411300PHO,3.4639071114684654,0.1179037571974117
201411300POR,3.468635801926662,0.1363833454918247
201411300SAC,3.443368659850797,0.03493252309314211
201412010LAC,3.470066190815709,0.1439638843487637
201412010PHI,3.433766760192865,-0.004204807861260012
201412010UTA,3.4451882308822817,0.04226877086203383
201412010WAS,3.456517969727779,0.08733593751708657
201412020ATL,3.460470777823823,0.10341890747381646
201412020CHI,3.4512662501483162,0.06565060602586122
201412020CLE,3.46645474999929,0.12828949505449477
201412020DEN,3.4460056505508576,0.0456115246014308
201412020DET,3.451979657845079,0.07039144620831428
201412020GSW,3.469900340206285,0.14211856895654468
201412020NOP,3.4457216024212154,0.044339544532423336
201412020NYK,3.449539046752264,0.059388829240287294
201412020PHO,3.4571229284582237,0.09029187637668924
201412020SAC,3.4467819056034643,0.04864194286817976
201412030BOS,3.456752124092108,0.08924946842989581
201412030BRK,3.437235267316307,0.00975472257879288
201412030CHO,3.445013249798715,0.04257832014297688
201412030HOU,3.4428665194934296,0.03302294502546965
201412030LAC,3.4700979286405746,0.14319806975494154
201412030MIA,3.4568338824418947,0.08944586904976742
201412030MIL,3.444982589301304,0.041306528569256006
201412030MIN,3.4601687150825557,0.10293325190268642
201412030UTA,3.4447857107615363,0.041609824422576366
201412030WAS,3.4634177238833783,0.11671879924552477
201412040GSW,3.4641246170304036,0.11828728519048957
201412040NYK,3.438704721658567,0.01590029161353245
201412040POR,3.4632679300711455,0.11513813326501021
201412050BOS,3.4541053696944344,0.07830505561106878
201412050BRK,3.4495272314175267,0.05997393277195083
201412050CHO,3.4569363442586396,0.08934521943795293
201412050DAL,3.458689130905373,0.09689527407406114
201412050MEM,3.4511659658724194,0.06535254147899866
201412050MIL,3.448721827433208,0.05674779212932896
201412050MIN,3.4393391992532494,0.01934848852087848
201412050PHI,3.4316560955078588,-0.01285952855788328
201412050SAC,3.4543812586568152,0.07858542875676092
201412050TOR,3.4563330415028095,0.08772904236421016
201412050UTA,3.4571857438303093,0.0907145467572279
201412050WAS,3.4560601070517256,0.0865760436411404
201412060CHI,3.447444909879875,0.05130844241792542
201412060DET,3.4645181693184552,0.12131633484304377
201412060HOU,3.44801773891131,0.05295149620826567
201412060LAC,3.463965440653182,0.118479007891136
201412060SAC,3.458897142523635,0.0960983615946233
201412060SAS,3.469268614304205,0.14026384264629388
201412070ATL,3.4589712501609426,0.09833215187708412
201412070BOS,3.445113428947817,0.04295223558289729
201412070DAL,3.4637476493592225,0.11689960353017693
201412070DET,3.4352391661659816,0.00025373156575806484
201412070LAL,3.4467591489193246,0.04822237824603281
201412070MEM,3.4619628887125127,0.11058153249850464
201412070NYK,3.4404825913506327,0.02322195967026158
201412080BRK,3.437460945373963,0.01192061932491661
201412080IND,3.4503994986020095,0.06302855294345652
201412080LAC,3.4618390036793456,0.10846711139535503
201412080MIN,3.4304828798834235,-0.017868594581152617
201412080SAC,3.4576466628298212,0.09107664439154481
201412080TOR,3.4645376905253618,0.1204533211309443
201412080WAS,3.4634318499354646,0.11631671096971942
201412090CLE,3.4596062162796875,0.09940555465143927
201412090DET,3.43777262071476,0.011226053013995803
201412090LAL,3.454647980023775,0.07897326698300831
201412090MEM,3.4535089986170893,0.07576350052131049
201412090NOP,3.459610836877831,0.1001895128415243
201412090OKC,3.4652154477355963,0.12338217065138432
201412090PHO,3.456099477830724,0.08709113758168531
201412090UTA,3.436003862939442,0.004759669052245729
201412100ATL,3.4686216486429053,0.13690269366608288
201412100CHI,3.4661622730669297,0.12627087348159297
201412100CHO,3.453861321509637,0.07713552241000185
201412100DAL,3.4611364517380063,0.10644185570002866
201412100DEN,3.4580031781972846,0.09417758044876355
201412100GSW,3.463110267264786,0.11471204622557306
201412100IND,3.4404046795751158,0.02247284541116043
201412100MIN,3.434554281172308,-0.0005466828657948731
201412100ORL,3.4427270206383933,0.031975373447710766
201412100SAS,3.4649970144644393,0.12292934494706474
201412110OKC,3.4599469826708837,0.10127929365030434
201412110SAC,3.4501501486459323,0.06326947480043679
201412120ATL,3.4638957224640023,0.11854565390985325
201412120BOS,3.459424385962217,0.09942998685720521
201412120BRK,3.460362541007473,0.10344773832156494
201412120CHI,3.452846055141722,0.07234365351263951
201412120MEM,3.4652095493164747,0.12381405061328571
201412120MIN,3.4373864064355706,0.010519448674718468
201412120NOP,3.4516560710233404,0.06769931783597881
201412120PHO,3.4645358579891083,0.12055578595899342
201412120SAS,3.467685669532244,0.13330153720095375
201412120TOR,3.463550186393521,0.11695368452013657
201412120UTA,3.451603133615948,0.06828315916047356
201412120WAS,3.4471817594721257,0.050480744837987895
201412130CHO,3.45568595065778,0.08421330834032742
201412130DAL,3.4501277220486197,0.06283081087365612
201412130HOU,3.4607622361988235,0.1053876624425097
201412130IND,3.44321899076108,0.034870361036095476
201412130MIL,3.4418142351376484,0.028729947496195257
201412130ORL,3.446395065878189,0.0462253478535276
201412130PHI,3.4350007025927316,0.00088918233960167
201412130SAC,3.4579886527796386,0.09228603889512328
201412140DEN,3.443016151500012,0.033745931678412
201412140MIA,3.440038264039216,0.021230198057724678
201412140MIN,3.445404688413165,0.04226276569533843
201412140NOP,3.440106719547128,0.022072235126587462
201412140NYK,3.439939370883568,0.02145642087431097
201412140OKC,3.461491144221014,0.10756858413834862
201412140WAS,3.466694633851601,0.12858121934880712
201412150ATL,3.4529023605198814,0.07347685371455434
201412150CLE,3.4659347854950022,0.1262130564395511
201412150IND,3.456990993823779,0.08984648861640064
201412150LAC,3.46749326159893,0.13253116074661322
201412150PHI,3.443250139602745,0.03495924078547173
201412150PHO,3.4575980409349123,0.09177183279365844
201412150POR,3.462726117964681,0.11376130515828607
201412150TOR,3.4605717179183646,0.10363833142699512
201412160BRK,3.4593596714884898,0.09953415439279835
201412160MEM,3.4545544228402423,0.08055373980845423
201412160NOP,3.4652732060933364,0.12389709819922669
201412160NYK,3.438910929736154,0.01712414677169788
201412160SAC,3.438064810181135,0.01329716283580861
201412160WAS,3.4679491587254097,0.13407997271805053
201412170BOS,3.4548964755249485,0.0810094623631819
201412170CHO,3.4467726341733678,0.0487086445129877
201412170CLE,3.4607796824617516,0.10485811530795469
201412170DEN,3.446662653522938,0.0495213089989684
201412170DET,3.439630948199056,0.020187207811207208
201412170LAC,3.4664473115565175,0.12818709650696436
201412170MIA,3.4547655909285306,0.0810359084186239
201412170POR,3.4648045876519116,0.1214986944995101
201412170SAS,3.454230419348453,0.07779886590045017
201412170TOR,3.4676496197998667,0.1339193283636917
201412180CHI,3.4683472992563686,0.1359589804264751
201412180GSW,3.453242252650276,0.07401731588431855
201412180HOU,3.4569733110603287,0.08938757697915263
201412180SAC,3.461459242661853,0.10700453774327884
201412190BOS,3.4591766445950114,0.09925809623352509
201412190CLE,3.4660857634665687,0.1275579896852481
201412190DEN,3.4457873223404865,0.04421885067092376
201412190DET,3.439283599555777,0.019712864732778484
201412190LAL,3.4418256903969526,0.029124569563276713
201412190MEM,3.4598057326946496,0.10134421007055343
201412190MIA,3.4416403019071224,0.02670997734807136
201412190ORL,3.4555462402866257,0.08392286431374346
201412190PHI,3.444489444951557,0.03849084762329528
201412190SAS,3.456614637204386,0.08862503640823029
201412200CHO,3.454919885706797,0.08133946230382721
201412200DAL,3.4660103503356727,0.12686258019166138
201412200DEN,3.4541742109255233,0.07729870684554534
201412200HOU,3.457375372016517,0.09130853029774971
201412200LAC,3.4649328605717487,0.12371614531700971
201412200NOP,3.4575773732142077,0.09345920662483079
201412200NYK,3.4416968819300697,0.028617404535156418
201412210BRK,3.452568378653025,0.07110495131904841
201412210CLE,3.456562429257129,0.08923545993211832
201412210MIA,3.445937673322728,0.044634351976853275
201412210MIN,3.4453006646287307,0.042949869170048914
201412210OKC,3.4609140209766673,0.10628327070660078
201412210ORL,3.4637701301975183,0.11774247771441862
201412210SAC,3.460959943871239,0.10620412186381481
201412210TOR,3.4680493986122376,0.1352613848803085
201412210WAS,3.4584562851038223,0.09501718409500953
201412220CHI,3.455718449154252,0.08377576060256911
201412220CHO,3.4528241391755263,0.07338361539739197
201412220DAL,3.4559949392071005,0.08619178690129624
201412220GSW,3.466869883394569,0.12960617983969525
201412220HOU,3.4568714299146794,0.0904665969839221
201412220MEM,3.462852762573055,0.11293358826831817
201412220SAS,3.4506069650401594,0.06408521815881982
201412230ATL,3.4516425420777352,0.06795650288911648
201412230BRK,3.4552553330663307,0.0833624367578239
201412230CLE,3.4697195796608638,0.14090115744930812
201412230IND,3.4489553828462776,0.057833024002556375
201412230LAL,3.4347524375685867,0.00024480593949415257
201412230MIA,3.4616691851412345,0.10859362724778328
201412230MIL,3.4580627171936342,0.09330710358428236
201412230OKC,3.4561863829457,0.08692179643959615
201412230ORL,3.4520033430795074,0.06942293305118395
201412230PHO,3.451124009461877,0.06683878666415753
201412230WAS,3.453520507705975,0.07573428051298604
201412250CHI,3.4669731793744343,0.13154544197587753
201412250LAC,3.452330779516102,0.07091692685514417
201412250MIA,3.4414354219087704,0.027782294871730347
201412250NYK,3.442957621140716,0.03353582472382343
201412250SAS,3.459410312944624,0.09930524574727492
201412260ATL,3.463845571216875,0.11850634503408962
201412260BOS,3.452069593735631,0.06965402522721359
201412260DAL,3.4683597554168726,0.13665383291487243
201412260DEN,3.465311346819744,0.1244604599589838
201412260DET,3.4464076541606454,0.04792320747099649
201412260MEM,3.451706179175509,0.06978186391039717
201412260NOP,3.4534262723250126,0.07638355363512019
201412260OKC,3.4601344189307115,0.10207715927772869
201412260ORL,3.4450634335068635,0.04140237400467876
201412260POR,3.467937677085127,0.13402350281692096
201412260SAC,3.4431362383329835,0.03333216926599937
201412270BRK,3.4540650492674962,0.07666067211019968
201412270CHI,3.4646875294704924,0.12120990073193134
201412270CHO,3.459151090861231,0.09917947692187405
201412270GSW,5.76766321099462,19.85549762443895
201412270LAC,3.4563157776003677,0.08556003086166598
201412270MIA,3.4459131541141614,0.045503163195263374
201412270MIL,3.4444138598751888,0.038245262850465644
201412270SAC,3.4587485698330496,0.09699962097156169
201412270UTA,3.46502755646275,0.12174813241536764
201412270WAS,3.464538481426031,0.12082348273491203
201412280CLE,3.461593655721392,0.10775677481155574
201412280DAL,3.452239635309855,0.07083789933613856
201412280DEN,3.447142948483108,0.0504169820292852
201412280LAL,3.4431181271283653,0.03413273350745285
201412280POR,3.4670161291620922,0.13028824394893498
201412280SAS,3.451096976858942,0.06633569625583174
201412290BRK,3.4504615995849606,0.06327425675557315
201412290CHO,3.4536415850199713,0.07667358747135633
201412290HOU,3.4550862243237006,0.08175492553492747
201412290IND,3.4433896910654456,0.035482358365500184
201412290LAC,3.467520631407797,0.13272355711132286
201412290MIA,3.4579339347443625,0.09191429943767489
201412300ATL,3.4598015468371806,0.10042650035365741
201412300CHI,3.4649274000740675,0.12200249724428572
201412300DAL,3.457106000277597,0.08837594328006197
201412300DEN,3.458068877700399,0.09544520754136049
201412300GSW,3.47078594099011,0.14588901482004013
201412300MEM,3.4505121468894773,0.06408916801645471
201412300NOP,3.4516567096901007,0.0690451448058845
201412300ORL,3.4488800098662558,0.05648844866402244
201412300POR,3.454610418028072,0.08005286013741952
201412300UTA,3.460404387443647,0.10472230051467318
201412310BOS,3.448452390902385,0.0539564957327829
201412310CLE,3.449629423014102,0.05946500298388215
201412310HOU,3.4670763863170166,0.13114891261941883
201412310IND,3.4551226219060567,0.0813342731029758
201412310LAC,3.4680332046512774,0.13363503081842718
201412310OKC,3.461331243579974,0.10745789304507646
201412310SAS,3.457110793004268,0.08916066760866424
201501010CHI,3.4656605315096387,0.12589276784665468
201501010MIN,3.444199315137572,0.03819226317103204
201501020BOS,3.4412614191699205,0.026362405149756882
201501020CHO,3.4490354506179695,0.05695302111694728
201501020GSW,3.456495625954504,0.08708800934526145
201501020LAL,3.4441899116748944,0.03910837717571006
201501020MIL,3.4517076828059015,0.06907382957465033
201501020NOP,3.4481989039445833,0.05501765536336069
201501020NYK,3.4437803624011267,0.036344298611458395
201501020OKC,3.4613323371540257,0.10703052203721733
201501020ORL,3.447109620828414,0.049795526027550815
201501020PHO,3.4692660564649875,0.1395800489154186
201501020UTA,3.444203512363751,0.03878458982882205
201501030CHI,3.464862266479228,0.12229004095366756
201501030DEN,3.451591547084935,0.06843211615573884
201501030HOU,3.460429409837303,0.10373986791926423
201501030LAC,5.767673351033944,19.85642386422244
201501030MIN,3.4514088903060895,0.06677807523447087
201501030ORL,3.455620045620778,0.08428418033888153
201501030POR,3.459197543892825,0.09675097729065778
201501030SAS,3.4584555686428233,0.09564233520458053
201501040CLE,3.4391886755648424,0.016836750079948684
201501040DET,3.45444369378874,0.08066147471416632
201501040LAL,3.4504880631418895,0.06415247837222138
201501040MIA,3.4478330192796567,0.05235540688714745
201501040NYK,3.4394454262884833,0.019428110391181683
201501040PHO,3.4507524275029895,0.0646149998478433
201501050BOS,3.4581461818415598,0.0936716887287077
201501050BRK,3.4393354040843573,0.018254747075990726
201501050CHI,3.4538207673814236,0.07743906103979083
201501050GSW,3.454437430792279,0.07992879974364549
201501050LAC,3.4580190666707744,0.0937219870466463
201501050MEM,3.469971089217598,0.14215849486044904
201501050MIN,3.443236121703108,0.03442188425511918
201501050NOP,3.4541873676736556,0.07866061823439235
201501050PHI,3.4435381551281363,0.03569489467016705
201501050POR,3.4682598509723017,0.13500893193583036
201501050UTA,3.451551377570866,0.06770663315387672
201501060MIL,3.4436032458158876,0.03575503521032866
201501060SAS,3.4624236279571483,0.11148567956088307
201501070ATL,3.455533852386356,0.08395252560030617
201501070BRK,3.456841363047143,0.0888468263294481
201501070CHI,3.4660609254766848,0.12697567937241247
201501070CHO,3.4436504448975644,0.03637390274928833
201501070CLE,3.441087724048698,0.026030343532351896
201501070DAL,3.463790395709046,0.11777424838590796
201501070DEN,3.460628881257286,0.10533625533497687
201501070GSW,3.4670313905246952,0.13166589821965285
201501070LAC,3.465835962685518,0.12606251306103014
201501070MIN,3.437789628863894,0.012115030334141701
201501070PHI,3.4400945170675348,0.021678712897460355
201501070SAC,3.4389628825435925,0.017547571020112385
201501070WAS,3.4701707000551423,0.1437093095397089
201501080NYK,3.4323197747782856,-0.009636702751469486
201501080POR,3.4631623723354426,0.11533380766932805
201501080TOR,3.4679659128394213,0.1340453475976131
201501090BRK,3.4654290543243773,0.12401133306278524
201501090DET,3.446988337956106,0.05026026041379792
201501090GSW,3.4687799151548093,0.13817667471817835
201501090IND,3.458304131029186,0.09556637525979077
201501090LAL,3.451755220203135,0.06864487103505258
201501090MIL,3.4643376704148396,0.12064583621871168
201501090NOP,3.451071349106724,0.06735511107568011
201501090OKC,3.4669153826220893,0.12990564697028137
201501090SAC,3.4567837042240916,0.08903119085012277
201501090SAS,3.456914003398904,0.08973693396963894
201501090WAS,3.4506717925394685,0.06429269302906127
201501100CHI,3.4591140780176044,0.09751974887522381
201501100DET,3.4583566237991814,0.09505961042793812
201501100HOU,3.466555531914895,0.1282461818878207
201501100LAC,3.4544388002439512,0.07958765630777273
201501100MIN,3.4347529915918984,-0.001408370750275396
201501100NYK,3.439090773862004,0.01582589172276483
201501100PHI,3.4399172222428014,0.020300420455940965
201501100POR,3.4696287683458173,0.14154305692560828
201501100TOR,3.4670806542033414,0.13101502338300913
201501110ATL,3.455845319632498,0.0854239264313627
201501110LAC,3.4651651910806724,0.1237563659113752
201501110LAL,3.4413944278372903,0.027737315845729457
201501110MEM,3.454685549126178,0.08063130552757282
201501110SAC,3.454382185248742,0.08041452917228055
201501120BOS,3.4424558566867254,0.030337512074618166
201501120BRK,3.439806382021356,0.020259021641697728
201501120CHI,3.4662791981533183,0.1271639387954693
201501120TOR,3.4584336017858845,0.09614050209814395
201501130IND,3.4662800979629664,0.12849738282310558
201501130LAL,3.447294857887519,0.051221756705609835
201501130PHI,3.434953885381539,-5.997425500697238e-05
201501130PHO,3.455820772301521,0.08476794786432965
