,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101170DAL,,,72.45179063360881,,74.61928934010153,,72.45179063360881,72.45179063360881,73.54497354497354,72.97297297297297,74.09326424870466,73.54497354497354,70.41420118343196,,,31.25,,30.3951367781155,,30.211480362537763,30.3951367781155,30.76923076923077,30.3951367781155,32.25806451612903,30.76923076923077,33.89830508474576,,,0.6986551552382534,,0.7105622731880757,,0.7057226009906529,0.7044623739080169,0.705033164260632,0.7059524755622666,0.6966839541096967,0.705033164260632,0.6750312469954812,,,0.30134484476174667,,0.2894377268119242,,0.2942773990093472,0.29553762609198303,0.29496683573936794,0.29404752443773347,0.30331604589030337,0.29496683573936794,0.3249687530045188
202101170DEN,,,48.54368932038835,,50.24875621890548,,48.54368932038835,49.01960784313725,49.50495049504951,50.0,50.24875621890548,50.0,50.0,,,54.95495495495496,,54.54545454545454,,52.15311004784689,53.70370370370371,54.54545454545454,54.54545454545454,55.947136563876654,54.54545454545454,54.54545454545454,,,0.4690272965435646,,0.47949935261113513,,0.4820777782903538,0.4772004241781548,0.4757785467128029,0.47826086956521746,0.4731704296858877,0.47826086956521746,0.47826086956521746,,,0.5309727034564354,,0.5205006473888648,,0.5179222217096461,0.5227995758218452,0.5242214532871972,0.5217391304347826,0.5268295703141124,0.5217391304347826,0.5217391304347826
202101170LAC,,,77.52808988764045,,77.52808988764045,,75.18610421836229,76.35933806146572,78.11816192560175,77.52808988764045,80.0,78.11816192560175,76.905311778291,,,26.246719160104988,,27.472527472527474,,27.472527472527474,26.595744680851062,25.97402597402597,25.64102564102564,25.97402597402597,26.666666666666668,27.77777777777778,,,0.7470800534257864,,0.7383584195672624,,0.732389502762431,0.7416762342135476,0.7504709383275546,0.7514660709299079,0.7549019607843137,0.7455102324933871,0.7346488540262287,,,0.2529199465742135,,0.26164158043273755,,0.2676104972375691,0.25832376578645233,0.2495290616724453,0.24853392907009214,0.24509803921568624,0.25448976750661284,0.2653511459737713
202101170SAC,,,45.04504504504504,,47.16981132075472,,44.642857142857146,44.642857142857146,46.728971962616825,44.44444444444444,46.728971962616825,44.44444444444444,45.45454545454545,,,58.50622406639005,,58.15899581589959,,57.80590717299579,57.80590717299579,57.44680851063831,59.18367346938776,59.51417004048582,59.51417004048582,58.8477366255144,,,0.4350023464856864,,0.4478339079598261,,0.43575788776936086,0.43575788776936086,0.44855888528345095,0.42888402625820565,0.43983047829338656,0.42752055387278237,0.43579626972740315,,,0.5649976535143136,,0.5521660920401739,,0.5642421122306391,0.5642421122306391,0.551441114716549,0.5711159737417943,0.5601695217066135,0.5724794461272177,0.5642037302725968
202101180ATL,,,76.35933806146572,,75.18610421836229,,74.09326424870466,74.09326424870466,72.97297297297297,75.18610421836229,76.35933806146572,75.18610421836229,75.18610421836229,,,27.173913043478255,,29.850746268656717,,28.57142857142857,28.57142857142857,30.76923076923077,28.57142857142857,29.850746268656717,29.411764705882355,29.411764705882355,,,0.7375344369710358,,0.715806917950707,,0.7217015140591204,0.7217015140591204,0.7034068136272544,0.7246327297574309,0.7189462144114813,0.7188110521909016,0.7188110521909016,,,0.26246556302896423,,0.284193082049293,,0.2782984859408796,0.2782984859408796,0.2965931863727455,0.27536727024256913,0.2810537855885187,0.28118894780909853,0.28118894780909853
202101180BRK,,,41.66666666666667,,41.66666666666667,,39.37007874015748,40.0,39.37007874015748,40.0,41.84100418410041,39.37007874015748,40.81632653061224,,,62.121212121212125,,63.23529411764706,,60.9375,62.546816479400746,64.91228070175438,62.825278810408925,64.15770609318996,63.63636363636363,63.63636363636363,,,0.40145985401459855,,0.39719626168224303,,0.39249356065252056,0.39006574141709277,0.37753344813882633,0.38900939985538685,0.39473125733931325,0.38220986796386386,0.39076376554174064,,,0.5985401459854014,,0.602803738317757,,0.6075064393474795,0.6099342585829072,0.6224665518611736,0.6109906001446133,0.6052687426606868,0.6177901320361362,0.6092362344582594
202101180CHI,,,49.50495049504951,,49.50495049504951,,47.61904761904761,47.16981132075472,47.16981132075472,47.61904761904761,49.01960784313725,47.61904761904761,47.61904761904761,,,54.337899543379,,55.55555555555556,,54.95495495495496,55.15695067264574,57.08154506437768,56.52173913043478,57.08154506437768,56.896551724137936,57.08154506437768,,,0.4767295049849798,,0.47120418848167545,,0.4642409033877038,0.4609723829998347,0.45246232717104246,0.4572564612326043,0.46200824873096447,0.45561665357423403,0.4548116338083154,,,0.5232704950150203,,0.5287958115183246,,0.5357590966122961,0.5390276170001654,0.5475376728289576,0.5427435387673956,0.5379917512690355,0.5443833464257659,0.5451883661916845
202101180LAL,,,80.65764023210832,,79.38144329896907,,80.0,80.0,78.72340425531915,81.30841121495327,83.33333333333334,81.98198198198197,80.0,,,23.14814814814815,,25.64102564102564,,22.47191011235955,23.04147465437788,25.31645569620253,21.78649237472767,23.25581395348837,22.22222222222222,24.449877750611247,,,0.777005227653077,,0.755852001006796,,0.7807017543859649,0.776386404293381,0.756665803779446,0.7886753698181028,0.7818181818181819,0.7867435158501441,0.7659176029962547,,,0.22299477234692291,,0.2441479989932041,,0.21929824561403508,0.22361359570661896,0.24333419622055394,0.21132463018189718,0.21818181818181814,0.21325648414985593,0.2340823970037453
202101180MEM,,,34.602076124567475,,35.08771929824561,,35.08771929824561,34.602076124567475,33.89830508474576,35.08771929824561,36.36363636363637,35.842293906810035,37.735849056603776,,,68.94409937888199,,69.96996996996997,,67.53246753246754,68.05111821086261,70.41420118343196,68.05111821086261,69.41896024464832,68.94409937888199,66.66666666666666,,,0.33417048921729386,,0.33398525650669475,,0.34191829484902303,0.33707744165760256,0.3249687530045188,0.3401989022335743,0.3437582128777924,0.3420510314644458,0.3614457831325302,,,0.6658295107827061,,0.6660147434933054,,0.6580817051509769,0.6629225583423974,0.6750312469954812,0.6598010977664258,0.6562417871222076,0.6579489685355542,0.6385542168674698
202101180MIA,,,69.41896024464832,,70.93023255813954,,69.41896024464832,69.41896024464832,71.42857142857143,70.93023255813954,71.42857142857143,70.93023255813954,70.41420118343196,,,34.36426116838488,,34.129692832764505,,33.11258278145696,33.33333333333333,32.89473684210527,32.89473684210527,34.48275862068966,33.33333333333333,33.89830508474576,,,0.6688842309912209,,0.6751407094020323,,0.677049795563632,0.6755952380952381,0.6846846846846846,0.6831712348953728,0.6744186046511628,0.6802973977695168,0.6750312469954812,,,0.3311157690087791,,0.32485929059796775,,0.32295020443636796,0.32440476190476186,0.3153153153153153,0.31682876510462715,0.3255813953488372,0.31970260223048325,0.3249687530045188
202101180NYK,,,46.728971962616825,,48.54368932038835,,47.16981132075472,46.08294930875576,48.54368932038835,47.61904761904761,48.54368932038835,47.61904761904761,47.61904761904761,,,57.08154506437768,,56.52173913043478,,55.55555555555556,56.52173913043478,56.14035087719298,56.52173913043478,57.80590717299579,56.896551724137936,57.08154506437768,,,0.4501371662609637,,0.4620329449578144,,0.45918367346938777,0.4491310290958797,0.4637162382037097,0.4572564612326043,0.4564539116366858,0.45561665357423403,0.4548116338083154,,,0.5498628337390363,,0.5379670550421856,,0.5408163265306123,0.5508689709041203,0.5362837617962902,0.5427435387673956,0.5435460883633142,0.5443833464257659,0.5451883661916845
202101180POR,,,50.0,,50.73891625615764,,48.07692307692308,48.54368932038835,49.50495049504951,50.0,50.24875621890548,50.0,49.01960784313725,,,53.48837209302325,,54.337899543379,,54.54545454545454,54.12844036697248,54.54545454545454,54.54545454545454,55.947136563876654,54.54545454545454,55.55555555555556,,,0.48314606741573035,,0.4828745129939633,,0.46848381601362865,0.47280298429773576,0.4757785467128029,0.47826086956521746,0.4731704296858877,0.47826086956521746,0.46875,,,0.5168539325842696,,0.5171254870060368,,0.5315161839863713,0.5271970157022642,0.5242214532871972,0.5217391304347826,0.5268295703141124,0.5217391304347826,0.53125
202101180TOR,,,62.546816479400746,,62.121212121212125,,59.83935742971887,61.38996138996139,62.121212121212125,62.121212121212125,62.825278810408925,61.68582375478927,62.546816479400746,,,41.32231404958678,,42.91845493562232,,40.32258064516129,40.98360655737705,42.01680672268908,40.81632653061224,43.290043290043286,41.66666666666667,42.5531914893617,,,0.6021694430372202,,0.5914071689469448,,0.5974261139494276,0.5996661308272536,0.5965276928719893,0.6034845298888556,0.5920471951348975,0.5968489341983317,0.5951171430737736,,,0.39783055696277975,,0.40859283105305516,,0.4025738860505723,0.4003338691727464,0.4034723071280108,0.39651547011114446,0.4079528048651026,0.40315106580166826,0.40488285692622644
202101190DEN,,,83.33333333333334,,82.63888888888889,,82.63888888888889,82.63888888888889,84.02555910543131,84.7560975609756,83.33333333333334,84.02555910543131,84.7560975609756,,,20.49180327868853,,22.371364653243848,,20.0,20.366598778004075,19.64636542239685,19.047619047619047,23.04147465437788,20.0,20.0,,,0.8026315789473684,,0.7869601881851671,,0.8051420838971584,0.8022765656537917,0.8104948325028608,0.8165034965034965,0.7833935018050542,0.8077395577395577,0.8090803259604191,,,0.19736842105263158,,0.21303981181483292,,0.19485791610284167,0.19772343434620826,0.1895051674971392,0.1834965034965035,0.21660649819494582,0.19226044226044225,0.1909196740395809
202101190UTA,,,74.09326424870466,,72.45179063360881,,69.41896024464832,71.91011235955057,70.41420118343196,72.97297297297297,74.09326424870466,72.97297297297297,70.41420118343196,,,29.49852507374631,,32.6797385620915,,30.76923076923077,30.76923076923077,33.89830508474576,30.3951367781155,32.25806451612903,31.25,33.89830508474576,,,0.7152426339318648,,0.689153778965216,,0.6928856539093684,0.7003367003367004,0.6750312469954812,0.7059524755622666,0.6966839541096967,0.7001620745542949,0.6750312469954812,,,0.28475736606813523,,0.31084622103478393,,0.3071143460906316,0.29966329966329963,0.3249687530045188,0.29404752443773347,0.30331604589030337,0.29983792544570503,0.3249687530045188
202101200ATL,,64.53900709219859,63.63636363636363,,65.75342465753424,,64.53900709219859,63.23529411764706,64.15770609318996,64.91228070175438,65.75342465753424,64.53900709219859,65.39792387543253,,36.90036900369004,40.0,,39.37007874015748,,38.02281368821293,39.37007874015748,40.32258064516129,37.735849056603776,40.32258064516129,38.46153846153847,39.37007874015748,,0.6362322953484172,0.6140350877192983,,0.625487379437718,,0.629269318749507,0.6162961291050671,0.6140651801029159,0.6323766526926798,0.6198708602374505,0.6265889830508474,0.6242165760798897,,0.36376770465158276,0.3859649122807018,,0.374512620562282,,0.37073068125049297,0.38370387089493285,0.38593481989708406,0.36762334730732027,0.3801291397625495,0.3734110169491526,0.37578342392011027
202101200CLE,,18.34862385321101,18.315018315018317,,18.050541516245488,,18.34862385321101,18.38235294117647,18.867924528301888,18.181818181818183,17.88908765652952,19.047619047619047,19.047619047619047,,83.33333333333334,85.46511627906976,,86.96219035202087,,84.02555910543131,84.7560975609756,85.46511627906976,85.46511627906976,87.71498771498771,84.7560975609756,85.46511627906976,,0.18045112781954886,0.17647903798403483,,0.1718890766396694,,0.17923096744638817,0.17822987306555385,0.1808432341499317,0.17542070372259053,0.1693977016852366,0.1834965034965035,0.1822516556291391,,0.8195488721804511,0.8235209620159651,,0.8281109233603307,,0.8207690325536118,0.8217701269344462,0.8191567658500684,0.8245792962774094,0.8306022983147633,0.8165034965034965,0.8177483443708609
202101200GSW,,54.12844036697248,51.45631067961165,,55.15695067264574,,53.70370370370371,52.83018867924528,54.54545454545454,53.48837209302325,54.95495495495496,53.70370370370371,54.54545454545454,,47.61904761904761,52.15311004784689,,50.0,,49.01960784313725,49.50495049504951,49.50495049504951,51.21951219512195,50.98039215686274,51.21951219512195,50.0,,0.531987977672821,0.49663737446197986,,0.5245202558635395,,0.5227995758218452,0.5162468054034318,0.5242214532871972,0.5108342361863488,0.518759379689845,0.5118381403357727,0.5217391304347826,,0.46801202232717903,0.50336262553802,,0.4754797441364606,,0.4772004241781548,0.4837531945965681,0.4757785467128029,0.4891657638136511,0.4812406203101551,0.48816185966422726,0.47826086956521746
202101200HOU,,32.6797385620915,33.33333333333333,,35.587188612099645,,32.25806451612903,33.11258278145696,34.72222222222222,34.48275862068966,35.08771929824561,33.33333333333333,35.842293906810035,,68.94409937888199,70.41420118343196,,69.41896024464832,,68.05111821086261,69.96996996996997,69.41896024464832,68.94409937888199,70.93023255813954,70.93023255813954,68.94409937888199,,0.3215755203131866,0.3212927756653992,,0.3389057593250905,,0.3215863556971129,0.32122393070051897,0.3334149027284963,0.33340236073721274,0.33096016932845873,0.31970260223048325,0.3420510314644458,,0.6784244796868134,0.6787072243346008,,0.6610942406749096,,0.678413644302887,0.678776069299481,0.6665850972715038,0.6665976392627874,0.6690398306715414,0.6802973977695168,0.6579489685355542
202101200IND,,44.44444444444444,47.61904761904761,,46.08294930875576,,44.05286343612335,46.08294930875576,46.728971962616825,45.45454545454545,47.16981132075472,44.44444444444444,46.728971962616825,,57.08154506437768,55.947136563876654,,58.8477366255144,,56.52173913043478,56.52173913043478,57.44680851063831,58.50622406639005,58.8477366255144,59.51417004048582,58.15899581589959,,0.43776420854861436,0.45979339679967585,,0.43917514593988904,,0.4380118072748049,0.4491310290958797,0.44855888528345095,0.4372278664731495,0.4449245642302622,0.42752055387278237,0.44551317898818177,,0.5622357914513856,0.5402066032003241,,0.560824854060111,,0.5619881927251952,0.5508689709041203,0.551441114716549,0.5627721335268505,0.5550754357697378,0.5724794461272177,0.5544868210118182
202101200LAC,,85.46511627906976,87.71498771498771,,86.96219035202087,,85.46511627906976,85.46511627906976,86.96219035202087,86.96219035202087,88.49252013808976,86.96219035202087,84.7560975609756,,16.129032258064516,15.797788309636651,,18.050541516245488,,16.94915254237288,17.57469244288225,17.391304347826086,17.391304347826086,17.88908765652952,17.391304347826086,20.0,,0.8412405390437512,0.8473832031528304,,0.8281109233603307,,0.8345039930722601,0.8294378390170859,0.8333423868759846,0.8333423868759846,0.8318404090012791,0.8333423868759846,0.8090803259604191,,0.15875946095624885,0.15261679684716944,,0.1718890766396694,,0.1654960069277398,0.17056216098291405,0.16665761312401542,0.16665761312401542,0.16815959099872094,0.16665761312401542,0.1909196740395809
202101200MIN,,38.02281368821293,42.5531914893617,,40.48582995951417,,38.46153846153847,40.48582995951417,40.81632653061224,40.0,41.84100418410041,39.37007874015748,40.81632653061224,,63.23529411764706,60.9375,,64.53900709219859,,64.15770609318996,62.121212121212125,63.63636363636363,62.825278810408925,64.15770609318996,63.63636363636363,63.63636363636363,,0.37550389309183274,0.41117892707998716,,0.38548814828990896,,0.3747984954325632,0.3945716506247384,0.39076376554174064,0.38900939985538685,0.39473125733931325,0.38220986796386386,0.39076376554174064,,0.6244961069081671,0.5888210729200128,,0.6145118517100912,,0.6252015045674368,0.6054283493752616,0.6092362344582594,0.6109906001446133,0.6052687426606868,0.6177901320361362,0.6092362344582594
202101200PHI,,65.75342465753424,65.39792387543253,,66.21621621621621,,66.21621621621621,64.91228070175438,66.66666666666666,65.39792387543253,66.21621621621621,64.91228070175438,64.53900709219859,,35.587188612099645,38.16793893129771,,38.75968992248063,,36.36363636363637,37.735849056603776,37.735849056603776,37.03703703703704,39.37007874015748,37.735849056603776,40.0,,0.6488358668462575,0.6314621642990129,,0.6307753717193892,,0.6455089820359281,0.6323766526926798,0.6385542168674698,0.6384336294257476,0.6271288924720346,0.6323766526926798,0.6173677069199458,,0.3511641331537426,0.368537835700987,,0.3692246282806108,,0.3544910179640719,0.36762334730732027,0.3614457831325302,0.3615663705742525,0.3728711075279654,0.36762334730732027,0.38263229308005425
202101200TOR,,63.23529411764706,64.91228070175438,,65.39792387543253,,64.15770609318996,64.15770609318996,64.91228070175438,63.63636363636363,64.91228070175438,64.53900709219859,64.15770609318996,,38.02281368821293,38.75968992248063,,39.68253968253968,,38.46153846153847,38.46153846153847,39.37007874015748,39.37007874015748,40.81632653061224,38.46153846153847,40.0,,0.6244961069081671,0.6261314443132624,,0.6223604432364626,,0.6252015045674368,0.6252015045674368,0.6224665518611736,0.6177901320361362,0.6139519133085,0.6265889830508474,0.6159669649002064,,0.37550389309183274,0.3738685556867376,,0.3776395567635375,,0.3747984954325632,0.3747984954325632,0.37753344813882633,0.38220986796386386,0.38604808669150015,0.3734110169491526,0.38403303509979353
202101210GSW,,66.66666666666666,65.75342465753424,,68.05111821086261,,67.10526315789474,66.66666666666666,68.05111821086261,66.66666666666666,68.45425867507886,68.05111821086261,66.66666666666666,,35.08771929824561,37.59398496240601,,37.03703703703704,,35.587188612099645,35.842293906810035,35.842293906810035,36.36363636363637,37.735849056603776,36.36363636363637,37.735849056603776,,0.6551724137931034,0.636236794897349,,0.6475622114626731,,0.6534585746204004,0.6503496503496504,0.6550089829929348,0.6470588235294117,0.6446387534331035,0.6517385257301808,0.6385542168674698,,0.3448275862068965,0.363763205102651,,0.35243778853732693,,0.34654142537959964,0.3496503496503497,0.34499101700706514,0.35294117647058826,0.3553612465668965,0.34826147426981924,0.3614457831325302
202101210MIL,,52.38095238095239,54.337899543379,,52.83018867924528,,52.15311004784689,53.271028037383175,54.337899543379,54.54545454545454,54.54545454545454,54.54545454545454,54.54545454545454,,49.01960784313725,49.50495049504951,,50.98039215686274,,48.54368932038835,49.50495049504951,50.0,50.0,51.21951219512195,50.0,50.0,,0.5165745856353591,0.5232704950150203,,0.5089094796863863,,0.5179222217096461,0.5183217790582515,0.5207877461706784,0.5217391304347826,0.5157232704402516,0.5217391304347826,0.5217391304347826,,0.4834254143646408,0.4767295049849798,,0.4910905203136137,,0.4820777782903538,0.4816782209417485,0.47921225382932164,0.47826086956521746,0.4842767295597485,0.47826086956521746,0.47826086956521746
202101210UTA,,70.93023255813954,76.35933806146572,,73.54497354497354,,72.45179063360881,74.09326424870466,72.97297297297297,73.54497354497354,75.18610421836229,74.09326424870466,73.54497354497354,,30.58103975535168,27.100271002710024,,31.446540880503143,,30.211480362537763,28.818443804034583,31.25,29.411764705882355,30.76923076923077,30.3951367781155,31.25,,0.698742424773181,0.7380594103550132,,0.7004849291623086,,0.7057226009906529,0.7199692401445132,0.7001620745542949,0.7143288996372431,0.7096018735362998,0.7091051592385489,0.7017986746607763,,0.3012575752268189,0.2619405896449869,,0.29951507083769136,,0.2942773990093472,0.28003075985548675,0.29983792544570503,0.285671100362757,0.2903981264637002,0.29089484076145117,0.2982013253392237
202101220CHO,,60.31746031746032,59.51417004048582,,62.825278810408925,,60.9375,59.18367346938776,59.51417004048582,59.83935742971887,60.629921259842526,60.31746031746032,59.83935742971887,,41.1522633744856,44.05286343612335,,42.19409282700422,,41.66666666666667,43.290043290043286,44.843049327354265,43.66812227074236,45.45454545454545,43.66812227074236,44.44444444444444,,0.5944380069524914,0.5746439580499061,,0.5982256209579855,,0.5939086294416244,0.5775497887748944,0.5702927924009672,0.5781162637027498,0.5715249662618084,0.5800559925343288,0.5738125802310655,,0.40556199304750873,0.42535604195009397,,0.4017743790420145,,0.4060913705583757,0.4224502112251055,0.4297072075990328,0.4218837362972501,0.42847503373819157,0.41994400746567123,0.42618741976893454
202101220CLE,,29.411764705882355,31.347962382445143,,29.850746268656717,,29.585798816568047,30.76923076923077,32.89473684210527,30.3951367781155,32.89473684210527,31.25,33.33333333333333,,72.45179063360881,71.91011235955057,,75.18610421836229,,72.97297297297297,71.91011235955057,71.42857142857143,72.97297297297297,73.54497354497354,72.97297297297297,71.42857142857143,,0.2887368755965638,0.3035884841042434,,0.284193082049293,,0.2884765320442851,0.29966329966329963,0.3153153153153153,0.29404752443773347,0.30904571914448303,0.29983792544570503,0.3181818181818181,,0.7112631244034361,0.6964115158957566,,0.715806917950707,,0.711523467955715,0.7003367003367004,0.6846846846846846,0.7059524755622666,0.690954280855517,0.7001620745542949,0.6818181818181819
202101220DET,,59.51417004048582,58.50622406639005,,59.83935742971887,,59.83935742971887,58.15899581589959,58.8477366255144,59.18367346938776,60.629921259842526,59.51417004048582,58.15899581589959,,42.01680672268908,45.24886877828055,,45.04504504504504,,42.73504273504273,44.44444444444444,44.843049327354265,44.44444444444444,45.45454545454545,44.44444444444444,46.728971962616825,,0.5861676104949234,0.5638877327590887,,0.5705267515264411,,0.5833751631362313,0.5668328047122791,0.5675310114079268,0.5711159737417943,0.5715249662618084,0.5724794461272177,0.5544868210118182,,0.4138323895050766,0.43611226724091134,,0.42947324847355894,,0.41662483686376867,0.43316719528772085,0.4324689885920732,0.42888402625820565,0.42847503373819157,0.42752055387278237,0.44551317898818177
202101220IND,,65.39792387543253,65.75342465753424,,64.91228070175438,,65.75342465753424,65.39792387543253,65.39792387543253,66.66666666666666,67.10526315789474,66.66666666666666,66.66666666666666,,36.101083032490976,37.735849056603776,,40.0,,36.76470588235294,37.03703703703704,38.46153846153847,36.36363636363637,38.46153846153847,37.03703703703704,37.735849056603776,,0.6443208250772279,0.6353646353646353,,0.6187290969899666,,0.6413833759088229,0.6384336294257476,0.6296770886724756,0.6470588235294117,0.635666347075743,0.6428571428571428,0.6385542168674698,,0.35567917492277207,0.36463536463536467,,0.38127090301003347,,0.35861662409117706,0.3615663705742525,0.3703229113275244,0.35294117647058826,0.36433365292425696,0.3571428571428572,0.3614457831325302
202101220LAC,,90.08919722497522,92.5925925925926,,91.74236168455822,,90.9090909090909,90.9090909090909,91.74236168455822,92.5925925925926,92.5925925925926,92.5925925925926,91.74236168455822,,11.627906976744184,11.11111111111111,,13.262599469496022,,11.904761904761903,12.254901960784313,12.5,11.76470588235294,13.157894736842104,11.76470588235294,12.5,,0.885683857518354,0.8928571428571428,,0.8736954966343135,,0.8842105263157896,0.8812095032397409,0.8800871373403307,0.8872651356993737,0.8755760368663594,0.8872651356993737,0.8800871373403307,,0.11431614248164595,0.10714285714285714,,0.1263045033656865,,0.11578947368421053,0.11879049676025918,0.11991286265966927,0.11273486430062629,0.12442396313364054,0.11273486430062629,0.11991286265966927
202101220MIN,,31.746031746031743,31.64556962025317,,35.587188612099645,,31.746031746031743,31.446540880503143,34.72222222222222,32.89473684210527,33.89830508474576,33.33333333333333,33.89830508474576,,69.96996996996997,71.91011235955057,,69.41896024464832,,70.93023255813954,71.42857142857143,69.41896024464832,70.93023255813954,72.45179063360881,70.93023255813954,70.41420118343196,,0.3121045972163644,0.3055898914984206,,0.3389057593250905,,0.30918569117382705,0.30567685589519644,0.3334149027284963,0.31682876510462715,0.3187425912104316,0.31970260223048325,0.3249687530045188,,0.6878954027836356,0.6944101085015795,,0.6610942406749096,,0.6908143088261729,0.6943231441048034,0.6665850972715038,0.6831712348953728,0.6812574087895684,0.6802973977695168,0.6750312469954812
202101220PHI,,65.75342465753424,65.39792387543253,,66.21621621621621,,64.91228070175438,64.91228070175438,64.15770609318996,64.91228070175438,66.21621621621621,64.91228070175438,65.39792387543253,,35.842293906810035,38.16793893129771,,38.75968992248063,,35.2112676056338,37.87878787878788,40.32258064516129,37.735849056603776,40.0,37.735849056603776,39.37007874015748,,0.6472066499130098,0.6314621642990129,,0.6307753717193892,,0.6483218163869694,0.6314972847168348,0.6140651801029159,0.6323766526926798,0.6234096692111959,0.6323766526926798,0.6242165760798897,,0.35279335008699014,0.368537835700987,,0.3692246282806108,,0.3516781836130306,0.3685027152831653,0.38593481989708406,0.36762334730732027,0.3765903307888041,0.36762334730732027,0.37578342392011027
202101220PHO,,51.92307692307693,52.83018867924528,,53.70370370370371,,50.98039215686274,52.38095238095239,51.45631067961165,53.48837209302325,54.12844036697248,54.54545454545454,55.55555555555556,,49.50495049504951,50.73891625615764,,51.21951219512195,,49.50495049504951,50.24875621890548,52.60663507109005,51.21951219512195,51.92307692307693,50.0,49.01960784313725,,0.5119204054815092,0.5100960244099435,,0.5118381403357727,,0.5073415765069551,0.510387811634349,0.49447293951185006,0.5108342361863488,0.510397604391948,0.5217391304347826,0.53125,,0.4880795945184907,0.48990397559005655,,0.48816185966422726,,0.4926584234930449,0.48961218836565096,0.50552706048815,0.4891657638136511,0.4896023956080519,0.47826086956521746,0.46875
202101220SAC,,61.38996138996139,59.51417004048582,,66.21621621621621,,62.121212121212125,60.629921259842526,61.38996138996139,62.121212121212125,62.546816479400746,62.546816479400746,61.68582375478927,,40.0,44.05286343612335,,38.75968992248063,,40.48582995951417,42.01680672268908,42.91845493562232,40.81632653061224,43.66812227074236,40.81632653061224,42.5531914893617,,0.6054836252856054,0.5746439580499061,,0.6307753717193892,,0.6054283493752616,0.5906658931218977,0.5885427423070202,0.6034845298888556,0.5888702400566651,0.6051172077201805,0.5917728943458199,,0.3945163747143945,0.42535604195009397,,0.3692246282806108,,0.3945716506247384,0.40933410687810223,0.4114572576929798,0.39651547011114446,0.41112975994333495,0.39488279227981954,0.40822710565418
202101220SAS,,45.24886877828055,50.24875621890548,,47.16981132075472,,46.08294930875576,48.54368932038835,47.61904761904761,47.61904761904761,49.50495049504951,47.61904761904761,47.61904761904761,,56.14035087719298,53.48837209302325,,58.15899581589959,,56.52173913043478,54.12844036697248,56.52173913043478,56.52173913043478,56.52173913043478,56.896551724137936,57.08154506437768,,0.44628875665518325,0.48438545616774487,,0.4478339079598261,,0.4491310290958797,0.47280298429773576,0.4572564612326043,0.4572564612326043,0.4669102720259846,0.45561665357423403,0.4548116338083154,,0.5537112433448167,0.5156145438322551,,0.5521660920401739,,0.5508689709041203,0.5271970157022642,0.5427435387673956,0.5427435387673956,0.5330897279740153,0.5443833464257659,0.5451883661916845
202101220TOR,,56.14035087719298,57.44680851063831,,59.18367346938776,,57.44680851063831,56.896551724137936,57.08154506437768,57.44680851063831,58.15899581589959,56.896551724137936,57.08154506437768,,45.24886877828055,46.08294930875576,,45.87155963302752,,45.04504504504504,45.45454545454545,47.16981132075472,46.728971962616825,48.07692307692308,47.61904761904761,47.61904761904761,,0.5537112433448167,0.5548820911071125,,0.5633576902512921,,0.5605012156349356,0.555895865237366,0.5475376728289576,0.551441114716549,0.54745133681739,0.5443833464257659,0.5451883661916845,,0.44628875665518325,0.44511790889288755,,0.4366423097487079,,0.43949878436506445,0.444104134762634,0.45246232717104246,0.44855888528345095,0.45254866318261,0.45561665357423403,0.4548116338083154
