,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
19,Giannis Antetokounmpo,antetgi01,211,109,3,4,2,1,-1,25842697.0,Right,"October 30, 2013","December 6, 1994",9 years
20,Thanasis Antetokounmpo,antetth01,198,99,-1,-1,1,-1,-1,1445697.0,Right,"January 29, 2016","July 18, 1992",4 years
21,Dragan Bender,bendedr01,213,102,-1,-1,-1,1,2,1678854.0,Right,"October 26, 2016","November 17, 1997",4 years
22,Eric Bledsoe,bledser01,185,97,1,2,-1,-1,-1,15625000.0,Right,"October 27, 2010","December 9, 1989",12 years
23,Sterling Brown,brownst02,196,99,-1,1,2,-1,-1,1618520.0,Right,"October 20, 2017","February 10, 1995",5 years
24,Pat Connaughton,connapa01,196,94,-1,1,2,-1,-1,1723050.0,Right,"October 30, 2015","January 6, 1993",7 years
25,Donte DiVincenzo,divindo01,193,92,-1,1,-1,-1,-1,2905800.0,Right,"October 17, 2018","January 31, 1997",4 years
26,George Hill,hillge01,193,85,1,-1,-1,-1,-1,10133907.0,Right,"November 4, 2008","May 4, 1986",14 years
27,Ersan İlyasova,ilyaser01,206,106,-1,-1,-1,1,-1,7000000.0,Right,"November 1, 2006","May 15, 1987",13 years
28,Kyle Korver,korveky01,201,96,-1,1,2,3,-1,3440000.0,Right,"October 28, 2003","March 17, 1981",17 years
29,Brook Lopez,lopezbr01,213,127,-1,-1,-1,-1,1,12093024.0,Right,"October 29, 2008","April 1, 1988",14 years
30,Robin Lopez,lopezro01,213,127,-1,-1,-1,-1,1,4767000.0,Right,"October 29, 2008","April 1, 1988",14 years
31,Frank Mason III,masonfr01,180,86,1,-1,-1,-1,-1,,Right,"October 21, 2017","April 3, 1994",4 years
32,Wesley Matthews,matthwe02,193,99,-1,1,2,-1,-1,2564753.0,Right,"October 28, 2009","October 14, 1986",13 years
33,Khris Middleton,middlkh01,201,100,-1,2,1,-1,-1,30603448.0,Right,"November 10, 2012","August 12, 1991",10 years
34,Marvin Williams,willima02,203,107,-1,-1,2,1,-1,14049901.0,Right,"November 2, 2005","June 19, 1986",15 years
35,D.J. Wilson,wilsodj01,208,104,-1,-1,-1,1,-1,2961120.0,Right,"October 20, 2017","February 19, 1996",5 years
36,Jaylen Adams,adamsja01,183,102,1,-1,-1,-1,-1,163356.0,Right,"October 17, 2018","May 4, 1996",3 years
37,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,2159029.0,Right,"October 29, 2003","May 29, 1984",19 years
38,Trevor Ariza,arizatr01,203,97,-1,2,1,-1,-1,12200000.0,Right,"November 3, 2004","June 30, 1985",18 years
39,Kent Bazemore,bazemke01,193,88,-1,2,1,-1,-1,19269662.0,Left,"November 9, 2012","July 1, 1989",10 years
40,Moses Brown,brownmo01,218,111,-1,-1,-1,-1,1,,Right,"November 10, 2019","October 13, 1999",3 years
41,Zach Collins,colliza01,211,113,-1,-1,-1,2,1,4240200.0,Right,"October 20, 2017","November 19, 1997",4 years
42,Wenyen Gabriel,gabriwe01,206,92,-1,-1,-1,1,-1,1445697.0,Right,"October 23, 2019","March 26, 1997",3 years
43,Mario Hezonja,hezonma01,203,99,-1,-1,1,2,-1,1737145.0,Right,"October 28, 2015","February 25, 1995",5 years
44,Jaylen Hoard,hoardja01,203,97,-1,-1,1,2,-1,,Right,"November 10, 2019","March 30, 1999",3 years
45,Rodney Hood,hoodro01,203,94,-1,1,2,3,-1,5718000.0,Left,"October 29, 2014","October 20, 1992",8 years
46,Skal Labissière,labissk01,208,106,-1,-1,-1,1,2,2338847.0,Right,"November 5, 2016","March 18, 1996",4 years
47,Damian Lillard,lillada01,188,88,1,-1,-1,-1,-1,29802321.0,Right,"October 31, 2012","July 15, 1990",10 years
48,Nassir Little,littlna01,196,99,-1,-1,2,1,-1,2105520.0,Right,"October 25, 2019","February 11, 2000",3 years
49,CJ McCollum,mccolcj01,190,86,-1,1,-1,-1,-1,27556959.0,Right,"January 8, 2014","September 19, 1991",9 years
50,Jusuf Nurkić,nurkiju01,211,131,-1,-1,-1,-1,1,12000000.0,Right,"October 29, 2014","August 23, 1994",8 years
51,Anfernee Simons,simonan01,190,82,-1,1,-1,-1,-1,2149560.0,Right,"October 30, 2018","June 8, 1999",4 years
52,Caleb Swanigan,swanica01,206,117,-1,-1,-1,1,2,2033160.0,Right,"October 18, 2017","April 18, 1997",3 years
53,Anthony Tolliver,tollian01,203,108,-1,-1,2,1,-1,2419852.0,Right,"November 7, 2008","June 1, 1985",13 years
54,Gary Trent Jr.,trentga02,196,94,-1,1,2,-1,-1,1416852.0,Right,"November 4, 2018","January 18, 1999",4 years
55,Hassan Whiteside,whiteha01,213,120,-1,-1,-1,-1,1,27093018.0,Right,"October 27, 2010","June 13, 1989",10 years
56,Ryan Anderson,anderry01,206,108,-1,-1,-1,1,2,5214583.0,Right,"October 29, 2008","May 6, 1988",12 years
57,Bruno Caboclo,cabocbr01,206,98,-1,-1,1,3,2,1845301.0,Right,"November 21, 2014","September 21, 1995",7 years
58,Clint Capela,capelca01,208,108,-1,-1,-1,-1,1,14896552.0,Right,"November 6, 2014","May 18, 1994",8 years
59,DeMarre Carroll,carrode01,198,97,-1,-1,1,2,3,6842307.0,Right,"October 28, 2009","July 27, 1986",11 years
60,Tyson Chandler,chandty01,213,106,-1,-1,-1,2,1,2564753.0,Right,"October 31, 2001","October 2, 1982",19 years
61,Gary Clark,clarkga01,198,102,-1,-1,2,1,-1,718765.0,Right,"October 17, 2018","November 16, 1994",4 years
62,Chris Clemons,clemoch01,175,81,-1,1,-1,-1,-1,563347.0,Right,"November 3, 2019","July 23, 1997",1 year
63,Robert Covington,covinro01,201,94,-1,-1,1,2,3,11301219.0,Right,"January 18, 2014","December 14, 1990",9 years
64,Michael Frazier,frazimi01,190,90,-1,1,-1,-1,-1,,Right,"January 9, 2020","March 8, 1994",1 year
65,Eric Gordon,gordoer01,190,97,-1,1,2,-1,-1,14057730.0,Right,"October 29, 2008","December 25, 1988",14 years
66,Jeff Green,greenje02,203,106,-1,-1,2,1,3,2564753.0,Right,"October 31, 2007","August 28, 1986",14 years
67,James Harden,hardeja01,196,99,2,1,-1,-1,-1,38199000.0,Left,"October 28, 2009","August 26, 1989",13 years
68,Isaiah Hartenstein,harteis01,213,113,-1,-1,-1,2,1,1416852.0,Left,"October 17, 2018","May 5, 1998",4 years
69,Danuel House Jr.,houseda01,198,99,-1,2,1,-1,-1,3540000.0,Right,"November 11, 2016","June 7, 1993",6 years
70,William Howard,howarwi01,203,93,-1,-1,-1,1,-1,50000.0,Right,"February 7, 2020","October 25, 1993",1 year
71,Luc Mbah a Moute,mbahalu01,203,104,-1,-1,2,1,-1,289803.0,Right,"October 28, 2008","September 9, 1986",12 years
72,Ben McLemore,mclembe01,190,88,-1,1,2,-1,-1,2028594.0,Right,"October 30, 2013","February 11, 1993",9 years
73,Austin Rivers,riverau01,193,90,2,1,-1,-1,-1,2174318.0,Right,"October 31, 2012","August 1, 1992",10 years
74,Thabo Sefolosha,sefolth01,198,97,-1,1,2,3,-1,2564753.0,Right,"October 31, 2006","May 2, 1984",14 years
75,P.J. Tucker,tuckepj01,196,111,-1,3,1,2,-1,8349039.0,Right,"November 1, 2006","May 5, 1985",11 years
76,Russell Westbrook,westbru01,190,90,1,-1,-1,-1,-1,38506482.0,Right,"October 29, 2008","November 12, 1988",14 years
77,Patrick Beverley,beverpa01,185,81,1,2,-1,-1,-1,12345679.0,Right,"January 15, 2013","July 12, 1988",10 years
78,Amir Coffey,coffeam01,201,95,-1,1,-1,-1,-1,,Left,"December 31, 2019","June 17, 1997",3 years
79,Paul George,georgpa01,203,99,-1,2,1,3,-1,33005556.0,Right,"October 27, 2010","May 2, 1990",12 years
80,JaMychal Green,greenja01,203,102,-1,-1,-1,1,-1,4767000.0,Right,"January 18, 2015","June 21, 1990",8 years
81,Maurice Harkless,harklma01,201,99,-1,-1,1,2,-1,11511234.0,Right,"November 7, 2012","May 11, 1993",10 years
82,Montrezl Harrell,harremo01,201,108,-1,-1,-1,2,1,6000000.0,Right,"October 28, 2015","January 26, 1994",7 years
83,Reggie Jackson,jacksre01,188,94,1,2,-1,-1,-1,17286956.0,Right,"December 31, 2011","April 16, 1990",11 years
84,Mfiondu Kabengele,kabenmf01,206,113,-1,-1,-1,1,2,1977000.0,Right,"October 24, 2019","August 14, 1997",2 years
85,Kawhi Leonard,leonaka01,201,102,-1,-1,1,-1,-1,32742000.0,Right,"December 26, 2011","June 29, 1991",10 years
86,Terance Mann,mannte01,196,97,-1,2,1,-1,-1,1000000.0,Right,"October 24, 2019","October 18, 1996",3 years
87,Rodney McGruder,mcgruro01,193,92,-1,1,-1,-1,-1,4807693.0,Right,"October 26, 2016","July 29, 1991",6 years
88,Marcus Morris,morrima03,203,98,-1,-1,2,1,-1,15000000.0,Right,"December 26, 2011","September 2, 1989",11 years
89,Johnathan Motley,motlejo01,203,104,-1,-1,-1,1,-1,,Right,"December 14, 2017","May 4, 1995",3 years
90,Joakim Noah,noahjo01,211,104,-1,-1,-1,-1,1,6431666.0,Right,"November 6, 2007","February 25, 1985",13 years
91,Patrick Patterson,pattepa01,203,106,-1,-1,-1,1,-1,2331593.0,Right,"December 15, 2010","March 14, 1989",11 years
92,Jerome Robinson,robinje01,193,86,-1,1,-1,-1,-1,3567720.0,Right,"October 26, 2018","February 22, 1997",3 years
93,Landry Shamet,shamela01,193,86,-1,1,-1,-1,-1,1995120.0,Right,"October 16, 2018","March 13, 1997",4 years
94,Derrick Walton,waltode01,183,85,1,-1,-1,-1,-1,1445697.0,Right,"November 6, 2017","April 3, 1995",3 years
95,Lou Williams,willilo02,185,79,1,2,-1,-1,-1,8000000.0,Right,"November 2, 2005","October 27, 1986",17 years
96,Ivica Zubac,zubaciv01,213,108,-1,-1,-1,-1,1,6481482.0,Right,"November 2, 2016","March 18, 1997",6 years
97,Nickeil Alexander-Walker,alexani01,198,92,-1,1,-1,-1,-1,2964840.0,Right,"October 22, 2019","September 2, 1998",3 years
98,Lonzo Ball,balllo01,198,86,1,-1,-1,-1,-1,8719320.0,Right,"October 19, 2017","October 27, 1997",5 years
99,Zylan Cheatham,cheatzy01,196,99,-1,-1,1,2,-1,,Right,"November 16, 2019","November 17, 1995",2 years
100,Derrick Favors,favorde01,206,120,-1,-1,-1,1,2,17650000.0,Right,"October 27, 2010","July 15, 1991",12 years
101,Josh Gray,grayjo01,183,81,1,-1,-1,-1,-1,,Right,"February 2, 2018","September 9, 1993",2 years
102,Josh Hart,hartjo01,196,97,-1,1,2,-1,-1,1934160.0,Right,"October 20, 2017","March 6, 1995",5 years
103,Jaxson Hayes,hayesja02,211,99,-1,-1,-1,-1,1,4862040.0,Right,"October 28, 2019","May 23, 2000",3 years
104,Jrue Holiday,holidjr01,190,92,1,2,-1,-1,-1,26131111.0,Right,"October 30, 2009","June 12, 1990",13 years
105,Brandon Ingram,ingrabr01,203,86,-1,-1,1,2,-1,7265485.0,Right,"October 26, 2016","September 2, 1997",6 years
106,Frank Jackson,jacksfr01,190,92,1,-1,-1,-1,-1,1618520.0,Right,"October 17, 2018","May 4, 1998",4 years
107,Nicolò Melli,mellini01,206,107,-1,-1,-1,1,2,4102564.0,Right,"October 22, 2019","January 26, 1991",2 years
108,E'Twaun Moore,mooreet01,190,86,2,1,-1,-1,-1,8664928.0,Right,"December 25, 2011","February 25, 1989",10 years
109,Jahlil Okafor,okafoja01,208,122,-1,-1,-1,-1,1,1702486.0,Right,"October 28, 2015","December 15, 1995",6 years
110,J.J. Redick,redicjj01,190,90,2,1,-1,-1,-1,13486300.0,Right,"November 25, 2006","June 24, 1984",15 years
111,Sindarius Thornwell,thornsi01,193,97,-1,1,2,-1,-1,183115.0,Right,"October 19, 2017","November 15, 1994",4 years
112,Kenrich Williams,willike04,198,95,-1,-1,2,1,-1,1416852.0,Right,"October 17, 2018","December 2, 1994",4 years
113,Zion Williamson,willizi01,198,128,-1,-1,-1,1,-1,9757440.0,Left,"January 22, 2020","July 6, 2000",2 years
114,Deandre Ayton,aytonde01,211,113,-1,-1,-1,-1,1,9562920.0,Right,"October 17, 2018","July 23, 1998",4 years
115,Aron Baynes,baynear01,208,117,-1,-1,-1,-1,1,5453280.0,Right,"January 25, 2013","December 9, 1986",9 years
116,Jonah Bolden,boldejo01,203,99,-1,-1,-1,2,1,1698450.0,Right,"October 16, 2018","January 2, 1996",2 years
117,Devin Booker,bookede01,196,93,-1,1,-1,-1,-1,27285000.0,Right,"October 28, 2015","October 30, 1996",7 years
118,Mikal Bridges,bridgmi01,198,94,-1,-1,1,-1,-1,4161000.0,Right,"October 17, 2018","August 30, 1996",4 years
119,Jevon Carter,carteje01,185,90,1,-1,-1,-1,-1,1416852.0,Right,"December 15, 2018","September 14, 1995",4 years
120,Cheick Diallo,diallch01,203,99,-1,-1,-1,1,2,1678854.0,Right,"October 29, 2016","September 13, 1996",5 years
121,Jared Harper,harpeja01,178,79,1,-1,-1,-1,-1,,Right,"October 23, 2019","September 14, 1997",3 years
122,Ty Jerome,jeromty01,196,88,-1,1,-1,-1,-1,2193480.0,Right,"December 2, 2019","July 8, 1997",3 years
123,Cameron Johnson,johnsca02,203,95,-1,-1,-1,1,-1,4033440.0,Right,"October 26, 2019","March 3, 1996",3 years
124,Tyler Johnson,johnsty01,190,84,1,2,-1,-1,-1,19245370.0,Left,"January 14, 2015","May 7, 1992",8 years
125,Frank Kaminsky,kaminfr01,213,108,-1,-1,-1,2,1,4767000.0,Right,"October 28, 2015","April 4, 1993",7 years
126,Jalen Lecque,lecquja01,193,83,1,2,-1,-1,-1,898310.0,Right,"January 16, 2020","June 13, 2000",2 years
127,Elie Okobo,okoboel01,190,86,1,-1,-1,-1,-1,1416852.0,Left,"October 17, 2018","October 23, 1997",2 years
128,Kelly Oubre Jr.,oubreke01,201,92,-1,-1,1,-1,-1,15625000.0,Left,"October 30, 2015","December 9, 1995",7 years
129,Tariq Owens,owensta01,208,92,-1,-1,-1,1,-1,,Right,"February 2, 2020","June 30, 1995",1 year
130,Cameron Payne,payneca01,185,83,1,2,-1,-1,-1,196288.0,Left,"November 1, 2015","August 8, 1994",7 years
131,Ricky Rubio,rubiori01,188,86,1,-1,-1,-1,-1,16200000.0,Right,"December 26, 2011","October 21, 1990",11 years
132,Dario Šarić,saricda01,208,102,-1,-1,-1,1,2,3481986.0,Right,"October 26, 2016","April 8, 1994",5 years
133,Bradley Beal,bealbr01,193,93,-1,1,-1,-1,-1,25399705.0,Right,"October 30, 2012","June 28, 1993",10 years
134,Dāvis Bertāns,bertada01,208,102,-1,-1,-1,1,-1,7000000.0,Right,"October 25, 2016","November 12, 1992",6 years
135,Isaac Bonga,bongais01,203,81,2,-1,1,-1,-1,1416852.0,Right,"December 7, 2018","November 8, 1999",4 years
136,Troy Brown Jr.,browntr01,198,97,-1,-1,1,-1,-1,3219480.0,Right,"October 24, 2018","July 28, 1999",4 years
137,Thomas Bryant,bryanth01,208,112,-1,-1,-1,-1,1,8000000.0,Right,"December 23, 2017","July 31, 1997",5 years
138,Chris Chiozza,chiozch01,180,79,1,-1,-1,-1,-1,,Right,"March 24, 2019","November 21, 1995",4 years
139,Jerian Grant,grantje02,193,92,1,2,-1,-1,-1,196288.0,Right,"October 28, 2015","October 9, 1992",5 years
140,Rui Hachimura,hachiru01,203,104,-1,-1,-1,1,-1,4469160.0,Right,"October 23, 2019","February 8, 1998",3 years
141,Ian Mahinmi,mahinia01,211,118,-1,-1,-1,-1,1,15450051.0,Right,"October 30, 2007","November 5, 1986",12 years
142,Garrison Mathews,mathega01,196,97,-1,1,-1,-1,-1,,Right,"October 23, 2019","October 24, 1996",3 years
143,Jordan McRae,mcraejo01,196,81,2,1,-1,-1,-1,1645357.0,Right,"January 29, 2016","March 28, 1991",4 years
144,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,8730158.0,Left,"November 14, 2005","March 18, 1987",16 years
145,Shabazz Napier,napiesh01,183,79,1,-1,-1,-1,-1,1845301.0,Right,"October 29, 2014","July 14, 1991",6 years
146,Anžejs Pasečņiks,pasecan01,216,103,-1,-1,-1,-1,1,482144.0,Right,"December 18, 2019","December 20, 1995",2 years
147,Gary Payton II,paytoga02,190,86,1,2,3,-1,-1,1090781.0,Left,"April 2, 2017","December 1, 1992",6 years
148,Justin Robinson,robinju01,185,88,1,-1,-1,-1,-1,395866.0,Left,"October 23, 2019","October 12, 1997",3 years
149,Admiral Schofield,schofad01,196,109,-1,-1,1,2,-1,1000000.0,Right,"October 23, 2019","March 30, 1997",2 years
150,Ish Smith,smithis01,183,79,1,-1,-1,-1,-1,6000000.0,Right,"October 26, 2010","July 5, 1988",12 years
151,Isaiah Thomas,thomais02,175,83,1,2,-1,-1,-1,2320044.0,Left,"December 26, 2011","February 7, 1989",11 years
152,Jarrod Uthoff,uthofja01,206,100,-1,-1,-1,1,-1,163356.0,Right,"March 10, 2017","May 19, 1993",2 years
153,Moritz Wagner,wagnemo01,211,111,-1,-1,-1,-1,1,2063520.0,Right,"November 17, 2018","April 26, 1997",4 years
154,Johnathan Williams,willijo04,206,103,-1,-1,-1,1,2,,Left,"October 22, 2018","May 22, 1995",2 years
155,Grayson Allen,allengr01,193,89,-1,1,-1,-1,-1,2277563.0,Right,"October 22, 2018","October 8, 1995",4 years
156,Kyle Anderson,anderky01,206,104,-1,-1,1,2,-1,9073050.0,Right,"November 6, 2014","September 20, 1993",8 years
157,Jordan Bell,belljo01,203,97,-1,-1,-1,-1,1,1620564.0,Right,"October 17, 2017","January 7, 1995",5 years
158,Dillon Brooks,brookdi01,201,102,-1,2,1,-1,-1,1618520.0,Right,"October 18, 2017","January 22, 1996",5 years
159,Brandon Clarke,clarkbr01,203,97,-1,-1,-1,1,-1,2478840.0,Right,"October 23, 2019","September 19, 1996",3 years
160,Jae Crowder,crowdja01,198,106,-1,-1,1,2,-1,7815533.0,Right,"October 30, 2012","July 6, 1990",10 years
161,Gorgui Dieng,dienggo01,208,114,-1,-1,-1,2,1,16229213.0,Right,"November 1, 2013","January 18, 1990",9 years
162,Marko Guduric,gudurma01,198,91,-1,1,-1,-1,-1,2625000.0,Left,"October 23, 2019","March 8, 1995",1 year
163,Dusty Hannahs,hannadu01,190,95,-1,1,-1,-1,-1,81678.0,Right,"March 31, 2019","September 2, 1993",2 years
164,Solomon Hill,hillso01,198,102,-1,-1,1,2,-1,12758781.0,Right,"October 29, 2013","March 18, 1991",9 years
165,Jaren Jackson Jr.,jacksja02,211,109,-1,-1,-1,2,1,6927480.0,Right,"October 17, 2018","September 15, 1999",4 years
166,Josh Jackson,jacksjo02,203,93,-1,2,1,-1,-1,7059480.0,Right,"October 18, 2017","February 10, 1997",5 years
167,Tyus Jones,jonesty01,183,88,1,-1,-1,-1,-1,8400000.0,Right,"November 10, 2015","May 10, 1996",7 years
168,John Konchar,konchjo01,196,95,-1,1,-1,-1,-1,,Right,"November 9, 2019","March 22, 1996",3 years
169,De'Anthony Melton,meltode01,188,90,1,2,-1,-1,-1,1416852.0,Right,"October 22, 2018","May 28, 1998",4 years
170,Ja Morant,moranja01,190,78,1,-1,-1,-1,-1,8730240.0,Right,"October 23, 2019","August 10, 1999",3 years
171,Jonas Valančiūnas,valanjo01,211,120,-1,-1,-1,-1,1,16000000.0,Right,"October 31, 2012","May 6, 1992",10 years
172,Yuta Watanabe,watanyu01,206,97,-1,-1,1,-1,-1,,Left,"October 27, 2018","October 13, 1994",4 years
173,Jaylen Brown,brownja02,198,101,-1,1,2,-1,-1,6534829.0,Right,"October 26, 2016","October 24, 1996",6 years
174,Carsen Edwards,edwarca01,180,90,-1,1,-1,-1,-1,1228026.0,Right,"October 23, 2019","March 12, 1998",3 years
175,Tacko Fall,fallta01,229,141,-1,-1,-1,-1,1,,Right,"October 26, 2019","December 10, 1995",3 years
176,Enes Freedom,kanteen01,208,113,-1,-1,-1,-1,1,4767000.0,Right,"December 27, 2011","May 20, 1992",11 years
177,Javonte Green,greenja02,193,92,-1,2,1,-1,-1,898310.0,Right,"October 25, 2019","July 23, 1993",3 years
178,Gordon Hayward,haywago01,201,102,-1,-1,1,2,-1,32700690.0,Right,"October 27, 2010","March 23, 1990",12 years
179,Romeo Langford,langfro01,193,97,-1,1,-1,-1,-1,3458400.0,Right,"October 30, 2019","October 25, 1999",3 years
180,Semi Ojeleye,ojelese01,198,108,-1,-1,-1,1,-1,1618520.0,Right,"October 17, 2017","December 5, 1994",5 years
181,Vincent Poirier,poirivi01,213,106,-1,-1,-1,-1,1,2505793.0,Right,"October 26, 2019","October 17, 1993",2 years
182,Marcus Smart,smartma01,190,99,2,1,-1,-1,-1,11768879.0,Right,"October 29, 2014","March 6, 1994",8 years
183,Jayson Tatum,tatumja01,203,95,-1,-1,1,2,-1,7830000.0,Right,"October 17, 2017","March 3, 1998",5 years
184,Daniel Theis,theisda01,203,111,-1,-1,-1,-1,1,5000000.0,Right,"October 18, 2017","April 4, 1992",5 years
185,Kemba Walker,walkeke02,183,83,1,-1,-1,-1,-1,32742000.0,Right,"December 26, 2011","May 8, 1990",11 years
186,Brad Wanamaker,wanambr01,190,95,1,-1,-1,-1,-1,1355341.0,Right,"October 16, 2018","July 25, 1989",4 years
187,Tremont Waters,watertr01,178,79,1,-1,-1,-1,-1,,Right,"November 25, 2019","January 10, 1998",3 years
188,Grant Williams,willigr01,198,107,-1,-1,-1,1,-1,2379840.0,Right,"October 23, 2019","November 30, 1998",3 years
189,Robert Williams,williro04,203,107,-1,-1,-1,-1,1,1937520.0,Right,"October 22, 2018","October 17, 1997",4 years
190,Bam Adebayo,adebaba01,206,115,-1,-1,-1,2,1,3454080.0,Right,"October 18, 2017","July 18, 1997",5 years
191,Kyle Alexander,alexaky01,211,99,-1,-1,-1,-1,1,,Right,"August 6, 2020","October 21, 1996",1 year
192,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,32742000.0,Right,"January 1, 2012","September 14, 1989",11 years
193,Goran Dragić,dragigo01,190,86,1,2,-1,-1,-1,19217900.0,Left,"October 29, 2008","May 6, 1986",14 years
194,Udonis Haslem,hasleud01,203,106,-1,-1,-1,1,2,2564753.0,Right,"October 28, 2003","June 9, 1980",19 years
195,Tyler Herro,herroty01,196,88,-1,1,-1,-1,-1,3640200.0,Right,"October 23, 2019","January 20, 2000",3 years
196,Andre Iguodala,iguodan01,198,97,-1,2,1,-1,-1,17185185.0,Right,"November 3, 2004","January 28, 1984",18 years
197,James Johnson,johnsja01,201,108,-1,-1,2,1,3,15349400.0,Right,"October 30, 2009","February 20, 1987",13 years
198,Derrick Jones Jr.,jonesde02,196,95,-1,-1,1,2,-1,1645357.0,Left,"November 19, 2016","February 15, 1997",6 years
199,Meyers Leonard,leoname01,213,117,-1,-1,-1,2,1,11286515.0,Right,"October 31, 2012","February 27, 1992",9 years
200,Daryl Macon,maconda01,188,83,1,2,-1,-1,-1,,Right,"October 26, 2018","November 29, 1995",2 years
201,Kendrick Nunn,nunnke01,188,86,1,-1,-1,-1,-1,1416852.0,Left,"October 23, 2019","August 3, 1995",2 years
202,KZ Okpala,okpalkz01,203,97,-1,-1,-1,1,-1,898310.0,Right,"October 23, 2019","April 28, 1999",3 years
203,Kelly Olynyk,olynyke01,211,108,-1,-1,-1,2,1,11667885.0,Right,"October 30, 2013","April 19, 1991",9 years
204,Duncan Robinson,robindu01,201,97,-1,1,2,-1,-1,1416852.0,Right,"October 24, 2018","April 22, 1994",4 years
205,Chris Silva,silvach01,203,106,-1,-1,-1,1,-1,466918.0,Right,"October 23, 2019","September 19, 1996",3 years
206,Gabe Vincent,vincega01,190,90,1,-1,-1,-1,-1,,Right,"January 27, 2020","June 14, 1996",3 years
207,Dion Waiters,waitedi01,190,97,-1,1,-1,-1,-1,12100000.0,Right,"October 30, 2012","December 10, 1991",8 years
208,Justise Winslow,winslju01,198,100,-1,3,1,2,-1,13000000.0,Left,"October 28, 2015","March 26, 1996",7 years
209,Will Barton,bartowi01,198,82,-1,1,2,-1,-1,12776786.0,Right,"November 2, 2012","January 6, 1991",10 years
210,Keita Bates-Diop,bateske01,203,103,-1,-1,1,2,-1,1416852.0,Right,"October 26, 2018","January 23, 1996",4 years
211,Malik Beasley,beaslma01,193,84,-1,1,-1,-1,-1,2731714.0,Right,"November 5, 2016","November 26, 1996",6 years
212,Bol Bol,bolbo01,218,99,-1,-1,-1,1,-1,,Right,"August 1, 2020","November 16, 1999",3 years
213,Vlatko Čančar,cancavl01,203,107,-1,-1,-1,1,-1,898310.0,Right,"October 31, 2019","April 10, 1997",3 years
214,Tyler Cook,cookty01,203,115,-1,-1,2,1,-1,151504.0,Right,"October 26, 2019","September 23, 1997",3 years
215,Torrey Craig,craigto01,201,100,-1,-1,1,-1,-1,2000000.0,Right,"November 28, 2017","December 19, 1990",5 years
216,Troy Daniels,danietr01,193,90,-1,1,-1,-1,-1,2028594.0,Right,"March 5, 2014","July 15, 1991",7 years
217,PJ Dozier,doziepj01,198,92,2,1,-1,-1,-1,183115.0,Right,"February 8, 2018","October 25, 1996",5 years
218,Jerami Grant,grantje01,203,95,-1,-1,2,1,-1,9346153.0,Right,"November 29, 2014","March 12, 1994",8 years
219,Gary Harris,harriga01,193,95,-1,1,-1,-1,-1,17839286.0,Right,"November 14, 2014","September 14, 1994",8 years
220,Juancho Hernangómez,hernaju01,206,97,-1,-1,-1,1,-1,3321030.0,Right,"October 26, 2016","September 28, 1995",6 years
221,Nikola Jokić,jokicni01,211,128,-1,-1,-1,-1,1,26573595.0,Right,"October 28, 2015","February 19, 1995",7 years
222,Paul Millsap,millspa01,201,116,-1,-1,-1,1,2,30500000.0,Right,"November 1, 2006","February 10, 1985",16 years
223,Monte Morris,morrimo01,188,83,1,-1,-1,-1,-1,1588231.0,Right,"December 12, 2017","June 27, 1995",5 years
224,Jamal Murray,murraja01,190,97,1,2,-1,-1,-1,4444746.0,Right,"October 26, 2016","February 23, 1997",5 years
225,Mason Plumlee,plumlma01,211,115,-1,-1,-1,-1,1,14041096.0,Right,"November 3, 2013","March 5, 1990",9 years
226,Michael Porter Jr.,portemi01,208,98,-1,-1,1,-1,-1,3389400.0,Right,"October 31, 2019","June 29, 1998",3 years
227,Jarred Vanderbilt,vandeja01,206,97,-1,-1,-1,1,-1,1416852.0,Left,"January 25, 2019","April 3, 1999",4 years
228,Noah Vonleh,vonleno01,208,116,-1,-1,-1,1,2,2000000.0,Right,"November 15, 2014","August 24, 1995",7 years
229,OG Anunoby,anunoog01,201,105,-1,-1,1,-1,-1,2281800.0,Right,"October 19, 2017","July 17, 1997",5 years
230,Chris Boucher,bouchch01,206,90,-1,-1,-1,1,2,1488967.0,Right,"March 14, 2018","January 11, 1993",5 years
231,Oshae Brissett,brissos01,201,95,-1,-1,1,-1,-1,,Right,"November 18, 2019","June 20, 1998",3 years
232,Terence Davis,daviste02,193,91,-1,1,-1,-1,-1,898310.0,Right,"October 22, 2019","May 16, 1997",3 years
233,Marc Gasol,gasolma01,211,115,-1,-1,-1,-1,1,25595700.0,Right,"October 29, 2008","January 29, 1985",13 years
234,Dewan Hernandez,hernade01,208,106,-1,-1,-1,-1,1,898310.0,Right,"November 18, 2019","December 9, 1996",1 year
235,Rondae Hollis-Jefferson,holliro01,198,98,-1,-1,1,2,-1,2500000.0,Left,"October 28, 2015","January 3, 1995",6 years
236,Serge Ibaka,ibakase01,208,106,-1,-1,-1,1,2,23271604.0,Right,"October 30, 2009","September 18, 1989",13 years
237,Stanley Johnson,johnsst04,198,109,-1,-1,1,2,-1,3623000.0,Right,"October 27, 2015","May 29, 1996",7 years
238,Kyle Lowry,lowryky01,183,88,1,-1,-1,-1,-1,33296296.0,Right,"November 1, 2006","March 25, 1986",16 years
