,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
17,Khris Middleton,middlkh01,201,100,-1,2,1,-1,-1,13000000.0,Right,"November 10, 2012","August 12, 1991",10 years
18,Nikola Mirotić,mirotni01,208,113,-1,-1,-1,1,-1,12500000.0,Right,"October 29, 2014","February 11, 1991",5 years
19,Jaylen Morris,morrija01,196,83,-1,1,-1,-1,-1,,Right,"February 28, 2018","September 19, 1995",3 years
20,Jason Smith,smithja02,213,108,-1,-1,-1,2,1,5450000.0,Right,"October 31, 2007","March 2, 1986",11 years
21,Tony Snell,snellto01,198,96,-1,1,2,-1,-1,10607143.0,Right,"October 29, 2013","November 10, 1991",9 years
22,D.J. Wilson,wilsodj01,208,104,-1,-1,-1,1,-1,2534280.0,Right,"October 20, 2017","February 19, 1996",5 years
23,Christian Wood,woodch01,208,97,-1,-1,-1,1,2,1512601.0,Right,"October 28, 2015","September 27, 1995",6 years
24,Jordan Bell,belljo01,203,97,-1,-1,-1,-1,1,1378242.0,Right,"October 17, 2017","January 7, 1995",5 years
25,Andrew Bogut,bogutan01,213,117,-1,-1,-1,2,1,486892.0,Right,"November 1, 2005","November 28, 1984",14 years
26,Quinn Cook,cookqu01,185,81,1,-1,-1,-1,-1,1544951.0,Right,"February 27, 2017","March 23, 1993",5 years
27,DeMarcus Cousins,couside01,208,122,-1,-1,-1,-1,1,5337000.0,Right,"October 27, 2010","August 13, 1990",11 years
28,Stephen Curry,curryst01,188,83,1,-1,-1,-1,-1,37457154.0,Right,"October 28, 2009","March 14, 1988",13 years
29,Marcus Derrickson,derrima01,201,112,-1,-1,-1,1,-1,,Right,"November 10, 2018","February 1, 1996",1 year
30,Kevin Durant,duranke01,208,108,-1,3,1,2,-1,30000000.0,Right,"October 31, 2007","September 29, 1988",14 years
31,Jacob Evans,evansja02,193,95,-1,1,-1,-1,-1,1644240.0,Right,"October 22, 2018","June 18, 1997",2 years
32,Draymond Green,greendr01,198,104,-1,-1,2,1,-1,17469565.0,Right,"October 31, 2012","March 4, 1990",10 years
33,Andre Iguodala,iguodan01,198,97,-1,2,1,-1,-1,16000000.0,Right,"November 3, 2004","January 28, 1984",18 years
34,Jonas Jerebko,jerebjo01,208,104,-1,-1,-1,1,-1,2165481.0,Right,"October 31, 2009","March 2, 1987",9 years
35,Damian Jones,jonesda03,211,111,-1,-1,-1,-1,1,1544951.0,Right,"December 10, 2016","June 30, 1995",6 years
36,Damion Lee,leeda03,196,95,-1,1,-1,-1,-1,,Right,"March 13, 2018","October 21, 1992",5 years
37,Shaun Livingston,livinsh01,201,87,1,2,-1,-1,-1,8307692.0,Right,"November 3, 2004","September 11, 1985",14 years
38,Kevon Looney,looneke01,206,100,-1,-1,-1,2,1,1567007.0,Right,"January 27, 2016","February 6, 1996",7 years
39,Alfonzo McKinnie,mckinal01,201,97,-1,-1,1,-1,-1,1349383.0,Right,"October 19, 2017","September 17, 1992",5 years
40,Klay Thompson,thompkl01,198,97,-1,1,-1,-1,-1,18988725.0,Right,"December 25, 2011","February 8, 1990",9 years
41,Dairis Bertāns,bertada02,193,90,-1,1,-1,-1,-1,194220.0,Right,"March 10, 2019","September 9, 1989",1 year
42,Ian Clark,clarkia01,190,79,-1,1,-1,-1,-1,1757429.0,Right,"November 1, 2013","March 7, 1991",6 years
43,Anthony Davis,davisan02,208,114,-1,-1,-1,1,2,25434262.0,Right,"October 31, 2012","March 11, 1993",10 years
44,Cheick Diallo,diallch01,203,99,-1,-1,-1,1,2,1544951.0,Right,"October 29, 2016","September 13, 1996",5 years
45,Andrew Harrison,harrian01,198,96,1,-1,-1,-1,-1,200000.0,Right,"October 26, 2016","October 28, 1994",3 years
46,Solomon Hill,hillso01,198,102,-1,-1,1,2,-1,12252928.0,Right,"October 29, 2013","March 18, 1991",9 years
47,Jrue Holiday,holidjr01,190,92,1,2,-1,-1,-1,25976111.0,Right,"October 30, 2009","June 12, 1990",13 years
48,Frank Jackson,jacksfr01,190,92,1,-1,-1,-1,-1,1378242.0,Right,"October 17, 2018","May 4, 1998",4 years
49,Stanley Johnson,johnsst04,198,109,-1,-1,1,2,-1,3940402.0,Right,"October 27, 2015","May 29, 1996",7 years
50,Wesley Johnson,johnswe01,201,97,-1,2,1,-1,-1,6134520.0,Right,"October 27, 2010","July 11, 1987",9 years
51,Darius Miller,milleda01,198,102,-1,-1,1,-1,-1,2205000.0,Right,"October 31, 2012","March 21, 1990",6 years
52,E'Twaun Moore,mooreet01,190,86,2,1,-1,-1,-1,8808685.0,Right,"December 25, 2011","February 25, 1989",10 years
53,Jahlil Okafor,okafoja01,208,122,-1,-1,-1,-1,1,1567007.0,Right,"October 28, 2015","December 15, 1995",6 years
54,Elfrid Payton,paytoel01,190,88,1,-1,-1,-1,-1,3000000.0,Right,"October 28, 2014","February 22, 1994",8 years
55,Julius Randle,randlju01,203,113,-1,-1,-1,1,2,8641000.0,Left,"October 28, 2014","November 29, 1994",8 years
56,Kenrich Williams,willike04,198,95,-1,-1,2,1,-1,838464.0,Right,"October 17, 2018","December 2, 1994",4 years
57,Jonah Bolden,boldejo01,203,99,-1,-1,-1,2,1,1690000.0,Right,"October 16, 2018","January 2, 1996",2 years
58,Corey Brewer,breweco01,206,84,-1,2,1,3,-1,2270496.0,Right,"November 2, 2007","March 5, 1986",13 years
59,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,20445779.0,Right,"January 1, 2012","September 14, 1989",11 years
60,Wilson Chandler,chandwi01,203,106,-1,3,1,2,-1,12800562.0,Right,"November 13, 2007","May 10, 1987",12 years
61,Robert Covington,covinro01,201,94,-1,-1,1,2,3,10464092.0,Right,"January 18, 2014","December 14, 1990",9 years
62,Joel Embiid,embiijo01,213,127,-1,-1,-1,-1,1,25467250.0,Right,"October 26, 2016","March 16, 1994",6 years
63,James Ennis III,ennisja01,198,97,-1,2,1,-1,-1,1621415.0,Right,"October 29, 2014","July 1, 1990",8 years
64,Markelle Fultz,fultzma01,190,94,1,2,-1,-1,-1,8339880.0,Right,"October 18, 2017","May 29, 1998",5 years
65,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,14800000.0,Right,"January 7, 2012","July 15, 1992",11 years
66,Haywood Highsmith,highsha01,201,99,-1,-1,1,-1,-1,,Right,"January 8, 2019","December 9, 1996",2 years
67,Demetrius Jackson,jacksde01,185,91,1,-1,-1,-1,-1,92857.0,Right,"November 6, 2016","September 7, 1994",3 years
68,Amir Johnson,johnsam01,206,108,-1,-1,3,1,2,2393887.0,Right,"January 24, 2006","May 1, 1987",14 years
69,Furkan Korkmaz,korkmfu01,201,91,-1,1,-1,-1,-1,1740000.0,Right,"November 11, 2017","July 24, 1997",5 years
70,Boban Marjanović,marjabo01,221,131,-1,-1,-1,-1,1,7000000.0,Right,"October 30, 2015","August 15, 1988",7 years
71,T.J. McConnell,mccontj01,185,86,1,-1,-1,-1,-1,1600520.0,Right,"October 28, 2015","March 25, 1992",7 years
72,Shake Milton,miltosh01,196,92,-1,1,-1,-1,-1,,Right,"November 30, 2018","September 26, 1996",4 years
73,Greg Monroe,monrogr01,211,120,-1,-1,-1,2,1,2165481.0,Left,"October 30, 2010","June 4, 1990",10 years
74,Mike Muscala,muscami01,208,108,-1,-1,-1,2,1,5000000.0,Right,"March 2, 2014","July 1, 1991",9 years
75,Justin Patton,pattoju01,211,109,-1,-1,-1,-1,1,2667600.0,Right,"April 1, 2018","June 14, 1997",4 years
76,J.J. Redick,redicjj01,190,90,2,1,-1,-1,-1,12250000.0,Right,"November 25, 2006","June 24, 1984",15 years
77,Dario Šarić,saricda01,208,102,-1,-1,-1,1,2,2526840.0,Right,"October 26, 2016","April 8, 1994",5 years
78,Mike Scott,scottmi01,201,107,-1,-1,-1,1,-1,4320500.0,Right,"November 11, 2012","July 16, 1988",9 years
79,Landry Shamet,shamela01,193,86,-1,1,-1,-1,-1,1703640.0,Right,"October 16, 2018","March 13, 1997",4 years
80,Ben Simmons,simmobe01,211,108,1,-1,-1,-1,-1,6434520.0,Left,"October 18, 2017","July 20, 1996",4 years
81,Jonathon Simmons,simmojo02,198,88,-1,1,2,-1,-1,6000000.0,Right,"November 14, 2015","September 14, 1989",4 years
82,Zhaire Smith,smithzh01,190,92,-1,2,1,-1,-1,2611800.0,Right,"March 25, 2019","June 4, 1999",2 years
83,Patrick Beverley,beverpa01,185,81,1,2,-1,-1,-1,5027028.0,Right,"January 15, 2013","July 12, 1988",10 years
84,Avery Bradley,bradlav01,190,81,2,1,-1,-1,-1,12000000.0,Right,"November 22, 2010","November 26, 1990",12 years
85,Ángel Delgado,delgaan01,208,111,-1,-1,-1,-1,1,,Right,"February 7, 2019","November 20, 1994",1 year
86,Danilo Gallinari,gallida01,208,105,-1,3,1,2,-1,21587579.0,Right,"October 29, 2008","August 8, 1988",13 years
87,Shai Gilgeous-Alexander,gilgesh01,198,81,2,1,-1,-1,-1,3375360.0,Right,"October 17, 2018","July 12, 1998",4 years
88,Marcin Gortat,gortama01,211,108,-1,-1,-1,2,1,13565218.0,Right,"March 1, 2008","February 17, 1984",12 years
89,JaMychal Green,greenja01,203,102,-1,-1,-1,1,-1,7666667.0,Right,"January 18, 2015","June 21, 1990",8 years
90,Montrezl Harrell,harremo01,201,108,-1,-1,-1,2,1,6000000.0,Right,"October 28, 2015","January 26, 1994",7 years
91,Luc Mbah a Moute,mbahalu01,203,104,-1,-1,2,1,-1,4320500.0,Right,"October 28, 2008","September 9, 1986",12 years
92,Johnathan Motley,motlejo01,203,104,-1,-1,-1,1,-1,,Right,"December 14, 2017","May 4, 1995",3 years
93,Jerome Robinson,robinje01,193,86,-1,1,-1,-1,-1,3046200.0,Right,"October 26, 2018","February 22, 1997",3 years
94,Garrett Temple,templga01,196,88,3,1,2,-1,-1,8000000.0,Right,"February 9, 2010","May 8, 1986",12 years
95,Miloš Teodosić,teodomi01,196,88,1,-1,-1,-1,-1,6300000.0,Right,"October 19, 2017","March 19, 1987",2 years
96,Sindarius Thornwell,thornsi01,193,97,-1,1,2,-1,-1,1378242.0,Right,"October 19, 2017","November 15, 1994",4 years
97,Tyrone Wallace,wallaty01,196,89,2,1,-1,-1,-1,1349383.0,Left,"January 6, 2018","June 10, 1994",4 years
98,Lou Williams,willilo02,185,79,1,2,-1,-1,-1,8000000.0,Right,"November 2, 2005","October 27, 1986",17 years
99,Ivica Zubac,zubaciv01,213,108,-1,-1,-1,-1,1,1544951.0,Right,"November 2, 2016","March 18, 1997",6 years
100,Al-Farouq Aminu,aminual01,203,99,-1,-1,2,1,-1,6957105.0,Right,"October 27, 2010","September 21, 1990",11 years
101,Wade Baldwin,baldwwa01,193,90,1,-1,-1,-1,-1,1544951.0,Right,"October 26, 2016","March 29, 1996",3 years
102,Zach Collins,colliza01,211,113,-1,-1,-1,2,1,3628920.0,Right,"October 20, 2017","November 19, 1997",4 years
103,Seth Curry,curryse01,188,83,2,1,-1,-1,-1,2795000.0,Right,"January 5, 2014","August 23, 1990",8 years
104,Enes Freedom,kanteen01,208,113,-1,-1,-1,-1,1,18622514.0,Right,"December 27, 2011","May 20, 1992",11 years
105,Maurice Harkless,harklma01,201,99,-1,-1,1,2,-1,10837079.0,Right,"November 7, 2012","May 11, 1993",10 years
106,Rodney Hood,hoodro01,203,94,-1,1,2,3,-1,3472888.0,Left,"October 29, 2014","October 20, 1992",8 years
107,Skal Labissière,labissk01,208,106,-1,-1,-1,1,2,1544951.0,Right,"November 5, 2016","March 18, 1996",4 years
108,Jake Layman,laymaja01,203,94,-1,-1,1,-1,-1,1544951.0,Right,"November 1, 2016","March 7, 1994",6 years
109,Meyers Leonard,leoname01,213,117,-1,-1,-1,2,1,10595506.0,Right,"October 31, 2012","February 27, 1992",9 years
110,Damian Lillard,lillada01,188,88,1,-1,-1,-1,-1,27977689.0,Right,"October 31, 2012","July 15, 1990",10 years
111,CJ McCollum,mccolcj01,190,86,-1,1,-1,-1,-1,25759766.0,Right,"January 8, 2014","September 19, 1991",9 years
112,Jusuf Nurkić,nurkiju01,211,131,-1,-1,-1,-1,1,11111111.0,Right,"October 29, 2014","August 23, 1994",8 years
113,Anfernee Simons,simonan01,190,82,-1,1,-1,-1,-1,1835520.0,Right,"October 30, 2018","June 8, 1999",4 years
114,Nik Stauskas,stausni01,198,92,-1,1,-1,-1,-1,1621415.0,Right,"October 29, 2014","October 7, 1993",6 years
115,Caleb Swanigan,swanica01,206,117,-1,-1,-1,1,2,1740000.0,Right,"October 18, 2017","April 18, 1997",3 years
116,Gary Trent Jr.,trentga02,196,94,-1,1,2,-1,-1,838464.0,Right,"November 4, 2018","January 18, 1999",4 years
117,Evan Turner,turneev01,198,99,3,2,1,-1,-1,17868853.0,Right,"October 27, 2010","October 27, 1988",10 years
118,Álex Abrines,abrinal01,198,90,-1,1,-1,-1,-1,3575183.0,Right,"October 26, 2016","August 1, 1993",3 years
119,Steven Adams,adamsst01,211,120,-1,-1,-1,-1,1,24157304.0,Right,"October 30, 2013","July 20, 1993",9 years
120,Deonte Burton,burtode02,193,108,-1,2,1,-1,-1,151587.0,Left,"October 19, 2018","January 31, 1994",2 years
121,Tyler Davis,davisty01,208,120,-1,-1,-1,-1,1,,Right,"November 28, 2018","May 22, 1997",1 year
122,Hamidou Diallo,diallha01,196,91,-1,1,2,-1,-1,838464.0,Right,"October 16, 2018","July 31, 1998",4 years
123,Jawun Evans,evansja01,183,83,1,-1,-1,-1,-1,1378242.0,Right,"October 30, 2017","July 26, 1996",2 years
124,Raymond Felton,feltora01,185,92,1,2,-1,-1,-1,2393887.0,Right,"November 2, 2005","June 26, 1984",14 years
125,Terrance Ferguson,fergute01,198,86,-1,1,2,-1,-1,2118840.0,Right,"October 19, 2017","May 17, 1998",4 years
126,Paul George,georgpa01,203,99,-1,2,1,3,-1,30560700.0,Right,"October 27, 2010","May 2, 1990",12 years
127,Jerami Grant,grantje01,203,95,-1,-1,2,1,-1,8653847.0,Right,"November 29, 2014","March 12, 1994",8 years
128,Donte Grantham,grantdo01,203,97,-1,-1,1,-1,-1,,Right,"February 7, 2019","March 19, 1995",1 year
129,Timothé Luwawu-Cabarrot,luwawti01,201,99,-1,-1,1,-1,-1,1544951.0,Right,"October 29, 2016","May 9, 1995",6 years
130,Markieff Morris,morrima02,206,111,-1,-1,-1,1,-1,8600000.0,Right,"December 26, 2011","September 2, 1989",11 years
131,Abdel Nader,naderab01,196,102,-1,-1,1,-1,-1,1378242.0,Right,"October 18, 2017","September 25, 1993",5 years
132,Nerlens Noel,noelne01,211,99,-1,-1,-1,2,1,1757429.0,Right,"October 29, 2014","April 10, 1994",8 years
133,Patrick Patterson,pattepa01,203,106,-1,-1,-1,1,-1,5451600.0,Right,"December 15, 2010","March 14, 1989",11 years
134,Dennis Schröder,schrode01,190,78,1,2,-1,-1,-1,15500000.0,Right,"October 30, 2013","September 15, 1993",9 years
135,Russell Westbrook,westbru01,190,90,1,-1,-1,-1,-1,35654150.0,Right,"October 29, 2008","November 12, 1988",14 years
136,OG Anunoby,anunoog01,201,105,-1,-1,1,-1,-1,1952760.0,Right,"October 19, 2017","July 17, 1997",5 years
137,Chris Boucher,bouchch01,206,90,-1,-1,-1,1,2,457418.0,Right,"March 14, 2018","January 11, 1993",5 years
138,Lorenzo Brown,brownlo01,196,85,1,-1,-1,-1,-1,800000.0,Right,"November 20, 2013","August 26, 1990",5 years
139,Marc Gasol,gasolma01,211,115,-1,-1,-1,-1,1,24119025.0,Right,"October 29, 2008","January 29, 1985",13 years
140,Danny Green,greenda02,198,97,-1,1,2,-1,-1,10000000.0,Right,"November 12, 2009","June 22, 1987",13 years
141,Serge Ibaka,ibakase01,208,106,-1,-1,-1,1,2,21666667.0,Right,"October 30, 2009","September 18, 1989",13 years
142,Kawhi Leonard,leonaka01,201,102,-1,-1,1,-1,-1,23114067.0,Right,"December 26, 2011","June 29, 1991",10 years
143,Jeremy Lin,linje01,190,90,1,2,-1,-1,-1,13071063.0,Right,"October 29, 2010","August 23, 1988",9 years
144,Kyle Lowry,lowryky01,183,88,1,-1,-1,-1,-1,31200000.0,Right,"November 1, 2006","March 25, 1986",16 years
145,Jordan Loyd,loydjo01,193,95,1,-1,-1,-1,-1,,Right,"October 29, 2018","July 27, 1993",1 year
146,Patrick McCaw,mccawpa01,201,82,-1,1,2,-1,-1,786211.0,Right,"October 25, 2016","October 25, 1995",5 years
147,Jodie Meeks,meeksjo01,193,95,-1,1,-1,-1,-1,3454500.0,Right,"November 3, 2009","August 21, 1987",10 years
148,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,8333333.0,Left,"November 14, 2005","March 18, 1987",16 years
149,Malcolm Miller,millema01,201,95,-1,-1,1,-1,-1,457418.0,Right,"December 20, 2017","March 6, 1993",3 years
150,Eric Moreland,moreler01,208,107,-1,-1,-1,1,-1,239035.0,Right,"November 26, 2014","December 24, 1991",4 years
151,Norman Powell,powelno01,190,97,-1,1,2,-1,-1,9367200.0,Right,"November 1, 2015","May 25, 1993",7 years
152,Malachi Richardson,richama01,198,92,-1,1,-1,-1,-1,1569360.0,Right,"October 26, 2016","January 5, 1996",3 years
153,Pascal Siakam,siakapa01,206,104,-1,-1,-1,1,-1,1544951.0,Right,"October 26, 2016","April 2, 1994",6 years
154,Jonas Valančiūnas,valanjo01,211,120,-1,-1,-1,-1,1,16539326.0,Right,"October 31, 2012","May 6, 1992",10 years
155,Fred VanVleet,vanvlfr01,185,89,1,2,-1,-1,-1,8653847.0,Right,"November 9, 2016","February 25, 1994",6 years
156,Delon Wright,wrighde01,196,83,1,2,-1,-1,-1,2536898.0,Right,"November 1, 2015","April 26, 1992",7 years
157,Marvin Bagley III,baglema01,211,106,-1,-1,-1,1,2,7305600.0,Left,"October 17, 2018","March 14, 1999",4 years
158,Harrison Barnes,barneha02,203,102,-1,-1,2,1,-1,24107258.0,Right,"October 31, 2012","May 30, 1992",10 years
159,Nemanja Bjelica,bjeline01,208,106,-1,-1,-1,1,2,6500000.0,Right,"October 28, 2015","May 9, 1988",7 years
160,Bogdan Bogdanović,bogdabo01,198,99,-1,1,-1,-1,-1,9000000.0,Right,"October 23, 2017","August 18, 1992",5 years
161,Alec Burks,burksal01,198,97,-1,1,2,-1,-1,11536515.0,Right,"December 27, 2011","July 20, 1991",11 years
162,Willie Cauley-Stein,caulewi01,213,108,-1,-1,-1,-1,1,4696875.0,Right,"October 28, 2015","August 18, 1993",7 years
163,Yogi Ferrell,ferreyo01,183,80,1,2,-1,-1,-1,3000000.0,Right,"November 9, 2016","May 9, 1993",5 years
164,De'Aaron Fox,foxde01,190,83,1,-1,-1,-1,-1,5470920.0,Left,"October 18, 2017","December 20, 1997",5 years
165,Harry Giles,gilesha01,211,108,-1,-1,-1,2,1,2207040.0,Right,"October 17, 2018","April 22, 1998",3 years
166,Buddy Hield,hieldbu01,193,99,-1,1,-1,-1,-1,3833760.0,Right,"October 26, 2016","December 17, 1992",6 years
167,Justin Jackson,jacksju01,203,99,-1,-1,1,2,-1,2807880.0,Right,"October 18, 2017","March 28, 1995",5 years
168,B.J. Johnson,johnsbj01,201,90,-1,-1,1,-1,-1,94742.0,Left,"March 3, 2019","December 21, 1995",3 years
169,Kosta Koufos,koufoko01,213,111,-1,-1,-1,-1,1,8739500.0,Right,"November 1, 2008","February 24, 1989",11 years
170,Frank Mason III,masonfr01,180,86,1,-1,-1,-1,-1,1378242.0,Right,"October 21, 2017","April 3, 1994",4 years
171,Ben McLemore,mclembe01,190,88,-1,1,2,-1,-1,5460000.0,Right,"October 30, 2013","February 11, 1993",9 years
172,Iman Shumpert,shumpim01,196,97,3,1,2,-1,-1,11011234.0,Right,"December 25, 2011","June 26, 1990",10 years
173,Troy Williams,willitr02,201,98,-1,-1,1,-1,-1,122741.0,Right,"October 29, 2016","December 30, 1994",3 years
174,Trevor Ariza,arizatr01,203,97,-1,2,1,-1,-1,15000000.0,Right,"November 3, 2004","June 30, 1985",18 years
175,Ron Baker,bakerro01,193,99,-1,1,-1,-1,-1,4544400.0,Right,"October 25, 2016","March 30, 1993",3 years
176,Bradley Beal,bealbr01,193,93,-1,1,-1,-1,-1,25434262.0,Right,"October 30, 2012","June 28, 1993",10 years
177,Troy Brown Jr.,browntr01,198,97,-1,-1,1,-1,-1,2749080.0,Right,"October 24, 2018","July 28, 1999",4 years
178,Thomas Bryant,bryanth01,208,112,-1,-1,-1,-1,1,1378242.0,Right,"December 23, 2017","July 31, 1997",5 years
179,Sam Dekker,dekkesa01,206,104,-1,-1,-1,1,-1,2760095.0,Right,"October 28, 2015","May 6, 1994",5 years
180,Jeff Green,greenje02,203,106,-1,-1,2,1,3,2393887.0,Right,"October 31, 2007","August 28, 1986",14 years
181,Dwight Howard,howardw01,208,120,-1,-1,-1,2,1,18919725.0,Right,"November 3, 2004","December 8, 1985",18 years
182,John Jenkins,jenkijo01,193,97,-1,1,-1,-1,-1,585810.0,Right,"November 11, 2012","March 6, 1991",6 years
183,Ian Mahinmi,mahinia01,211,118,-1,-1,-1,-1,1,15944154.0,Right,"October 30, 2007","November 5, 1986",12 years
184,Jordan McRae,mcraejo01,196,81,2,1,-1,-1,-1,17092.0,Right,"January 29, 2016","March 28, 1991",4 years
185,Kelly Oubre Jr.,oubreke01,201,92,-1,-1,1,-1,-1,3208630.0,Left,"October 30, 2015","December 9, 1995",7 years
186,Jabari Parker,parkeja01,203,111,-1,-1,-1,1,-1,20000000.0,Right,"October 29, 2014","March 15, 1995",8 years
187,Gary Payton II,paytoga02,190,86,1,2,3,-1,-1,85458.0,Left,"April 2, 2017","December 1, 1992",6 years
188,Otto Porter Jr.,porteot01,203,89,-1,-1,1,2,-1,26011913.0,Right,"December 6, 2013","June 3, 1993",9 years
189,Bobby Portis,portibo01,208,113,-1,-1,-1,1,2,2494346.0,Right,"November 3, 2015","February 10, 1995",7 years
190,Chasson Randle,randlch01,188,83,1,-1,-1,-1,-1,991072.0,Right,"January 14, 2017","February 5, 1993",4 years
191,Austin Rivers,riverau01,193,90,2,1,-1,-1,-1,12000000.0,Right,"October 31, 2012","August 1, 1992",10 years
192,Devin Robinson,robinde01,203,90,-1,-1,1,-1,-1,,Right,"April 11, 2018","March 7, 1995",2 years
193,Tomáš Satoranský,satorto01,201,95,2,1,3,-1,-1,3129187.0,Right,"October 27, 2016","October 30, 1991",6 years
194,John Wall,walljo01,190,95,1,-1,-1,-1,-1,19169800.0,Right,"October 28, 2010","September 6, 1990",10 years
195,Okaro White,whiteok01,203,92,-1,-1,-1,1,-1,264919.0,Right,"January 19, 2017","August 13, 1992",3 years
196,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,25534253.0,Right,"October 29, 2003","May 29, 1984",19 years
197,Clint Capela,capelca01,208,108,-1,-1,-1,-1,1,15293104.0,Right,"November 6, 2014","May 18, 1994",8 years
198,Michael Carter-Williams,cartemi01,196,86,1,2,-1,-1,-1,1200000.0,Right,"October 30, 2013","October 10, 1991",8 years
199,Chris Chiozza,chiozch01,180,79,1,-1,-1,-1,-1,137376.0,Right,"March 24, 2019","November 21, 1995",4 years
200,Marquese Chriss,chrisma01,206,108,-1,-1,-1,1,-1,3206160.0,Right,"October 26, 2016","July 2, 1997",6 years
201,Gary Clark,clarkga01,198,102,-1,-1,2,1,-1,596873.0,Right,"October 17, 2018","November 16, 1994",4 years
202,Vince Edwards,edwarvi01,203,102,-1,-1,1,-1,-1,,Right,"November 15, 2018","April 5, 1996",1 year
203,Kenneth Faried,farieke01,203,99,-1,-1,-1,1,2,13764045.0,Right,"December 28, 2011","November 19, 1989",8 years
204,Eric Gordon,gordoer01,190,97,-1,1,2,-1,-1,13500375.0,Right,"October 29, 2008","December 25, 1988",14 years
205,Gerald Green,greenge01,198,92,-1,1,2,-1,-1,2393887.0,Right,"February 3, 2006","January 26, 1986",12 years
206,James Harden,hardeja01,196,99,2,1,-1,-1,-1,30421854.0,Left,"October 28, 2009","August 26, 1989",13 years
207,Isaiah Hartenstein,harteis01,213,113,-1,-1,-1,2,1,838464.0,Left,"October 17, 2018","May 5, 1998",4 years
208,Nenê,hilarne01,211,113,-1,-1,-1,2,1,3651480.0,Right,"October 30, 2002","September 13, 1982",17 years
209,Danuel House Jr.,houseda01,198,99,-1,2,1,-1,-1,341830.0,Right,"November 11, 2016","June 7, 1993",6 years
210,Terrence Jones,joneste01,206,114,-1,-1,-1,1,-1,198580.0,Left,"November 10, 2012","January 9, 1992",6 years
211,Brandon Knight,knighbr03,188,82,1,2,-1,-1,-1,14631250.0,Right,"December 26, 2011","December 2, 1991",9 years
212,James Nunnally,nunnaja01,201,94,-1,-1,1,-1,-1,655632.0,Right,"January 16, 2014","July 14, 1990",3 years
213,Chris Paul,paulch01,183,79,1,-1,-1,-1,-1,35654150.0,Right,"November 1, 2005","May 6, 1985",17 years
214,Zhou Qi,qizh01,216,95,-1,-1,-1,1,2,506134.0,Right,"October 21, 2017","January 16, 1996",2 years
215,P.J. Tucker,tuckepj01,196,111,-1,3,1,2,-1,7969537.0,Right,"November 1, 2006","May 5, 1985",11 years
216,Jaylen Adams,adamsja01,183,102,1,-1,-1,-1,-1,236854.0,Right,"October 17, 2018","May 4, 1996",3 years
217,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,2516048.0,Left,"October 28, 2015","November 19, 1993",6 years
218,Kent Bazemore,bazemke01,193,88,-1,2,1,-1,-1,18089887.0,Left,"November 9, 2012","July 1, 1989",10 years
