gameId,home_avg_shot_quality,away_avg_shot_quality
201810160BOS,,
201810160GSW,,
201810170CHO,,
201810170DET,,
201810170HOU,,
201810170IND,,
201810170LAC,,
201810170NYK,,
201810170ORL,,
201810170PHO,,
201810170SAC,,
201810170SAS,,
201810170TOR,,
201810180PHI,,
201810180POR,,
201810180WAS,,
201810190BRK,,
201810190LAC,,
201810190MEM,,
201810190MIL,,
201810190MIN,,
201810190NOP,,
201810190ORL,,
201810190TOR,,
201810190UTA,,
201810200CHI,,
201810200DAL,,
201810200DEN,,
201810200IND,,
201810200LAL,,
201810200MIA,,
201810200NYK,,
201810200PHI,,
201810200POR,,
201810200WAS,,
201810210CLE,,
201810210DEN,,
201810210LAC,,
201810210OKC,,
201810220BOS,,
201810220DAL,,
201810220GSW,,
201810220LAL,,
201810220MIL,,
201810220MIN,,
201810220POR,,
201810220TOR,,
201810220UTA,,
201810230DEN,,
201810230DET,,
201810230NOP,,
201810240ATL,,
201810240CHI,,
201810240CLE,,
201810240GSW,,
201810240HOU,,
201810240MIA,,
201810240MIL,,
201810240PHO,,
201810240SAC,,
201810240SAS,,
201810240TOR,,
201810250DET,,
201810250LAL,,
201810250OKC,,
201810250ORL,,
201810260CHO,,
201810260HOU,,
201810260MIN,,
201810260NOP,,
201810260NYK,64.33027640740741,69.11172200000001
201810260SAC,,
201810260TOR,,
201810270ATL,68.90545711111112,69.652187
201810270CLE,63.68007381481482,67.10183118518519
201810270DET,65.66176625925925,70.45531592592593
201810270MEM,,
201810270MIA,,
201810270MIL,69.87491637037037,68.61988611111113
201810270NOP,,
201810270PHI,71.73533166666667,70.23600111111112
201810270SAS,76.96237585185183,79.71414681481481
201810280BRK,63.90048092592595,69.52253203703705
201810280DAL,64.88960977777778,70.43410833333334
201810280LAC,73.78858381481481,71.5186532962963
201810280OKC,69.53518437037037,65.84708748148148
201810290CHI,64.15691496296297,69.1847532962963
201810290DEN,74.38323177777777,77.25712629629629
201810290IND,72.065529,74.50456796296297
201810290MIA,71.94583229629632,77.93997503703703
201810290MIL,71.10992007407405,71.73555862962965
201810290MIN,74.24294507407407,76.13153203703703
201810290NYK,69.22814003703702,68.0124982222222
201810290PHI,71.3994108148148,70.20679148148147
201810290SAS,65.45463759259258,75.3111654074074
201810300BOS,68.73913374074075,70.32222285185185
201810300CHO,73.08428581481482,70.09958992592593
201810300CLE,71.17790388888888,70.54223511111111
201810300HOU,67.96322185185184,69.34713907407406
201810300MEM,73.12133011111112,75.01691562962964
201810300OKC,68.06544881481481,72.84767685185186
201810300ORL,72.10844918518521,77.21869155555554
201810300TOR,70.72254333333333,76.32914966666667
201810310BRK,69.27612559259259,67.59468248148148
201810310CHI,66.881099,75.53732392592592
201810310GSW,72.1915852962963,76.41301477777778
201810310LAL,66.64884174074072,69.78537514814816
201810310MIN,65.022273,72.01113825925927
201810310NYK,62.07547974074074,62.488215333333336
201810310PHO,66.96690799999998,65.55137377777778
201811010ATL,69.6865314814815,72.8978965185185
201811010BOS,73.8510837777778,76.8585272962963
201811010CHO,67.44143814814817,72.87900966666666
201811010CLE,69.434471,76.3440862962963
201811010PHI,66.87611411111112,74.71930637037039
201811010POR,71.60193422222223,73.3475667037037
201811020BRK,68.63327881481482,75.5590221851852
201811020CHI,61.920831,60.11437107407407
201811020DAL,67.56325285185184,67.78407944444446
201811020GSW,76.93670007407408,72.16040214814814
201811020ORL,64.34260133333335,74.2806617777778
201811020PHO,73.71797051851851,72.54023307407408
201811020UTA,65.40369674074074,62.731230407407416
201811020WAS,69.52862900000001,75.4451911111111
201811030ATL,71.85948266666666,70.01038314814814
201811030CHI,65.66327503703704,73.57329948148148
201811030CHO,63.189153814814816,62.64650562962962
201811030DEN,68.59555092592593,69.04159948148148
201811030IND,66.84210451851851,67.20779696296296
201811030PHI,67.46329029629631,71.44068818518518
201811030POR,75.72596718518517,70.4610904074074
201811030SAS,74.71185277777778,72.26199585185185
201811040BRK,68.14533248148147,67.80072022222222
201811040LAL,72.21115818518517,72.01420892592593
201811040MIL,71.25592914814816,71.61946751851852
201811040PHO,63.20224055555557,62.32223670370371
201811040POR,78.25176151851852,72.0694924074074
201811040SAS,66.14546040740743,65.70893959259259
201811040WAS,66.12823059259259,64.99525214814815
201811050DEN,66.08647822222221,65.32739177777776
201811050DET,69.71335592592594,69.07362107407405
201811050GSW,62.97277722222223,58.25922714814815
201811050IND,63.92182822222221,70.43171962962963
201811050LAC,77.46471444444445,71.21812629629629
201811050NYK,68.96136162962964,67.92213548148149
201811050OKC,69.05586281481482,68.99808537037038
201811050ORL,61.96039755555556,64.98809362962963
201811050UTA,73.9599244074074,71.25055737037037
201811060CHO,69.73753655555555,70.89990403703703
201811060DAL,66.846869,68.1006504074074
201811060PHO,62.831565555555564,74.71148496296296
201811060POR,74.168155,75.25808392592592
201811070ATL,67.91702555555557,67.41534822222222
201811070CLE,68.13782811111112,71.63967803703704
201811070IND,63.139400185185174,69.25566566666666
201811070LAL,74.62832892592593,68.33297966666666
201811070MEM,67.9532078888889,70.07140011111112
201811070MIA,62.23162270370369,60.8222448148148
201811070NOP,70.42217677777778,70.98639581481481
201811070ORL,67.74782125925925,68.44308018518518
201811070SAC,73.00613044444444,71.49632781481482
201811070UTA,66.7153407037037,64.0067891111111
201811080GSW,74.4239027037037,72.21769303703704
201811080OKC,63.61032414814814,68.18254685185185
201811080PHO,66.48321448148148,65.0941137037037
201811080POR,64.87141759259259,68.4368301111111
201811090ATL,71.39421103703702,67.304715
201811090DEN,65.79813633333332,71.76525722222222
201811090MIA,64.5855672962963,63.20560448148149
201811090ORL,66.2517772962963,66.36235807407407
201811090PHI,70.69563829629631,70.85212559259257
201811090SAC,71.0829625925926,67.61398892592592
201811090UTA,70.76388711111112,65.8843951111111
201811100CHI,63.188471629629625,65.925787
201811100DAL,68.59087892592592,69.09123781481482
201811100GSW,66.78825662962963,71.77844955555554
201811100LAC,77.2053188148148,69.87526425925925
201811100MEM,64.08148307407407,68.6539078148148
201811100MIA,64.8578561851852,62.823212111111104
201811100NOP,67.38431825925926,62.38399192592592
201811100SAC,74.96978440740743,73.24690488888889
201811100SAS,65.70867251851851,64.86333307407406
201811100TOR,66.28320137037039,69.50683929629629
201811110DEN,78.34612096296296,69.50779033333333
201811110DET,73.13647603703704,70.64887655555556
201811110HOU,62.93167918518519,64.66639122222225
201811110LAL,70.27330574074072,71.56844662962962
201811110NYK,66.24956481481482,59.88948888888888
201811110POR,70.69742370370372,67.61206599999998
201811120CHI,65.41558392592593,65.67183137037037
201811120LAC,71.23377822222224,57.64825974074074
201811120MEM,63.587500407407425,67.82427407407407
201811120MIA,64.97376018518518,70.58571151851852
201811120MIN,64.034546,64.71760207407405
201811120OKC,68.97575507407407,62.40664848148147
201811120SAC,63.41576714814814,63.14398529629629
201811120TOR,66.55456285185184,68.78807403703703
201811120WAS,69.02880677777779,62.575391740740734
201811130CLE,70.88895448148148,74.84605025925927
201811130DEN,67.47722444444443,58.17536185185186
201811130GSW,70.27237703703705,71.66571877777776
201811140BOS,66.84334992592593,67.28589588888887
201811140BRK,64.19188003703705,71.17747214814815
201811140DAL,65.06664437037038,67.95679862962963
201811140LAL,69.37808703703706,72.71145462962963
201811140MIL,64.75071555555556,60.56479511111111
201811140MIN,66.34146685185185,70.92901974074073
201811140OKC,69.97414044444447,71.23904814814816
201811140ORL,64.24484396296297,72.945396
201811140PHO,63.795201,61.673836925925926
201811140TOR,70.74130385185182,68.15938648148148
201811140WAS,64.02075896296296,64.46907196296296
201811150DEN,71.29847703703703,69.92264018518517
201811150HOU,69.734544,57.31138951851851
201811150LAC,65.36711399999999,62.56255407407407
201811160BOS,71.78042444444444,70.70222355555555
201811160IND,63.23792477777778,71.25567274074074
201811160MEM,70.31407211111112,69.20473588888888
201811160MIL,66.68511329629631,70.4739901111111
201811160MIN,70.16232340740741,69.70988025925928
201811160NOP,70.37572696296299,74.26039211111112
201811160PHI,64.87109722222222,66.4642831111111
