gameId,homeAbbr,homeDistances,homeResults,awayAbbr,awayDistances,awayResults
201711140BRK,BOS,"['9', '24', '11', '24', '3', '11', '15', '25', '22', '16', '24', '13', '25', '23', '3', '5', '1', '24', '25', '8', '22', '2', '0', '1', '2', '25', '17', '11', '24', '4', '16', '1', '18', '17', '1', '19', '24', '15', '0', '1', '23', '1', '0', '30', '1', '15', '6', '0', '24', '1', '22', '0', '1', '3', '2', '1', '17', '21', '5', '24', '25', '8', '25', '1', '22', '22', '12', '25', '16', '8', '6', '15', '22', '20', '0', '25', '24', '22', '24', '7', '21', '1', '25', '1', '8', '0']","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",BRK,"['2', '26', '4', '7', '4', '21', '25', '25', '2', '16', '9', '3', '15', '15', '0', '24', '7', '0', '0', '22', '6', '26', '24', '25', '2', '3', '25', '23', '22', '6', '25', '0', '27', '1', '24', '4', '25', '15', '12', '12', '25', '24', '5', '5', '2', '6', '12', '2', '24', '5', '3', '26', '23', '1', '0', '6', '2', '1', '23', '14', '24', '0', '22', '2', '8', '23', '25', '25', '1', '0', '25', '11', '24', '22', '1', '1', '6', '0', '25', '24', '23', '1', '24', '5', '25', '30', '24', '22']","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]"
201711140DAL,SAS,"['20', '22', '9', '25', '0', '22', '0', '18', '8', '11', '20', '18', '13', '23', '2', '25', '10', '15', '23', '19', '2', '19', '25', '22', '11', '17', '25', '23', '25', '1', '9', '26', '12', '2', '6', '25', '0', '12', '25', '25', '3', '9', '0', '18', '25', '26', '2', '25', '4', '23', '22', '7', '20', '13', '5', '7', '24', '0', '10', '2', '6', '15', '24', '24', '9', '20', '24', '0', '6', '0', '23', '18', '13', '0', '14', '24', '16', '24', '0']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",DAL,"['25', '19', '16', '25', '19', '0', '23', '2', '18', '24', '4', '10', '17', '12', '2', '22', '24', '27', '1', '19', '22', '1', '24', '13', '22', '14', '9', '25', '23', '16', '24', '12', '24', '8', '24', '13', '0', '25', '6', '2', '1', '13', '25', '19', '12', '26', '3', '1', '1', '25', '2', '13', '24', '17', '25', '24', '25', '1', '26', '4', '24', '22', '25', '25', '1', '25', '5', '25', '9', '25', '11', '1', '1', '17', '24', '0', '2', '1', '1', '27', '30']","[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]"
201711140HOU,TOR,"['23', '14', '3', '2', '1', '19', '1', '4', '1', '1', '24', '16', '20', '23', '1', '27', '24', '26', '25', '20', '20', '24', '25', '25', '1', '3', '2', '3', '25', '23', '1', '2', '22', '1', '5', '24', '23', '0', '9', '1', '10', '9', '8', '23', '1', '0', '25', '1', '0', '25', '25', '1', '1', '4', '26', '25', '27', '26', '2', '23', '27', '4', '4', '1', '4', '15', '23', '3', '0', '27', '28', '6', '0', '9', '24', '1', '23', '0']","[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",HOU,"['23', '25', '0', '0', '0', '24', '1', '26', '7', '3', '1', '12', '25', '1', '26', '2', '25', '0', '1', '0', '23', '25', '25', '0', '1', '1', '1', '3', '25', '25', '26', '26', '23', '25', '23', '1', '0', '21', '25', '23', '16', '26', '1', '25', '4', '28', '23', '1', '26', '24', '0', '0', '24', '25', '1', '1', '1', '1', '23', '5', '23', '23', '12', '25', '1', '2', '24', '5', '30', '22', '25', '25', '24', '24', '1', '1', '25', '1']","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
201711150ATL,SAC,"['2', '18', '20', '25', '23', '23', '2', '19', '23', '1', '24', '16', '4', '25', '9', '10', '25', '16', '19', '23', '1', '22', '1', '0', '22', '24', '1', '1', '25', '1', '17', '1', '21', '2', '2', '8', '2', '17', '3', '15', '1', '1', '0', '25', '25', '22', '1', '3', '1', '10', '2', '25', '7', '15', '1', '22', '25', '10', '2', '21', '26', '23', '25', '19', '1', '26', '21', '24', '3', '2', '24', '24', '2', '12', '22', 'from', '11', '23', '19', '2', '11', '17', '19', '18', '25', 'from', '1', '0']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",ATL,"['25', '1', '2', '0', '23', '4', '1', '22', '24', '1', '2', '22', '25', '2', '6', '26', '25', '25', '22', '1', '27', '23', '2', '26', '16', '0', '1', '19', '25', '12', '23', '2', '2', '6', '24', '2', '22', '1', '17', '19', '25', '10', '24', '3', '22', '1', '25', '1', '23', '19', '14', '1', '24', '24', '3', '24', '12', '2', '21', '26', '1', '0', '24', '22', '4', '25', '25', '24', '0', '23', '24', '20', '2', '13', '24', '10', '3', '0', '1']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
201711150CHO,CLE,"['2', '25', '1', '25', '2', '0', '3', '2', '1', '25', '13', '22', '26', '3', '0', '21', '25', '1', '26', '1', '28', '25', '25', '0', '8', '25', '1', '1', '25', '1', '25', '0', '6', '10', '9', '0', '9', '25', '25', '22', '1', '22', '0', '21', '6', '12', '2', '24', '26', '26', '2', '1', '0', '1', '23', '25', '20', '26', '26', '11', '17', '24', '5', '25', '2', '25', '0', '27', '28', '25', '19', '27', '26', '2', '25', '12', '25', '15', '1', '2', '16', '1', '11', '22', '0', '26', '1', '2', '28', '1', '2', '2', '25', '12', '0', '12']","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",CHO,"['1', '5', '1', '29', '26', '1', '3', '26', '0', '6', '1', '25', '3', '0', '1', '29', '2', '27', '17', '12', '24', '20', '10', '9', '21', '2', '9', '11', '14', '25', '25', '23', '1', '1', '22', '15', '5', '14', '1', '3', '22', '2', '0', '9', '25', '1', '3', '0', '19', '25', '25', '25', '2', '25', '23', '8', '20', '25', '7', '20', '26', '6', '24', '8', '1', '0', '10', '10', '3', '0', '2', '1', '27', '1', '11', '25', '1', '2', '3', '1', '20', '26', '0', '25', '0']","[1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]"
201711150LAL,PHI,"['9', '14', '23', '23', '25', '25', '1', '25', '1', '14', '1', '1', '21', '0', '25', '2', '23', '1', '25', '25', '22', '0', '2', '2', '18', '3', '18', '9', '24', '24', '24', '2', '25', '25', '22', '11', '26', '15', '25', '0', '10', '25', '1', '30', '8', '13', '1', '1', '20', '8', '0', '12', '0', '9', '16', '1', '24', '21', '0', '25', '25', '3', '4', '1', '23', '23', '22', '25', '0', '25', '19', '24', '1', '25', '2', '12', '0', '24', '2', '9', '3', '25', '1', '1', '25', '1']","[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",LAL,"['24', '1', '5', '15', '22', '24', '0', '11', '1', '25', '5', '25', '6', '1', '27', '3', '0', '25', '2', '11', '0', '0', '19', '20', '15', '7', '0', '25', '1', '26', '0', '22', '1', '4', '11', '10', '25', '1', '25', '2', '2', '1', '1', '4', '1', '10', '0', '1', '0', '8', '26', '9', '2', '11', '4', '0', '22', '9', '1', '5', '18', '11', '2', '3', '27', '15', '26', '25', '25', '19', '8', '0', '11', '25', '0', '17', '1', '8', '0', '0', '0', '4', '3', '2', '16', '0', '2', '2', '0', '25', '3', '1', '1', '25', '4', '5', '1', '3', '22', '4', '19', '4', '26', '26', '0', '25', '0', '25']","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
201711150MEM,IND,"['20', '5', '26', '0', '25', '17', '1', '20', '25', '25', '0', '16', '25', '1', '1', '26', '25', '22', '3', '25', '1', '13', '20', '25', '9', '10', '24', '18', '0', '2', '1', '2', '25', '1', '19', '18', '11', '20', '1', '22', '25', '0', '1', '26', '28', '21', '18', '20', '0', '1', '26', '22', '25', '15', '23', '23', '21', '3', '0', '8', '24', '1', '1', '25', '16', '8', '1', '2', '1', '21', '19', '0', '0', '21', '4', '1', '17', '10', '18', '0', '23', '25', '1', '15', '26']","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",MEM,"['21', '1', '10', '14', '26', '1', '25', '0', '25', '1', '25', '5', '26', '6', '1', '1', '25', '1', '1', '9', '1', '22', '1', '0', '23', '25', '22', '1', '22', '0', '13', '1', '1', '25', '9', '24', '0', '0', '1', '24', '0', '0', '25', '25', '9', '1', '26', '2', '18', '1', '0', '0', '0', '25', '0', '25', '15', '23', '25', '0', '11', '0', '0', '15', '0', '23', '1', '0', '1', '25', '25', '23', '25', '24', '1', '27', '1', '23', '25', '25', '10', '1', '0', '25', '10', '28']","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
201711150MIA,WAS,"['24', '10', '8', '4', 'from', '25', '20', '25', '11', '23', '25', '1', '7', '7', '1', 'from', '11', '18', '25', '1', '2', 'from', '24', 'from', 'from', '2', '4', '2', '8', '20', '2', '4', '1', '0', '0', '1', '1', '10', 'from', 'from', '1', '15', '18', '24', '20', '1', '5', '7', 'from', '13', '10', '1', '25', '22', '1', 'from', '2', '26', 'from', 'from', 'from', '18', '26', '13', '1', '1', '1', '1', '20', '13', '23', '6', '30', 'from', '26', '25', '4', '1']","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",MIA,"['11', '4', '1', '15', '7', '10', '12', '25', '21', '1', '0', '4', '23', '1', '0', '25', '18', '22', '24', '16', '25', '8', '25', '19', '4', '24', '22', '25', '2', '0', '2', '1', '24', '25', '13', '1', '1', '18', '25', '25', '3', '11', '24', '21', '3', '23', '26', '4', '25', '1', '1', '25', '19', '25', '25', '23', '3', '23', '19', '13', '17', '5', '14', '25', '25', '21', '5', '23', '4', '22', '1', '25', '1', '21', '20', '0', '22', '25']","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]"
201711150MIL,DET,"['1', '22', '25', '4', '2', '26', '12', '3', '22', '9', '3', '28', '22', '26', '23', '15', '0', '16', '28', '25', '2', '6', '7', '3', '27', '27', '7', '1', '1', '23', '5', '5', '11', '22', '0', '23', '1', '15', '2', '27', '28', '27', '1', '1', '14', '1', '23', '25', '3', '25', '1', '23', '1', '7', '2', '27', '28', '2', '20', '2', '1', '3', '19', '27', '26', '26', '24', '26', '25', '14', '17', '27', '22', '22', '2', '5', '26', '27', '20', '20', '9', '22', '0', '23', '3']","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",MIL,"['16', '26', '20', '3', '11', '2', '26', '3', '4', '0', '0', '12', '26', '26', '22', '26', '26', '23', '1', '18', '15', '8', '9', '8', '2', '27', '0', '27', '0', '3', '2', '2', '15', '26', '27', '0', '14', '1', '3', '13', '0', '8', '23', '15', '26', '16', '15', '23', '9', '2', '0', '24', '17', '11', '0', '12', '1', '20', '0', '27', '15', '5', '27', '26', '26', '0', '17', '16', '9', '26', '0', '1', '1', '5', '27', '7', '12', '14']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]"
201711150MIN,SAS,"['20', '15', '1', '6', '16', '12', '6', '24', '1', '7', '2', '25', '0', '22', '1', '11', '12', '15', '23', '25', '19', '24', '9', '10', '21', '15', '8', '12', '3', '0', '1', '24', '1', '16', '25', '13', '10', '23', '2', '7', '22', '9', '11', '22', '1', '20', '14', '16', '24', '0', '6', '21', '23', '4', '1', '25', '26', '13', '6', '7', '0', '25', '6', '19', '12', '1', '24', '25', '5', '12', '23', '7', '16', '24', '26', '26', '1', '25']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",MIN,"['22', '16', '11', '0', '0', '17', '20', '16', '1', '17', '12', '3', '5', '10', '25', '0', '0', '7', '25', '12', '17', '3', '0', '1', '1', '25', '9', '0', '9', '14', '18', '0', '22', '2', '25', '0', '15', '17', '1', '0', '1', '21', '27', '26', '2', '1', '25', '15', '20', '19', '13', '1', '6', '2', '10', '24', '20', '0', '10', '7', '20', '11', '20', '16', '3', '0', '5', '0', '22', '8', '25', '24', '9', '2', '2', '22', '2', '5', '1', '0', '22', '24', '17', '20', '0', '25', '23']","[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]"
201711150NOP,TOR,"['2', '25', '25', '10', '23', '0', '24', '26', '26', '7', '12', '6', '26', '12', '24', '0', '25', '25', '0', '24', '24', '1', '23', '6', '2', '1', '23', '1', '23', '14', '24', '17', '1', '24', '25', '25', '4', '25', '18', '19', '23', '25', '11', '25', '21', '1', '2', '23', '1', '25', '12', '10', '8', '24', '1', '25', '28', '1', '0', '0', '27', '24', '0', '2', '23', '2', '15', '26', '1', '0', '23', '9', '17', '26', '22', '2']","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",NOP,"['25', '8', '22', '2', '0', '2', '1', '0', '0', '1', '0', '1', '2', '1', '0', '2', '23', '0', '16', '6', '25', '21', '0', '21', '22', '18', '3', '11', '0', '25', '24', '2', '1', '6', '7', '16', '0', '0', '25', '2', '1', '22', '25', '25', '24', '5', '6', '7', '8', '2', '0', '25', '26', '2', '0', '25', '23', '14', '26', '26', '25', '24', '10', '1', '22', '2', '4', '1', '7', '19', '20', '23', '10', '2', '2', '24', '4', '1', '25', '2', '26', '2', '2', '24', '17', '24', '7', '2', '25', '24', '21']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1]"
201711150NYK,UTA,"['1', '25', '26', '0', '0', '15', '24', '14', '25', '22', '25', '25', '18', '1', '12', '18', '19', '25', '25', '2', '1', '6', '23', '25', '19', '18', '26', '5', '3', '0', '3', '2', '23', '25', '25', '0', '26', '22', '10', '24', '15', '2', '3', '0', '26', '22', '25', '25', '24', '4', '5', '18', '26', '1', '27', '26', '18', '24', '13', '19', '30', '22', '18', '6', '1', '3', '26', '1', '17', '3', '25', '20', '7', '14', '25', '23', '13', '25', '26']","[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",NYK,"['18', '9', '11', '1', '14', '23', '8', '16', '7', '8', '1', '3', '25', '1', '2', '25', '6', '5', '2', '25', '22', '10', '11', '22', '19', '3', '21', '22', '12', '15', '13', '18', '26', '7', '25', '1', '1', '7', '15', '1', '2', '22', '20', '17', '24', '23', '0', '16', '8', '0', '25', '17', '20', '1', '9', '26', '25', '11', '8', '0', '8', '2', '27', '17', '21', '1', '25', '2', '22', '25', '2', '2', '0', '8', '1', '29', '27', '26', '2', '26', '1']","[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
201711150OKC,CHI,"['22', '18', '6', '24', '8', '5', '24', '14', '1', '1', '13', '10', '9', '2', '6', '14', '5', '24', '26', '18', '6', '24', '4', '6', '0', '14', '25', '23', '13', '27', '25', '1', '0', '19', '2', '4', '13', '24', '22', '23', '18', '0', '1', '6', '0', '24', '17', '24', '24', '22', '17', '14', '24', '22', '13', '25', '24', '24', '16', '1', '23', '18', '9', '10', '13', '24', '25', '23', '0', '0', '23', '1', '23', '24', '0']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",OKC,"['13', '0', '1', '16', '16', '15', '25', '5', '14', '0', '13', '0', '25', '3', '0', '0', '0', '22', '5', '0', '0', '2', '13', '16', '24', '24', '0', '24', '24', '0', '0', '13', '0', '0', '18', '23', '0', '25', '24', '1', '22', '11', '14', '24', '11', '0', '25', '12', '1', '12', '17', '25', '26', '24', '25', '25', '23', '24', '25', '22', '18', '23', '25', '25', '25', '15', '23', '23', '18', '1', '25']","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
