gameId,homeAbbr,homeDistances,homeResults,awayAbbr,awayDistances,awayResults
201811230TOR,WAS,"['17', 'from', '25', '1', '6', 'from', 'from', '26', 'from', '10', '25', 'from', 'from', '1', 'from', '1', '25', '21', '2', 'from', '25', 'from', '2', '24', 'from', 'from', '26', '6', 'from', 'from', '25', '6', '25', 'from', '26', 'from', '26', '23', '6', 'from', '26', '25', '25', '2', '1', '26', '21', '1', 'from', '15', '26', 'from', 'from', '24', 'from', '25', '26', 'from', '26', '20', 'from', 'from', '3', 'from', 'from', '5', '3', '1', '27', '25', '16', '27', '18', '1', '1', '1', '3', '2', '26', '2', '3', '0', '28', '13', '1', '24', '3', '23', '26', '8', '13', 'from', '1', '24', '23', '26', '10', '10', '27', '27']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",TOR,"['10', '19', '1', '23', '1', '20', '26', '26', '11', '28', '2', '5', '23', '19', '26', '28', '26', '1', '23', '1', '8', '35', '26', '29', '24', '27', '3', '1', '26', '24', '3', '1', '23', '26', '26', '1', '14', '8', '10', '28', '3', '7', '26', '10', '1', '2', '28', '28', '1', '9', '23', '8', '2', '1', '20', '1', '24', '23', '0', '13', '13', '23', '4', '25', '1', '23', '5', '14', '4', '12', '2', '3', '2', '23', '8', '3', '26', '13', '27', '25', '30', '2', '7', '4', '12', '5', '26', '27', '5', '26', '3', '25', '26']","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
201811240CLE,HOU,"['10', 'from', '11', '2', '1', '28', '26', '6', '27', '26', '1', '24', '1', '26', '24', '8', '28', '26', '2', 'from', '25', '27', '2', '26', '2', '25', '26', '2', '2', 'from', '25', '1', '25', 'from', '26', '2', '23', '1', '25', '25', 'from', '23', '26', '27', '0', 'from', '5', '1', '26', '26', '0', '1', '6', '1', '1', '1', '23', '5', '26', '31', '26', '1', '1', '20', '2', '30', '25', '25', '0', '28', '10', '27', '1', '27']","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",CLE,"['10', '0', '11', '1', '6', '17', '8', '0', '25', '7', '25', '16', '22', '1', '2', '0', '16', '1', '23', '4', '21', '25', '1', '1', '0', '23', '26', '1', '3', '25', '26', '25', '2', '25', '3', '1', '6', '1', '23', '1', '28', '25', '3', '20', '7', '7', '1', '4', '26', '25', '1', '7', '2', '22', '27', '3', '1', '2', '23', '19', '2', '20', '27', '3', '2', '3', '1', '21', '24', '1', '5', '2', '16', '7', '24', '26', '2', '7', '1', '1', '1', '22', '2', '17', '20', '12', '25', '25', '3', '21']","[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
201811240DAL,BOS,"['1', '13', '26', '21', '23', '20', '21', '25', '6', '12', '2', '12', '18', '1', '23', '23', '24', '26', '17', '26', '6', '10', '25', '25', '25', '6', '25', '29', '27', '11', '20', '1', '2', '25', '21', '25', '9', '19', '26', '1', '16', '1', '25', '14', '15', '10', '1', '25', '1', '4', '20', '2', '1', '12', '2', '1', '19', '16', '2', '25', '25', '7', '1', '1', '5', '2', '17', '26', '3', '26', '13', '21', '12', '25', '15', '25', '2', '3', '1', '1', '8', '3', '6', '25', '25', '25']","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",DAL,"['25', '25', '20', '3', '20', '25', '3', '23', '1', '5', '6', '1', '27', '26', '24', '1', '24', '15', '7', '23', '28', '27', '1', '11', '11', '1', '25', '25', '25', '25', '24', '11', '15', '25', '12', '4', '26', '25', '25', '25', '1', '25', '2', '26', '4', '10', '2', '1', '2', '12', '27', '1', '23', '22', '2', '23', '25', '25', '1', '25', '18', '1', '1', '14', '3', '6', '23', '26', '22', '27', '25', '0', '1', '1', '14', '27', '25', '23', '23', '1', '26', '1', '1', '1', '26', '13']","[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]"
201811240GSW,SAC,"['12', '19', '25', '11', '4', '12', '5', '27', '2', '27', '22', '25', '21', 'from', '1', '22', '4', 'from', '2', 'from', '26', '26', '5', 'from', 'from', 'from', 'from', '27', 'from', '25', 'from', '9', '23', 'from', '26', 'from', '12', '27', 'from', '22', '16', '26', '28', '18', 'from', '22', '25', '2', '26', '13', '27', '8', '19', '4', '5', '1', '2', '8', '14', '14', 'from', '8', 'from', '18', '13', '26', '27', '5', '29', '9', '9', '8', '2', '8', '26', '18', '26', '9', '27', '13', '2', 'from', '6', '2', '2', '29', '3', '19', 'from', '2', '26', '5', '3', '25', '5', '8', 'from']","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",GSW,"['18', '21', '4', '7', '21', '4', '17', '1', '26', '3', '9', '26', '27', '27', '16', '2', '13', '13', '29', '18', '2', '17', '26', '20', '27', '14', '26', '14', '18', '12', '2', '28', '23', '23', '27', '13', '17', '26', '2', '2', '3', '16', '1', '27', '23', '23', '22', '27', '25', '26', '25', '1', '1', '23', '1', '25', '28', '19', '23', '26', '27', '26', '1', '1', '22', '3', '21', '27', '26', '16', '2', '20', '27', '16', '27', '13', '25', '12', '8', '17', '27', '23', '22', '14', '32', '14', '6', '1']","[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
201811240MIL,SAS,"['14', '14', '3', '10', '1', '14', '27', '18', '20', '12', '15', '8', '26', '29', '16', '27', '5', '18', '27', '28', '23', '5', '18', '1', '11', '15', '27', '1', '1', '14', '13', '21', '23', '26', '2', '9', '0', '12', '1', '15', '23', '12', '28', '27', '14', '4', '19', '13', '8', '1', '20', '20', '17', '11', '17', '2', '16', '11', '3', '23', '14', '1', '23', '20', '15', '1', '1', '24', '28', '11', '6', '17', '0', '11', '28', '27', '12', '6', '5', '17', '6', '16', '1', '17', '16', '29', '14', '5', '19', '27', '15', '1']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",MIL,"['27', '2', '2', '19', '1', '23', '1', '1', '12', '0', '1', '23', '1', '27', '11', '27', '23', '20', '14', '2', '1', '23', '0', '23', '5', '0', '26', '1', '28', '27', '1', '27', '2', '23', '11', '27', '24', '1', '23', '27', '26', '23', '28', '26', '8', '26', '28', '26', '2', '2', '17', '3', '2', '1', '27', '1', '1', '1', '3', '25', '2', '1', '24', '2', '25', '2', '27', '23', '26', '3', '26', '23', '23', '28', '23', '26', '2', '25', '5', '1', '1', '2', '26', '0', '1', '28']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]"
201811240MIN,CHI,"['26', '2', 'from', '25', '19', '23', '2', '13', '22', '2', '20', 'from', '26', 'from', '23', '1', '22', '23', '10', '1', '27', '7', '25', '25', '6', '11', '25', '5', '22', '2', '5', 'from', '4', 'from', '23', '2', '11', '23', '2', '14', '3', 'from', 'from', '2', '26', '22', '24', '21', '0', '25', '21', '13', '17', '23', '25', '24', '23', '23', '1', '24', '14', '1', '10', '14', '10', '2', '2', '3', 'from', '25', '25', '25', 'from', '18', '2', '2', '0', '4', '25', '26', '24']","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",MIN,"['17', '3', '1', '26', '6', '4', '26', '4', '1', '22', '11', '25', '12', '7', '24', '5', '1', '23', '8', '23', '1', '27', '26', '26', '3', '14', '25', '17', '18', '26', '1', '1', '24', '1', '22', '1', '1', '1', '5', '0', '17', '22', '21', '23', '13', '26', '24', '9', '25', '28', '24', '15', '2', '12', '11', '23', '2', '25', '25', '2', '4', '3', '1', '3', '25', '8', '2', '16', '22', '25', '3', '25', '15', '2', '25', '2', '3', '2', '24', '19', '13', '1', '16', '3', '25', '20', '2', '4', '22', '8', '6', '18', '25', '20', '7', '27', '25', '25', '2', '26', '25', '2', '3']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1]"
201811240OKC,DEN,"['20', '6', '26', '18', '11', '2', '1', '25', '23', '26', '12', '1', '2', '17', '4', '25', '7', '23', '1', '23', '26', '25', '1', '1', '1', '0', '1', '2', '26', '26', '25', '20', '1', '1', '25', '2', '3', '1', '25', '2', '2', '25', '10', '4', '2', '27', '1', '2', '19', '32', '25', '14', '1', '24', '2', '9', '26', '1', '2', '26', '25', '1', '28', '1', '1', '25', '10', '1', '14', '24', '25', '12', '23', '2', '1', '11', '16', '1', '25', '1', '1', '29', '5', '25', '1', '16', '6', '1', '12', '13', '7', '12', '1', '1', '1']","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",OKC,"['10', '18', '23', '4', '23', '12', '1', '24', '1', '25', '1', '15', '25', '23', '25', '2', '27', '23', '14', '25', '24', '25', '23', '1', '8', '19', '15', '12', '2', '2', '8', '3', '25', '1', '2', '1', '0', '2', '0', '23', '2', '24', '2', '1', '25', '18', '25', '25', '23', '1', '12', '2', '1', '2', '3', '9', '1', '1', '1', '1', '1', '10', '23', '25', '15', '1', '1', '24', '8', '23', '1', '2', '2', '26', '25', '26', '1', '26', '26', '1', '3', '1', '26', '17', '1', '1', '8', '25', '1', '25', '1', '26', '1', '23', '23', '25', '1', '23', '2', '2', '26', '25', '1']","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
201811240WAS,NOP,"['14', '1', '20', '21', '25', '4', '2', '13', '2', '10', '2', '3', '11', '23', '1', '13', '26', '0', '25', '19', '11', '12', '18', '27', '9', '26', '17', '1', '26', '20', '2', '25', '19', '18', '26', '26', '27', '1', '1', '23', '26', '6', '1', '8', '25', '1', '4', '13', '26', '16', '27', '27', '3', '25', '23', '28', '2', '2', '26', '6', '3', '7', '1', '3', '1', '13', '8', '19', '11', '10', '27', '16', '28', '6', '17', '27', '26', '8', '3', '2', '10', '27', '11', '25', '3', '26', '2', '26', '26', '25']","[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",WAS,"['26', '2', '18', '21', '27', '6', '27', '0', '12', '9', '2', '1', '26', '12', '1', '1', '1', '23', '4', '2', '26', '3', '16', '19', '10', '11', '23', '26', '27', '25', '2', '3', '27', '1', '18', '14', '26', '26', '2', '27', '26', '2', '1', '25', '2', '25', '27', '12', '27', '13', '10', '18', '2', '1', '2', '18', '25', '0', '3', '2', '18', '24', '1', '23', '1', '26', '17', '0', '1', '1', '26', '8', '7', '26', '10', '1', '1', '25', '25', '26', '1', '1', '1', '24', '6', '1', '0', '5', '20', '1']","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]"
201811250ATL,CHO,"['26', '25', '25', '1', '25', '10', '25', '25', '25', '26', '15', '7', '25', '11', '20', '0', '25', '22', '13', '26', '9', '1', '26', '25', '1', '25', '13', '20', '25', '26', '25', '12', '1', '12', '1', '2', '11', '25', '2', '1', '1', '2', '2', '20', '2', '27', '15', '23', '23', '23', '9', '1', '25', '25', '26', '13', '25', '11', '29', '23', '1', '25', '12', '22', '3', '13', '25', '26', '25', '18', '2', '9', '25', '26', '26', '26', '26', '19', '23', '2', '26', '0', '25', '24', '12', '26', '2', '23', '4', '20', '10']","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",ATL,"['24', '26', '25', '22', '28', '1', '1', '1', '31', '11', '8', '23', '23', '10', '26', '20', '20', '3', '1', '12', '25', '19', '13', '8', '2', '27', '2', '22', '23', '1', '17', '2', '26', '24', '24', '17', '2', '25', '26', '16', '25', '23', '1', '25', '1', '34', '11', '26', '1', '28', '2', '1', '23', '27', '25', '23', '0', '1', '25', '7', '1', '23', '9', '25', '27', '4', '3', '2', '32', '25', '1', '2', '2', '4', '2', '19', '1', '23', '25', '33', '2', '25', '19', '1', '26', '25', '1', '2', '9', '1', '0', '31', '1', '2']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]"
201811250BRK,PHI,"['14', '3', '12', '14', '26', '23', '2', '9', '2', '25', '13', '28', '18', '4', '3', '27', '4', '8', '10', '25', '16', '22', '36', '26', '26', '23', '4', '23', '1', '2', '2', '1', '25', '2', '4', '22', '24', '3', '2', '26', '3', '4', '4', '12', '22', '1', '2', '30', '27', '18', '2', '2', '1', '12', '1', '2', '2', '1', '26', '20', '14', '17', '25', '26', '3', '7', '10', '28', '25', '27', '22', '2', '2', '17', '2', '24', '3', '5', '26', '3', '2', '25', '19', '4', '1', '26', '2', '26', '2', '23', '26']","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",BRK,"['3', '17', '2', '3', '26', '23', '18', '7', '1', '2', '19', '27', '4', '23', '2', '4', '16', '22', '25', '26', '7', '2', '1', '3', '2', '1', '1', '26', '26', '3', '2', '26', '4', '27', '1', '1', '2', '3', '3', '6', '3', '27', '15', '22', '3', '27', '12', '5', '21', '25', '17', '8', '15', '26', '9', '26', '13', '9', '3', '5', '13', '1', '26', '4', '2', '5', '16', '11', '1', '6', '18', '4', '13', '28', '26', '2', '26', '23', '7', '27', '2', '3', '2', '1', '26', '26', '18']","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
201811250DET,PHO,"['29', '9', '12', '2', '26', '5', '23', '3', '17', '4', '1', '5', '27', '8', '12', '8', '5', '13', '18', '7', '9', '5', '6', '4', '27', '4', '6', '2', '18', '5', '24', '10', '1', '5', '15', '7', '10', '6', '24', '13', '9', '26', '6', '1', '15', '27', '27', '26', '27', '9', '10', '28', '3', '23', '6', '4', '6', '0', '26', '29', '26', '26', '6', '18', '18', '4', '30', '4', '14', '3', '18', '27', '28', '28', '29', '29', '24', '2', '6', '2', '17', '3']","[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",DET,"['13', '6', '27', '28', '5', '9', '3', '4', '3', '28', '28', '7', '5', '27', '28', '19', '4', '27', '19', '4', '5', '28', '16', '17', '5', '10', '1', '24', '29', '3', '5', '27', '30', '6', '26', '4', '4', '25', '16', '23', '27', '2', '6', '23', '28', '26', '27', '13', '4', '28', '9', '3', '28', '5', '1', '2', '1', '28', '27', '27', '1', '20', '6', '2', '26', '28', '29', '4', '26', '8', '28', '13', '26', '1', '28', '6', '2', '27', '23', '3', '26', '4', '26', '1', '1', '2', '26', '27', '28', '4', '18', '28', '28']","[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
201811250LAL,ORL,"['3', '26', '2', '2', '2', '19', '2', '11', '23', '25', '1', '26', '2', '16', '3', '2', '3', '2', '17', '19', '12', '26', '26', '16', '3', '2', '1', '17', '14', '27', '28', '26', '26', '26', '2', '27', '5', '26', '26', '3', '3', '27', '28', '3', '3', '26', '23', '28', '2', '2', '2', '25', '26', '25', '14', '2', '23', '4', '1', '26', '1', '3', '2', '2', '1', '2', '2', '12', '11', '0', '27', '16', '3', '22', '2', '2', '18', '27', '17', '19', '2', '6', '27', '2', '1', '4', '26', '29', '27', '27', '3', '2', '2']","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",LAL,"['3', '2', '1', '2', '25', '1', '2', '2', '4', '2', '1', '2', '13', '3', '22', '2', '15', '2', '2', '19', '1', '3', '22', '24', '3', '27', '2', '1', '3', '1', '2', '3', '4', '3', '5', '2', '21', '26', '4', '12', '10', '16', '7', '1', '26', '27', '12', '27', '28', '27', '27', '26', '25', '25', '8', '14', '23', '26', '27', '2', '12', '16', '25', '27', '3', '13', '6', '17', '27', '2', '8', '2', '26', '3', '28', '26', '24', '26', '28']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
