gameId,home_avg_shot_quality,away_avg_shot_quality
201710170CLE,,
201710170GSW,,
201710180BOS,,
201710180DAL,,
201710180DET,,
201710180IND,,
201710180MEM,,
201710180ORL,,
201710180PHO,,
201710180SAC,,
201710180SAS,,
201710180UTA,,
201710180WAS,,
201710190LAL,,
201710190OKC,,
201710190TOR,,
201710200BRK,,
201710200CHO,,
201710200DAL,,
201710200IND,,
201710200MIL,,
201710200MIN,,
201710200NOP,,
201710200PHI,,
201710200PHO,,
201710200WAS,,
201710210CHI,,
201710210CLE,,
201710210DEN,,
201710210HOU,,
201710210LAC,,
201710210MEM,,
201710210MIA,,
201710210MIL,,
201710210NYK,,
201710210TOR,,
201710210UTA,,
201710220BRK,,
201710220LAL,,
201710220OKC,,
201710230DAL,,
201710230DEN,,
201710230DET,,
201710230HOU,,
201710230MIA,,
201710230MIL,,
201710230PHO,,
201710230SAS,,
201710240BOS,,
201710240CLE,,
201710240LAC,,
201710240MIN,,
201710240ORL,,
201710240POR,,
201710250BRK,,
201710250CHO,,
201710250DAL,,
201710250DET,,
201710250GSW,,
201710250LAL,,
201710250MIA,,
201710250OKC,,
201710250PHI,,
201710250PHO,,
201710260CHI,,
201710260MEM,0.7313549381927265,0.786084649689708
201710260MIL,,
201710260POR,,
201710260SAC,,
201710270ATL,,
201710270CHO,0.8252541542531138,0.7950391454868322
201710270GSW,,
201710270LAL,,
201710270MIN,,
201710270NYK,0.7693815290494226,0.7835705561925058
201710270ORL,,
201710280CHI,0.7659133806310789,0.8001886634972906
201710280DAL,0.7756099468708306,0.7700880945991135
201710280LAC,0.7606859255547891,0.7418283624214885
201710280MEM,0.8187802840009274,0.8004552063454181
201710280MIA,0.7699645157437383,0.7752525160829216
201710280NOP,0.7726436825744265,0.7595245658411638
201710280POR,0.7516424394113066,0.7773873915117064
201710280UTA,0.7916059782971496,0.776441900195958
201710290ATL,0.7854706746156902,0.7998698783084883
201710290BRK,0.7498140751976883,0.7754959083385502
201710290CHO,0.7664455129557354,0.7596541929572324
201710290CLE,,
201710290GSW,0.7568650508891833,0.7690445561501067
201710290IND,0.7525067613700235,0.7659463706371621
201710290SAC,0.7397935655645713,0.7377412067936957
201710300BOS,0.7438328919679417,0.7533434884768754
201710300HOU,0.7784605066002253,0.789081580646805
201710300LAC,0.7591310058716672,0.7640721199705691
201710300MEM,0.7555037544297014,0.7829487670810749
201710300MIA,0.7603742633846116,0.7880670135657507
201710300NOP,0.7569390646098698,0.7621265025566277
201710300NYK,0.7380683703223203,0.7694048831370003
201710300POR,0.7774154454821819,0.8041019843065313
201710300UTA,0.7623882462050628,0.7885739976774918
201710310BRK,0.7496705763206298,0.7655710905234728
201710310IND,0.7481042414463459,0.7528402014974508
201710310LAL,0.7610135679932359,0.7762495856514697
201710310MIL,0.7529497362761371,0.783222730650302
201711010BOS,0.7560697604154487,0.7507818402276095
201711010CHO,0.7507473733257711,0.7779118133911541
201711010CLE,0.7477240004613173,0.7767142287484005
201711010DEN,0.7992546620409853,0.8007436071869419
201711010LAC,0.7567164379575922,0.7566490706901385
201711010MEM,0.7582032897946588,0.7530235363635805
201711010MIA,0.722084623403495,0.7823456019499027
201711010NOP,0.7603130349833831,0.7940525499759162
201711010NYK,0.8290356441547937,0.8179034964296786
201711010PHI,0.7304859315273735,0.7954609245017628
201711010UTA,0.8037373273686,0.758596101425889
201711010WAS,0.7321039722713812,0.759409403743769
201711020POR,0.7812987822247349,0.804847090061088
201711020SAS,0.7580677755447384,0.7537055288040013
201711030ATL,0.8336615929317791,0.7853917386134208
201711030DAL,0.7795284405782382,0.753222334992245
201711030DEN,0.7557056702062204,0.7892622467085219
201711030DET,0.7435729546546275,0.7688488123109073
201711030LAL,0.7499445986872956,0.7574402168523575
201711030NYK,0.7331640591101292,0.7496125966511032
201711030OKC,0.766216376755724,0.8133455373499272
201711030ORL,0.7264648090048266,0.7775424444309377
201711030PHI,0.7349978178481484,0.7661486088854208
201711030SAS,0.7493082166395894,0.76660728006614
201711030UTA,0.8132970067720258,0.7897786206596843
201711030WAS,0.7344089064999688,0.771123869302704
201711040CHI,0.7707401268092653,0.7522527545905267
201711040DEN,0.753466499806125,0.7596770452163606
201711040DET,0.7553899758112366,0.7561401755782108
201711040LAC,0.7621966716663234,0.8001629468445646
201711040MIN,0.7509075810540501,0.7775150036569044
201711050CLE,0.7597817404954101,0.8008278499792238
201711050HOU,0.7431935640130083,0.7447472793502892
201711050LAC,0.7602503882958891,0.7927118301235545
201711050LAL,0.7576340798820789,0.821297317465557
201711050MIN,0.7409038936925262,0.7617382329331639
201711050NYK,0.7277980127886247,0.7610142844930304
201711050ORL,0.7729288629213013,0.8094369740463936
201711050POR,0.7643766799604792,0.7822126057886749
201711050SAS,0.7478285972415853,0.7488230983122328
201711050TOR,0.7382456753665586,0.7691845881937253
201711060ATL,0.7726094765346265,0.7975897988512185
201711060GSW,0.7770253929371219,0.8096992634089952
201711060PHO,0.752919761377229,0.7562451293012072
201711070CLE,0.7405080953637126,0.7650601913400118
201711070DEN,0.7611216887243436,0.7463360414412793
201711070IND,0.7558586002269493,0.7699585560620318
201711070NYK,0.7277423006487626,0.7450781644775231
201711070POR,0.7761512444320817,0.8189533211982525
201711070SAC,0.7579002970049074,0.7780512555620437
201711070SAS,0.7575571341894513,0.8154202034343371
201711070TOR,0.734091170437266,0.7754963901794049
201711070UTA,0.790722551093103,0.8061695870560046
201711070WAS,0.7541126637780409,0.7606870628094887
201711080BOS,0.7860212412597881,0.7995523546764743
201711080DET,0.742951256108768,0.7448389625585861
201711080GSW,0.7503607227544575,0.7546192333692674
201711080ORL,0.7973487308871627,0.7251600241889948
201711080PHO,0.7712156607446765,0.7976874804571664
201711090DEN,0.7574626703008924,0.7574134386899222
201711090HOU,0.7503705786774362,0.7815583677847362
201711090SAC,0.7692320728523622,0.7988308663185373
201711090TOR,0.7673164018899719,0.747222521533108
201711090WAS,0.8004249852140365,0.7952469659253325
201711100BOS,0.7402688655821108,0.7349022521620783
201711100CHI,0.735522325974088,0.7507255058760034
201711100DET,0.7870293967146985,0.7778805145635251
201711100OKC,0.7703816420423708,0.7915983552745018
201711100PHO,0.7521740657114124,0.7559234384984406
201711100POR,0.7650971119430168,0.7647375307113835
201711100SAS,0.7498947080595102,0.7646879562363621
201711100UTA,0.7844904410197284,0.7987052074266823
201711110DAL,0.7643193221565235,0.7914907548386192
201711110DEN,0.7586509902982568,0.7649209323750454
201711110GSW,0.7701859702555123,0.7817081656153301
201711110HOU,0.7625448086258787,0.8059527612047077
201711110MIL,0.8014847128699459,0.7771501591959282
201711110NOP,0.7826324349067121,0.7918995973950538
201711110NYK,0.7538359998135867,0.7616798408640719
201711110PHO,0.7400530297403435,0.7435432015609884
201711110SAS,0.7370917617635951,0.7652766897320957
201711110UTA,0.7894484650206807,0.7615097240837032
201711110WAS,0.8038687368810544,0.7764088901978783
201711120BOS,0.7949171395003365,0.785973593059297
201711120DET,0.7925331523619104,0.7967748325457773
201711120IND,0.8174998971484195,0.8048479552834042
201711120OKC,0.7603860174247259,0.7585333337520291
201711130GSW,0.7585633136869327,0.7641737508005378
201711130LAC,0.7622836204136156,0.7572795615404941
201711130MIL,0.7966664005494764,0.8122838780876986
201711130NOP,0.8041682619730594,0.7731904639424757
201711130NYK,0.7770461024491618,0.7921566186117969
201711130PHO,0.8156195853050651,0.7836470993337404
201711130POR,0.7886417717508077,0.8135853983862574
201711130UTA,0.739495482583411,0.7367591781497124
201711130WAS,0.755354791438166,0.7599430278129257
201711140BRK,0.7616120354165765,0.7437873447179799
201711140DAL,0.7457858576484726,0.7446475265643141
201711140HOU,0.7800557409112712,0.7840434901963766
201711150ATL,0.7444532230960141,0.7434339055342198
201711150CHO,0.7953556557463617,0.773526740472979
201711150LAL,0.77457134313763,0.7656661721990237
201711150MEM,0.7571621594874623,0.7283824862953522
