,home,away,home,away,home,away,home,away,home,away,home,away
,pm_elo_prob1,pm_elo_prob1,pm_odd_prob,pm_odd_prob,pm_raptor_prob1,pm_raptor_prob1,pm_6_elo_prob1,pm_6_elo_prob1,pm_6_odd_prob,pm_6_odd_prob,pm_6_raptor_prob1,pm_6_raptor_prob1
game_id,,,,,,,,,,,,
201810160BOS,,,,,,,,,,,,
201810160GSW,,,,,,,,,,,,
201810170CHO,,,,,,,,,,,,
201810170DET,,,,,,,,,,,,
201810170HOU,,,,,,,,,,,,
201810170IND,,,,,,,,,,,,
201810170LAC,,,,,,,,,,,,
201810170NYK,,,,,,,,,,,,
201810170ORL,,,,,,,,,,,,
201810170PHO,,,,,,,,,,,,
201810170SAC,,,,,,,,,,,,
201810170SAS,,,,,,,,,,,,
201810170TOR,,,,,,,,,,,,
201810180PHI,-0.42225226557735085,,-0.34623861246076015,,-0.34683288122137546,,,,,,,
201810180POR,,,,,,,,,,,,
201810180WAS,,-0.5309055460328701,,-0.5500947016124198,,-0.4797110146936798,,,,,,
201810190BRK,-0.28516537463049596,0.33185651212199374,-0.31110347872766475,0.4018408640744534,-0.3112193841978811,0.42858694832668587,,,,,,
201810190LAC,-0.5562878064676057,-0.23972974982630724,-0.4556966191877962,-0.11368360583351289,-0.4234513411074528,-0.2130706548971263,,,,,,
201810190MEM,-0.16039031638497248,-0.33185651212199374,-0.27764669554203136,-0.4018408640744534,-0.25670600276431843,-0.42858694832668587,,,,,,
201810190MIL,0.6187763121128051,0.16039031638497248,0.40459018407743097,0.27764669554203136,0.5309839815032994,0.25670600276431843,,,,,,
201810190MIN,-0.35641540354336276,-0.3366190138437708,-0.4344259860885902,-0.10912889544530857,-0.4743858894512175,-0.1149104266455021,,,,,,
201810190NOP,0.748089521106428,-0.3250680439884296,0.7509886991601982,-0.2273294649439446,0.7620274684465487,-0.229341625175295,,,,,,
201810190ORL,0.5309055460328701,-0.6187763121128051,0.5500947016124198,-0.40459018407743097,0.4797110146936798,-0.5309839815032994,,,,,,
201810190TOR,0.3366190138437708,0.42225226557735085,0.10912889544530857,0.34623861246076015,0.1149104266455021,0.34683288122137546,,,,,,
201810190UTA,0.3250680439884296,0.23972974982630724,0.22732946494394457,0.11368360583351289,0.229341625175295,0.2130706548971263,,,,,,
201810200CHI,-0.12946195184676312,0.28516537463049596,-0.12208780136989694,0.31110347872766475,-0.12197013690688019,0.3112193841978811,,,,,,
201810200DAL,-0.4425634606359766,0.028591220432386044,-0.5590522208821593,-0.198567481183479,-0.38772413586438714,-0.2888703408295037,,,,,,
201810200DEN,0.5562878064676057,0.4425634606359766,0.45569661918779625,0.5590522208821593,0.42345134110745275,0.38772413586438714,,,,,,
201810200IND,-0.2502522316602922,0.061093922105817766,-0.11047016804426413,0.0812210885750233,-0.06463295538335245,-0.08740354639568282,,,,,,
201810200LAL,-0.27392033744145483,-0.748089521106428,-0.4219763313146806,-0.7509886991601982,-0.47547283129864026,-0.7620274684465487,,,,,,
201810200MIA,0.11830681676829524,-0.13710018063153084,0.1354478575244451,0.0703713215847136,0.2895741257605806,0.03164833999782313,,,,,,
201810200NYK,-0.014402784614319986,0.07526604004736326,0.009516296771765353,-0.07592173734448271,0.2047711105244876,-0.00032926187157933384,,,,,,
201810200PHI,-0.29279031373058784,0.049229414551595796,-0.2241508110908632,0.07513319595027523,-0.22486274431449527,-0.08292130680744281,,,,,,
201810200POR,0.27392033744145483,0.35641540354336276,0.4219763313146806,0.4344259860885902,0.47547283129864026,0.4743858894512175,,,,,,
201810200WAS,-0.6492123628011653,0.6836052393737584,-0.6855425591368649,0.5312892452505515,-0.7692851404542604,0.4620725697384569,,,,,,
201810210CLE,-0.7216256378195196,-0.7138941624558253,-0.34498740035041986,-0.6871509442054466,-0.30042597526721593,-0.7118227319738917,,,,,,
201810210DEN,0.6869901240188687,0.7961768353165835,0.6339714086376076,0.5551078842281236,0.5350338980823035,0.7331293564353194,,,,,,
201810210LAC,-0.07654582868091042,-0.30530502361585765,-0.03351532188902384,-0.33847343141294095,0.20949175539568876,-0.23217974233303806,,,,,,
201810210OKC,-0.7194717276130024,-0.47533848811670987,-0.5358649031322853,-0.3702521193232803,-0.8460137514002679,-0.3618690571597629,,,,,,
201810220BOS,0.5033120998629925,-0.07707862028659296,0.1251713430974517,-0.028039946706932994,0.2289731876234673,-0.2199742646469589,,,,,,
201810220DAL,0.14297462622434254,-0.5800967981542668,-0.09164713387818701,-0.4889606622987571,0.15306802669057173,-0.5624137650374326,,,,,,
201810220GSW,0.2800999069715955,0.3118611430847137,-0.08478205901404046,0.3807774314323481,0.1689661731660661,0.2761415788895365,,,,,,
201810220LAL,-0.7167048349320251,0.024031865784496453,-0.8344915990619377,0.06790362536902139,-1.0053205574121509,0.1478962720522905,,,,,,
201810220MIL,1.0294188601580698,-0.44244884442994925,0.7927070476637266,-0.19157678367016917,0.8523229396509704,-0.024531338970558814,,,,,,
201810220MIN,-0.5569468664279333,-0.026733964121497422,-0.6659725681874513,0.12605807378941858,-0.8296625033844625,0.19363067406675372,,,,,,
201810220POR,0.6063038752003211,-1.154044744684142,0.7884986920342494,-1.2224221569047804,0.8019624486975672,-1.3415231105435037,,,,,,
201810220TOR,1.188437621256735,0.4768106496269202,1.068168843018467,0.6684377754601307,1.0343105398277004,0.7046745382071082,,,,,,
201810220UTA,-0.23137904150184663,0.22164733394885905,-0.21409481345066617,0.007663384588961875,-0.2907170763628981,0.026529780882887377,,,,,,
201810230DEN,1.2030670523638567,0.3577472114025658,1.2738613518797715,0.47491668869711223,1.0991970813515568,0.5394194663784107,,,,,,
201810230DET,0.7358002209379997,-0.1664822788923992,0.6779763396565248,-0.12097766843365498,0.7516630123284336,-0.08780978647497939,,,,,,
201810230NOP,0.8983599652347083,0.4616492465331281,0.8939113535395338,0.4232348468542648,0.8945549004310167,0.7932073831916506,,,,,,
201810240ATL,0.11631746947870536,0.4629012873363325,0.07056585069672894,0.2585462717588256,-0.012416387820808561,0.49280910163011793,,,,,,
201810240CHI,-0.9000234592662568,0.2079237148129367,-0.8391540679357696,0.4460697947731078,-0.9021548399769789,0.5108731334804895,,,,,,
201810240CLE,-1.5518372697540501,-0.1624243454329768,-1.1027041952525956,-0.15530715325865962,-0.999832319420299,-0.3456671758457892,,,,,,
201810240GSW,0.352169927662513,-0.41108322795858543,0.031090239627481697,-0.5847328763068778,0.2434922476082657,-0.7841172321609302,,,,,,
201810240HOU,-0.843500098829896,-1.1149663247553478,-0.7952236001562296,-1.0374041566763728,-0.8158953701289999,-1.1736396196719383,,,,,,
201810240MIA,-0.4956040134901558,-0.6598317352353762,-0.46261859635097213,-0.33571905794000934,-0.3834520724487045,-0.13995593699265862,,,,,,
201810240MIL,1.2468017509634968,-0.6660251726780602,0.9368493219335665,-0.6271834172222102,0.9677475376730702,-0.6125975405371449,,,,,,
201810240PHO,0.23979112239379607,-1.276132548668898,0.26490513279082584,-1.3528837396466105,0.2016155044473369,-1.7793987764949442,,,,,,
