,home,away,home,away,home,away,home,away,home,away,home,away
,pm_elo_prob1,pm_elo_prob1,pm_odd_prob,pm_odd_prob,pm_raptor_prob1,pm_raptor_prob1,pm_6_elo_prob1,pm_6_elo_prob1,pm_6_odd_prob,pm_6_odd_prob,pm_6_raptor_prob1,pm_6_raptor_prob1
game_id,,,,,,,,,,,,
201411110DAL,-0.2080506786383322,2.5391015651326527,-0.3382147188998718,2.2756448548292134,,,0.1861904180412799,1.7147159048965142,0.086167957620552,1.737037362866167,,
201411110GSW,1.675989296633326,-0.9026590054179624,1.362619206518568,-0.3514886311957603,,,1.253455345453867,-0.5372296794122171,1.0662230874164824,-0.1649797211116206,,
201411110MEM,1.9944005244754408,-0.9651515041726282,1.6905687615403195,-0.4013333575095941,,,1.7861309622340575,-0.900738508730856,1.5588974241552125,-0.5412648458364215,,
201411110MIL,1.0250332798357975,-1.7793443679202277,0.3208384599769389,0.173971949992914,,,0.5077531053120509,-1.265912366880925,0.0320364117889984,-0.047020768590614,,
201411110POR,-0.1964644835573867,-0.8504185256971377,-0.1417164106025081,-0.73028923775701,,,-0.3444512084674887,-0.6808317831803464,-0.387022830347127,-0.6255716912590173,,
201411110TOR,1.5425563085654377,-0.0917799316977068,1.405687240187568,-0.2177557158023373,,,0.9580023354426292,-0.5427669002863775,0.8182104971688683,-0.5488671478522914,,
201411120ATL,0.6203452855895062,0.5497706681437262,-0.1560475262869936,0.1894802856281434,,,0.0107904115479533,0.3856631902977165,-0.4470681155489511,0.1702349220794349,,
201411120BOS,1.2333108254301115,-2.4682920246740867,0.6296315483983479,-0.2684293621846358,,,0.4612137806395797,-1.550412356582929,0.12209376806594,-0.0383878960013521,,
201411120DEN,-1.8270949198016648,0.056655241422522,-1.9502854185432532,0.1419148534191672,,,-0.7952247066938102,-0.3090954005858102,-1.034457370163517,-0.2933034197470797,,
201411120MIA,0.7677008430090853,-2.797895330510837,0.9895526042155548,-1.3417249835952476,,,0.404954471207985,-2.1428594497016875,0.544458991980091,-1.099079093241141,,
201411120MIN,-0.8608305848768354,1.437386892008174,-0.5883960757890074,1.536879038172148,,,-0.3991405018957809,1.3087753481545288,-0.1991390883040883,1.3203993448750635,,
201411120NOP,0.5202108728337702,-1.109298239730562,0.1137768472185754,-0.5772172895969503,,,0.1713524140223275,-1.0198804276057911,-0.0882717253305611,-0.5902398718998704,,
201411120NYK,-2.1757836583354475,-0.2208537988655079,-0.9891456485292824,-0.3725419832232282,,,-0.9630894145139566,-0.4750375245718048,-0.0479876848290525,-0.5183939409302994,,
201411120PHO,-0.2531365343086031,0.2327074286435055,-0.3364931481849469,0.2571929982221603,,,0.0471172467328853,-0.0349718521022337,-0.0177529375078788,-0.0088230838063294,,
201411120WAS,1.3103424415096057,-0.8925978469667699,0.8868202884936842,-1.2573364647639749,,,0.7134943479850553,-0.5873418774477707,0.5241262724514786,-0.9166723748256026,,
201411130DAL,0.0207513531445417,-1.916039280631597,-0.0929983037745936,-1.5353714434174697,,,0.2059702587880753,-1.2557374964879937,0.1108231592336674,-1.0395484988742132,,
201411130GSW,1.104143201847685,-0.1134897584001235,0.6244525002553312,-0.1084221248995938,,,1.3683120315306587,0.038932225331261,1.110868548820115,0.0562760208717075,,
201411130MEM,2.1385472600333744,2.3102995333497782,1.866452693627676,2.0304284397039347,,,1.999960724068062,2.071138711319897,1.7745442027784275,2.029232206824719,,
201411130TOR,1.671630175733239,0.4768231847762445,1.5604735076084584,0.278458532858389,,,1.1309892098015917,0.634596021429972,0.963828485792153,0.429546413050262,,
201411140ATL,0.8387526227018056,0.0038528711783545,0.1127227847553991,0.2155556780913947,,,0.1979169554016728,0.3100127735952633,-0.3664103866038551,0.4869132876217825,,
201411140BOS,0.8121691147981003,0.4777499069954736,-0.103953186219651,-0.8881013470726722,,,0.5037562626057478,-0.0572326441270841,0.0215987782013623,-0.9413217470824452,,
201411140HOU,1.7550043708377423,-2.0039059336107914,1.8408542511331945,-1.6272666850999853,,,1.4829386021924138,-1.5071189636425473,1.5107872978998398,-1.2315973642868172,,
201411140IND,-2.034047358680106,-2.256497727799427,-0.5677280574710881,-2.514589910085632,,,-2.3402545365003555,-1.2142642900440108,-1.156497469307806,-1.504032008196475,,
201411140LAL,-1.3910086155571897,-0.3308129106323214,-0.7420402180322094,0.386678075067477,,,-1.1539469704594352,-0.6311100066085334,-0.6458442648979021,-0.1676657755346927,,
201411140NOP,0.8019212486603977,-1.178448063706404,0.2785997756538343,-0.8923712887500534,,,0.264575830171199,-0.5490752520296704,-0.0748474207988048,-0.3043782980161552,,
201411140NYK,-2.958818758546255,0.3313633310314268,-1.6926453071875942,-0.0792900254142487,,,-1.5062232767714436,0.4071343068687783,-0.4854718343466089,0.1618645413286957,,
201411140OKC,-2.0471503140420757,-1.0503454459403487,0.465155372433363,-1.5576421470516246,,,-1.800302001666946,-0.6837084429708691,-0.0138279875510907,-1.0692892107822678,,
201411140ORL,0.5621813013452992,1.7139809365896568,0.3309576754350836,0.7632397721544888,,,-0.2185185839622721,0.7600598590074367,-0.3180804597396598,0.1622328179583034,,
201411140PHO,0.0930606527350255,-1.1035382506770477,0.0291219749368076,-1.013920501778686,,,-0.0612765401528478,-0.8027039540199711,-0.1189670670482352,-0.7373153113468979,,
201411150CHI,1.150257527950302,-2.770946484390768,0.8307235757928044,-1.1409781973197397,,,0.7554827322638866,-2.519669298659364,0.5344310165044619,-1.2053158763298688,,
201411150CLE,1.0049037424184704,1.2932564004222158,-0.5748460248301424,0.4799307580718519,,,0.2064851812683004,0.3920735467717498,-0.8878878125302352,-0.2525847252824433,,
201411150DAL,0.108618006123736,-1.5749483848066692,-0.0011030620920777,-1.128551896718656,,,0.1643104688729399,-0.8008277690969342,0.0685915655603146,-0.5054948112562412,,
201411150GSW,1.3549871129909403,-0.3916093185855764,0.8055277625673929,-0.3075339796643312,,,1.5001040513832802,-0.7483323851295642,1.1694108689309426,-0.66427789148959,,
201411150LAC,-0.6861826710487184,-0.6188682793564455,-0.887422488302593,-0.6772645471775469,,,-0.1448387185385971,-0.1795491302298456,-0.4344969818879409,-0.2465861924391359,,
201411150MEM,2.336117408675606,-0.1991262521691892,2.1934857147598708,-0.9775410974948762,,,2.158651150501608,-0.5597274440607097,1.9480710900338565,-1.0288184488965089,,
201411150POR,0.4860580494202837,-0.3643336695433783,0.7062193449615464,-0.2894973872116555,,,-0.1044066602416744,-0.0074487145638514,-0.0085341122923858,-0.0052081744185653,,
201411150SAC,2.1127293847075466,-0.0867409224223916,1.7033954185717404,0.6075192697294103,,,2.252182961359859,-0.5924348787540197,2.1334626598798487,-0.0483182932889117,,
201411150TOR,0.9981958325591817,1.073870385983147,1.008208464674043,0.5263286985478546,,,1.2452651348484671,0.5741996321759716,1.094398514709774,0.2869797210245935,,
201411150WAS,1.468090040483185,0.90766000529208,1.1871259707813344,0.7588472534224673,,,0.9459520397743264,0.1180222294390139,0.7211324010673431,-0.0177342794757077,,
201411160LAL,-1.6350806037671193,1.5804292598639265,-0.9628814126941424,0.9575645728062856,,,-1.2748646225862237,1.5717039645852358,-0.7149843256495655,1.1562935091506688,,
201411160MIA,-0.4506509065420552,1.368502232642876,-0.151652295225058,0.3353501941671055,,,0.0857923384788838,0.9779642723640732,0.2911700402606595,0.2561420618535976,,
201411160NYK,-3.701325813497976,-1.5195986020887653,-2.2982640311496976,-1.94133977023698,,,-2.0713492083900062,-1.474907411955087,-0.9457430291113842,-1.771727869679325,,
201411160OKC,-2.8983695078132348,1.81986946016216,-0.1149456771233854,1.9015361209492931,,,-2.1098416525196435,1.645038892070806,-0.0385625646823775,1.667535441936984,,
201411170BOS,0.2850152793751039,-0.8848680200851158,-0.4172085084621808,-0.9444668596669894,,,0.4813135843816455,-0.41399427264504,-0.0873519780799882,-0.4712329298380077,,
201411170BRK,-0.6339698883933771,-1.3169787318473452,-0.7194140869256822,-0.7993326294375356,,,-0.1809888841271436,-0.1815576373592878,-0.1857341756724192,0.0794921988235453,,
201411170CHO,-0.6170514654585624,0.3272845815099119,-0.459570789903224,0.1377231788517372,,,-0.6600376503747248,0.1349023879132401,-0.5534925060229327,0.0174855812200496,,
201411170CLE,1.413217615857338,-1.870190671528647,-0.2957880220298223,-2.408178266650558,,,0.4087407189845011,-1.6818771317907626,-0.8899191070021456,-1.999509374913772,,
201411170DET,-0.3310354698765199,0.752384911791145,-1.17431319773769,0.5533477114796446,,,-0.5489476292830945,0.3316504120148427,-1.0851061018129136,0.176464942032874,,
201411170LAC,-0.4201829303200481,0.3881609802477399,-0.6202201758131505,0.0364349478854926,,,-0.3236977477093152,0.7269112630134179,-0.5789363925660181,0.4782164125653612,,
201411170MEM,2.4680266263829367,2.336391254839805,2.390257815002684,2.2482266245584777,,,2.305954490307542,1.856200879920121,2.0902146919390288,1.8567968541775408,,
201411170POR,0.7556942682702825,1.1984215697606628,1.136136044675573,0.5147803836224369,,,0.1033197851745865,0.4999667059952446,0.2533667019167636,0.0601429872946061,,
201411170SAS,-0.7649056210454068,-2.068771022935209,0.074295919495011,-1.6879485549160842,,,-0.6920625413164627,-1.7256116714817586,-0.0566234936515742,-1.3989945701628528,,
201411180ATL,0.8849425269833482,-1.951317685929189,0.2008727552715319,-1.197604384242605,,,0.5434531665484698,-1.4236164703253105,-0.1464866068583745,-0.806962529981157,,
201411180MIL,2.234830057948166,-3.3507337440580933,0.983030528379583,-1.83142553473612,,,1.1994598110134886,-2.4868268139206,0.3538563690982598,-1.2642447430455348,,
201411180SAC,2.7908940833305618,0.9657133204067474,2.23661876880614,0.11588136873827,,,2.434149247521609,0.7299448298391376,2.2088428989900457,0.1928288616313813,,
201411180UTA,0.9102711816040174,-3.41489130249088,0.3777514766150229,-0.4616361807325697,,,0.6374383758351405,-2.439288666306874,0.275772888479641,-0.0973524271646465,,
201411190BRK,-1.2339371401822057,2.7426515892481804,-1.4654117058936365,1.442067857318401,,,-0.3420675858589211,1.5600627848117243,-0.3820082891956998,0.5868342700657766,,
201411190CLE,0.6995562442595009,-0.7152584918362743,-1.1642930633425277,0.1317078303861025,,,0.5339543595039369,-0.7109801016380594,-0.9421799651616248,-0.0080561674475882,,
201411190DEN,-1.15652929993081,-4.002515780433194,-1.539673225337853,-0.8825289098324332,,,-1.7090144773374831,-2.76842721622895,-2.016742521981335,-0.1814021345744578,,
201411190DET,-0.9958053235563408,-0.4353464385203729,-1.806107317419412,-0.4800028242731544,,,-0.6995719790942991,-0.4784569276286113,-1.3079797151954653,-0.5304359030024308,,
201411190HOU,1.9340966678890767,-1.1754953256821463,1.8787245342005343,-0.4218744610423912,,,1.899055339781892,-1.3712253291398058,1.8924624563990189,-0.7171585205196488,,
201411190IND,-2.0088499366882058,-1.115347702995618,-0.3466895694124279,-0.8384574779860641,,,-2.5249791556890115,-0.7339488534147555,-1.089737464191373,-0.5867826774240797,,
201411190MIN,-1.793614960192845,-3.858555275358108,-1.267378137662471,-2.2904628636749376,,,-0.9925126218590776,-2.9322609342489296,-0.6551197692819275,-1.6057077457547948,,
201411190ORL,1.4171547654709655,-1.1347111725121517,1.1851418311613662,-1.3348569129664272,,,0.5544578755560459,-0.4791946189690004,0.3729994620788326,-0.7090230387215845,,
201411190PHI,-2.118418152144342,-0.1645063021896384,-1.7453604658071755,-0.8816725438560162,,,-1.9153536330471412,0.4081433628390132,-1.5506919454559522,-0.2417013094360966,,
201411190TOR,1.1617950369383117,2.870321213333665,1.1567856866068746,2.759759905360627,,,1.3206279911134569,2.4252447041010985,1.226004948698985,2.205908883901716,,
201411190WAS,1.6233651339841204,0.8255808190469676,1.3926255127241571,0.5166098669345773,,,1.1811114701613723,0.2565476465768109,0.9173606859497916,0.1059487961832836,,
201411200MIA,-0.7170114800585168,-0.7807240700897768,-0.0533350104695813,-0.9897531115439387,,,-0.2697565063606273,-0.5975366727358016,0.0730750694017545,-0.8141414910930225,,
201411200SAC,2.163893657382791,1.1026892224398432,1.6635703408604243,0.7510716850387693,,,2.4507266503360827,0.7629573208628152,2.122917548827857,0.4823505592520883,,
201411210ATL,0.1091201667363055,-1.404490572795562,-0.5748571679286822,-2.236147703305824,,,0.6232211642308233,-0.8122334852174551,-0.0917114136136718,-1.5015146546289,,
201411210CHO,-1.4608749608290612,1.0631676630485911,-1.280893486576006,0.8400380297388779,,,-0.923140037373834,0.7469491413470956,-0.7717775789442202,0.5492984196690353,,
201411210DAL,1.3928377838254695,-0.3006334122799918,0.9487653182801168,0.4371260140596287,,,0.4111703108353824,-1.2604723138243663,0.1951303798833147,-0.5774152919247783,,
201411210DEN,-0.6960778872273403,1.5927137463545176,-1.2746251115020746,0.6889297966839854,,,-1.5543315180627757,0.9929261676643952,-1.938115283726059,0.3579353733099443,,
201411210GSW,1.8966663420259968,1.497895659546332,1.1922875443547485,0.7986442057148864,,,1.6344418203204587,0.8601799543527782,1.123681276414117,0.4060223839387919,,
201411210MEM,2.4340666179436283,0.3222354993786136,2.4243216195781008,-0.5768572028887498,,,2.3735799418074417,0.4812026633653072,2.2208077516448794,-0.2542871148279534,,
201411210MIN,-1.444497995958998,-0.3667691371498751,-0.7812170668255138,0.6630221097456594,,,-1.238467323711899,-0.527857681417372,-0.8323027063933534,0.25195576220465,,
201411210OKC,-4.462967193136664,-2.0279931446988657,-1.1475770236682117,-2.1735434462241976,,,-3.215697687098356,-0.6901693620957406,-0.4016602968513121,-0.7498492921554343,,
201411210PHI,-2.6051599537125942,-0.0266611892811514,-2.050175806774442,-0.0499624383867418,,,-2.0891857796319315,-0.3543033014694439,-1.681294842478696,-0.4098446404587619,,
201411210POR,0.9884025176241984,0.5880085629499874,1.53503505955974,0.3239792256090386,,,0.2818269721160722,0.6697810587050363,0.5053292673169152,0.386121350330687,,
201411210TOR,1.5980496323283484,3.5367075937648407,1.492223972389401,2.150199597648962,,,1.4035940581359023,2.10361761500492,1.322556794515577,0.9991210682742464,,
201411210WAS,1.0561081692056185,0.3510668895731008,0.9604700613786186,-1.6956073427020844,,,1.2199689666211233,0.6776464884938087,0.9634136535281854,-0.9714340612956516,,
201411220CLE,0.0877874073477436,1.746654755650674,-2.218929092220587,1.7083207480421017,,,0.6723803010752712,1.453146956962532,-1.1395941486996393,1.3886166032514078,,
201411220HOU,1.0592347544869227,1.536102757054687,1.0197240590985146,1.1058028183990452,,,1.7236639000373135,0.7018625501175523,1.7376574380186938,0.4357999694331342,,
201411220IND,-1.6633226788547617,0.2466587171797751,0.095746439177514,0.156915675162061,,,-2.386849158549968,-0.2710040928880475,-0.8461397881881977,-0.3276098365675939,,
201411220MIL,3.388102470442515,1.3193876514309757,1.9341028219962624,1.483791810897121,,,2.497462480106039,1.2556175629395003,1.2679984619441338,1.0646715315169903,,
201411220MIN,-1.7803051496772246,2.6785743168726475,-0.939791646320958,2.090662800290156,,,-1.4387741898698294,2.4325820901293294,-0.9329510186777766,2.0000534371769345,,
201411220NYK,-4.207672239591955,-2.878479860173521,-2.7766239345118944,-2.2570539203232456,,,-3.375481581564639,-2.265129033868009,-1.979761219964921,-1.8171961460564008,,
201411220ORL,1.822323685210299,-1.2984816372460886,1.4490509153060245,-0.4313423357646222,,,1.0874787220263966,-0.5019281735844277,0.8528972360905773,-0.0384256647649746,,
201411220SAS,-0.0309619834316485,-1.3461042684277178,0.8215966892411037,-1.6568069699138477,,,-0.382574844419653,-0.9533046449409448,0.4474699822774606,-1.0688492868447688,,
201411220UTA,1.3692930567482593,1.1862268435002488,0.6721304473048573,0.126848032897497,,,0.9554107138428182,1.0442012669193907,0.4141741813994193,0.3064693674690998,,
201411230BOS,0.1926607879922586,1.2983623276609384,-0.877095580673406,1.769287223559897,,,0.4468142007974249,0.5647846534734731,-0.3711925789502759,0.8578126859289026,,
201411230LAL,-0.4438983855092093,-0.2895909843730715,0.2800885139407008,-0.7125433477155863,,,-1.1495723381208076,-1.2980808621580102,-0.4345309913351697,-1.731824938588114,,
201411230MEM,2.5636413293299825,-0.199253912902205,2.724559997362757,-0.611745786248898,,,2.468453409283199,-0.5573987958109302,2.3931396242819525,-0.7976433543675986,,
201411230MIA,-0.8775289420317662,-2.220030982990769,0.0374091447296454,-1.8899063721431528,,,-0.7761331377579029,-1.1514087802561055,-0.1971162413459595,-0.9650471013419106,,
201411230OKC,-5.144856069407812,2.0252689448240693,-1.6643134999785616,1.3188013027647774,,,-3.6617916945539775,1.6062473596976574,-0.6343076531502997,1.043542148211184,,
201411240CHO,-2.4729405138676466,-0.5472645457142029,-2.37397268429935,-1.055652839331655,,,-1.3796424907878724,-0.6280532170978504,-1.1917224650953546,-0.916608552367777,,
