,perMetric,perMetric,perMetricElo,perMetricElo,perMetricEloN,perMetricEloN,perMetricN,perMetricN,game
homeTeam,away,home,away,home,away,home,away,home,year
game_id,,,,,,,,,
201412110SAC,3.8050854541433363,1.3385549130762229,2.356377548394308,1.9471228136464624,2.0255473577002574,2.560608811078661,2.0255473577002574,2.560608811078661,2015
201412120ATL,1.8821804102541364,3.0046682889136456,2.326040482965893,3.6134381423334023,1.882510070677615,2.724574389235283,1.882510070677615,2.724574389235283,2015
201412120BOS,-5.565629376708879,-1.4087372004045857,-7.3541195310356695,-0.18008677673310114,-6.725248751413158,-0.269477003458213,-6.725248751413158,-0.269477003458213,2015
201412120BRK,-1.7235578246760497,-1.5829229355208216,-2.637479751335568,-1.8797680115523914,-3.149936076065874,-1.3369858192350048,-3.149936076065874,-1.3369858192350048,2015
201412120CHI,2.3705210846187814,0.5192847693316089,2.328810321963532,0.7677137328138155,2.4379281761558125,0.7948599180706027,2.4379281761558125,0.7948599180706027,2015
201412120MEM,-3.175005188095911,3.8829496412035205,-3.643351196195571,3.7499455070978964,-3.7951156752797086,3.7287938834148613,-3.7951156752797086,3.7287938834148613,2015
201412120MIN,-1.1505311142029218,-1.456725103735847,-4.28797338035746,-3.623316822504373,-4.9641285792637735,-3.7437392659947193,-4.9641285792637735,-3.7437392659947193,2015
201412120NOP,-0.9264588100145481,-0.2990366195398231,2.8524112613741526,1.116571782086682,2.278559924742669,0.9419430928262359,2.278559924742669,0.9419430928262359,2015
201412120PHO,-6.039195082895429,-1.1396304060976998,-5.102482134302365,-0.7417037293652768,-4.164100453462519,-0.1382219860329202,-4.164100453462519,-0.1382219860329202,2015
201412120SAS,-0.5156396423336806,0.8535021859512231,-1.3485537174393718,-0.07626612396842347,-1.2205571218727027,0.2917569108106279,-1.2205571218727027,0.2917569108106279,2015
201412120TOR,-1.1609953700878695,1.7852617631939012,-3.430877192630982,1.5764968435307516,-2.4973054623638036,1.9621990505165716,-2.4973054623638036,1.9621990505165716,2015
201412120UTA,-0.8018021071567496,-1.8254662510708206,-2.042383629928798,-0.8335330890926871,-1.8189374291700602,-0.8858322146105971,-1.8189374291700602,-0.8858322146105971,2015
201412120WAS,1.1355589385380487,2.2911449471270746,2.0217501293305418,1.562184635840742,1.4431425486728342,1.279989918088557,1.4431425486728342,1.279989918088557,2015
201412130CHO,-1.3034421191550312,-3.3518425152083093,-1.7121320118455898,-3.769469568972122,-1.3324473317914725,-3.8744876111689917,-1.3324473317914725,-3.8744876111689917,2015
201412130DAL,3.5036582856900953,0.6675539250289511,5.045753191593738,1.6140897035507198,4.334133801633677,1.7401398221441917,4.334133801633677,1.7401398221441917,2015
201412130HOU,-0.23109138838354149,4.302684451837607,0.44116086509691677,2.777937364007405,0.6013487149064902,2.2865218148827635,0.6013487149064902,2.2865218148827635,2015
201412130IND,1.9286342993328027,-1.3738461242202025,1.9132337158629085,-3.637253419735254,2.4634456204155,-2.819162079445427,2.4634456204155,-2.819162079445427,2015
201412130MIL,0.5707575703153864,1.9624998138546523,1.507691660800461,3.8620281248224906,1.5185025184999354,4.050347120539508,1.5185025184999354,4.050347120539508,2015
201412130ORL,3.2099161812580945,1.6769325179096874,3.780713002702436,2.1587656225968583,3.1172859268981203,1.989453789846593,3.1172859268981203,1.989453789846593,2015
201412130PHI,4.059786968315919,-2.00303864104184,3.8760638798744473,-2.8051157510423694,3.7352588211574127,-3.0015724577364984,3.7352588211574127,-3.0015724577364984,2015
201412130SAC,-5.2307935088080875,0.8409559153819526,-4.217029611724268,1.5255629980333651,-4.363181371238249,2.2918929928688567,-4.363181371238249,2.2918929928688567,2015
201412140DEN,-0.02117737517562901,-0.5049579205364818,-0.997257572803985,0.23262424689252192,0.007885092740072134,0.41206477437185435,0.007885092740072134,0.41206477437185435,2015
201412140MIA,0.9611715546175876,-0.26980864366423063,1.1832903389144391,-1.5911975921948454,0.8868973107015975,-1.9190375730594524,0.8868973107015975,-1.9190375730594524,2015
201412140MIN,0.35903991879317054,-1.6804075289709406,-0.4275622686038094,-4.077726834776625,-1.0855580536278835,-3.953130651053828,-1.0855580536278835,-3.953130651053828,2015
201412140NOP,4.002196790470604,0.17051217854457335,5.557942100796772,1.5558602136131352,4.630821525790391,1.0576130237601515,4.630821525790391,1.0576130237601515,2015
201412140NYK,1.9981125173262342,-4.864754745501976,1.7828730706350235,-6.72425108062845,1.974116681459768,-6.884439790748708,1.974116681459768,-6.884439790748708,2015
201412140OKC,-1.948031980185041,-0.9268486889678282,-1.627156251943374,-3.8335633680852084,-0.31947330449819117,-4.750917381261536,-0.31947330449819117,-4.750917381261536,2015
201412140WAS,-2.3574597145633405,2.855946315349737,-1.2847191268266398,2.076243104370823,-1.0917216379541461,1.4425426122121154,-1.0917216379541461,1.4425426122121154,2015
201412150ATL,1.2458280204636853,2.6262896276877115,1.7104451787472126,3.1634082782432387,0.9740664142999099,3.295126069057749,0.9740664142999099,3.295126069057749,2015
201412150CLE,-3.969896403501842,-1.3960076080989445,-4.373971045766723,2.4131228298476994,-4.000434630584613,2.518891204252791,-4.000434630584613,2.518891204252791,2015
201412150IND,0.756442352443095,-1.7207973530179412,0.1986513316453733,-4.055814923399829,-0.935744694397199,-3.161268860564005,-0.935744694397199,-3.161268860564005,2015
201412150LAC,-4.561097272575994,-0.10975982803970297,-3.4001289407355326,0.7981869211723893,-4.336557534793525,1.4541036361654844,-4.336557534793525,1.4541036361654844,2015
201412150PHI,-2.1096118316114882,-2.175274881349356,-0.8099552271403212,-2.9562608917172506,-0.24285997539557216,-2.861342872257127,-0.24285997539557216,-2.861342872257127,2015
201412150PHO,2.6430172122097417,-2.2091637769196684,4.571532864450562,-1.967397731168342,4.0944395169406205,-0.6069416227414323,4.0944395169406205,-0.6069416227414323,2015
201412150POR,0.32394580802244377,2.2755855281305415,-0.6470877976309808,2.331795219527484,-0.10395139723535192,2.476154898425209,-0.10395139723535192,2.476154898425209,2015
201412150TOR,2.2605590714800714,2.2758260705729576,2.776070347056055,2.169789776833726,2.214259105816138,1.9673892681409868,2.214259105816138,1.9673892681409868,2015
201412160BRK,-0.5544651095103283,-0.6853882308614985,-2.118352432027619,-1.1076305350509887,-1.9950095821609641,-1.3220127303541733,-1.9950095821609641,-1.3220127303541733,2015
201412160MEM,4.284922887506358,4.232023208623435,5.900418731823452,4.0272090205493285,4.969611212394183,3.6967253128947637,4.969611212394183,3.6967253128947637,2015
201412160NOP,-2.502647105168295,-0.11221391849118234,-1.4213640354267802,1.2133835825864558,-1.2448222684143382,1.142315776433182,-1.2448222684143382,1.142315776433182,2015
201412160NYK,0.16901542024844218,-5.1424682987487,1.101900794347685,-7.111167786827153,1.6001394345182465,-7.019847046179749,1.6001394345182465,-7.019847046179749,2015
201412160SAC,-0.6657168922332009,0.17125967914985907,-3.4933218888602404,0.70866232704463,-4.410011769828943,1.9701582247893576,-4.410011769828943,1.9701582247893576,2015
201412160WAS,-2.077809962620865,3.0011337059546914,-4.703940435025807,2.2128880129709625,-4.128146344306636,1.5947895119622768,-4.128146344306636,1.5947895119622768,2015
201412170BOS,1.9852064363944528,-1.7579113372765391,2.626719636379522,-0.34139922443839765,2.4301621220871272,-0.18625225269212242,2.4301621220871272,-0.18625225269212242,2015
201412170CHO,-2.8683995200536483,-4.129752837706397,-2.729051476448552,-4.570448534413021,-1.1449136146294048,-4.1118459790164374,-1.1449136146294048,-4.1118459790164374,2015
201412170CLE,3.0687079639135693,-1.23615117389439,3.5650329749620298,2.6096003184939978,3.4394287018667327,2.703698830266338,3.4394287018667327,2.703698830266338,2015
201412170DEN,4.576550983990547,-0.8500811037345564,2.9864739822118,-0.11754552828048404,2.5203899796942646,0.24698762150245882,2.5203899796942646,0.24698762150245882,2015
201412170DET,0.4271522141590829,-4.689080490232186,1.4696431153080312,-3.475402071056939,1.4662192166495427,-4.274377247592858,1.4662192166495427,-4.274377247592858,2015
201412170LAC,-1.364420431712606,0.018223389616490948,-3.735238482982112,0.8734600514937938,-3.4162176012763177,1.3862607901370663,-3.4162176012763177,1.3862607901370663,2015
201412170MIA,-2.6812810791443056,0.1441805694596443,-1.622408126450913,-1.4894069649463209,-1.379117849193296,-1.8785613108122725,-1.379117849193296,-1.8785613108122725,2015
201412170POR,3.3022529553437217,2.507245884405659,5.333186609730771,2.8186079198800087,4.306807584774853,2.5362709928236935,4.306807584774853,2.5362709928236935,2015
201412170SAS,4.640044171185044,0.09228545174732616,4.455901261053711,-1.1339004979835074,3.8020809721674564,-0.3912949225929741,3.8020809721674564,-0.3912949225929741,2015
201412170TOR,-1.3840339098314711,2.5511787056585753,-1.7365760021322867,2.3191404875102606,-1.5300760723300548,1.9332412417497047,-1.5300760723300548,1.9332412417497047,2015
201412180CHI,-5.400605092659342,0.8034096842378275,-7.478910107787501,1.3088204820284215,-7.156901018570362,1.0915505768372995,-7.156901018570362,1.0915505768372995,2015
201412180GSW,-0.4251882709277055,3.8769019249447503,-3.0116303323195073,5.471726491319069,-4.037599794707361,5.210839932003683,-4.037599794707361,5.210839932003683,2015
201412180HOU,0.06642005548482821,5.0029266848575435,1.4144276736105894,3.421021693139016,1.287334290386984,2.754242302209023,1.287334290386984,2.754242302209023,2015
201412180SAC,3.115981110078028,-0.06926894215563628,5.179778190405741,0.2269707705038968,4.5488177997910615,1.5100848450862967,4.5488177997910615,1.5100848450862967,2015
201412190BOS,-2.1953700243532195,-1.3617519148240227,-4.857411290723158,0.011361572187199798,-4.273421232693689,-0.13786851297116462,-4.273421232693689,-0.13786851297116462,2015
201412190CLE,-1.5083288954022684,-1.9610252583682275,-1.944169986288827,2.0077157207454626,-1.6722634528615836,2.660290016336598,-1.6722634528615836,2.660290016336598,2015
201412190DEN,0.1682903328872527,-1.276456804601553,1.02067837281567,-0.5520932392077,1.3161459182188784,0.05781650490940926,1.3161459182188784,0.05781650490940926,2015
201412190DET,2.675473691229371,-4.961858867510609,2.526734471666799,-3.7199079641845145,2.061594553036377,-4.134344964265871,2.061594553036377,-4.134344964265871,2015
201412190LAL,-0.8619165078385436,0.40006543113775894,-3.21701910398645,-0.12192510877234497,-3.754588848104465,-0.806280796096047,-3.754588848104465,-0.806280796096047,2015
201412190MEM,0.9126029197698102,5.226359428670099,1.462859677461518,5.125486662941217,1.1623965502543747,4.113405783744844,1.1623965502543747,4.113405783744844,2015
201412190MIA,3.1186937676870468,-0.4580240996388323,2.366358868668314,-2.2921827398199817,1.7242842328977817,-1.8645272390299297,1.7242842328977817,-1.8645272390299297,2015
201412190ORL,-2.079076410045829,1.5890470139419364,-0.819632351577253,2.2739588397539237,-1.2746589873207255,2.482313192081266,-1.2746589873207255,2.482313192081266,2015
201412190PHI,-4.557160428058559,-2.526975375684305,-5.041256354490507,-3.4248168944191733,-4.229413909102011,-2.937950579075908,-4.229413909102011,-2.937950579075908,2015
201412190SAS,2.6935177296713526,-0.49402980573772837,2.9720163392050374,-1.8034858998710135,2.5637890736080773,-0.8035014527620135,2.5637890736080773,-0.8035014527620135,2015
201412200CHO,-1.4637179539767793,-4.1831829234302305,-0.17556577002817342,-4.599174047330248,-1.0262037499004077,-4.332945124528032,-1.0262037499004077,-4.332945124528032,2015
201412200DAL,-1.1313714435480264,0.6999305914375036,-2.517636372749731,1.714149008435605,-1.1959390441679403,1.4966113637334644,-1.1959390441679403,1.4966113637334644,2015
201412200DEN,-1.5144873749833696,-0.6792910033983262,-3.88245680430399,0.05466936757476404,-3.6376460433421705,0.018538837084358366,-3.6376460433421705,0.018538837084358366,2015
201412200HOU,3.7935820483874068,4.358425189448033,4.166917572710565,2.6187915963960933,3.635279086662885,2.799070327784648,3.635279086662885,2.799070327784648,2015
201412200LAC,3.8576336934408033,-0.4288754683159759,5.832409117045577,0.413915766033206,4.812003799977256,1.1059471502743436,4.812003799977256,1.1059471502743436,2015
201412200NOP,3.3308593674816507,0.710921550894339,3.686166812083755,2.2166577703535104,2.6751050547537876,1.4766130492635199,2.6751050547537876,1.4766130492635199,2015
201412200NYK,-2.440991929701486,-5.509798328191325,-2.258243656371066,-7.632949303220597,-1.5570849132349769,-7.261462106698215,-1.5570849132349769,-7.261462106698215,2015
201412210BRK,-5.225391451663215,-1.6633445942004474,-3.9672139860560574,-2.233894658046532,-3.9803607846766127,-1.7690285341527694,-3.9803607846766127,-1.7690285341527694,2015
201412210CLE,4.520188770085991,-1.8060095595700503,4.382845580139879,2.2974403925031677,4.269575318609413,2.571458903166516,4.269575318609413,2.571458903166516,2015
201412210MIA,-1.05460529374362,-0.7746112959096578,0.3322950740805162,-2.7673727737189093,-0.13887263336644237,-2.0501493554394123,-0.13887263336644237,-2.0501493554394123,2015
201412210MIN,-1.9280607017567366,-2.502516645433621,-4.19206730278621,-5.178344792616475,-3.82228468763973,-4.458919600232795,-3.82228468763973,-4.458919600232795,2015
201412210OKC,0.051947073516098285,-0.5422192246994406,1.7626018111763457,-2.8142586583356,1.5465838055711199,-3.4429611219907446,1.5465838055711199,-3.4429611219907446,2015
201412210ORL,-2.9009528803126337,0.9736885578728867,-3.8668992015794315,1.629892258204844,-3.0394631080202656,2.2985745311595163,-3.0394631080202656,2.2985745311595163,2015
201412210SAC,0.08036814799865688,-0.8109215255184115,-0.5246855544231952,-0.4256601561359403,-0.6769261896499451,1.0697849449343046,-0.6769261896499451,1.0697849449343046,2015
201412210TOR,-5.824820704291456,2.9390062753819777,-8.093542872275167,2.774040493538344,-7.399156780295757,2.191512523952484,-7.399156780295757,2.191512523952484,2015
201412210WAS,-2.1259695536013545,3.4352809639578723,-1.7976500873164962,2.8415489025672436,-1.8535338221021844,2.035854069914896,-1.8535338221021844,2.035854069914896,2015
201412220CHI,3.0547898857095106,1.6187735783539203,2.9078738726602893,2.205500760262856,2.4134086954740734,1.4397716950380437,2.4134086954740734,1.4397716950380437,2015
201412220CHO,-0.26571767662495915,-3.7865972204259073,0.36427986605698415,-4.25202196573991,0.0705159296888338,-4.4343902527854215,0.0705159296888338,-4.4343902527854215,2015
201412220DAL,4.447846627766031,0.860671086218602,4.830215062729618,2.148926582354555,3.8532875056135487,1.5727655693838754,3.8532875056135487,1.5727655693838754,2015
201412220GSW,-0.5408059374792487,4.313630161855588,-0.10854999882992189,5.67711526298601,0.645684792377082,5.403544455991304,0.645684792377082,5.403544455991304,2015
201412220HOU,3.9898338448598913,3.704160610069408,4.14022277126092,1.9554941063770386,2.977007129636686,2.6860160484209437,2.977007129636686,2.6860160484209437,2015
201412220MEM,-1.8603036569811024,4.156978381590989,-0.5227178516185109,3.8217432767028754,-0.9744012103213784,4.281541613543577,-0.9744012103213784,4.281541613543577,2015
201412220SAS,-0.24707332738309873,-1.2921119383291249,0.5536520267316867,-2.952413946668681,0.8612641331745344,-1.675297014617983,0.8612641331745344,-1.675297014617983,2015
201412230ATL,-0.7392046133933299,5.074839492654139,0.21150859079558515,5.483651787526194,0.6452336215070552,4.164989779812347,0.6452336215070552,4.164989779812347,2015
201412230BRK,-0.7086324620557676,-1.2149049580135411,-0.10902404514981257,-2.04399433306787,-0.021181555352287756,-1.7963995877386825,-0.021181555352287756,-1.7963995877386825,2015
201412230CLE,-2.8967303790469705,-1.4427991710750483,-5.7099747006503545,2.858542695940171,-4.691785812716133,2.506472203150775,-4.691785812716133,2.506472203150775,2015
201412230IND,0.7828019535970085,-1.5338469681433864,2.497039492979443,-3.6604373947523303,1.77666175738658,-3.860544721326621,1.77666175738658,-3.860544721326621,2015
201412230LAL,4.452493946833297,-0.18974744004050592,5.781524970144805,-0.8417957117292119,5.572413458110641,-0.5109785048870933,5.572413458110641,-0.5109785048870933,2015
201412230MIA,-2.1097041380763333,-0.18227634394970949,-3.07118918571532,-2.4621269815933644,-3.1269602793015188,-2.12010658071684,-3.1269602793015188,-2.12010658071684,2015
201412230MIL,-3.343682434995099,3.675831552507928,-3.7787180545331136,5.692672856347096,-4.435931667045588,5.078601293800372,-4.435931667045588,5.078601293800372,2015
201412230OKC,3.6346857222539057,-1.2730741047803509,3.701334005709196,-3.5486963401386973,3.275023844611067,-3.319748281954284,3.275023844611067,-3.319748281954284,2015
201412230ORL,-1.6469402457035685,0.1824398156365863,0.02704928195497125,0.8341822423407326,-0.16012255001485545,2.0499314910553226,-0.16012255001485545,2.0499314910553226,2015
201412230PHO,0.23367822133049287,-1.4475542616398265,1.4954898575579776,-1.0891609277776517,1.5906998435924289,-1.9114433551709136,1.5906998435924289,-1.9114433551709136,2015
201412230WAS,1.99913647380707,2.7568656719963442,2.571607852830006,2.1330597430283973,1.7404207150407422,2.198713877907747,1.7404207150407422,2.198713877907747,2015
201412250CHI,0.6441262198499818,2.5718106677917767,-0.06277358645536779,3.145668213102528,-0.2966818163897593,2.06748369407209,-0.2966818163897593,2.06748369407209,2015
201412250LAC,3.6186202869428072,-1.2031570689233249,5.0025028448709605,-0.1818653368634635,5.565205066990178,0.4818915785010797,5.565205066990178,0.4818915785010797,2015
201412250MIA,-1.361974648314277,-0.9300277414864393,3.0291304799391607,-3.32079881719185,2.5359254062449437,-2.408373451549674,2.5359254062449437,-2.408373451549674,2015
201412250NYK,2.1841914780116376,-5.940604314618989,1.558999382755875,-8.227376251397114,2.1981830023936024,-7.544699567022664,2.1981830023936024,-7.544699567022664,2015
201412250SAS,-1.9028580866414178,-0.7999806523188937,-4.067315927253631,-2.6102705107325797,-3.3587070418156877,-1.9441325042727489,-3.3587070418156877,-1.9441325042727489,2015
201412260ATL,3.005177179474126,5.538791948184132,5.049056134858736,5.877025715185244,5.2764392954730805,4.5143752318928145,5.2764392954730805,4.5143752318928145,2015
201412260BOS,-0.8245623339631134,-2.1075434516966354,-1.6689923095162964,-0.4079700673647739,-1.789209637350467,-0.1981030984534676,-1.789209637350467,-0.1981030984534676,2015
201412260DAL,0.5026228491005966,-0.2473077239254735,-0.20592244225040623,1.0434364595753927,-0.2597418453308588,1.495590969596541,-0.2597418453308588,1.495590969596541,2015
201412260DEN,-2.977554901807742,-1.0989750861061953,-5.880562484649344,-0.484026068701386,-5.067993423073627,-0.14062327461793908,-5.067993423073627,-0.14062327461793908,2015
201412260DET,-1.0077674642062444,-5.673831087850122,-3.2295688221386403,-4.15711431103472,-3.792597288393852,-3.822799480798672,-3.792597288393852,-3.822799480798672,2015
201412260MEM,4.059308732675394,3.3828092872450597,2.3943828719287623,2.929217268626509,2.6923502690100194,4.123733845002254,2.6923502690100194,4.123733845002254,2015
201412260NOP,-1.497574223192995,0.25672244965986657,-3.381930311161966,2.066170920365753,-2.3999395898612463,1.8617135418453497,-2.3999395898612463,1.8617135418453497,2015
201412260OKC,-2.673028061961297,-1.2052645157673165,-3.1351013330447532,-3.2956561268242446,-4.2294533815919255,-3.325762748143022,-4.2294533815919255,-3.325762748143022,2015
201412260ORL,-2.050917665819611,0.6430430216296532,2.54351565101112,1.2692015916604795,2.5576575431055133,1.9016708192325928,2.5576575431055133,1.9016708192325928,2015
201412260POR,-1.3619527405396044,4.264469704114973,-2.2125173501168334,4.21995359282413,-3.0561332124317295,3.5897169068271744,-3.0561332124317295,3.5897169068271744,2015
201412260SAC,-0.9665683163838601,-0.6796697224569588,-0.6371075297950668,-0.21295970598871605,-1.7464352348128624,0.28567103910455227,-1.7464352348128624,0.28567103910455227,2015
201412270BRK,-1.58942746517517,-0.2850732471243784,-3.812373584668652,-1.1192958945605742,-3.7520237319386562,-1.7911538639353977,-3.7520237319386562,-1.7911538639353977,2015
201412270CHI,0.6850225838419579,2.7133140385411636,2.648704546507112,3.2888170688975684,2.1009337024987924,2.3305456757638163,2.1009337024987924,2.3305456757638163,2015
201412270CHO,0.2549205242647101,-2.958498704521192,0.8720013138983838,-3.341826056317892,1.5843259803729808,-4.02468296857607,1.5843259803729808,-4.02468296857607,2015
201412270GSW,-3.1509914204130887,3.16534336059868,-6.110156941637209,4.571887919453179,-5.406731774217057,5.400862703432913,-5.406731774217057,5.400862703432913,2015
201412270LAC,2.674426990256361,-0.7498801425791974,2.5417667800931376,0.24874958855431828,2.5398909803837593,0.3777731680111671,2.5398909803837593,0.3777731680111671,2015
201412270MIA,2.8483174802651092,-0.24108472398110514,2.273592341067463,-2.835183988263811,3.8314643984219425,-2.5278453775890397,3.8314643984219425,-2.5278453775890397,2015
201412270MIL,4.744872423861903,3.7990967037963532,5.024738395030248,5.901343455013732,4.824596918023983,5.498074393900276,4.824596918023983,5.498074393900276,2015
201412270SAC,-6.283859255058818,-1.0274468001268264,-8.625522965557542,-0.6798077289687932,-7.861578214510846,-0.08189074872914077,-7.861578214510846,-0.08189074872914077,2015
201412270UTA,-1.4831778824626731,-1.0861345626351753,-2.2680720806806107,0.3698081564578555,-2.966625934038103,-0.6986466631072958,-2.966625934038103,-0.6986466631072958,2015
201412270WAS,-2.6470325385353703,2.5274464184514684,-0.9576664823204961,1.9571460969163041,-0.22272164098349675,2.1783335011511826,-0.22272164098349675,2.1783335011511826,2015
201412280CLE,-5.092171086881196,-1.662795168454668,-3.574309548504708,2.9407159287732156,-3.7156794702620783,2.6128434781520498,-3.7156794702620783,2.6128434781520498,2015
201412280DAL,-0.9197938732074213,-0.13472010295164694,-3.088931403551104,1.1966964611017552,-3.3386462600149547,1.511390247388886,-3.3386462600149547,1.511390247388886,2015
201412280DEN,3.3073088795974748,-0.9255385675008494,3.242145482127011,-0.254431611713521,2.7186169312659736,-0.16343762185677857,2.7186169312659736,-0.16343762185677857,2015
201412280LAL,-0.6187912387139924,0.39003522812677005,-0.1702595068149897,-0.35918244377677055,-1.4469121974206371,-0.3527141412345494,-1.4469121974206371,-0.3527141412345494,2015
201412280POR,-6.599050725492569,4.385694846038042,-8.921092002728855,4.275508323387907,-8.163232250494463,3.8325336407451576,-8.163232250494463,3.8325336407451576,2015
201412280SAS,4.593800539655344,-1.9258743573750863,3.0500077994878083,-3.964463937303325,2.7376953415900864,-2.8717001630812162,2.7376953415900864,-2.8717001630812162,2015
201412290BRK,-0.7122553296930754,-0.8699233505991835,-0.3842386917974796,-1.787920067996101,-0.264040918536159,-1.7997112082460334,-0.264040918536159,-1.7997112082460334,2015
201412290CHO,3.4246998619314155,-3.651999048527511,5.409867230894887,-4.084530835877098,5.510854497427627,-3.8652287154738363,5.510854497427627,-3.8652287154738363,2015
201412290HOU,2.717713321725494,4.112103058958844,2.134233262163047,2.7084741047686833,2.16522437601653,2.6913620286829008,2.16522437601653,2.6913620286829008,2015
201412290IND,2.9007532975493824,-1.004577361700365,3.506137182466432,-3.1437494112331255,2.696765125836818,-3.653442219980491,2.696765125836818,-3.653442219980491,2015
201412290LAC,-0.9060231735482773,-1.3827620319203113,0.5745940642752245,-0.45162911347955514,-0.3659869798236284,0.1323885869619629,-0.3659869798236284,0.1323885869619629,2015
201412290MIA,0.9484208682710289,-0.6478843780887313,1.61470609345759,-3.2533866149077006,1.415657056552659,-2.821841985915936,1.415657056552659,-2.821841985915936,2015
201412300ATL,-2.40996179957153,5.119269265726839,2.0769586935651922,5.516214619149093,2.6243839736220047,5.149793858721827,2.6243839736220047,5.149793858721827,2015
201412300CHI,-0.37853153405178475,3.2528897036815465,-1.4468739963918793,3.9310179882936254,-1.7168285432632089,3.1081248443088363,-1.7168285432632089,3.1081248443088363,2015
201412300DAL,3.323509045296511,0.31787484347143646,2.847755571774286,1.522113413293571,2.2454571598675255,1.5201352970531428,2.2454571598675255,1.5201352970531428,2015
201412300DEN,0.04297830448824058,-1.3588397835700388,-0.7765077140924568,-0.6776970052179259,-0.46181124212123476,-0.18437158285848287,-0.46181124212123476,-0.18437158285848287,2015
201412300GSW,-1.663289271549572,3.213051503043026,-2.4728579884979798,4.650246071625162,-2.8860587835015576,5.192500593399864,-2.8860587835015576,5.192500593399864,2015
201412300MEM,-1.4441768766785863,3.2551171343727354,-3.6229302425842,2.6917949677113526,-3.174940886866747,3.5374466828648825,-3.174940886866747,3.5374466828648825,2015
201412300NOP,-0.271734315075463,0.4975833248337391,0.24706576350069653,2.4313844329382484,-0.9508926574290957,2.2704264957200686,-0.9508926574290957,2.2704264957200686,2015
201412300ORL,-4.345004455764332,1.6143368476353785,-2.7105523132966844,2.3601944677137894,-3.600750032355604,1.4300296612126366,-3.600750032355604,1.4300296612126366,2015
201412300POR,3.740610095666664,4.523739500892127,3.665410875631416,4.37138084866827,2.942995329286166,4.06576105898903,2.942995329286166,4.06576105898903,2015
201412300UTA,-3.1986995628574366,-1.0326068660643415,-6.188515093809192,0.4431004228446387,-5.6541608840142885,-0.021735554941036444,-5.6541608840142885,-0.021735554941036444,2015
201412310BOS,-1.203647146240474,-2.8372994418093977,-0.7252847634017012,-1.1347536475672388,-0.42275017418709204,-0.35494737817163696,-0.42275017418709204,-0.35494737817163696,2015
201412310CLE,3.9976021157881103,-2.7038880511356957,5.990348581679479,1.8222612390810617,5.645949562639918,2.5451874480516534,5.645949562639918,2.5451874480516534,2015
201412310HOU,-4.224901302384206,3.5063073353878274,-4.66501218666169,1.9949517951574443,-3.876201738695743,2.4536837123526385,-3.876201738695743,2.4536837123526385,2015
201412310IND,-1.313800357453081,-1.3567137678325274,-3.9988749891639017,-3.568630217060319,-3.1062906941399233,-3.601137788773213,-3.1062906941399233,-3.601137788773213,2015
201412310LAC,-6.737095380346656,-1.2561783394042472,-9.016964528009218,-0.32013547204896753,-8.419574653864748,0.01004671394826732,-8.419574653864748,0.01004671394826732,2015
201412310OKC,-0.7415047681470597,-1.3723888196305047,-0.21203620271593948,-3.41434835574292,-0.6098580818199079,-3.3715344686410327,-0.6098580818199079,-3.3715344686410327,2015
201412310SAS,0.9673537779053358,-1.9343414069043767,2.890486399154886,-4.0113790636610425,2.3827312671869647,-3.4238980020186323,2.3827312671869647,-3.4238980020186323,2015
201501010CHI,-2.0294611978197477,2.4368912095934085,-1.3914783470500645,3.092826619609639,-0.42539620196262096,3.2560124875332996,-0.42539620196262096,3.2560124875332996,2015
201501010MIN,-1.742700544993097,-3.4809037175299373,-1.1277647036594427,-6.483057539412824,-0.5397675987743424,-5.925101925462567,-0.5397675987743424,-5.925101925462567,2015
201501020BOS,0.6684921603640959,-2.298246043056775,1.8315118215129509,-0.7322737073094974,1.539695765899367,-0.47888659142108647,1.539695765899367,-0.47888659142108647,2015
201501020CHO,-3.19084050398045,-4.359185705709633,1.1605811543806261,-4.807867567453588,2.2621938577917295,-3.9688426723146892,2.2621938577917295,-3.9688426723146892,2015
201501020GSW,3.335270901676761,3.2710159776612784,3.342820521932616,4.696995142852998,3.0790096709971357,5.063378701988853,3.0790096709971357,5.063378701988853,2015
201501020LAL,3.745281664598526,0.7135997187379495,3.080243788788195,-0.06272637226031819,3.1965728705060457,-0.38481804509408857,3.1965728705060457,-0.38481804509408857,2015
201501020MIL,-0.9641903076074474,4.4845545686328645,-3.2449291141251155,6.652028666379913,-3.443281423996364,5.782552820862307,-3.443281423996364,5.782552820862307,2015
201501020NOP,3.6405917387132547,0.6173883174350596,2.137807175949341,2.682306033683318,2.3735196422781795,2.53601530427146,2.3735196422781795,2.53601530427146,2015
201501020NYK,-3.8710290678053987,-6.8560391087673676,-2.051285903147715,-9.124577748317453,-3.3633973377040665,-8.668179394714224,-3.3633973377040665,-8.668179394714224,2015
201501020OKC,2.9728917284038516,-1.112765359311858,2.538357163554906,-3.0665182092279473,2.1949252033654694,-3.4135777271230907,2.1949252033654694,-3.4135777271230907,2015
201501020ORL,0.437466960036355,1.1403614596764449,-0.6086826277078927,1.7009280575648198,-1.4459598715401023,1.4418689611059659,-1.4459598715401023,1.4418689611059659,2015
201501020PHO,-1.7212537461678252,-1.0011282284657064,-2.5196070597258142,-0.5598663492309122,-2.7351904777193314,-0.4035607921389772,-2.7351904777193314,-0.4035607921389772,2015
