,home_MP,home_FG,home_FGA,home_FG%,home_3P,home_3PA,home_3P%,home_FT,home_FTA,home_FT%,home_ORB,home_DRB,home_TRB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_TS%,home_eFG%,home_3pAr,home_FTr,home_ORB%,home_DRB%,home_TRB%,home_AST%,home_STL%,home_BLK%,home_TOV%,home_USG%,home_Ortg,home_Drtg,home_poss,home_pace,home_poss_per_poss,home_ass_per_poss,away_MP,away_FG,away_FGA,away_FG%,away_3P,away_3PA,away_3P%,away_FT,away_FTA,away_FT%,away_ORB,away_DRB,away_TRB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_TS%,away_eFG%,away_3pAr,away_FTr,away_ORB%,away_DRB%,away_TRB%,away_AST%,away_STL%,away_BLK%,away_TOV%,away_USG%,away_Ortg,away_Drtg,away_poss,away_pace,away_poss_per_poss,away_ass_per_poss
PCA12,2.8508303036881827e-06,0.0007372486844292969,0.0007246355478103408,8.36315362745609e-05,0.01586828616436768,0.025398774650053652,5.6164092787996165e-05,0.00015607573046641694,0.000888834503134204,0.0017926968281065257,0.0005294007444024486,0.00011276464457823686,2.3957582993249275e-05,0.05116583309439568,0.00825689545463767,0.03557084038309287,0.0008066900695089584,0.011055073913694084,0.0037282730217583077,0.0029689522127936963,0.00286533575463569,0.02571406595410047,0.0012034415513848184,0.0006196974081803562,0.00031271264942484803,3.979474635066147e-06,0.09679846241116544,0.007644608547836874,0.030854040292130465,0.0005151765781459601,4.3553365594757785e-56,0.00294118194135815,1.6557496071461626e-05,0.00031214346734881706,0.00015450639820895081,0.003585765216930442,0.05546887695757207,2.8508303036883424e-06,0.0042114778574450715,0.0019657871747224285,0.0016777533644594823,0.004202830137356792,0.011270200589466093,0.0003596225708360086,0.013776986220895229,0.01827955176185513,0.0003352071031533851,0.00024940321917392086,9.970179706034333e-05,3.0425811909470083e-06,0.11604815392778557,0.00047955577208909676,0.023456770012072525,0.006844537858343643,0.0011120000109235263,0.00026194814519483014,0.0007900135702184687,0.002993271592194177,0.009645230661100571,0.018315069381402524,0.0003126769673720837,0.0006198279125865998,4.024786411132557e-06,0.22070437993871947,0.00032729825893033324,0.013521968302118208,0.005954816268925526,0.0,1.6557496071461626e-05,0.00294118194135815,0.0005536323589321719,0.00029268949528086954,3.5217461121580026e-05,0.12939633088420882
PCA13,0.008880680246385336,0.0006022363939885807,4.229779519348508e-05,0.0010240200674603052,0.0006174971158695283,0.0026222987538140423,0.010733120599525515,0.0007319242162711905,4.4564822053625755e-05,0.0025644773572276623,0.006939239002362895,0.0004722083134102815,0.004455056735127763,0.0015023180407655193,0.0006427375098600613,0.20507323337804725,9.921652074922431e-06,0.007668074303854632,0.001933357333104975,0.002470310826589711,0.0013554355112428446,0.0027033719117681154,7.669785160629194e-05,0.005384091129641999,0.008621491990968469,9.992566824467067e-05,0.004640338971960761,0.0002800687843728532,0.19042442267437787,2.646285579327894e-06,8.956628487572547e-57,0.0002553018209208,0.00013922721521404885,0.002092592745469449,3.6192749084485707e-06,0.0003585057784855802,0.0029328133283007805,0.008880680246385345,0.004179776215591679,0.0001822954660905107,0.003924231890108296,5.253985003155622e-06,0.009981124946024371,0.013723592190859753,0.001321731102478444,0.004840206771104134,0.0048144266807004545,0.0118112351820931,0.00012052998794167832,0.00571847660256189,0.019052363635403143,4.904561423604535e-06,0.15858205322026867,8.375321523581574e-05,0.0007752970426052091,0.0012728718447645886,0.002682860604217934,0.00274320291124847,0.012333573433675008,0.004731772904562895,0.008613814997749852,0.005384854905468279,9.971132094273352e-05,0.04788254792108173,8.780382072817103e-05,0.15912617388667302,0.00012697472031351388,0.0,0.00013922721521404885,0.0002553018209208,0.00274810591615218,1.121112948195153e-05,0.00010911063918021774,0.02524882165969549
PCA14,0.0020792362581951865,0.00939816339664077,0.00010525934171692242,0.014032544053964266,0.0012283585693457656,0.033560695633698234,0.031871360878335794,0.001084810876425812,0.0014641494371280092,5.8270273044229085e-06,0.007122971243776816,0.0021452004467831173,0.00014289595782724992,0.01690788925037664,0.001009699547880538,0.1111923878852127,7.831268427398195e-05,0.002019700615185756,0.0028122056203723827,0.006280837068997263,0.007179565182184898,0.0363176391267347,0.0010839113414979164,0.0017104128609646174,0.004300955843342015,1.8138919724432327e-05,0.05738987135871831,0.0012221978122670873,0.08852644701248069,2.9280807849149753e-06,8.979696235220653e-54,0.0052044664472346135,0.0032636186973639507,0.0001367891488279615,0.0007654231387533777,0.0030037550962398606,0.018281836418774202,0.002079236258195188,0.00845629880087488,1.8260889078820112e-05,0.010970238667737692,0.002217069847024835,0.02184594185762031,0.009383723134103118,0.00013193687183687513,0.0007807021843704185,0.0008629563896598334,0.007738187305498032,0.007729030083179763,0.00025809124201330074,0.0037513428300888175,0.0013670820332203416,0.1987740748365024,0.00030849616041695414,0.002186469530587086,0.0029623441016619844,0.004848306204720034,0.00494322684122768,0.025258729312241473,0.0007365990173892417,0.004306030258431439,0.0017106260269321113,1.8348745753779593e-05,0.02048647203575091,0.001312464170166067,0.1645406742907904,0.0002006295628970369,0.0,0.0032636186973639507,0.0052044664472346135,0.001129956457112525,5.045087046638342e-05,0.0019700529383300395,0.005247402820187262
PCA15,0.036351160689408815,0.004079830563797774,0.004219504526606482,0.00037681323896278764,0.017656605284464964,0.023403613077486868,0.00037896515354813714,0.000725500088296718,0.0013449213470969144,0.00042950283471200477,9.50145894545928e-06,0.0013158141948799414,0.0007693778236354636,0.08683103965513539,0.0009155596781119557,0.019120927563468153,4.386753261520666e-06,0.004907536198424437,0.0076100493352796224,0.002995058278251036,0.0037115919283503152,0.019903413806753163,0.0021588365089303496,0.0003419263034127192,0.00020863460899844832,7.87913195580731e-06,0.18365083284547903,0.00026279042533480535,0.004488236786536811,0.00010609690936651149,6.087950691515211e-54,0.0021576209766290453,0.0026100531283693765,0.0034226967673821797,0.0009829154967786107,0.003559296223409544,0.10171244673800861,0.03635116068940885,0.005388129501479447,0.0014522426166283815,0.003097816888519198,0.047236932396547165,0.04295139910678522,0.011044925576888425,0.00012822641127198807,0.003895319018446129,0.016736227151487745,1.0372009547714412e-05,0.0012942183628054582,0.0007148602822480097,0.06167080344975464,3.0949252814809905e-06,0.014874028739622631,4.48335966559394e-05,0.006268926171846369,1.1278086951376015e-05,0.002634050565410752,0.0014211182190002115,0.05452004994486206,0.002393883362427583,0.00020866498019051622,0.0003412806541269694,7.897044998970324e-06,0.06384277100395223,0.00014336473752763566,0.008965780822937116,0.00012427399482165948,0.0,0.0026100531283693765,0.0021576209766290453,0.007441225270991802,9.990757994138545e-05,0.0029949942468416257,0.05418733215532374
PCA16,0.25551630913331697,0.019554198279567003,0.013940912633424403,0.0036799692080459853,0.029550290567809685,0.015478633465712632,0.016236447053756552,0.000982907647963201,0.0012031708137324934,0.0322824237548875,6.556199738974762e-05,0.010653360127260043,0.00789536798762629,0.018032193392211678,0.0004003200207623755,0.01685769589124792,0.0012586070569003795,0.00015012242723467698,0.0017785085131760419,0.00414008863043907,0.0007936464592138888,0.02942039895431797,1.167437861376271e-05,0.0011214678918569777,1.1491101728846089e-07,0.00048827220227003285,0.004596692514242574,0.00021654289331128054,0.024229509465243652,2.8779071728816277e-06,3.612628081822299e-55,0.0068622639198647585,0.0013644226359724192,0.031624519606617274,0.004125351026230344,0.006059905270527542,0.006141832750901484,0.25551630913331713,0.02115313384767703,0.01675450490611211,0.005217732696104678,2.1991720333082777e-07,0.0028127334186604483,0.0027896454958684226,6.990504225940565e-05,0.0021342330660340937,0.006241604301408853,0.0013219436456633113,0.010033042601459456,0.01047058474731392,0.000248580139215776,0.00810521942858578,0.003036155724645591,1.3254605480680434e-05,6.436054218101503e-06,0.015047959312814933,0.0011175277081658178,0.002633836075230445,0.0002570981456903977,0.0001450775807083053,1.0900114053000725e-07,0.0011220112735540791,0.0004867668420035317,0.015108904381500159,0.004016756645541955,4.272875583214854e-05,0.0018654192067656902,0.0,0.0013644226359724192,0.0068622639198647585,0.0241584912729336,0.00666909937435001,0.0030311587133251073,0.0034285489935387873
PCA17,0.004418558820945428,0.00027626298694560753,0.0019827305890181466,0.0003103550200847123,0.0025795553564531295,3.8464897887820006e-05,0.007802851381057896,0.00396157964035622,8.82911160302687e-05,0.0424555749809792,1.0971804028812532e-06,0.002411721137894582,0.001551764113971622,3.146197989736804e-05,0.002104792698230227,0.0007601594073487717,0.00013449602889282672,0.03226664227606283,0.0008652939868629123,2.800375322215065e-07,0.001481393120271554,0.00042647904082816036,0.0004169099388194286,6.46734144696583e-06,0.00037009360775527676,0.00024329623332657366,0.00042501705053278783,0.0018509121219725114,0.0011093330023490883,0.0004358284406638681,1.1818106723574962e-53,0.0003933432636559817,0.000765720449273362,0.0015533207801111902,1.6334033856828016e-05,5.13021785828554e-05,0.00029682820341320453,0.004418558820945417,0.0011280390934240013,0.0032788192960480273,0.006888043696887883,0.01510659639074407,0.000614225002515992,0.0515145066175841,0.04191857626414992,0.013931458298888798,0.6879275036956856,0.0017556586441701712,7.332415680623535e-05,0.0003587433915979742,0.0028932136096603634,0.0028030064038581082,0.00025022987889170635,4.858817994611476e-05,0.0022336015480790956,0.001122494429398441,0.0010248129050580066,0.014430579721601063,4.9862144713002396e-05,0.015078140407275809,0.00037054208409980526,6.532124205839014e-06,0.00024153707398532164,0.008157653270706177,0.002561879329365501,0.0010910691627393277,1.888054417626948e-05,0.0,0.000765720449273362,0.0003933432636559817,0.0012325834574729035,4.2951144780348486e-07,0.0003758436821442111,0.002050891005082841
PCA18,0.0025705101031310803,0.0009996465518818426,0.0035421943297478963,0.0071406983088613575,0.011771772227432552,0.000874916598650454,0.019001260298510427,0.03257225438408519,0.016729377936241695,0.7548520572574231,0.003650785415148428,0.0016016836357256484,8.804422032082691e-06,0.0014139278927155741,7.695933210237313e-07,0.000924912540492249,0.00012030390435265277,0.002587807129096407,0.0008871459088279682,0.000957600916407207,0.013533444056496258,0.002430192251978294,0.018044636176628895,0.0011696208964695357,0.0002949368386194511,5.677636777167284e-05,0.005385797908171428,2.7545931023157852e-05,0.001241895294113318,0.00010297600126287659,5.648922296414269e-53,0.00023604217042309247,1.4630925925414346e-05,0.0014340953611671297,7.572178728438222e-05,6.474323705275025e-05,0.0007147434726048988,0.002570510103131079,0.000951452351898381,0.0002928052962354142,0.0005474649950297666,5.7702012458478284e-05,3.129238643191073e-05,0.00011738348719818744,0.001135322536892577,0.0035783963925943166,0.054357033285614566,0.0014054552384155366,0.0021178436477314504,0.00018698093205948632,1.9353660348319838e-05,0.00010095946819361609,0.00018680138926159946,0.00017468796605452747,0.016916036333044858,0.00012356927068216334,0.00034883189613859857,0.00046663876959705027,9.320675674535105e-06,0.002632138895859732,0.0002952377300164886,0.0011696307281906404,5.693374766458002e-05,0.0007769923331710007,3.486106190986545e-05,0.00014865011130937308,1.035892059781235e-06,0.0,1.4630925925414346e-05,0.00023604217042309247,0.001469774374741258,8.850717246736873e-05,0.00010361663427190986,0.00023987809622669825
PCA19,0.0022568813917974,0.006241343367721174,0.00033613929713695507,0.01094695308543822,0.02323923520139507,0.00787065338058595,0.15563361500175843,0.0026251855462467466,0.0008198198818840047,0.004668246264265524,0.0016106123979691145,0.030815116405410344,0.02776916246229322,0.0009588537725953634,0.015308966845834633,0.003840361233452775,0.0007004343737648075,0.00927939078046459,0.00017854751528366715,0.00011699722344612731,0.0008793442845317258,0.010658379854219024,0.0004563260446281172,0.0004876893462711345,8.279577417053193e-05,8.98513589973053e-06,0.0003772063227692851,0.015877523789431896,0.018344785235776373,0.0009718466745841896,4.808593649750292e-51,0.00016931602686278687,0.0002473005109148477,6.000086514375806e-06,0.00039724469142113274,0.000257909207571003,0.0010816258011726249,0.0022568813917973954,0.012607149752238148,0.0009845289493194858,0.022838795796429782,0.04852950963078912,0.037115679841096934,0.34769297295580603,0.00601601762257953,0.0010811408596093507,0.01714820950002072,0.003799408987247459,0.019626663747953375,0.02242598440624521,0.0004632451350096883,0.011201877617364618,0.0020105757430244147,0.0021563498685533812,0.00950567184830084,0.00025294988824112115,0.00019727652619633886,0.0021840831681314028,0.04734120562374148,0.00047493420572880686,8.147941993591547e-05,0.00048683168403298863,9.706210357976514e-06,0.002959935296147755,0.011658889308671521,0.006227173137058796,0.0027200601907660248,0.0,0.0002473005109148477,0.00016931602686278687,0.00018068064851350875,0.0008211141795931271,0.0006438431628831393,0.0003617629433545678
PCA20,4.567608579309995e-05,0.009499458308345646,0.0018887126822933443,0.020443470577940798,0.029557042113693473,0.03911922123829102,0.34219418989725314,0.003185114741662984,0.0012633481671874393,0.004619895804005899,0.012727877960842723,0.004078842932578181,0.00020702243376728697,0.0006006901098716254,0.0003368367596342749,0.0031943426286237106,0.00529496407678113,0.009165636099453091,5.207832028649138e-05,0.0013497202827536486,0.0029837621057480623,0.05061683393221838,0.0006134318795190188,0.0012440290167864843,0.003437971081774314,0.0030134741426537225,0.0021529227033182307,0.00035717923437404866,0.016108524007412035,0.006311275770896129,6.873569832115534e-51,0.00024374921647430192,5.2322369525659805e-05,0.0017801133925935686,0.001247398803356723,0.0014202350612168425,0.00015437875127128747,4.5676085793099236e-05,0.00387659506566096,0.0026781498714795004,0.011629385339142765,0.0150865501532217,0.030052308426425492,0.1750942465741553,0.0004731316077157407,0.0004412350265763386,0.01330279393593237,0.0076714480147829205,0.029187803147314822,0.006806160969849098,0.00019126572538175185,0.020944777622349375,0.004522355381565681,1.8225098792000784e-05,4.442317848707248e-05,1.7403951128985134e-06,0.0009317193699158298,0.002364604317341574,0.04115262922543078,0.000986122243996068,0.0034399757915247495,0.001245651098626845,0.0030115962114914438,0.0009343741312672519,0.022736780781715597,0.019930065762134852,0.00017885378727857448,0.0,5.2322369525659805e-05,0.00024374921647430192,5.109865657732291e-05,6.144638359305292e-06,9.098332988532616e-06,9.519975541346448e-05
PCA21,0.011244265985853544,0.005352269523337465,0.0010085527367459557,0.003347150375377707,0.01566607143007287,0.004389305640709165,0.10112061607005564,0.0034613711716360972,0.006542674520643234,0.004154111371952961,0.0020377807613622314,0.003082229874886483,0.0003479617753949187,1.5916143856771814e-06,0.015410015325560392,3.756057942870348e-05,0.074131059461967,0.07147145531273835,0.002426601624901775,9.736188442336943e-08,1.7540889335162508e-05,0.0036857864768440195,0.004281582759394837,0.004606862970966679,0.0015059053540883885,0.0005901191362227832,0.003296974244287943,0.01981919706959251,0.0005608711161452868,0.0704586159262733,5.44195783492113e-51,0.01326952525856352,1.1154808025923073e-05,0.0030871619022307343,3.803830973573173e-09,0.009689320321216515,0.0003715949643442097,0.011244265985853553,0.002643359725887076,0.006616251247902752,1.025417349247406e-06,0.0009412390374794707,5.137464634783093e-05,0.0017843568948323054,0.0008107899257113103,0.006414301328319423,0.019829801715349118,0.0002702407617672577,0.006468466639926534,0.0029256966125829394,0.0005453212411423814,0.18356535031347687,0.0023016330859965614,0.016876240865040297,0.005293241461981192,0.0014213245807121835,8.784937793535729e-05,2.095384733323247e-05,0.00032084419464717325,0.008748691858046966,0.0015060561134734596,0.004603102320124091,0.0005869772775314366,0.0001120477426309464,0.2051298623629828,0.003378803469776271,0.010837818731036897,0.0,1.1154808025923073e-05,0.01326952525856352,0.016518370418564337,0.0031665917649857573,0.0010755711884107605,0.00013653825801501076
