gameid,team,season,y.status,date,team.elo.booker.lm,opp.elo.booker.lm,team.elo.booker.combined,opp.elo.booker.combined,booker_odds.Pinnacle,elo.prob,raptor.prob,predict.prob.booker,predict.prob.combined,elo.court30.prob,raptor.court30.prob
202111150MIN,MIN,2022,0,2021-11-15,1487.0827046364584,1550.1819617751798,1485.2125959094028,1580.1178797196565,0.3936068702290076,0.3185003702876848,0.4686773703611975,0.4525099242268813,0.40766542188340427,0.2380093255522009,0.31500061550235825
202111150OKC,MIA,2022,1,2021-11-15,1593.073094338958,1346.0426954573325,1583.454960694111,1380.6572047172924,0.7031913066941399,0.7014806748768231,0.7632345948870478,0.7771834096954462,0.7300160175038688,0.778562876288377,0.7949741933111331
202111150OKC,OKC,2022,0,2021-11-15,1346.0426954573325,1593.073094338958,1380.6572047172924,1583.454960694111,0.2968086933058601,0.2985193251231769,0.2367654051129521,0.22281659030455372,0.26998398249613115,0.22143712371162302,0.205025806688867
202111150LAL,CHI,2022,1,2021-11-15,1563.4892458300023,1493.3961836898109,1574.9856154756494,1490.212750288193,0.5381158455392809,0.4560451916447566,0.5567360885464236,0.5574437972854065,0.5781779028270645,0.556428118742613,0.6452928970385469
202111150LAL,LAL,2022,0,2021-11-15,1493.3961836898109,1563.4892458300023,1490.212750288193,1574.9856154756494,0.461884154460719,0.5439548083552433,0.4432639114535764,0.4425562027145934,0.4218220971729355,0.44357188125738706,0.35470710296145325
202111150POR,TOR,2022,0,2021-11-15,1499.5055237167846,1433.1807913062619,1494.5548030393043,1412.208063559629,0.4093341068781022,0.2564900789034866,0.327089064328146,0.5520858483751997,0.5747681163885082,0.3404387233162596,0.35785526665255524
202111150POR,POR,2022,1,2021-11-15,1433.1807913062619,1499.5055237167846,1412.208063559629,1494.5548030393043,0.5906658931218977,0.7435099210965134,0.672910935671854,0.44791415162480025,0.4252318836114918,0.6595612766837404,0.6421447333474448
202111160BRK,GSW,2022,1,2021-11-16,1644.77799743767,1633.1081512448568,1652.8176788611534,1650.0541364525307,0.4331671952877208,0.3367660590600099,0.3831988301247763,0.4736452360461353,0.4608836828497754,0.4317323009879612,0.4641760665393723
202111160BRK,BRK,2022,0,2021-11-16,1633.1081512448568,1644.77799743767,1650.0541364525307,1652.8176788611534,0.5668328047122791,0.6632339409399901,0.6168011698752237,0.5263547639538647,0.5391163171502247,0.5682676990120389,0.5358239334606277
202111160LAC,SAS,2022,0,2021-11-16,1503.1130556250873,1590.6830675072597,1465.595782554826,1575.7026709289566,0.2774530653634353,0.1991867071592656,0.1984778851627484,0.33697870020152915,0.3086325405656602,0.2712217353160716,0.26398680264196606
202111160LAC,LAC,2022,1,2021-11-16,1590.6830675072597,1503.1130556250873,1575.7026709289566,1465.595782554826,0.7225469346365646,0.8008132928407343,0.8015221148372516,0.6630212997984709,0.6913674594343399,0.7287782646839284,0.7360131973580339
202111160UTA,PHI,2022,0,2021-11-16,1479.2905999224158,1725.9835150984193,1462.5801505264556,1684.8207090209955,0.1793133610321452,0.3331312776955645,0.1676549020523404,0.16899418946918396,0.18969189909133644,0.4277335676430432,0.273755766996965
202111160UTA,UTA,2022,1,2021-11-16,1725.9835150984193,1479.2905999224158,1684.8207090209955,1462.5801505264556,0.8206866389678548,0.6668687223044355,0.8323450979476595,0.831005810530816,0.8103081009086636,0.5722664323569567,0.726244233003035
202111170ATL,BOS,2022,0,2021-11-17,1528.1935429778528,1504.4848334288067,1540.0125964581,1511.1950655526891,0.3603158933859822,0.329441717290175,0.3372628194036192,0.4909470946818665,0.49829829675159226,0.4236618903024744,0.43908394146752633
202111170ATL,ATL,2022,1,2021-11-17,1504.4848334288067,1528.1935429778528,1511.1950655526891,1540.0125964581,0.6396841066140178,0.670558282709825,0.6627371805963808,0.5090529053181335,0.5017017032484078,0.5763381096975256,0.5609160585324737
202111170BRK,CLE,2022,0,2021-11-17,1451.0651735741399,1643.5696330331148,1475.28867345218,1637.9270620708953,0.1974008883039973,0.2037199928651709,0.1620147578272227,0.21740750423501562,0.24807308993684976,0.2768277364121148,0.177328455468194
202111170BRK,BRK,2022,1,2021-11-17,1643.5696330331148,1451.0651735741399,1637.9270620708953,1475.28867345218,0.8025991116960026,0.796280007134829,0.8379852421727773,0.7825924957649844,0.7519269100631503,0.7231722635878852,0.8226715445318059
202111170MIA,NOP,2022,0,2021-11-17,1409.860053306843,1554.3187560389047,1411.3638283471432,1594.5016848978535,0.2987359273158206,0.165951051007678,0.224383824551604,0.26810369424217434,0.22672092989498718,0.22940979311457693,0.29057942897759464
202111170MIA,MIA,2022,1,2021-11-17,1554.3187560389047,1409.860053306843,1594.5016848978535,1411.3638283471432,0.7012640726841792,0.834048948992322,0.775616175448396,0.7318963057578256,0.7732790701050128,0.7705902068854231,0.7094205710224053
202111170MIL,LAL,2022,0,2021-11-17,1481.931240631605,1473.0272217417896,1455.9525526965133,1464.284375826995,0.2220248667850799,0.2269303005599761,0.1451408118160833,0.4696776977754597,0.44505881052149154,0.3051751561450213,0.20641426843106
202111170MIL,MIL,2022,1,2021-11-17,1473.0272217417896,1481.931240631605,1464.284375826995,1455.9525526965133,0.7779751332149201,0.7730696994400239,0.8548591881839167,0.5303223022245405,0.5549411894785085,0.6948248438549788,0.79358573156894
202111170NYK,ORL,2022,1,2021-11-17,1297.9730197742306,1550.6245684732255,1270.2989329698448,1559.5941713783488,0.1549779858519445,0.1387233035905839,0.1532049417249018,0.16423171092082156,0.13728668131151847,0.19419450998594112,0.2102384496516851
202111170NYK,NYK,2022,0,2021-11-17,1550.6245684732255,1297.9730197742306,1559.5941713783488,1270.2989329698448,0.8450220141480556,0.8612766964094161,0.8467950582750982,0.8357682890791786,0.8627133186884816,0.8058054900140589,0.789761550348315
202111170CHO,WAS,2022,0,2021-11-17,1438.7478868628887,1490.026836723315,1462.3273959407009,1562.2625699511952,0.4896121883656509,0.4634792442960226,0.4506423541900547,0.3851183203546383,0.3212644454893712,0.5638024645636709,0.5520444257418187
202111170CHO,CHO,2022,1,2021-11-17,1490.026836723315,1438.7478868628887,1562.2625699511952,1462.3273959407009,0.510387811634349,0.5365207557039774,0.5493576458099453,0.6148816796453619,0.6787355545106287,0.4361975354363291,0.4479555742581813
202111170DET,IND,2022,0,2021-11-17,1537.7041071051008,1367.536127375882,1528.3311894729006,1364.2684308611865,0.7103037895396179,0.5896454252245596,0.7138793903795126,0.6914424932226527,0.683894419240471,0.682536286883271,0.7924721236903342
202111170DET,DET,2022,1,2021-11-17,1367.536127375882,1537.7041071051008,1364.2684308611865,1528.3311894729006,0.2896962104603821,0.4103545747754403,0.2861206096204874,0.3085575067773473,0.31610558075952905,0.3174637131167289,0.20752787630966585
202111170MIN,SAC,2022,0,2021-11-17,1494.468898558565,1438.6778707767126,1480.3483312969265,1434.066150452621,0.4452291394795424,0.4288615481481949,0.3595200587615635,0.5370482464582436,0.5234148029368488,0.5290808602592367,0.46077285716825883
202111170MIN,MIN,2022,1,2021-11-17,1438.6778707767126,1494.468898558565,1434.066150452621,1480.3483312969265,0.5547708605204575,0.5711384518518051,0.6404799412384364,0.4629517535417565,0.4765851970631511,0.4709191397407631,0.5392271428317412
202111170OKC,HOU,2022,0,2021-11-17,1292.095246144289,1376.403554027901,1247.562290530264,1386.5376053895202,0.4103525154286083,0.3190927692329799,0.3407409611448483,0.34118643862506287,0.2743426417317951,0.4121724464625525,0.44401447932861576
202111170OKC,OKC,2022,1,2021-11-17,1376.403554027901,1292.095246144289,1386.5376053895202,1247.562290530264,0.5896474845713917,0.6809072307670201,0.6592590388551517,0.6588135613749371,0.725657358268205,0.5878275535374474,0.5559855206713842
202111170PHO,DAL,2022,0,2021-11-17,1696.4618240749976,1539.1234695910414,1709.364762526577,1570.0055280201652,0.2424403183023872,0.2327701902806991,0.2066997025049368,0.6754673100494661,0.6523811504074217,0.3122154097880102,0.2799903444867584
202111170PHO,PHO,2022,1,2021-11-17,1539.1234695910414,1696.4618240749976,1570.0055280201652,1709.364762526577,0.7575596816976128,0.7672298097193009,0.7933002974950631,0.32453268995053386,0.34761884959257816,0.6877845902119899,0.7200096555132415
202111170POR,CHI,2022,0,2021-11-17,1482.0115053769316,1520.5431955096155,1521.1215835411406,1514.9825374355312,0.4023113485973469,0.3728133639491969,0.3083213962190123,0.4026344593738978,0.46571521238488167,0.47073004405856256,0.397488800408695
202111170POR,POR,2022,1,2021-11-17,1520.5431955096155,1482.0115053769316,1514.9825374355312,1521.1215835411406,0.5976886514026531,0.627186636050803,0.6916786037809877,0.5973655406261023,0.5342847876151182,0.5292699559414374,0.6025111995913052
202111180CLE,GSW,2022,1,2021-11-18,1630.6868618108788,1440.5261471416597,1621.1856393654064,1435.8683892224242,0.796695849664823,0.5955748148821014,0.7216039941317489,0.7154411349484522,0.7097310033786121,0.6878340452638662,0.7463514200523665
202111180CLE,CLE,2022,0,2021-11-18,1440.5261471416597,1630.6868618108788,1435.8683892224242,1621.1856393654064,0.2033041503351771,0.4044251851178986,0.2783960058682511,0.2845588650515477,0.2902689966213879,0.31216595473613395,0.2536485799476334
