game_id,elo1_pre,elo2_pre,elo1_post,elo_2post,neutral,elo_prob1,elo_prob2
201611030MIL,1414.8149086140588,1513.873730535149,1431.3114534180388,1497.377185731169,0,0.5013544608208275,0.49864553917917254
201611030MIN,1447.245034997513,1447.7083332115305,1440.0978400726572,1454.8555281363863,0,0.6394503517854269,0.3605496482145732
201611030ORL,1434.6458423911968,1452.3112431205823,1441.7128211109593,1445.2442644008197,0,0.6163196724811553,0.3836803275188448
201611040BRK,1348.3048107469942,1557.3412929378283,1344.5332546834302,1561.1128490013923,0,0.3480403059722803,0.6519596940277197
201611040CHI,1500.435908267523,1399.244285628327,1480.1446044195643,1419.5355894762856,0,0.760996775612446,0.23900322438755395
201611040DAL,1476.0637632657802,1556.9132808326913,1465.7799735293975,1567.197070569074,0,0.5275318831529744,0.4724681168470256
201611040LAL,1356.6233495054717,1704.7934446674235,1393.2534249597081,1668.163369213187,0,0.19331973616488554,0.8066802638351145
201611040MEM,1444.3066412888993,1600.8129178407717,1436.0982508623863,1609.0213082672847,0,0.4193904201102612,0.5806095798897389
201611040NOP,1380.8472548871598,1376.994235911334,1375.6157807773432,1382.2257100211507,0,0.6451587795794096,0.3548412204205904
201611040TOR,1585.0341749937736,1571.902402115017,1591.6365835630886,1565.299993545702,0,0.6572895768563655,0.34271042314363453
201611040UTA,1556.014639926685,1706.7550267087327,1546.2014611102559,1716.5682055251618,0,0.42749346572380303,0.572506534276197
201611040WAS,1496.217515069451,1573.1636224271704,1501.780130546854,1567.6010069497675,0,0.533128611944106,0.466871388055894
201611050ATL,1567.6010069497675,1540.9764849493224,1576.1811916890342,1532.3963002100556,0,0.6745658895574485,0.3254341104425516
201611050DET,1499.9834440693294,1454.8555281363863,1508.5363715334465,1446.3026006722691,0,0.6975004648794987,0.3024995351205013
201611050IND,1497.377185731169,1480.1446044195643,1507.1272614468987,1470.3945287038346,0,0.6625871821308051,0.3374128178691948
201611050MIL,1431.3114534180388,1445.2442644008197,1446.4105081656353,1430.1452096532232,0,0.6213877210984374,0.3786122789015625
201611050OKC,1679.4389302238537,1440.0978400726572,1682.8534346056426,1436.6833356908683,0,0.8758173761163685,0.12418262388363162
201611050ORL,1441.7128211109593,1501.780130546854,1446.2077645844272,1497.2851870733862,0,0.5572160382500156,0.44278396174998436
201611050PHI,1261.8571664421893,1710.826053532099,1261.153689085735,1711.5295308885532,0,0.11827931763055806,0.8817206823694419
201611050SAS,1716.5682055251618,1609.0213082672847,1685.2887635013576,1640.300750291089,0,0.7675870201005507,0.23241297989944942
201611060BOS,1547.5502608921422,1446.3026006722691,1524.2655144797247,1469.5873470846866,0,0.7610554414242736,0.23894455857572644
201611060DAL,1465.7799735293975,1446.4105081656353,1473.037818506033,1439.1526631889997,0,0.66533171280826,0.33466828719174013
201611060LAL,1393.2534249597081,1382.2257100211507,1400.794514699665,1374.684620281194,0,0.6545560692501119,0.3454439307498882
201611060MEM,1436.0982508623863,1567.197070569074,1429.7243248219386,1573.5709966095217,0,0.4553643436963887,0.5446356563036112
201611060NYK,1419.5355894762856,1546.2014611102559,1413.6351824740962,1552.1018681124453,0,0.46169990052805077,0.5383000994719492
201611060TOR,1591.6365835630886,1430.1452096532232,1578.4095504018344,1443.3722428144774,0,0.8183584715213369,0.18164152847866302
201611070CHI,1470.3945287038346,1446.2077645844272,1485.1673971805596,1431.4348961077021,0,0.6714777867570326,0.3285222132429674
201611070CHO,1561.1128490013923,1507.1272614468987,1570.9104282857622,1497.3296821625288,0,0.7081492419386494,0.29185075806135063
201611070GSW,1668.163369213187,1375.6157807773432,1669.7530358278345,1374.0261141626956,0,0.9054827238274801,0.09451727617251997
201611070LAC,1640.300750291089,1508.5363715334465,1648.945510253444,1499.8916115710915,0,0.7915251113161761,0.20847488868382386
201611070OKC,1682.8534346056426,1565.299993545702,1687.582097779469,1560.5713303718755,0,0.7777043654401549,0.22229563455984508
201611070PHI,1261.153689085735,1552.1018681124453,1253.3810189508026,1559.8745382473778,0,0.24989243023318397,0.7501075697668159
201611070WAS,1497.2851870733862,1532.3963002100556,1486.8234792136964,1542.8580080697454,0,0.5923117855393718,0.40768821446062814
201611080BRK,1344.5332546834302,1436.6833356908683,1354.8043849530425,1426.412205421256,0,0.5112950196249205,0.48870498037507953
201611080CLE,1711.5295308885532,1576.1811916890342,1700.254040698549,1587.4566818790383,0,0.7949090137176122,0.20509098628238784
201611080LAL,1400.794514699665,1473.037818506033,1388.9171034858427,1484.9152297198552,0,0.5398603307681153,0.46013966923188454
201611080MEM,1429.7243248219386,1469.5873470846866,1433.18385873657,1466.127813170055,0,0.5856900285648169,0.41430997143518306
201611080POR,1573.5709966095217,1374.684620281194,1575.0353508247129,1373.2202660660028,0,0.8481968704764163,0.15180312952358374
201611080SAC,1443.3722428144774,1374.0261141626956,1448.0847774628712,1369.3135795143019,0,0.726082102206862,0.27391789779313813
201611090ATL,1587.4566818790383,1485.1673971805596,1591.449110665863,1481.174968393735,0,0.7621441201672005,0.23785587983279957
201611090CHO,1570.9104282857622,1559.8745382473778,1576.2059590421002,1554.5790074910399,0,0.6545667099458239,0.34543329005417606
201611090GSW,1669.7530358278345,1484.9152297198552,1674.5517979883316,1480.1164675593582,0,0.8374884254025131,0.16251157459748689
201611090IND,1497.3296821625288,1253.3810189508026,1499.037725625165,1251.6729754881665,0,0.8786734505888864,0.12132654941111357
201611090LAC,1648.945510253444,1575.0353508247129,1660.3089399465046,1563.6719211316522,0,0.7312762414453091,0.26872375855469094
201611090NYK,1413.6351824740962,1354.8043849530425,1420.6643290008817,1347.775238426257,0,0.7138799977436326,0.28612000225636736
201611090OKC,1687.582097779469,1578.4095504018344,1670.0883744111784,1595.903273770125,0,0.7692522778744724,0.23074772212552763
201611090ORL,1431.4348961077021,1426.412205421256,1413.17820074981,1444.6689007791483,0,0.6466986864529289,0.3533013135470711
201611090PHO,1373.2202660660028,1499.8916115710915,1383.2989235498653,1489.812954087229,0,0.4616920692258704,0.5383079307741295
201611090SAS,1685.2887635013576,1542.8580080697454,1676.5474990175694,1551.5992725535336,0,0.8014757741757292,0.19852422582427073
201611090WAS,1486.8234792136964,1524.2655144797247,1503.0667300873165,1508.0222636061046,0,0.5890676892815849,0.41093231071841513
201611100DEN,1466.127813170055,1674.5517979883316,1454.9922240844644,1685.6873870739223,0,0.34884077128307933,0.6511592287169208
201611100MIA,1560.5713303718755,1481.174968393735,1551.7666281891886,1489.979670576422,0,0.737436780134553,0.26256321986544695
201611100MIL,1439.1526631889997,1369.3135795143019,1427.2497166796402,1381.2165260236613,0,0.7266461167630256,0.2733538832369745
201611100SAC,1448.0847774628712,1388.9171034858427,1432.5233717264468,1404.4785092222671,0,0.7142759287955716,0.28572407120442855
201611110BOS,1508.0222636061046,1420.6643290008817,1517.8893463598429,1410.7972462471434,0,0.7462136095137792,0.25378639048622076
201611110CHO,1576.2059590421002,1595.903273770125,1570.368759590936,1601.7404732212892,0,0.6135500351431815,0.3864499648568184
201611110OKC,1670.0883744111784,1660.3089399465046,1663.7288870301684,1666.6684273275146,0,0.6529294982839093,0.3470705017160907
201611110ORL,1413.17820074981,1554.5790074910399,1403.4761086636179,1564.281099577232,0,0.4406998592280696,0.5593001407719305
201611110PHI,1251.6729754881665,1499.037725625165,1262.7148480231008,1487.9958530902306,0,0.29978965747289593,0.7002103425271041
201611110POR,1563.6719211316522,1432.5233717264468,1565.5003845171082,1430.6949083409909,0,0.7909395355011504,0.20906046449884969
201611110SAS,1676.5474990175694,1489.812954087229,1679.4553117554422,1486.9051413493562,0,0.8389689808164867,0.16103101918351323
201611110WAS,1503.0667300873165,1700.254040698549,1496.1489279956022,1707.1718427902633,0,0.36367354112248723,0.6363264588775128
201611120ATL,1591.449110665863,1262.7148480231008,1593.5459804616846,1260.617978227279,0,0.9218673130580571,0.07813268694194284
201611120CHI,1489.979670576422,1496.1489279956022,1498.1276979947493,1488.000900577275,0,0.6318433965861399,0.3681566034138602
201611120DEN,1454.9922240844644,1486.9051413493562,1442.1773324301703,1499.7200330036503,0,0.5967498089598636,0.4032501910401364
201611120HOU,1551.5992725535336,1679.4553117554422,1545.1453390167717,1685.909245292204,0,0.4599976149969474,0.5400023850030526
201611120IND,1487.9958530902306,1517.8893463598429,1478.9401956189965,1526.945003831077,0,0.5995440059614268,0.4004559940385732
201611120MIA,1551.7666281891886,1564.281099577232,1538.1757795799933,1577.8719481864273,0,0.6233066578764535,0.37669334212354655
201611120MIL,1427.2497166796402,1433.18385873657,1434.9207022791659,1425.5128731370444,0,0.6321581722830218,0.3678418277169782
201611120MIN,1444.6689007791483,1666.6684273275146,1437.4318928066086,1673.9054353000543,0,0.33130564748502594,0.668694352514974
201611120NOP,1381.2165260236613,1404.4785092222671,1357.0038754561506,1428.6911597897779,0,0.608673448701276,0.3913265512987241
201611120PHO,1383.2989235498653,1347.775238426257,1361.8005605173153,1369.273601458807,0,0.6857096490440455,0.3142903509559544
201611120TOR,1601.7404732212892,1410.7972462471434,1604.7548624978824,1407.7828569705503,0,0.8422152477232693,0.15778475227673083
201611130CLE,1707.1718427902633,1570.368759590936,1710.2615481701953,1567.279054211004,0,0.7962708738767234,0.20372912612327673
201611130GSW,1685.6873870739223,1361.8005605173153,1687.2476344056472,1360.2403131855904,0,0.919833630249097,0.08016636975090302
201611130MIN,1437.4318928066086,1428.6911597897779,1451.0768537733486,1415.046198823038,0,0.6515732898695656,0.34842671013043436
201611130OKC,1663.7288870301684,1403.4761086636179,1652.8870186339802,1414.317977059806,0,0.8883286598848051,0.11167134011519493
201611130POR,1565.5003845171082,1442.1773324301703,1568.8176343814791,1438.8600825657993,0,0.7833931684228433,0.21660683157715652
201611140DET,1499.7200330036503,1652.8870186339802,1518.1746308156144,1634.4324208220162,0,0.42407825959900625,0.5759217404009939
201611140HOU,1545.1453390167717,1260.617978227279,1548.3979164464904,1257.3654007975604,0,0.9014568294350015,0.0985431705649985
201611140IND,1478.9401956189965,1414.317977059806,1487.33825869451,1405.9199139842926,0,0.7206406507911484,0.27935934920885164
201611140LAC,1673.9054353000543,1369.273601458807,1677.17562825343,1366.0034085054313,0,0.9112705572466377,0.08872944275336221
201611140NOP,1357.0038754561506,1526.945003831077,1362.6109297448102,1521.3379495424174,0,0.4006845809478166,0.5993154190521833
201611140NYK,1407.7828569705503,1480.1164675593582,1421.519192469705,1466.3801320602033,0,0.5397311921460103,0.4602688078539897
201611140SAS,1685.909245292204,1538.1757795799933,1688.1004822509005,1535.984542621297,0,0.8062879975236205,0.19371200247637962
201611140UTA,1577.8719481864273,1425.5128731370444,1563.5988310166656,1439.785990306806,0,0.8104129444621856,0.18958705553781438
201611150CLE,1710.2615481701953,1604.7548624978824,1712.9969783729375,1602.0194322951402,0,0.7654852709288953,0.2345147290711048
201611150LAL,1415.046198823038,1366.0034085054313,1419.8671222547312,1361.182485073738,0,0.7022341106858601,0.29776588931414005
201611150MIA,1535.984542621297,1593.5459804616846,1529.9904423006362,1599.5400807823453,0,0.5607720581608046,0.4392279418391954
201611150MIN,1451.0768537733486,1567.279054211004,1443.7383257078902,1574.6175822764624,0,0.4767000469387894,0.5232999530612107
201611150POR,1568.8176343814791,1498.1276979947493,1539.245644526429,1527.6996878497994,0,0.72761791382931,0.2723820861706901
201611160ATL,1599.5400807823453,1434.9207022791659,1602.201077211684,1432.2597058498272,0,0.8210197338377344,0.17898026616226564
201611160BOS,1521.3379495424174,1466.3801320602033,1526.023066999695,1461.6950146029258,0,0.7093045652681896,0.29069543473181036
201611160DEN,1438.8600825657993,1360.2403131855904,1445.828684936646,1353.2717108147438,0,0.7365702810102467,0.2634297189897533
201611160IND,1487.33825869451,1712.9969783729375,1504.3922442960147,1695.9429927714327,0,0.3266557749767522,0.6733442250232478
201611160LAC,1677.17562825343,1439.785990306806,1663.519753103033,1453.441865457203,0,0.8745904433229419,0.12540955667705808
201611160NYK,1421.519192469705,1518.1746308156144,1427.520002155223,1512.1738211300965,0,0.5048130624581871,0.495186937541813
201611160OKC,1634.4324208220162,1548.3979164464904,1636.7400813296908,1546.0902559388157,0,0.7447681646866119,0.2552318353133881
201611160ORL,1405.9199139842926,1362.6109297448102,1410.8751905287381,1357.6556532003647,0,0.6952866752219697,0.3047133247780303
201611160PHI,1257.3654007975604,1488.000900577275,1271.387451887013,1473.9788494878223,0,0.32038601852053444,0.6796139814794656
201611160SAC,1430.6949083409909,1688.1004822509005,1427.3359126593189,1691.4594779325726,0,0.28779869972468264,0.7122013002753175
201611160TOR,1602.0194322951402,1687.2476344056472,1594.4726886735227,1694.7943780272647,0,0.521245525950296,0.478754474049704
201611170HOU,1546.0902559388157,1539.245644526429,1556.3141271588918,1529.021773306353,0,0.6490912350068063,0.35090876499319373
201611170MIA,1529.9904423006362,1432.2597058498272,1538.1229901788306,1424.1271579716329,0,0.7573544460031387,0.24264555399686136
201611170MIN,1443.7383257078902,1271.387451887013,1449.385566194236,1265.7402114006672,0,0.827466564640955,0.17253343535904506
201611170UTA,1563.5988310166656,1527.6996878497994,1550.7704108134278,1540.5281080530372,0,0.6861752501133054,0.31382474988669457
201611170WAS,1473.9788494878223,1427.520002155223,1478.8599890052308,1422.6388626378146,0,0.6991145328078081,0.3008854671921919
201611180BOS,1526.023066999695,1694.7943780272647,1516.057036392363,1704.7604086345966,0,0.40230273827245827,0.5976972617275418
201611180CHO,1574.6175822764624,1602.201077211684,1579.7559028540252,1597.0627566341211,0,0.6027323292482434,0.39726767075175656
201611180CLE,1695.9429927714327,1512.1738211300965,1701.0893364602555,1507.0274774412737,0,0.8366494500915054,0.16335054990849465
201611180DAL,1461.6950146029258,1453.441865457203,1443.27089581549,1471.8659842446389,0,0.6509358132552724,0.34906418674472756
201611180DEN,1445.828684936646,1594.4726886735227,1442.111023981178,1598.1903496289906,0,0.4304495115307865,0.5695504884692135
201611180IND,1504.3922442960147,1353.2717108147438,1474.2324345209686,1383.43152058979,0,0.8093150977514427,0.19068490224855728
201611180LAL,1419.8671222547312,1691.4594779325726,1415.5274067011208,1695.799193486183,0,0.27135375783369564,0.7286462421663042
201611180NOP,1357.6556532003647,1529.021773306353,1373.8721511006427,1512.805275406075,0,0.3987163773339705,0.6012836226660296
201611180OKC,1636.7400813296908,1361.182485073738,1639.4141792563555,1358.5083871470733,0,0.8967740172813892,0.10322598271861076
201611180SAC,1427.3359126593189,1663.519753103033,1423.258366339138,1667.5972994232138,0,0.3134719498146007,0.6865280501853994
201611190DET,1507.0274774412737,1516.057036392363,1501.0021318370834,1522.0823819965533,0,0.6280050557774861,0.37199494422251383
201611190HOU,1556.3141271588918,1550.7704108134278,1563.14843194122,1543.9361060310996,0,0.6473836550668395,0.3526163449331604
201611190LAC,1667.5972994232138,1540.5281080530372,1670.8499792627697,1537.2754282134813,0,0.7870300471674466,0.2129699528325533
201611190MEM,1471.8659842446389,1449.385566194236,1483.2423668939957,1438.009183544879,0,0.6693073465595926,0.33069265344040755
201611190MIL,1424.1271579716329,1704.7604086345966,1421.742203765124,1707.1453628411055,0,0.2611869310544094,0.7388130689455906
201611190NOP,1373.8721511006427,1579.7559028540252,1384.7881422830176,1568.8399116716503,0,0.35216964221012326,0.6478303577898766
201611190ORL,1410.8751905287381,1443.27089581549,1418.404950970987,1435.741135373241,0,0.5960808560231966,0.4039191439768035
201611190PHI,1265.7402114006672,1383.43152058979,1281.3592130318443,1367.8125189586128,0,0.4745621409033641,0.5254378590966359
201611190WAS,1478.8599890052308,1538.1229901788306,1472.8994484498792,1544.0835307341822,0,0.5583580692914776,0.44164193070852237
201611200BRK,1358.5083871470733,1512.805275406075,1346.1881516913163,1525.125510861832,0,0.42249047984304455,0.5775095201569553
201611200DEN,1442.111023981178,1543.9361060310996,1456.186892189974,1529.8602378223036,0,0.49737351995737894,0.5026264800426211
201611200LAL,1415.5274067011208,1537.2754282134813,1407.7711308082519,1545.0317041063502,0,0.46874289477319947,0.5312571052268005
201611200NYK,1422.6388626378146,1597.0627566341211,1437.2439280890096,1582.457691182926,0,0.3945040728586398,0.6054959271413601
201611200OKC,1639.4141792563555,1474.2324345209686,1627.4411212860045,1486.2054924913195,0,0.8214949401565432,0.17850505984345671
201611200SAC,1423.258366339138,1598.1903496289906,1431.139264121815,1590.3094518463138,0,0.3938056407991845,0.6061943592008155
201611210CHO,1568.8399116716503,1483.2423668939957,1547.3251933297613,1504.7570852358847,0,0.7442897327459453,0.25571026725405466
201611210DET,1501.0021318370834,1563.14843194122,1495.098326117772,1569.0522376605313,0,0.5542613203638487,0.4457386796361514
201611210IND,1486.2054924913195,1707.1453628411055,1471.786652195755,1721.56420313667,0,0.33265841433375526,0.6673415856662447
201611210LAC,1670.8499792627697,1590.3094518463138,1675.307439516752,1585.8519915923314,0,0.738710057450593,0.26128994254940685
201611210MIL,1421.742203765124,1418.404950970987,1426.2271240944328,1413.9200306416783,0,0.6444787995985192,0.35552120040148083
201611210MIN,1438.009183544879,1522.0823819965533,1430.4318667187945,1529.659698822638,0,0.522904468327668,0.4770955316723319
201611210PHI,1281.3592130318443,1544.0835307341822,1296.6640372125592,1528.7787065534674,0,0.2815640771449013,0.7184359228550988
201611210SAS,1695.799193486183,1435.741135373241,1697.101554027272,1434.438774832152,0,0.8882174172517143,0.11178258274828577
201611210WAS,1472.8994484498792,1367.8125189586128,1475.9498482813428,1364.7621191271492,0,0.765051222452459,0.234948777547541
201611220ATL,1582.457691182926,1384.7881422830176,1551.8002757089653,1415.4455577569784,0,0.8472927613959083,0.1527072386040918
201611220DEN,1456.186892189974,1545.0317041063502,1462.0121035135653,1539.206492782759,0,0.5160480919829332,0.4839519080170667
201611220LAL,1407.7711308082519,1627.4411212860045,1415.5760411723068,1619.6362109219497,0,0.3342831947923055,0.6657168052076945
201611220NYK,1437.2439280890096,1525.125510861832,1443.8093804008297,1518.560058550012,0,0.5174327353792552,0.4825672646207449
201611230BRK,1346.1881516913163,1529.659698822638,1335.652938261305,1540.1949122526491,0,0.3821338637063294,0.6178661362936707
201611230CHO,1547.3251933297613,1697.101554027272,1541.9350575938352,1702.491689763198,0,0.4288521798069898,0.5711478201930102
201611230CLE,1701.0893364602555,1518.560058550012,1704.4263711654141,1515.2230238448533,0,0.8356716564161135,0.1643283435838866
201611230DAL,1434.438774832152,1675.307439516752,1425.987041568396,1683.759172780508,0,0.3076976326897495,0.6923023673102506
201611230DET,1495.098326117772,1528.7787065534674,1510.1649419197008,1513.7120907515387,0,0.594299070842276,0.40570092915772404
201611230GSW,1721.56420313667,1415.5760411723068,1725.601172498518,1411.5390718104586,0,0.9118998330711839,0.08810016692881614
201611230HOU,1569.0522376605313,1585.8519915923314,1554.120792417217,1600.7834368356457,0,0.6174973311463516,0.3825026688536484
201611230IND,1471.786652195755,1551.8002757089653,1460.843060597665,1562.7438673070553,0,0.5287310228609565,0.4712689771390434
201611230NOP,1415.4455577569784,1430.4318667187945,1428.4833890833659,1417.394035392407,0,0.6199599280735724,0.3800400719264275
201611230ORL,1413.9200306416783,1364.7621191271492,1403.6296264629943,1375.0525233058331,0,0.7023726616795574,0.29762733832044264
201611230PHI,1296.6640372125592,1504.7570852358847,1292.4496805635965,1508.9714418848473,0,0.3492736239912391,0.6507263760087609
201611230SAC,1431.139264121815,1619.6362109219497,1450.9466894031493,1599.8287856406153,0,0.37532730259601577,0.6246726974039842
201611230UTA,1529.8602378223036,1462.0121035135653,1539.8850481849577,1451.9872931509112,0,0.7243637316744275,0.2756362683255726
201611250BOS,1540.1949122526491,1702.491689763198,1534.5650003574353,1708.121601658412,0,0.4112963105634157,0.5887036894365844
201611250CLE,1704.4263711654141,1425.987041568396,1708.7533073101142,1421.660105423696,0,0.8982995534593937,0.10170044654060624
201611250DEN,1451.9872931509112,1599.8287856406153,1447.6720469624318,1604.1440318290947,0,0.4315824336616961,0.5684175663383039
201611250DET,1510.1649419197008,1683.759172780508,1525.620935761726,1668.3031789384827,0,0.3956454738691663,0.6043545261308336
