gameId,homeTeamElo,awayTeamElo,homeTeamEloAfter,awayTeamEloAfter
202101030MEM,1521.8293864365837,1649.7654455793145,1511.0979870493945,1660.4968449665037
202101030MIN,1378.0117558851982,1530.5343274419283,1367.81269934951,1540.7333839776165
202101030PHO,1600.1130806951755,1576.9685249303864,1590.5029057456143,1586.5786998799476
202101030SAS,1527.138813009392,1546.6974684062022,1506.6565054708792,1567.179775944715
202101040ATL,1440.0806775240653,1415.9947928943739,1430.4459492576023,1425.629521160837
202101040GSW,1396.302722041361,1499.6322437813615,1420.9480846436384,1474.986881179084
202101040HOU,1537.3800242774591,1534.6307395202878,1521.5709497265868,1550.43981407116
202101040MIA,1561.2770519476855,1501.1778417928367,1572.573607364798,1489.8812863757244
202101040MIL,1616.0660724307963,1353.3090511643572,1617.956848256749,1351.4182753384046
202101040NOP,1547.6736563807453,1533.5533783196788,1541.2366990193796,1539.9903356810446
202101040ORL,1497.8979663200832,1400.8371390687441,1505.2959598680113,1393.439145520816
202101040PHI,1562.6547118189487,1427.3487000306811,1568.0770638622714,1421.9263479873584
202101040TOR,1606.1457476221265,1612.669444548881,1591.5285510732012,1627.2866410978063
202101050BRK,1491.9418972463525,1567.179775944715,1515.623192906889,1543.4984802841784
202101050DEN,1540.7333839776165,1367.81269934951,1543.2766526435037,1365.2694306836229
202101050LAC,1586.5786998799476,1506.6565054708792,1577.7630451161424,1515.4721602346845
202101050MEM,1511.0979870493945,1660.4968449665037,1507.3915243914107,1664.2033076244875
202101050POR,1503.4916210328097,1377.496972858965,1493.7181423091165,1387.270451582658
202101060ATL,1430.4459492576023,1421.9263479873584,1418.5383667666933,1433.8339304782673
202101060GSW,1420.9480846436384,1577.7630451161424,1414.684657298052,1584.0264724617289
202101060IND,1539.9903356810446,1521.5709497265868,1545.5597468719898,1516.0015385356417
202101060MIA,1572.573607364798,1627.2866410978063,1567.344356337306,1632.5158921252983
202101060MIL,1617.956848256749,1351.4182753384046,1620.3567720267674,1349.0183515683862
202101060NOP,1541.2366990193796,1489.8812863757244,1535.293342966337,1495.824642428767
202101060NYK,1425.629521160837,1543.4984802841784,1439.1373989954218,1529.9906024495936
202101060ORL,1505.2959598680113,1393.439145520816,1509.9050560872902,1388.8300493015372
202101060PHI,1568.0770638622714,1397.3787449932188,1570.230529328893,1395.2252795265972
202101060PHO,1590.5029057456143,1591.5285510732012,1597.0689364064515,1584.962520412364
202101060SAC,1474.986881179084,1387.270451582658,1477.9818512414638,1384.2754815202784
202101070BRK,1515.623192906889,1570.230529328893,1526.7711992220213,1559.0825230137607
202101070DEN,1543.2766526435037,1550.43981407116,1532.728409918368,1560.9880567962957
202101070LAL,1664.2033076244875,1515.4721602346845,1646.3670958259577,1533.3083720332143
202101070MEM,1507.3915243914107,1388.8300493015372,1496.5097506126203,1399.7118230803276
202101070POR,1493.7181423091165,1365.2694306836229,1499.5642296905335,1359.423343302206
202101080BOS,1632.5158921252983,1395.2252795265972,1634.568826405844,1393.1723452460515
202101080DET,1349.0183515683862,1597.0689364064515,1361.3280316267035,1584.7592563481342
202101080GSW,1414.684657298052,1584.0264724617289,1429.0527648948996,1569.6583648648812
202101080HOU,1516.0015385356417,1509.9050560872902,1535.6275959592108,1490.278998663721
202101080LAL,1646.3670958259577,1384.2754815202784,1647.2508515467146,1383.3917257995215
202101080MEM,1496.5097506126203,1526.7711992220213,1502.2932415928335,1520.9877082418081
202101080MIL,1620.3567720267674,1529.9906024495936,1600.5591355096649,1549.788238966696
202101080NOP,1535.293342966337,1433.8339304782673,1520.2484439937657,1448.8788294508386
202101080NYK,1439.1373989954218,1495.824642428767,1426.625447869093,1508.3365935550958
202101080SAC,1477.9818512414638,1584.962520412364,1462.6839944235571,1600.2603772302707
202101090CHO,1448.8788294508386,1418.5383667666933,1454.5652911723246,1412.8519050452073
202101090DAL,1560.9880567962957,1490.278998663721,1567.6189874164627,1483.648068043554
202101090IND,1545.5597468719898,1584.7592563481342,1535.231488983944,1595.08751423618
202101090MIL,1600.5591355096649,1399.7118230803276,1603.2477636480696,1397.0231949419228
202101090MIN,1359.423343302206,1533.3083720332143,1355.5437025219799,1537.1880128134403
202101090PHI,1559.0825230137607,1532.728409918368,1543.0537507604354,1548.7571821716933
202101090SAC,1462.6839944235571,1499.5642296905335,1440.089594075846,1522.1586300382446
202101090WAS,1393.1723452460515,1567.344356337306,1388.788780775986,1571.7279208073714
202101100BRK,1520.9877082418081,1508.3365935550958,1504.7312057715046,1524.5930960253993
202101100DET,1361.3280316267035,1549.788238966696,1354.557806574919,1556.5584640184807
202101100GSW,1429.0527648948996,1600.2603772302707,1434.6827882654054,1594.630353859765
202101100HOU,1535.6275959592108,1647.2508515467146,1522.11324571241,1660.7652017935154
202101100LAC,1569.6583648648812,1383.3917257995215,1571.2289279935806,1381.821162670822
202101100MIN,1355.5437025219799,1537.1880128134403,1368.6180529086425,1524.1136624267776
202101100NYK,1426.625447869093,1548.7571821716933,1410.2710646425742,1565.1115653982122
202101110ATL,1412.8519050452073,1543.0537507604354,1431.32747918312,1524.5781766225227
202101110CHO,1454.5652911723246,1410.2710646425742,1464.5008460687063,1400.3355097461924
202101110CLE,1397.0231949419228,1502.2932415928335,1387.596920633872,1511.7195159008843
202101110ORL,1483.648068043554,1603.2477636480696,1468.5675309030596,1618.328300788564
202101110POR,1522.1586300382446,1594.630353859765,1526.1100506742803,1590.6789332237292
202101110SAC,1440.089594075846,1535.231488983944,1447.600235470118,1527.720847589672
202101110WAS,1388.788780775986,1595.08751423618,1415.1095090027538,1568.766786009412
202101120BRK,1504.7312057715046,1565.1115653982122,1511.9338576761215,1557.9089134935953
202101120CLE,1387.596920633872,1556.5584640184807,1372.1091843758632,1572.0462002764896
202101120GSW,1434.6827882654054,1527.720847589672,1425.4417521355483,1536.9618837195292
202101120HOU,1522.11324571241,1660.7652017935154,1510.3890674014374,1672.489380104488
202101120OKC,1524.5930960253993,1524.1136624267776,1511.290232691888,1537.4165257602892
202101120PHI,1524.5781766225227,1571.7279208073714,1529.5109372648778,1566.7951601650163
202101130CHO,1464.5008460687063,1567.6189874164627,1454.4199231342266,1577.6999103509424
202101130DET,1354.557806574919,1618.328300788564,1350.0510891024142,1622.8350182610689
202101130LAC,1571.2289279935806,1520.2484439937657,1575.2242102943321,1516.2531616930141
202101130MIN,1368.6180529086425,1511.7195159008843,1359.957247789081,1520.3803210204458
202101130NYK,1400.3355097461924,1511.9338576761215,1392.8699933517005,1519.3993740706135
202101130OKC,1511.290232691888,1672.489380104488,1495.6882934008056,1688.0913193955703
202101130SAC,1447.600235470118,1526.1100506742803,1439.8750223392406,1533.8352638051576
202101140DEN,1557.9089134935953,1425.4417521355483,1561.8087023373757,1421.5419632917678
202101140PHI,1529.5109372648778,1566.7951601650163,1541.9126468067827,1554.3934506231114
202101140POR,1533.8352638051576,1536.9618837195292,1510.2104062810427,1560.5867412436442
202101140SAS,1537.4165257602892,1510.3890674014374,1528.6889743781758,1519.1166187835508
202101140TOR,1590.6789332237292,1454.4199231342266,1592.7380985383368,1452.360757819619
202101150BOS,1634.568826405844,1468.5675309030596,1640.9291436662497,1462.2072136426539
202101150CLE,1372.1091843758632,1392.8699933517005,1376.5196653847272,1388.4595123428364
202101150LAL,1688.0913193955703,1516.2531616930141,1692.5456886381219,1511.7987924504625
202101150MIL,1622.8350182610689,1577.6999103509424,1626.0993691834885,1574.4355594285228
202101150OKC,1495.6882934008056,1381.821162670822,1497.6898312099568,1379.819624861671
202101150SAC,1439.8750223392406,1575.2242102943321,1418.7845586975313,1596.3146739360413
202101150UTA,1572.0462002764896,1431.32747918312,1578.744598907778,1424.6290805518315
202101160BRK,1519.3993740706135,1462.2072136426539,1524.0339292186784,1457.572658494589
202101160MEM,1520.3803210204458,1541.9126468067827,1524.2049843873356,1538.087983439893
202101160MIA,1554.3934506231114,1350.0510891024142,1521.0192113339142,1383.4253283916114
202101160POR,1510.2104062810427,1424.6290805518315,1513.911931901282,1420.927554931592
202101160SAS,1528.6889743781758,1519.1166187835508,1536.7110044475667,1511.09458871416
202101160TOR,1592.7380985383368,1452.360757819619,1594.7527046248433,1450.3461517331125
202101170BOS,1640.9291436662497,1388.4595123428364,1592.4984361457,1436.8902198633864
202101170DAL,1574.4355594285228,1379.819624861671,1546.2951701987856,1407.960014091408
202101170DEN,1561.8087023373757,1578.744598907778,1554.1048597187598,1586.448441526394
202101170LAC,1596.3146739360413,1560.5867412436442,1610.6283938118422,1546.2730213678433
202101170SAC,1418.7845586975313,1511.7987924504625,1412.1028959720243,1518.4804551759696
202101180ATL,1420.927554931592,1359.957247789081,1426.8829618305022,1354.001840890171
202101180BRK,1524.0339292186784,1626.0993691834885,1529.326683691668,1620.806614710499
202101180CHI,1407.960014091408,1511.09458871416,1415.6994413429768,1503.3551614625912
202101180LAL,1692.5456886381219,1421.5419632917678,1681.5108084464994,1432.5768434833903
202101180MEM,1524.2049843873356,1568.766786009412,1529.7254927910642,1563.2462776056834
202101180MIA,1521.0192113339142,1383.4253283916114,1523.8472708324691,1380.5972688930565
202101180NYK,1436.8902198633864,1457.572658494589,1443.524859397389,1450.9380189605863
202101180POR,1513.911931901282,1536.7110044475667,1493.6292793130644,1556.9936570357843
202101180TOR,1594.7527046248433,1546.2951701987856,1605.1359129926695,1535.9119618309594
202101190DEN,1554.1048597187598,1497.6898312099568,1562.5270308531638,1489.2676600755528
202101190UTA,1586.448441526394,1518.4804551759696,1593.7952051088773,1511.1336915934862
202101200ATL,1426.8829618305022,1380.5972688930565,1432.1552115078216,1375.325019215737
202101200CLE,1376.5196653847272,1529.326683691668,1391.7760047620757,1514.0703443143195
202101200GSW,1432.5768434833903,1556.9936570357843,1453.3868679872603,1536.1836325319143
202101200HOU,1503.3551614625912,1563.2462776056834,1495.127883922977,1571.4735551452977
202101200IND,1546.2730213678433,1535.9119618309594,1530.93296544134,1551.2520177574627
202101200LAC,1610.6283938118422,1412.1028959720243,1614.7773284191578,1407.9539613647087
202101200MIN,1354.001840890171,1450.9380189605863,1350.2177407912397,1454.7221190595176
202101200PHI,1538.087983439893,1592.4984361457,1546.3420069114325,1584.2444126741605
202101200TOR,1605.1359129926695,1523.8472708324691,1589.737413616835,1539.2457702083036
202101210GSW,1453.3868679872603,1443.524859397389,1435.6627487364244,1461.248978648225
202101210MIL,1620.806614710499,1681.5108084464994,1611.8798941731468,1690.4375289838515
202101210UTA,1593.7952051088773,1511.1336915934862,1599.1440596942025,1505.784837008161
202101220CHO,1450.3461517331125,1415.6994413429768,1433.0908643737343,1432.954728702355
202101220CLE,1391.7760047620757,1514.0703443143195,1405.500627507894,1500.3457215685012
202101220DET,1375.325019215737,1495.127883922977,1371.8466151456853,1498.6062879930287
202101220IND,1530.93296544134,1454.7221190595176,1533.3569769361338,1452.2981075647238
202101220LAC,1614.7773284191578,1489.2676600755528,1619.7910257194724,1484.2539627752383
202101220MIN,1350.2177407912397,1432.1552115078216,1335.1817560600873,1447.191196238974
202101220PHI,1546.3420069114325,1584.2444126741605,1556.2198485154984,1574.3665710700946
202101220PHO,1571.4735551452977,1562.5270308531638,1563.1691382431457,1570.8314477553158
202101220SAC,1407.9539613647087,1461.248978648225,1416.7626883950281,1452.4402516179055
202101220SAS,1536.1836325319143,1551.2520177574627,1527.5633329454643,1559.8723173439128
202101220TOR,1589.737413616835,1539.2457702083036,1599.0588245384417,1529.924359286697
202101230BRK,1500.3457215685012,1529.924359286697,1505.5281114092018,1524.7419694459963
202101230CHI,1432.954728702355,1690.4375289838515,1427.7008489952445,1695.691408690962
202101230DAL,1559.8723173439128,1498.6062879930287,1530.9735756668238,1527.5050296701177
202101230DET,1371.8466151456853,1556.2198485154984,1367.6479006333507,1560.418563027833
202101230MIN,1335.1817560600873,1505.784837008161,1349.6085567787027,1491.3580362895457
202101230PHO,1563.1691382431457,1570.8314477553158,1551.8017584070553,1582.1988275914061
202101230UTA,1599.1440596942025,1435.6627487364244,1604.1752012557422,1430.6316071748847
202101240BOS,1574.3665710700946,1405.500627507894,1582.4061696198014,1397.4610289581872
202101240IND,1533.3569769361338,1599.0588245384417,1526.0131367084782,1606.4026647660974
202101240LAC,1619.7910257194724,1484.2539627752383,1623.14798622739,1480.8970022673207
202101240MIL,1611.8798941731468,1447.191196238974,1615.9465728766259,1443.124517535495
202101240ORL,1452.2981075647238,1433.0908643737343,1444.74514608926,1440.643825849198
202101240POR,1493.6292793130644,1452.4402516179055,1496.9557174128327,1449.1138135181372
202101240SAS,1527.5633329454643,1415.1095090027538,1534.3985548061248,1408.2742871420933
202101250BRK,1505.5281114092018,1524.7419694459963,1515.1297077744903,1515.1403730807078
202101250CHI,1427.7008489952445,1582.4061696198014,1417.1442664217268,1592.9627521933191
202101250CLE,1397.4610289581872,1695.691408690962,1394.1719889918872,1698.9804486572618
202101250DAL,1530.9735756668238,1582.1988275914061,1524.0508425336461,1589.1215607245838
202101250DET,1367.6479006333507,1560.418563027833,1387.7184575533836,1540.3480061078
202101250GSW,1430.6316071748847,1349.6085567787027,1439.2074425266258,1341.0327214269616
202101250IND,1526.0131367084782,1606.4026647660974,1539.5906732649373,1592.8251282096383
202101250ORL,1444.74514608926,1440.643825849198,1451.6241347796997,1433.7648371587584
202101250POR,1496.9557174128327,1480.8970022673207,1489.46788926022,1488.3848304199332
202101260ATL,1443.124517535495,1623.14798622739,1457.0698728536652,1609.2026309092198
202101260HOU,1527.5050296701177,1408.2742871420933,1533.8730813222787,1401.9062354899322
202101260UTA,1604.1752012557422,1449.1138135181372,1608.4593865343672,1444.8296282395122
202101270ATL,1457.0698728536652,1515.1297077744903,1450.3001916508426,1521.8993889773128
202101270CHO,1433.7648371587584,1539.5906732649373,1424.3577281061748,1548.997782317521
202101270CLE,1394.1719889918872,1387.7184575533836,1403.5860910013557,1378.304355543915
202101270GSW,1439.2074425266258,1341.0327214269616,1444.4330527906052,1335.8071111629822
202101270MIA,1515.1403730807078,1589.1215607245838,1494.582850403618,1609.6790834016736
202101270NOP,1491.3580362895457,1401.9062354899322,1498.5076615340563,1394.7566102454216
202101270ORL,1451.6241347796997,1416.7626883950281,1433.5010832904645,1434.8857398842633
202101270PHI,1540.3480061078,1698.9804486572618,1545.7513326557148,1693.577122109347
202101270PHO,1551.8017584070553,1488.3848304199332,1541.1375784853246,1499.049010341664
202101270SAS,1534.3985548061248,1592.9627521933191,1540.2461931802027,1587.1151138192413
202101270TOR,1592.8251282096383,1615.9465728766259,1582.7666859638266,1626.0050151224375
202101270UTA,1608.4593865343672,1524.0508425336461,1614.062398747059,1518.4478303209544
202101280DET,1378.304355543915,1693.577122109347,1406.2267362284003,1665.6547414248619
202101280HOU,1533.8730813222787,1489.46788926022,1537.148853334277,1486.1921172482218
202101280MIA,1494.582850403618,1609.2026309092198,1489.0333176992801,1614.7521636135577
202101280PHO,1541.1375784853246,1444.4330527906052,1548.8057068861735,1436.7649243897563
202101290CHO,1424.3577281061748,1548.997782317521,1431.0071993389322,1542.3483110847635
202101290MIN,1335.8071111629822,1545.7513326557148,1324.746422532528,1556.812021286169
202101290NOP,1498.5076615340563,1626.0050151224375,1506.9632983882568,1617.549378268237
202101290NYK,1444.8296282395122,1403.5860910013557,1454.9108856626317,1393.5048335782362
202101290OKC,1499.049010341664,1521.8993889773128,1478.096303199969,1542.8520961190077
202101290ORL,1433.5010832904645,1614.7521636135577,1420.2357448472717,1628.0175020567506
202101290SAS,1540.2461931802027,1609.6790834016736,1550.269827961096,1599.6554486207801
202101290TOR,1582.7666859638266,1434.8857398842633,1573.9279974261563,1443.7244284219337
202101290UTA,1614.062398747059,1518.4478303209544,1621.2547242970159,1511.2555047709975
202101290WAS,1394.7566102454216,1450.3001916508426,1379.5831317976822,1465.473670098582
202101300BOS,1587.1151138192413,1665.6547414248619,1583.077546794266,1669.6923084498371
202101300CHI,1417.1442664217268,1486.1921172482218,1412.973601988911,1490.3627816810376
202101300CHO,1431.0071993389322,1617.549378268237,1448.022646267741,1600.5339313394281
202101300DAL,1511.2555047709975,1548.8057068861735,1502.4132578183549,1557.6479538388162
202101300GSW,1436.7649243897563,1406.2267362284003,1449.4420878733597,1393.549572744797
202101300MIA,1489.0333176992801,1443.7244284219337,1491.391419129865,1441.3663269913488
202101300NOP,1506.9632983882568,1537.148853334277,1491.9147890090167,1552.1973627135171
202101300SAS,1550.269827961096,1529.7254927910642,1530.4084734574242,1549.5868472947361
202101310DEN,1599.6554486207801,1621.2547242970159,1608.3740249836792,1612.5361479341168
202101310IND,1542.3483110847635,1556.812021286169,1530.403561487494,1568.7567708834385
202101310MIN,1324.746422532528,1393.5048335782362,1331.525593667051,1386.7256624437132
202101310NYK,1454.9108856626317,1628.0175020567506,1445.9563521273453,1636.972035592037
202101310TOR,1573.9279974261563,1420.2357448472717,1578.0395749893075,1416.1241672841204
202101310WAS,1379.5831317976822,1542.8520961190077,1387.1719199444929,1535.263307972197
202102010ATL,1465.473670098582,1669.6923084498371,1459.9426234086384,1675.2233551397808
202102010CHI,1412.973601988911,1445.9563521273453,1420.522174220068,1438.4077798961882
202102010CLE,1386.7256624437132,1331.525593667051,1389.4133959796166,1328.8378601311476
202102010DAL,1502.4132578183549,1557.6479538388162,1498.0463921781015,1562.0148194790695
202102010MIA,1491.391419129865,1448.022646267741,1478.3108156782923,1461.1032497193137
202102010MIL,1600.5339313394281,1490.3627816810376,1609.3158669580464,1481.5808460624194
202102010NOP,1491.9147890090167,1441.3663269913488,1477.6310997055393,1455.6500162948262
202102010OKC,1478.096303199969,1552.1973627135171,1455.9190915050342,1574.374574408452
202102010SAS,1530.4084734574242,1549.5868472947361,1503.3134143177765,1576.6819064343838
202102020BRK,1535.263307972197,1636.972035592037,1542.181709675834,1630.0536338883999
202102020GSW,1449.4420878733597,1583.077546794266,1444.2799550250063,1588.2396796426194
202102020IND,1530.403561487494,1576.6819064343838,1543.7933883170942,1563.2920796047836
202102020ORL,1416.1241672841204,1578.0395749893075,1406.3065993142168,1587.8571429592112
202102020UTA,1612.5361479341168,1393.549572744797,1615.2590246042594,1390.8266960746544
202102020WAS,1387.1719199444929,1481.5808460624194,1376.7690683722758,1491.9836976346364
202102030ATL,1459.9426234086384,1498.0463921781015,1451.115757647085,1506.8732579396549
202102030CHI,1420.522174220068,1438.4077798961882,1412.8402179071968,1446.0897362090595
202102030CHO,1461.1032497193137,1568.7567708834385,1453.52816431473,1576.3318562880222
202102030CLE,1389.4133959796166,1630.0536338883999,1380.3690464482113,1639.0979834198051
202102030MIA,1478.3108156782923,1376.7690683722758,1469.0451550086286,1386.0347290419395
202102030MIL,1609.3158669580464,1543.7933883170942,1617.9795562332179,1535.1296990419228
202102030NOP,1477.6310997055393,1562.0148194790695,1495.5654751041936,1544.0804440804152
202102030OKC,1455.9190915050342,1574.374574408452,1472.9586379602065,1557.3350279532797
202102030SAC,1455.6500162948262,1588.2396796426194,1464.2587118232962,1579.6309841141494
202102030SAS,1503.3134143177765,1328.8378601311476,1504.989198685246,1327.162075763678
202102040ATL,1451.115757647085,1615.2590246042594,1438.8700011918859,1627.5047810594585
202102040DAL,1506.8732579396549,1444.2799550250063,1473.0077045439223,1478.145508420739
202102040LAL,1675.2233551397808,1608.3740249836792,1684.1287939185524,1599.4685862049075
202102040MEM,1563.2920796047836,1557.3350279532797,1548.1410481317448,1572.4860594263184
202102040PHI,1576.3318562880222,1491.9836976346364,1553.9315499463742,1514.3840039762845
202102050BRK,1542.181709675834,1587.8571429592112,1533.5645347371815,1596.4743178978638
202102050CHO,1453.52816431473,1627.5047810594585,1443.3673598762157,1637.6655854979729
202102050CLE,1380.3690464482113,1617.9795562332179,1372.3907189692422,1625.957883712187
202102050IND,1535.1296990419228,1495.5654751041936,1529.36369742739,1501.3314767187264
202102050LAC,1639.0979834198051,1579.6309841141494,1629.6073448789248,1589.1216226550298
202102050MIA,1469.0451550086286,1386.0347290419395,1478.8693075112847,1376.2105765392835
202102050OKC,1472.9586379602065,1327.162075763678,1462.7751016547927,1337.3456120690919
202102050ORL,1406.3065993142168,1412.8402179071968,1410.9939888862184,1408.1528283351952
202102050PHO,1544.0804440804152,1390.8266960746544,1549.0072073187648,1385.8999328363047
202102060ATL,1438.8700011918859,1596.4743178978638,1453.5401511351845,1581.8041679545652
202102060CLE,1372.3907189692422,1625.957883712187,1363.0714109281694,1635.2771917532598
202102060DAL,1473.0077045439223,1478.145508420739,1476.566761943022,1474.5864510216393
202102060HOU,1572.4860594263184,1504.989198685246,1561.7148891066124,1515.760369004952
202102060LAL,1684.1287939185524,1385.8999328363047,1685.274487166733,1384.7542395881242
202102060NOP,1501.3314767187264,1548.1410481317448,1509.9078095799155,1539.5647152705558
202102060NYK,1446.0897362090595,1514.3840039762845,1456.67748991161,1503.796250273734
