gameId,homeTeamElo,awayTeamElo,homeTeamEloAfter,awayTeamEloAfter,homeTeamProb,awayTeamProb
202012220BRK,1489.0,1395.0,1498.0451435831849,1385.9548564168151,0.7533860777856147,0.24661392221438536
202012220LAL,1646.0,1597.0,1633.7033785746537,1609.2966214253463,0.7021826020905206,0.2978173979094793
202012230BOS,1646.0,1605.0,1648.4071176383973,1602.5928823616027,0.6924633925795176,0.3075366074204822
202012230CHI,1383.0,1385.0,1362.151517384553,1405.848482615447,0.6374083767444846,0.3625916232555154
202012230CLE,1363.0,1424.0,1370.8557291795166,1416.1442708204834,0.5558909611168532,0.4441090388831468
202012230DEN,1557.0,1504.0,1549.8654787468704,1511.1345212531296,0.706975294808541,0.2930247051914589
202012230IND,1527.0,1384.0,1531.5704537337358,1379.4295462662642,0.801996644114433,0.19800335588556695
202012230MEM,1538.0,1529.0,1522.7183948904008,1544.2816051095992,0.6519120398746638,0.3480879601253361
202012230MIN,1393.0,1382.0,1400.1078991716738,1374.8921008283262,0.6545199943824658,0.34548000561753417
202012230ORL,1495.0,1603.0,1503.658876275738,1594.341123724262,0.48848910878220797,0.5115108912177919
202012230PHI,1535.0,1407.0,1537.9751535860917,1404.0248464139083,0.787926768077402,0.21207323192259797
202012230PHO,1555.0,1528.0,1559.0234250674514,1523.9765749325486,0.6750402010402988,0.32495979895970106
202012230POR,1511.0,1542.0,1491.882853620714,1561.117146379286,0.5980137657693435,0.40198623423065655
202012230TOR,1648.0,1500.0,1624.4670983286264,1523.5329016713736,0.8065275228171079,0.19347247718289212
202012250BOS,1648.4071176383973,1498.0451435831849,1610.17100441684,1536.2812568047418,0.808640312552988,0.19135968744701198
202012250DEN,1549.8654787468704,1609.2966214253463,1536.8092074248782,1622.3528927473385,0.5581193770944552,0.44188062290554475
202012250LAL,1633.7033785746537,1523.9765749325486,1641.3501285101818,1516.3298249970203,0.769818125146366,0.2301818748536339
202012250MIA,1594.341123724262,1523.5329016713736,1600.655032786936,1517.2189926086994,0.7277528419342107,0.27224715806578925
202012250MIL,1602.5928823616027,1385.9548564168151,1608.880825926352,1379.6669128520662,0.8608915862242444,0.13910841377575564
202012260CHI,1362.151517384553,1531.5704537337358,1350.9754027298534,1542.7465683884354,0.4014066410709028,0.5985933589290972
202012260CHO,1416.1442708204834,1534.0,1411.9554526012323,1538.188818219251,0.4743261396673554,0.5256738603326446
202012260DET,1374.8921008283262,1370.8557291795166,1362.286963358282,1383.4608666495608,0.6454003685179358,0.35459963148206414
202012260MEM,1522.7183948904008,1405.848482615447,1504.9279115573283,1423.6389659485194,0.7770233887872016,0.22297661121279855
202012260NYK,1379.4295462662642,1537.9751535860917,1367.3196287045118,1550.085071147844,0.4165346035365615,0.5834653964634384
202012260POR,1491.882853620714,1541.0,1496.1809845614237,1536.7018690592904,0.5727072371381928,0.4272927628618071
202012260SAC,1511.1345212531296,1559.0234250674514,1516.0824047229912,1554.0755415975898,0.5744365478968783,0.4255634521031217
202012260SAS,1544.2816051095992,1624.4670983286264,1551.37296804531,1617.3757353929157,0.5284844921741857,0.47151550782581425
202012260UTA,1561.117146379286,1400.1078991716738,1547.9026401165854,1413.3224054343743,0.8179455578842791,0.18205444211572083
202012260WAS,1404.0248464139083,1503.658876275738,1394.4033054521117,1513.2804172375347,0.5005266731706066,0.49947332682939344
202012270CHI,1350.9754027298534,1379.6669128520662,1346.2244262474703,1384.4178893344492,0.6012040866057115,0.3987959133942885
202012270CHO,1411.9554526012323,1536.2812568047418,1417.6960313607708,1530.540678045203,0.4650494458610922,0.5349505541389078
202012270CLE,1383.4608666495608,1550.085071147844,1409.0175471986247,1524.52839059878,0.40527825737263273,0.5947217426273673
202012270IND,1542.7465683884354,1610.17100441684,1546.6195215880423,1606.2980512172333,0.546743113245246,0.45325688675475384
202012270LAC,1622.3528927473385,1516.3298249970203,1568.0759061180672,1570.6068116262918,0.766018471870135,0.23398152812986495
202012270LAL,1641.3501285101818,1413.3224054343743,1646.906329889856,1407.7662040547,0.8685592201370838,0.13144077986291625
202012270NOP,1517.2189926086994,1551.37296804531,1521.8902136907843,1546.701746963225,0.5936415867422861,0.40635841325771394
202012270NYK,1367.3196287045118,1608.880825926352,1395.4670928389808,1580.733361791883,0.3068490728665047,0.6931509271334954
202012270SAC,1516.0824047229912,1554.0755415975898,1500.0290210089097,1570.1289253116713,0.5882995406968753,0.4117004593031247
202012270WAS,1394.4033054521117,1513.2804172375347,1387.1381119584612,1520.5456107311852,0.4728603529138978,0.5271396470861023
202012280ATL,1423.6389659485194,1362.286963358282,1428.5402842993517,1357.3856450074495,0.7168351761361235,0.28316482386387665
202012280BRK,1530.540678045203,1504.9279115573283,1520.8661107150592,1514.6024788874724,0.673286038988779,0.32671396101122097
202012280DEN,1536.8092074248782,1536.7018690592904,1545.625372808011,1527.8857036761576,0.6402073379266027,0.35979266207339733
202012280LAL,1646.906329889856,1496.1809845614237,1630.2025116254813,1512.8848028257985,0.8089637808214333,0.19103621917856672
202012280OKC,1538.188818219251,1547.9026401165854,1533.1586693240693,1552.9327890117672,0.6270843998278564,0.37291560017214365
202012290CLE,1409.0175471986247,1395.4670928389808,1396.0707447758657,1408.41389526174,0.6578322754461366,0.3421677245538633
202012290DET,1357.3856450074495,1384.4178893344492,1345.1252909393374,1396.6782434025615,0.6034919040874741,0.396508095912526
202012290IND,1546.6195215880423,1606.2980512172333,1539.1267976723263,1613.7907751329492,0.5577681399672882,0.4422318600327117
202012290LAC,1568.0759061180672,1407.7662040547,1573.9261525448846,1401.9159576278826,0.817345140948327,0.18265485905167306
202012290MIA,1600.655032786936,1580.733361791883,1559.38624315123,1622.002151427589,0.6660391383983207,0.3339608616016792
202012290OKC,1533.1586693240693,1520.5456107311852,1518.5507778894566,1535.1535021657978,0.6566166441124359,0.34338335588756413
202012290PHI,1524.52839059878,1617.3757353929157,1533.429112841386,1608.4750131503097,0.5102920443172024,0.48970795568279757
202012290PHO,1570.1289253116713,1521.8902136907843,1581.1579273285936,1510.861211673862,0.7012653487533931,0.2987346512466069
202012290SAC,1500.0290210089097,1545.625372808011,1509.126564382663,1536.5278294342577,0.5776594608109694,0.4223405391890306
202012290WAS,1387.1381119584612,1346.2244262474703,1374.1404261760867,1359.2221120298448,0.6923575711663121,0.3076424288336878
202012300BOS,1613.7907751329492,1514.6024788874724,1620.8532047739009,1507.5400492465208,0.7588930054810544,0.24110699451894552
202012300BRK,1520.8661107150592,1428.5402842993517,1523.7920567775402,1425.6143382368707,0.7515911382584439,0.2484088617415561
202012300DAL,1570.6068116262918,1417.6960313607708,1541.396077910582,1446.9067650764807,0.8109004163142483,0.18909958368575175
202012300LAC,1573.9261525448846,1512.8848028257985,1583.694855699074,1503.1160996716092,0.7164720495906786,0.2835279504093215
202012300MIA,1559.38624315123,1622.002151427589,1569.7357723006646,1611.6526222781545,0.553593361554808,0.446406638445192
202012300SAS,1546.701746963225,1630.2025116254813,1534.0733233356807,1642.8309352530257,0.5237264752800785,0.4762735247199215
202012310HOU,1527.8857036761576,1509.126564382663,1531.5810036518108,1505.4312644070098,0.6645489642143206,0.33545103578567936
202012310IND,1539.1267976723263,1396.0707447758657,1544.9458543105045,1390.2516881376876,0.8020478779107469,0.19795212208925309
202012310OKC,1518.5507778894566,1510.861211673862,1487.879177068948,1541.5328124943703,0.6501983008651716,0.34980169913482845
202012310ORL,1535.1535021657978,1533.429112841386,1511.1966310439718,1557.385983963212,0.6423486638992242,0.3576513361007758
202012310TOR,1608.4750131503097,1408.41389526174,1612.2865915085013,1404.6023169035484,0.849065535568057,0.15093446443194308
202012310UTA,1552.9327890117672,1581.1579273285936,1539.9711376375146,1594.1195787028462,0.6018475774413816,0.3981524225586183
202012310WAS,1374.1404261760867,1359.2221120298448,1366.676173937598,1366.6863642683336,0.6596024245993609,0.34039757540063903
202101010BRK,1523.7920567775402,1425.6143382368707,1498.740266559289,1450.666128455122,0.7578269762467693,0.24217302375323074
