gameid,team,season,y.status,date,team.elo.booker.lm,opp.elo.booker.lm,team.elo.booker.combined,opp.elo.booker.combined,booker_odds.Pinnacle,elo.prob,raptor.prob,predict.prob.booker,predict.prob.combined,elo.court30.prob,raptor.court30.prob
201411050GSW,LAC,2015,0,2014-11-05,1515.9678202586952,1491.0642470406203,1506.21021791312,1510.111729604244,0.3496503496503497,0.3694094269624627,NA,0.49266617829037457,0.4513660553644847,0.4670979096813231,NA
201411050GSW,GSW,2015,1,2014-11-05,1491.0642470406203,1515.9678202586952,1510.111729604244,1506.21021791312,0.6503496503496504,0.6305905730375373,NA,0.5073338217096254,0.5486339446355154,0.5329020903186769,NA
201411050MIL,CHI,2015,1,2014-11-05,1642.7628604327674,1470.140133361838,1633.7169450174454,1498.14892696314,0.6503496503496504,0.6731769204070932,NA,0.6944490831653334,0.6474155886554074,0.755015176401251,NA
201411050MIL,MIL,2015,0,2014-11-05,1470.140133361838,1642.7628604327674,1498.14892696314,1633.7169450174454,0.3496503496503497,0.3268230795929067,NA,0.3055509168346666,0.3525844113445927,0.24498482359874893,NA
201411050PHI,ORL,2015,1,2014-11-05,1406.0243500387414,1282.4279724831144,1369.939303177656,1264.062654416462,0.5642421122306391,0.4177993085481915,NA,0.6315295136300034,0.6074917648060228,0.5177770952473925,NA
201411050PHI,PHI,2015,0,2014-11-05,1282.4279724831144,1406.0243500387414,1264.062654416462,1369.939303177656,0.4357578877693608,0.5822006914518085,NA,0.36847048636999663,0.39250823519397715,0.4822229047526076,NA
201411050PHO,MEM,2015,1,2014-11-05,1658.2627172804182,1341.6134395631323,1721.696728543677,1360.3495606497038,0.4694332504501414,0.429626656975005,NA,0.8389026576174268,0.8707253763905235,0.529858891724135,NA
201411050PHO,PHO,2015,0,2014-11-05,1341.6134395631323,1658.2627172804182,1360.3495606497038,1721.696728543677,0.5305667495498585,0.570373343024995,NA,0.16109734238257328,0.12927462360947653,0.4701411082758651,NA
201411050SAC,DEN,2015,0,2014-11-05,1448.1028011832807,1321.814643800768,1413.95248196351,1413.6281344872086,0.4001655857596247,0.3653328741358955,NA,0.635127824645797,0.45739685569854127,0.46273439887172485,NA
201411050SAC,SAC,2015,1,2014-11-05,1321.814643800768,1448.1028011832807,1413.6281344872086,1413.95248196351,0.5998344142403753,0.6346671258641045,NA,0.364872175354203,0.5426031443014588,0.5372656011282751,NA
201411050SAS,ATL,2015,0,2014-11-05,1761.8119403711744,1376.4580868466903,1760.5062783981375,1346.7278734530428,0.2253665110011384,0.1516520438787252,NA,0.8855003630184088,0.9010731795811792,0.2110263736528474,NA
201411050SAS,SAS,2015,1,2014-11-05,1376.4580868466903,1761.8119403711744,1346.7278734530428,1760.5062783981375,0.7746334889988615,0.8483479561212748,NA,0.11449963698159106,0.09892682041882078,0.7889736263471526,NA
201411050UTA,CLE,2015,0,2014-11-05,1579.5165890343728,1304.718438906099,1569.6425778667033,1319.2535369021816,0.660433938966308,0.4593602855090165,NA,0.8036352232154915,0.7805134985878254,0.5597220611145792,NA
201411050UTA,UTA,2015,1,2014-11-05,1304.718438906099,1579.5165890343728,1319.2535369021816,1569.6425778667033,0.3395660610336919,0.5406397144909835,NA,0.19636477678450842,0.21948650141217463,0.4402779388854208,NA
201411050WAS,IND,2015,0,2014-11-05,1501.7628511961714,1691.7356310884986,1459.7019827122858,1707.9261887480411,0.1846153846153846,0.2825328830736021,NA,0.21989727407901719,0.16775988842528294,0.3707548692946443,NA
201411050WAS,WAS,2015,1,2014-11-05,1691.7356310884986,1501.7628511961714,1707.9261887480411,1459.7019827122858,0.8153846153846154,0.7174671169263979,NA,0.7801027259209828,0.8322401115747171,0.6292451307053557,NA
201411060HOU,SAS,2015,0,2014-11-06,1831.999780226514,1546.2609165461508,1845.7573711615692,1580.8963382401369,0.2809489832322511,0.4346134842359465,NA,0.8133841434282147,0.7944513137935872,0.534918039665521,NA
201411060HOU,HOU,2015,1,2014-11-06,1546.2609165461508,1831.999780226514,1580.8963382401369,1845.7573711615692,0.7190510167677487,0.5653865157640535,NA,0.1866158565717852,0.20554868620641287,0.46508196033447896,NA
201411060POR,DAL,2015,0,2014-11-06,1617.9986596002284,1640.1057445330794,1657.0413789429526,1629.5206067391327,0.4661016949152542,0.4080238002025678,NA,0.42556909682913535,0.4964321649537597,0.5077022573609685,NA
201411060POR,POR,2015,1,2014-11-06,1640.1057445330794,1617.9986596002284,1629.5206067391327,1657.0413789429526,0.5338983050847458,0.5919761997974322,NA,0.5744309031708645,0.5035678350462404,0.49229774263903137,NA
201411070BOS,IND,2015,0,2014-11-07,1296.0404625727551,1479.906924912505,1244.4738748581929,1431.3117150952312,0.325910931174089,0.515111867178702,NA,0.22598645314615146,0.22300860000681397,0.6138247722436413,NA
201411070BOS,BOS,2015,1,2014-11-07,1479.906924912505,1296.0404625727551,1431.3117150952312,1244.4738748581929,0.6740890688259109,0.484888132821298,NA,0.7740135468538486,0.7769913999931859,0.3861752277563587,NA
201411070BRK,NYK,2015,0,2014-11-07,1512.7088535421617,1488.7977492273774,1503.2373238149926,1494.0459998771976,0.3197864249222141,0.3280824425135924,NA,0.4912382717175561,0.47008966291242604,0.4221586073813482,NA
201411070BRK,BRK,2015,1,2014-11-07,1488.7977492273774,1512.7088535421617,1494.0459998771976,1503.2373238149926,0.6802135750777858,0.6719175574864076,NA,0.5087617282824438,0.529910337087574,0.5778413926186519,NA
201411070CHO,ATL,2015,0,2014-11-07,1473.0359244538365,1532.8789934914535,1474.9162618160854,1497.1429463514228,0.4684838160136286,0.3461526276808437,NA,0.37351228287526467,0.42540080189560747,0.44200180569026737,NA
201411070CHO,CHO,2015,1,2014-11-07,1532.8789934914535,1473.0359244538365,1497.1429463514228,1474.9162618160854,0.5315161839863713,0.6538473723191562,NA,0.6264877171247354,0.5745991981043925,0.5579981943097325,NA
201411070DEN,CLE,2015,1,2014-11-07,1684.6531432083648,1447.6277398443312,1624.6558359152564,1377.4089963828187,0.708211084763474,0.3695295837749012,NA,0.767051048717008,0.7773990925184237,0.46722629826710776,NA
201411070DEN,DEN,2015,0,2014-11-07,1447.6277398443312,1684.6531432083648,1377.4089963828187,1624.6558359152564,0.2917889152365259,0.6304704162250988,NA,0.23294895128299206,0.22260090748157638,0.5327737017328921,NA
201411070DET,MIL,2015,0,2014-11-07,1315.6658233157284,1539.7313627899493,1291.2068230752711,1545.9821356696552,0.3577729856890805,0.3036551338530976,NA,0.18808238211949435,0.16256054193350525,0.3948429275106314,NA
201411070DET,DET,2015,1,2014-11-07,1539.7313627899493,1315.6658233157284,1545.9821356696552,1291.2068230752711,0.6422270143109194,0.6963448661469024,NA,0.8119176178805056,0.8374394580664947,0.6051570724893686,NA
201411070OKC,MEM,2015,1,2014-11-07,1558.4360232629188,1308.4176416822859,1612.9430635475505,1304.8660565793152,0.732389502762431,0.410524738866757,NA,0.7801477532645565,0.8321217747850206,0.5102875055340296,NA
201411070OKC,OKC,2015,0,2014-11-07,1308.4176416822859,1558.4360232629188,1304.8660565793152,1612.9430635475505,0.2676104972375691,0.589475261133243,NA,0.2198522467354435,0.16787822521497936,0.48971249446597037,NA
201411070ORL,MIN,2015,0,2014-11-07,1429.5326601904308,1329.2393755986252,1431.502989647794,1335.540752532841,0.6128827999078978,0.6096941678875745,NA,0.5998021192944782,0.5938029538763832,0.7003529713349743,NA
201411070ORL,ORL,2015,1,2014-11-07,1329.2393755986252,1429.5326601904308,1335.540752532841,1431.502989647794,0.3871172000921022,0.3903058321124255,NA,0.40019788070552176,0.40619704612361685,0.29964702866502585,NA
201411070PHI,CHI,2015,1,2014-11-07,1505.9805498924368,1283.3689230436128,1545.8760691442517,1260.1901410641344,0.8272502238373624,0.7393467394467992,NA,0.7518981729811092,0.8133378851722135,0.8093092935917774,NA
201411070PHI,PHI,2015,0,2014-11-07,1283.3689230436128,1505.9805498924368,1260.1901410641344,1545.8760691442517,0.1727497761626376,0.2606532605532008,NA,0.24810182701889086,0.18666211482778658,0.19069070640822264,NA
201411070PHO,SAC,2015,1,2014-11-07,1403.4676477880175,1535.3315665446103,1471.7863618894444,1509.9365370854832,0.3544910179640719,0.2769875623827889,NA,0.28256705206292587,0.4031627964056547,0.3643573472314275,NA
201411070PHO,PHO,2015,0,2014-11-07,1535.3315665446103,1403.4676477880175,1509.9365370854832,1471.7863618894444,0.6455089820359281,0.7230124376172111,NA,0.717432947937074,0.5968372035943453,0.6356426527685725,NA
201411070TOR,WAS,2015,0,2014-11-07,1537.6925923878448,1529.3186701346317,1562.980547233958,1532.1609064668187,0.3837038708949328,0.3490841324972173,NA,0.46891770396286825,0.5011795556942726,0.445192348719196,NA
201411070TOR,TOR,2015,1,2014-11-07,1529.3186701346317,1537.6925923878448,1532.1609064668187,1562.980547233958,0.6162961291050671,0.6509158675027826,NA,0.5310822960371318,0.49882044430572736,0.5548076512808041,NA
201411070UTA,DAL,2015,1,2014-11-07,1662.0736996244789,1488.072305622994,1668.6891891717382,1517.2788876989205,0.5775497887748944,0.6306074687915026,NA,0.6961304678812646,0.6679424845790307,0.7186502279293304,NA
201411070UTA,UTA,2015,0,2014-11-07,1488.072305622994,1662.0736996244789,1517.2788876989205,1668.6891891717382,0.4224502112251055,0.3693925312084974,NA,0.30386953211873535,0.33205751542096934,0.28134977207066963,NA
201411080ATL,NYK,2015,0,2014-11-08,1407.548136803546,1354.2667292723772,1360.9570358888122,1317.4465727626518,0.283290365129804,0.3623978023095734,NA,0.5334545806178239,0.5194333250585138,0.45958345551306834,NA
201411080ATL,ATL,2015,1,2014-11-08,1354.2667292723772,1407.548136803546,1317.4465727626518,1360.9570358888122,0.716709634870196,0.6376021976904266,NA,0.46654541938217603,0.48056667494148625,0.5404165444869317,NA
201411080CHI,BOS,2015,1,2014-11-08,1499.7610849049668,1502.7061815481102,1477.6935750723085,1542.6144261858562,0.1857585139318885,0.1656807379694407,NA,0.4527297868622812,0.36669810185509866,0.22906450254864766,NA
201411080CHI,CHI,2015,0,2014-11-08,1502.7061815481102,1499.7610849049668,1542.6144261858562,1477.6935750723085,0.8142414860681115,0.8343192620305593,NA,0.5472702131377187,0.6333018981449013,0.7709354974513524,NA
201411080HOU,GSW,2015,1,2014-11-08,1888.6607524006001,1535.8510325919772,1937.8667897742607,1571.3384760562574,0.5820501539815223,0.3258034990537782,NA,0.8650919214261368,0.8740456093380902,0.4196343045796398,NA
201411080HOU,HOU,2015,0,2014-11-08,1535.8510325919772,1888.6607524006001,1571.3384760562574,1937.8667897742607,0.4179498460184778,0.6741965009462217,NA,0.13490807857386328,0.12595439066190986,0.5803656954203601,NA
201411080IND,WAS,2015,1,2014-11-08,1519.5219669114604,1365.0983857410017,1534.9401322447022,1305.813695288687,0.5959085743149387,0.4460694995138908,NA,0.6717784383289968,0.7588278439892123,0.5464625497446715,NA
201411080IND,IND,2015,0,2014-11-08,1365.0983857410017,1519.5219669114604,1305.813695288687,1534.9401322447022,0.4040914256850612,0.5539305004861091,NA,0.32822156167100325,0.2411721560107876,0.4535374502553286,NA
201411080LAC,POR,2015,0,2014-11-08,1693.2651257370298,1810.8555747134335,1735.3700474725165,1820.3716428039886,0.3667481662591687,0.3167431564587512,NA,0.2995170001439299,0.34028994423113107,0.40954969190168916,NA
201411080LAC,LAC,2015,1,2014-11-08,1810.8555747134335,1693.2651257370298,1820.3716428039886,1735.3700474725165,0.6332518337408313,0.6832568435412488,NA,0.7004829998560701,0.659710055768869,0.5904503080983109,NA
201411080MIA,MIN,2015,0,2014-11-08,1385.0980147092735,1486.7263271892637,1390.728487994421,1443.2756178353084,0.2452263521891273,0.2823666321471926,NA,0.3191429011873723,0.38339106589899635,0.37056351808002885,NA
201411080MIA,MIA,2015,1,2014-11-08,1486.7263271892637,1385.0980147092735,1443.2756178353084,1390.728487994421,0.7547736478108726,0.7176333678528074,NA,0.6808570988126278,0.6166089341010036,0.629436481919971,NA
201411080MIL,MEM,2015,0,2014-11-08,1533.6751024673113,1350.4833116605078,1573.6969805602812,1342.9331772083308,0.6455089820359281,0.7496546672301285,NA,0.7072039561179764,0.7605485654980848,0.8175332712136026,NA
201411080MIL,MIL,2015,1,2014-11-08,1350.4833116605078,1533.6751024673113,1342.9331772083308,1573.6969805602812,0.3544910179640719,0.2503453327698715,NA,0.2927960438820236,0.2394514345019151,0.18246672878639741,NA
201411080SAS,NOP,2015,1,2014-11-08,1474.654382544666,1470.6738103786115,1488.053692058139,1471.6706904402167,0.2676104972375691,0.136249471432696,NA,0.4626248800399112,0.48041359181562265,0.19095078241616664,NA
201411080SAS,SAS,2015,0,2014-11-08,1470.6738103786115,1474.654382544666,1471.6706904402167,1488.053692058139,0.732389502762431,0.8637505285673039,NA,0.5373751199600888,0.5195864081843774,0.8090492175838334,NA
201411090BRK,ORL,2015,0,2014-11-09,1346.2132085452058,1522.6311566905,1382.2067241077407,1519.6587839047797,0.205670350792888,0.1720899159214534,NA,0.23357435476220828,0.27609172564139833,0.23722843541846184,NA
201411090BRK,BRK,2015,1,2014-11-09,1522.6311566905,1346.2132085452058,1519.6587839047797,1382.2067241077407,0.7943296492071119,0.8279100840785466,NA,0.7664256452377917,0.7239082743586016,0.762771564581538,NA
201411090DAL,MIA,2015,1,2014-11-09,1622.466601549347,1579.1288166771103,1581.9867654581124,1563.195020559464,0.2317897124821225,0.3268475230876274,NA,0.5191851916966036,0.4838756174874618,0.4207913418090552,NA
201411090DAL,DAL,2015,0,2014-11-09,1579.1288166771103,1622.466601549347,1563.195020559464,1581.9867654581124,0.7682102875178775,0.6731524769123726,NA,0.48081480830339624,0.5161243825125382,0.5792086581909448,NA
201411090DET,UTA,2015,1,2014-11-09,1492.306918775768,1459.1732896655194,1527.2218688664723,1476.434178462927,0.3900657414170927,0.3635376886324866,NA,0.5045095325179056,0.5298802442623023,0.4608081028405088,NA
201411090DET,DET,2015,0,2014-11-09,1459.1732896655194,1492.306918775768,1476.434178462927,1527.2218688664723,0.6099342585829072,0.6364623113675134,NA,0.49549046748209447,0.4701197557376978,0.5391918971594911,NA
201411090LAL,CHO,2015,0,2014-11-09,1539.3397927755177,1336.7423538530784,1558.4515045738558,1328.6936104790534,0.5605012156349356,0.5246906686225472,NA,0.7297886862388222,0.7594924451822411,0.6228811784684698,NA
201411090LAL,LAL,2015,1,2014-11-09,1336.7423538530784,1539.3397927755177,1328.6936104790534,1558.4515045738558,0.4394987843650644,0.4753093313774527,NA,0.27021131376117785,0.2405075548177589,0.3771188215315302,NA
201411090OKC,SAC,2015,0,2014-11-09,1453.532141684019,1259.954572760091,1501.8344847507506,1238.5405615509528,0.5448895304543085,0.2483401129805118,NA,0.7194284247092961,0.7929742839492262,0.330808120710489,NA
201411090OKC,OKC,2015,1,2014-11-09,1259.954572760091,1453.532141684019,1238.5405615509528,1501.8344847507506,0.4551104695456915,0.7516598870194882,NA,0.28057157529070387,0.2070257160507738,0.6691918792895111,NA
201411090PHO,GSW,2015,0,2014-11-09,1756.0244446591644,1508.5911805828307,1799.607264698317,1483.6094946709043,0.4346629986244841,0.5184464119275528,NA,0.7775847448633257,0.8383951681592434,0.6169852322721826,NA
201411090PHO,PHO,2015,1,2014-11-09,1508.5911805828307,1756.0244446591644,1483.6094946709043,1799.607264698317,0.5653370013755159,0.4815535880724472,NA,0.22241525513667426,0.16160483184075655,0.38301476772781734,NA
201411090POR,DEN,2015,0,2014-11-09,1432.2752675195752,1575.216299457153,1402.110676405077,1602.0531156645839,0.1993176512838929,0.2029192769260798,NA,0.2698214586808205,0.21021082580577155,0.27583921263182176,NA
201411090POR,POR,2015,1,2014-11-09,1575.216299457153,1432.2752675195752,1602.0531156645839,1402.110676405077,0.8006823487161071,0.7970807230739202,NA,0.7301785413191796,0.7897891741942284,0.7241607873681782,NA
201411090TOR,PHI,2015,0,2014-11-09,1280.364559780501,1508.5520242784396,1246.878562953507,1544.275992008829,0.0796385392840643,0.0932189458745422,NA,0.1844857731315301,0.1318555515562877,0.1333107468249564,NA
201411090TOR,TOR,2015,1,2014-11-09,1508.5520242784396,1280.364559780501,1544.275992008829,1246.878562953507,0.9203614607159356,0.9067810541254576,NA,0.8155142268684699,0.8681444484437123,0.8666892531750436,NA
201411100CHI,DET,2015,0,2014-11-10,1505.649324548323,1585.6959106339873,1512.7195073337703,1578.930609366007,0.1822501193650941,0.1640763109101433,NA,0.34672208796085585,0.36497497376627125,0.22701328772548104,NA
201411100CHI,CHI,2015,1,2014-11-10,1585.6959106339873,1505.649324548323,1578.930609366007,1512.7195073337703,0.8177498806349058,0.8359236890898567,NA,0.6532779120391441,0.6350250262337287,0.772986712274519,NA
201411100CLE,NOP,2015,0,2014-11-10,1454.9093792548035,1641.6898820015253,1479.3622958159049,1618.389235653772,0.3155500805458163,0.3583653751365051,NA,0.22306579682937694,0.27428348401884983,0.45524173967479953,NA
201411100CLE,CLE,2015,1,2014-11-10,1641.6898820015253,1454.9093792548035,1618.389235653772,1479.3622958159049,0.6844499194541835,0.6416346248634949,NA,0.776934203170623,0.7257165159811502,0.5447582603252004,NA
201411100IND,UTA,2015,0,2014-11-10,1498.5043008282278,1322.5092356407617,1526.3080196035337,1285.7815605325216,0.4210921117684164,0.2481378316642932,NA,0.6985526445816904,0.7706327881755145,0.3305682080541442,NA
201411100IND,IND,2015,1,2014-11-10,1322.5092356407617,1498.5043008282278,1285.7815605325216,1526.3080196035337,0.5789078882315836,0.7518621683357067,NA,0.3014473554183096,0.22936721182448552,0.6694317919458557,NA
201411100LAC,SAS,2015,1,2014-11-10,1599.8049656589042,1667.7105892920995,1562.534657497406,1658.9525476797876,0.4609723829998347,0.4371553469439634,NA,0.3627171935450835,0.32569528476569876,0.5374888486024608,NA
201411100LAC,LAC,2015,0,2014-11-10,1667.7105892920995,1599.8049656589042,1658.9525476797876,1562.534657497406,0.5390276170001654,0.5628446530560366,NA,0.6372828064549164,0.6743047152343012,0.4625111513975391,NA
201411100NYK,ATL,2015,1,2014-11-10,1466.276805921047,1380.5784284943782,1441.8572160370472,1344.7668375654916,0.5480494766888677,0.372564697362252,NA,0.5794767163569905,0.5953683791095534,0.47046505767873054,NA
201411100NYK,NYK,2015,0,2014-11-10,1380.5784284943782,1466.276805921047,1344.7668375654916,1441.8572160370472,0.4519505233111323,0.6274353026377479,NA,0.4205232836430094,0.4046316208904466,0.5295349423212694,NA
201411110DAL,SAC,2015,0,2014-11-11,1501.785440930466,1586.5561239494782,1526.4139808295513,1552.143585895631,0.2366147011768604,0.2288020317828745,NA,0.3405884118018849,0.42047947955076226,0.3074356038111173,NA
201411110DAL,DAL,2015,1,2014-11-11,1586.5561239494782,1501.785440930466,1552.143585895631,1526.4139808295513,0.7633852988231395,0.7711979682171255,NA,0.659411588198115,0.5795205204492377,0.6925643961888828,NA
201411110GSW,SAS,2015,1,2014-11-11,1604.1593654385943,1692.515330361131,1592.8562155178597,1712.0952225870947,0.2594066387951443,0.4281539052143593,NA,0.3359686073745318,0.2975297602712904,0.5283608315356288,NA
201411110GSW,GSW,2015,0,2014-11-11,1692.515330361131,1604.1593654385943,1712.0952225870947,1592.8562155178597,0.7405933612048556,0.5718460947856406,NA,0.6640313926254682,0.7024702397287096,0.47163916846437115,NA
201411110MEM,LAL,2015,0,2014-11-11,1376.0708788958034,1626.1133232647403,1402.9358557441005,1628.5845105631033,0.1584699453551912,0.1441467355579339,NA,0.1663036525740133,0.18669469170645525,0.20127979105857657,NA
201411110MEM,MEM,2015,1,2014-11-11,1626.1133232647403,1376.0708788958034,1628.5845105631033,1402.9358557441005,0.8415300546448088,0.8558532644420661,NA,0.8336963474259866,0.8133053082935449,0.7987202089414234,NA
201411110MIL,OKC,2015,0,2014-11-11,1430.8632614731478,1465.9083446997247,1441.1705532331755,1462.6131859282773,0.4519505233111323,0.6889476567538588,NA,0.4074711098374862,0.42650439583522065,0.7681966701406345,NA
201411110MIL,MIL,2015,1,2014-11-11,1465.9083446997247,1430.8632614731478,1462.6131859282773,1441.1705532331755,0.5480494766888677,0.3110523432461411,NA,0.5925288901625139,0.5734956041647793,0.23180332985936544,NA
201411110POR,CHO,2015,0,2014-11-11,1448.3184311653667,1587.6263478752633,1466.2185317254425,1589.2399057384243,0.283290365129804,0.2531197249799093,NA,0.27396164824510727,0.29299921699057024,0.3364644558368241,NA
201411110POR,POR,2015,1,2014-11-11,1587.6263478752633,1448.3184311653667,1589.2399057384243,1466.2185317254425,0.716709634870196,0.7468802750200907,NA,0.7260383517548928,0.7070007830094297,0.6635355441631758,NA
201411110TOR,ORL,2015,0,2014-11-11,1274.8345659767112,1591.6089187036403,1304.0863270607342,1627.9026860822148,0.1499265027835116,0.1290738671678012,NA,0.11960314523106655,0.11540005374759596,0.18149967653353274,NA
201411110TOR,TOR,2015,1,2014-11-11,1591.6089187036403,1274.8345659767112,1627.9026860822148,1304.0863270607342,0.8500734972164885,0.8709261328321988,NA,0.8803968547689335,0.8845999462524041,0.8185003234664673,NA
201411120ATL,UTA,2015,0,2014-11-12,1509.2200535274696,1454.7418914541322,1479.654734371747,1464.136968959913,0.2676104972375691,0.2184073371122995,NA,0.5351687366934071,0.4791704513980146,0.29483426321553924,NA
201411120ATL,ATL,2015,1,2014-11-12,1454.7418914541322,1509.2200535274696,1464.136968959913,1479.654734371747,0.732389502762431,0.7815926628877005,NA,0.46483126330659286,0.5208295486019855,0.7051657367844608,NA
201411120BOS,OKC,2015,1,2014-11-12,1439.4335872258093,1547.5375280764536,1434.0308985046254,1601.9291516530782,0.2604298356510746,0.5788582893679887,NA,0.31109818473529877,0.24246838916374133,0.6728361465235875,NA
201411120BOS,BOS,2015,0,2014-11-12,1547.5375280764536,1439.4335872258093,1601.9291516530782,1434.0308985046254,0.7395701643489254,0.4211417106320113,NA,0.6889018152647012,0.7575316108362586,0.3271638534764124,NA
201411120DEN,POR,2015,1,2014-11-12,1515.048643779219,1301.2192687421577,1525.5882282464954,1267.2739822314795,0.4295364214803857,0.5705971920022381,NA,0.7423477413745829,0.7882288821304201,0.6653527778238827,NA
201411120DEN,DEN,2015,0,2014-11-12,1301.2192687421577,1515.048643779219,1267.2739822314795,1525.5882282464954,0.5704635785196144,0.4294028079977619,NA,0.257652258625417,0.21177111786957994,0.33464722217611725,NA
