gameId,homeTeamElo,awayTeamElo,homeTeamEloAfter,awayTeamEloAfter,homeTeamProb,awayTeamProb
201910220LAC,1517.0,1473.0,1523.0924045522647,1466.9075954477353,0.6961287704295996,0.30387122957040025
201910220TOR,1673.0,1415.0,1674.7003278333232,1413.2996721666768,0.8870357268841218,0.1129642731158783
201910230BRK,1495.0,1465.0,1489.377628136828,1470.622371863172,0.6788169197947563,0.32118308020524355
201910230CHO,1497.0,1350.0,1498.405933305697,1348.594066694303,0.8056276940436503,0.1943723059563497
201910230DAL,1462.0,1435.0,1467.776059170293,1429.223940829707,0.6750402010402987,0.32495979895970134
201910230IND,1510.0,1476.0,1496.3154782249917,1489.6845217750083,0.6838163141936586,0.31618368580634143
201910230MIA,1499.0,1459.0,1508.4591829184044,1449.5408170815956,0.6912361524147631,0.30876384758523695
201910230ORL,1543.0,1350.0,1545.6344368657956,1347.3655631342044,0.8437822479242926,0.1562177520757074
201910230PHI,1582.0,1578.0,1591.0936306195997,1568.9063693804003,0.6453524504393825,0.35464754956061745
201910230PHO,1338.0,1468.0,1363.860309143915,1442.139690856085,0.4569335079777883,0.5430664920222117
201910230POR,1602.0,1586.0,1589.841539278364,1598.158460721636,0.6609990912463583,0.33900090875364175
201910230SAS,1554.0,1319.0,1556.0799279217206,1316.9200720782794,0.8730738822502695,0.12692611774973045
201910230UTA,1596.0,1552.0,1600.131483681344,1547.868516318656,0.6961287704296,0.3038712295704
201910240DET,1489.6845217750083,1423.0,1467.309930420715,1445.3745913542932,0.7230243366145495,0.2769756633854506
201910240GSW,1635.0,1523.0924045522647,1608.1912605515429,1549.901144000722,0.7720350701417491,0.22796492985825093
201910240HOU,1653.0,1643.0,1642.8162282329945,1653.1837717670055,0.65321716721887,0.3467828327811301
201910250BOS,1568.9063693804003,1674.7003278333232,1577.4949339024074,1666.111763311316,0.4916625963881101,0.50833740361189
201910250BRK,1489.377628136828,1316.9200720782794,1491.2944000140678,1315.0033002010396,0.827554221155082,0.172445778844918
201910250CHO,1498.405933305697,1470.622371863172,1474.1929743784124,1494.835330790457,0.6760288555276662,0.32397114447233366
201910250DEN,1598.158460721636,1363.860309143915,1599.025598503108,1362.993171362443,0.8726254926573823,0.12737450734261765
201910250LAL,1466.9075954477353,1600.131483681344,1478.8412879198931,1588.197791209186,0.4523321897615463,0.5476678102384538
201910250MEM,1449.5408170815956,1348.594066694303,1434.5132331203788,1363.6216506555195,0.7607403026526106,0.2392596973473894
201910250NOP,1413.2996721666768,1467.776059170293,1404.1879675061898,1476.8877638307797,0.5651413845454889,0.43485861545451115
201910250OKC,1547.868516318656,1429.223940829707,1527.8435344048708,1449.2489227434926,0.778788345093187,0.22121165490681308
201910250SAC,1442.139690856085,1589.841539278364,1434.1251055987373,1597.8561245357118,0.43177964564490723,0.5682203543550928
201910260ATL,1445.3745913542932,1545.6344368657956,1452.2556010179237,1538.753427202165,0.49962605231893054,0.5003739476810696
