game_id,elo1_pre,elo2_pre,elo1_post,elo_2post,neutral,elo_prob1,elo_prob2
202110190LAL,1549,1529,1537.6096053553244,1540.3903946446756,0,0.6661394245831221,0.33386057541687775
202110190MIL,1658,1605,1668.1582113775967,1594.8417886224033,0,0.7069752948085407,0.2930247051914593
202110200CHO,1438,1487,1441.5936974997371,1483.4063025002629,0,0.5728722513945047,0.4271277486054954
202110200DET,1381,1495,1374.1989510778412,1501.8010489221588,0,0.4798632779641837,0.5201367220358163
202110200MEM,1541,1353,1544.0639105452346,1349.9360894547654,0,0.8399506946347536,0.1600493053652465
202110200MIN,1439,1346,1446.0222758547707,1338.9777241452293,0,0.7523149936056822,0.24768500639431765
202110200NOP,1482,1609,1468.2836991629742,1622.7163008370258,0,0.46122190794282847,0.5387780920571715
202110200NYK,1548,1500,1551.6423904632418,1496.3576095367582,0,0.700977398610108,0.299022601389892
202110200PHO,1650,1577,1631.951374754531,1595.048625245469,0,0.730245413297424,0.26975458670257596
202110200POR,1581,1454,1571.2056762045454,1463.7943237954546,0,0.7869632793894693,0.2130367206105307
202110200SAS,1478,1330,1484.8219599351748,1323.1780400648252,0,0.8065275228171077,0.1934724771828923
202110200TOR,1449,1495,1434.012225170127,1509.987774829873,0,0.5770924758253291,0.42290752417467087
202110200UTA,1615,1309,1617.3987660271546,1306.6012339728454,0,0.9119053076034236,0.08809469239657641
202110210ATL,1570,1541,1582.427241276002,1528.572758723998,0,0.6775605800851005,0.3224394199148995
202110210GSW,1540.3903946446756,1624,1545.324515017044,1619.0658796276316,0,0.5235701913200792,0.47642980867992074
202110210MIA,1513,1668.1582113775967,1550.0309615052083,1631.1272498723883,0,0.4212811908009545,0.5787188091990454
202110220BOS,1496.3576095367582,1434.012225170127,1461.7187076787789,1468.6511270281064,0,0.7179944636226792,0.28200553637732084
202110220CHI,1501.8010489221588,1468.2836991629742,1510.475541664654,1459.609206420479,0,0.6832152944834043,0.31678470551659565
202110220CLE,1349.9360894547654,1441.5936974997371,1339.43069684874,1452.0990901057626,0,0.512003360363408,0.48799663963659196
202110220DEN,1595.048625245469,1484.8219599351748,1598.3127764387445,1481.5578087418994,0,0.7703276054969546,0.22967239450304544
202110220HOU,1338.9777241452293,1306.6012339728454,1353.5194518141577,1292.059506303917,0,0.6817922090012026,0.3182077909987973
202110220LAL,1537.6096053553244,1631.951374754531,1527.8032204159988,1641.7577596938565,0,0.5081421285799598,0.4918578714200403
202110220ORL,1323.1780400648252,1551.6423904632418,1312.7031534436408,1562.1172770844262,0,0.3231134359712551,0.6768865640287449
202110220PHI,1622.7163008370258,1594.8417886224033,1612.9826936082882,1604.575395851141,0,0.6761435106912838,0.32385648930871624
202110220SAC,1463.7943237954546,1617.3987660271546,1456.4526543153902,1624.740435507219,0,0.423463342030667,0.576536657969333
202110220WAS,1509.987774829873,1483.4063025002629,1512.56417826577,1480.829899064366,0,0.6745114854403784,0.3254885145596216
202110230CHI,1510.475541664654,1374.1989510778412,1515.4340121807613,1369.2404805617339,0,0.7957787757233769,0.2042212242766232
202110230CLE,1339.43069684874,1582.427241276002,1352.771056499547,1569.0868816251948,0,0.30509450456746795,0.694905495432532
202110230IND,1480.829899064366,1550.0309615052083,1491.4559623235061,1539.4048982460681,0,0.5442074976183155,0.45579250238168445
202110230LAC,1619.0658796276316,1544.0639105452346,1607.0141638237565,1556.1156263491098,0,0.7325095107238897,0.2674904892761103
202110230MIN,1446.0222758547707,1459.609206420479,1452.4546653747154,1453.1768169005343,0,0.6218560316448637,0.37814396835513636
202110230POR,1571.2056762045454,1641.7577596938565,1591.90337050562,1621.060065392782,0,0.5422777671254216,0.4577222328745783
202110230SAS,1481.5578087418994,1631.1272498723883,1473.602775910419,1639.0822827038687,0,0.42914395620511114,0.5708560437948889
202110230TOR,1468.6511270281064,1528.572758723998,1458.9921216189052,1538.2317641331992,0,0.5574229301652159,0.442577069834784
202110240BRK,1604.575395851141,1452.0990901057626,1578.6198815493196,1478.0546044075838,0,0.8105166068264859,0.18948339317351415
202110240HOU,1353.5194518141577,1461.7187076787789,1344.1939985704898,1471.0441609224467,0,0.4882025123372539,0.5117974876627462
202110240LAL,1527.8032204159988,1556.1156263491098,1532.359603551626,1551.5592432134827,0,0.6017271939592042,0.3982728060407958
202110240NYK,1562.1172770844262,1312.7031534436408,1545.0768325677043,1329.7435979603626,0,0.881987713211796,0.11801228678820393
202110240OKC,1292.059506303917,1612.9826936082882,1288.0047757855043,1617.037424126701,0,0.21896020619905582,0.7810397938009441
202110240SAC,1456.4526543153902,1545.324515017044,1445.24098737085,1556.5361819615841,0,0.5160092056552861,0.4839907943447139
202110250ATL,1569.0868816251948,1369.2404805617339,1573.054924292795,1365.2724378941336,0,0.8489070685937372,0.15109293140626284
202110250BRK,1578.6198815493196,1512.56417826577,1585.404747623949,1505.7793121911404,0,0.7222988560200565,0.27770114397994344
202110250CHO,1478.0546044075838,1471.0441609224467,1463.6744061545155,1485.424359175515,0,0.6493086364127774,0.3506913635872227
202110250DEN,1598.3127764387445,1352.771056499547,1572.8369306363738,1378.2469023019178,0,0.8796476811467099,0.12035231885329013
202110250IND,1491.4559623235061,1639.0822827038687,1483.4389638060875,1647.0992812212874,0,0.4318863189496971,0.568113681050303
202110250LAC,1607.0141638237565,1591.90337050562,1621.7112193539128,1577.2063149754636,0,0.6598511563933817,0.3401488436066183
202110250MIA,1539.4048982460681,1329.7435979603626,1543.0171433123019,1326.131352894129,0,0.8560119140690762,0.14398808593092383
202110250MIN,1452.4546653747154,1453.1768169005343,1440.0199371932626,1465.611545081987,0,0.6391067372697672,0.36089326273023276
202110250TOR,1458.9921216189052,1515.4340121807613,1452.9759095830648,1521.4502242166018,0,0.5623587876741812,0.4376412123258188
202110260DAL,1538.2317641331992,1344.1939985704898,1541.0242765922212,1341.4014861114679,0,0.8445680685665999,0.15543193143340012
202110260NYK,1545.0768325677043,1617.037424126701,1557.0310976713745,1605.0831590230307,0,0.5402645743610739,0.45973542563892605
202110260OKC,1288.0047757855043,1556.5361819615841,1283.8964255221847,1560.6445322249037,0,0.2748516496299433,0.7251483503700568
202110260SAS,1473.602775910419,1532.359603551626,1466.8486457173303,1539.1137337447146,0,0.559076465575384,0.440923534424616
202110260UTA,1624.740435507219,1572.8369306363738,1631.3172166153813,1566.2601495282115,0,0.7056660008159851,0.2943339991840149
202110270BOS,1485.424359175515,1505.7793121911404,1473.6885633990184,1517.515107967637,0,0.6126520435869642,0.3873479564130358
202110270BRK,1585.404747623949,1543.0171433123019,1567.7968344228148,1560.6250565134362,0,0.6941618142633266,0.30583818573667343
202110270LAC,1621.7112193539128,1378.2469023019178,1594.979556831749,1404.9785648240816,0,0.8783759050853417,0.12162409491465843
202110270MIL,1647.0992812212874,1440.0199371932626,1632.6899470177398,1454.4292713968102,0,0.8541702643647419,0.1458297356352582
202110270NOP,1465.611545081987,1573.054924292795,1460.573707706015,1578.092761668767,0,0.489289754780486,0.510710245219514
202110270OKC,1283.8964255221847,1539.1137337447146,1300.0878817525822,1522.922277514317,0,0.29038753260560485,0.7096124673943952
202110270ORL,1326.131352894129,1463.6744061545155,1318.3062893332528,1471.4994697153916,0,0.44618051377839174,0.5538194862216083
202110270PHO,1621.060065392782,1445.24098737085,1610.2567659165331,1456.0442868470989,0,0.8302982154013447,0.16970178459865518
202110270POR,1577.2063149754636,1551.5592432134827,1587.6930531645226,1541.0725050244237,0,0.6733294769097247,0.3266705230902752
202110270TOR,1452.9759095830648,1483.4389638060875,1465.5034885642438,1470.9113848249085,0,0.5987565738077627,0.4012434261922374
202110280CHI,1521.4502242166018,1557.0310976713745,1516.799736119816,1561.6815857681602,0,0.5916586268389152,0.40834137316108465
202110280DAL,1541.0242765922212,1466.8486457173303,1544.590641492342,1463.2822808172095,0,0.7315764392358901,0.2684235607641099
202110280GSW,1560.6445322249037,1541.0725050244237,1553.0840205922377,1548.6330166570897,0,0.6655912994519371,0.3344087005480629
202110280HOU,1341.4014861114679,1631.3172166153813,1332.2760694416904,1640.4426332851588,0,0.25100812529649147,0.7489918747035085
202110280PHI,1605.0831590230307,1365.2724378941336,1606.9706904016643,1363.3849065155,0,0.8761111042485845,0.12388889575141562
202110280WAS,1517.515107967637,1578.092761668767,1527.7798355868458,1567.8280340495583,0,0.5564910898100311,0.44350891018996874
202110290BRK,1567.7968344228148,1470.9113848249085,1571.5997784285769,1467.1084408191464,0,0.7564591334831233,0.2435408665168766
202110290DEN,1566.2601495282115,1544.590641492342,1580.8640205969384,1529.986770423615,0,0.6682733452729567,0.3317266547270434
