gameid,team,season,y.status,date,team.elo.booker.lm,opp.elo.booker.lm,team.elo.booker.combined,opp.elo.booker.combined,booker_odds.Pinnacle,elo.prob,raptor.prob,predict.prob.booker,predict.prob.combined,elo.court30.prob,raptor.court30.prob
201812260ORL,ORL,2019,0.0,2018-12-26,1453.4880303125371,1339.812473524601,1421.0842820178725,1318.1743451329148,0.6644619062422948,0.7020394592249023,0.7041130752447597,0.6592885952160795,0.64523378361869,0.6116079385073694,0.6154167161301582
201812260SAS,SAS,2019,1.0,2018-12-26,1521.0286000839026,1473.8545582050883,1530.592903556398,1459.244474999564,0.6162961291050671,0.5668316732935128,0.4956423314601524,0.5688871209311182,0.6026384913748245,0.4665459552106106,0.3906348445229667
201812260SAS,DEN,2019,0.0,2018-12-26,1473.8545582050883,1521.0286000839026,1459.244474999564,1530.592903556398,0.3837038708949328,0.4331683267064872,0.5043576685398476,0.4311128790688818,0.3973615086251755,0.5334540447893894,0.6093651554770332
201812270GSW,POR,2019,1.0,2018-12-27,1580.7303100398926,1749.94219628,1577.1259290626244,1728.7571990230292,0.2317897124821225,0.2680020746498486,0.1702817362835658,0.272927822569345,0.2934646147175472,0.3539250007051283,0.2309811769731382
201812270GSW,GSW,2019,0.0,2018-12-27,1749.94219628,1580.7303100398926,1728.7571990230292,1577.1259290626244,0.7682102875178775,0.7319979253501514,0.8297182637164342,0.727072177430655,0.7065353852824529,0.6460749992948718,0.7690188230268618
201812270HOU,HOU,2019,1.0,2018-12-27,1619.8961638360458,1688.9694889988464,1662.2610304403452,1718.5841962629054,0.4421839713054866,0.6496042588305839,0.4968726796140268,0.4032692486178438,0.4210497036481301,0.5533827047088207,0.3942786983627951
201812270HOU,BOS,2019,0.0,2018-12-27,1688.9694889988464,1619.8961638360458,1718.5841962629054,1662.2610304403452,0.5578160286945134,0.3503957411694161,0.5031273203859732,0.5967307513821561,0.5789502963518698,0.4466172952911793,0.6057213016372048
201812270MIL,NYK,2019,0.0,2018-12-27,1133.371801238096,1461.3027384564866,1121.1280551995087,1445.5029546261444,0.0884281704737818,0.0814684389896479,0.0609821969954119,0.1308483409331261,0.1331939996499498,0.1171595119079996,0.0874258572561031
201812270MIL,MIL,2019,1.0,2018-12-27,1461.3027384564866,1133.371801238096,1445.5029546261444,1121.1280551995087,0.9115718295262182,0.918531561010352,0.939017803004588,0.8691516590668739,0.8668060003500501,0.8828404880920002,0.9125741427438968
201812270SAC,SAC,2019,1.0,2018-12-27,1504.236465171287,1520.41991961571,1504.4998034476616,1534.24825784282,0.6310349339264686,0.5056203054197476,0.5931595136551708,0.4781631523029955,0.4587218117057012,0.4060134900813317,0.5728559604108394
201812270SAC,LAL,2019,0.0,2018-12-27,1520.41991961571,1504.236465171287,1534.24825784282,1504.4998034476616,0.3689650660735314,0.4943796945802524,0.4068404863448291,0.5218368476970044,0.5412781882942989,0.5939865099186683,0.4271440395891605
201812270UTA,UTA,2019,0.0,2018-12-27,1681.7987618676584,1615.6011319771342,1671.6941947029777,1616.9817525325082,0.6367156074014482,0.6483599955553909,0.6662774501601582,0.5955171023172116,0.579496445615603,0.5520323827035056,0.5096683636993329
201812270UTA,PHI,2019,1.0,2018-12-27,1615.6011319771342,1681.7987618676584,1616.9817525325082,1671.6941947029777,0.3632843925985518,0.3516400044446091,0.3337225498398418,0.4044828976827884,0.4205035543843969,0.4479676172964943,0.490331636300667
201812280CHO,CHO,2019,1.0,2018-12-28,1537.591727706706,1512.054821031972,1509.7906884378408,1515.1901086865073,0.6349897540983607,0.6706971940375662,0.6885799898455611,0.5381155877370969,0.4936690636876581,0.5764916579954916,0.5982270669558075
201812280CHO,BRK,2019,0.0,2018-12-28,1512.054821031972,1537.591727706706,1515.1901086865073,1509.7906884378408,0.3650102459016393,0.3293028059624338,0.3114200101544389,0.461884412262903,0.5063309363123419,0.4235083420045085,0.4017729330441925
201812280DEN,SAS,2019,0.0,2018-12-28,1514.9393318981895,1528.0554951562572,1537.7486532311127,1510.3694657349165,0.3650102459016393,0.3110828915971872,0.1973840088233274,0.4796963789965146,0.5378899228020034,0.403209667547661,0.3152393644212483
201812280DEN,DEN,2019,1.0,2018-12-28,1528.0554951562572,1514.9393318981895,1510.3694657349165,1537.7486532311127,0.6349897540983607,0.6889171084028127,0.8026159911766726,0.5203036210034854,0.4621100771979965,0.5967903324523389,0.6847606355787517
