,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25
201410290TOR,-0.17723986091167357,0.24780888232966694,-2.106018022316231,-4.496554404183248,-1.301406695336453,2.32512490728799,1.5393472824740484,2.314429294765524,-2.057011096581599,1.6071144841769278,-1.01453701549652,2.301008941918921,2.0264772542479914,-1.3067431621832104,0.6122491401641867,0.13433987967165245,2.644641499278748,-1.0536252931463246,-1.4095709372678078,-0.7098522771846781,-0.6894801304792195,-0.6571933265790132,0.7358629322572294,0.9143585509711909,0.598031314548088
201410300DAL,-3.321981061622673,-3.4441829371219383,-1.5333078021091424,-1.002656306725352,0.2794713565941085,-0.8866093237170685,1.323062141345995,2.5201717484450334,-0.9585109196018635,2.782282240765367,2.750420727203936,-0.9832648597741109,-1.6987675167054432,-0.07742529702876648,0.5885937919948446,0.6280272523371015,-1.167881775381841,0.5226316088131134,-0.35992338419462305,0.026103793926958364,-0.5055625423969686,1.0056412007796045,-0.20529979024134318,-0.07669839304023156,-0.286934610343042
201410300LAC,4.720796017809624,0.1285235544660063,-6.408741036755192,-2.353476597700471,1.65835842098273,2.8273855443500966,3.9327930852864523,-1.5185143523909728,-1.7530533638590464,-1.8644003825745046,1.5186690698378968,1.9062863333822437,-3.025823879017679,-0.8519241651295157,-1.8697365725583746,1.3319914603715315,-0.7507477076686238,0.7328909938845429,1.0709549089676527,0.06101063939399811,0.5120262834332961,1.5099110899153767,-0.011044293406634997,-0.04198910306493648,-0.12623666197016803
201410300MIN,3.847485499775887,-1.883840494024837,-3.575302648192088,-1.8103222509392376,-0.4456486668414605,-2.0095529250454107,-1.3613859862331343,1.5721303562608264,1.7252514115730606,1.9964225066731465,-0.26249804764635465,-0.2150177966675203,-0.6060280520194925,1.8296440813211643,-0.025867470022656526,-0.6520438042731543,1.5260049062674852,0.8129724572390364,-0.20769134007349965,-0.23883874938536465,1.570275983290288,-0.8786215608552057,0.8490274501130173,0.008980469680542906,-0.25312930577316417
201410310MIL,7.423175943647021,0.18256354606684805,2.6868864817732354,0.6794317202821808,0.787213430957944,1.0408632267014342,0.4283184099201226,2.7408535707964123,-0.6208552872076489,0.0399842862649738,0.17551914806207064,2.0801333422033412,0.4270334113835579,-1.3663785822613006,-0.4108115880642104,-0.24906314109991923,1.915136950906575,1.224996521282947,0.46346049720424026,0.8371372934574266,0.6738110818296081,-0.8363412560150685,-0.730707322179529,0.10434568786901625,0.44004694054102594
201410310PHO,5.858769340877925,0.06889648888609044,-0.9451354254564774,-4.875582021458664,-2.1226597871389696,-2.1171004888447515,1.1197755080399254,-3.015116344045797,1.4878102121516736,0.5962841555231545,1.9627980457749328,0.9513828201496815,-1.0368975137017724,-0.854032060599969,-0.8982165561669634,-0.05516147832044921,-0.18083526114761725,-1.0223838584021663,0.8703692568462145,-0.5033943726533532,-0.05340380220378269,1.5913893528988332,0.5198363220598566,-0.3653894694912823,-0.3599560198808744
201410310SAC,2.8648088718228326,-1.0574989433243769,-1.13659194173265,-6.413832968108747,1.005462901706292,-3.030399252560299,0.12937381910129445,0.14135047133947745,-0.19523935244254392,1.0725364119178742,0.03654890256058191,0.15684502297846992,-0.05051724791163494,3.0125063278153164,0.3133027698104224,0.5042417032605775,-1.2785810666779525,-0.6155080610967263,-1.0971330759821227,0.3307262285760668,0.7094026637700153,-0.18471819696835642,1.1003767631242638,0.6484164447258557,0.5537839167729499
201411010ATL,1.8425115897463418,-0.9576907022037381,-4.158671485651403,0.7960126811721167,0.7234631423756908,1.416749844995669,-2.5027916251033715,-2.7986775668345345,-1.6681069928387293,2.5417324578986635,0.4677524251462375,3.3328753264112057,0.10359817150039012,1.0188002398930707,1.4224008321924209,0.8897727113498379,-0.774849138468197,0.6276872016619772,-0.1906855259637257,-0.8591580890432305,0.2435801780462721,-0.0031614935661187535,0.2523602722556457,-0.5475020344653018,-0.40633985826067415
201411010GSW,-2.1215720721923885,-0.6524245153254539,-0.6992514303995825,0.8227793919507321,6.095279766387935,0.5515471909638768,0.7803107364599292,3.7585311950551477,0.5030332494679927,1.4072925033542867,-2.415635588805388,-0.5318710490032641,-0.8480287979132461,0.2476578955566431,-0.5253848363810485,-0.32844303967007527,0.3450154098277396,-0.8537189667515375,0.3844831008819785,-0.436503855999461,2.047498187672712,0.9141334921366546,0.20821625365347315,0.25709839135691087,-0.1030040413649785
201411010HOU,5.143972542290923,2.0934390381910277,0.21958668962684283,0.14704572675467867,2.3404906553222453,-2.60777299992011,-2.9071848143499093,0.630844256893402,-2.4777291063340305,-0.14830010638767896,-3.9433176464058266,0.5574961550473426,1.5717313156083086,0.9005359497666754,-0.912162740928485,0.2341499979094243,-1.2449920630988394,1.2819417715045311,1.8127131838280537,0.20097422468816364,-0.22607558371315203,-1.7851382092751806,0.8638771790331872,0.5418648441833213,0.6678771656189973
201411010OKC,3.6849692660506044,-0.09173816858213452,-2.6168587492401105,-1.07137244901099,0.3352061152834197,0.3845807192555722,-0.4812117378180975,-1.0746355294321466,-0.08988319919031248,0.8582289375647453,-1.1855366406779297,1.4409748505264093,2.2494118680015815,1.8783798192063925,1.4965865618092926,-0.4198254699551553,0.77688570361002,0.3006474073157991,1.828126259170591,-0.8937779341945876,0.6441943016762894,0.28245161509449607,-0.7576537878625681,0.7841893967804194,0.30544639555783604
201411010UTA,2.4183471852794187,0.03417349116786531,3.190758631020236,-3.0972399391200574,0.7218078943006695,-0.7075856260755489,-0.09412330342191745,0.08089795866317213,-0.07803123581312664,2.4632509277753583,-0.8402703494151238,-1.9674337370809107,1.9628102364621038,1.1192759668859986,-0.36604070276929696,0.05914319419286432,-1.2475888958515444,-0.2225225976830486,1.1605499742495595,-0.1535685512362173,-1.522306410360171,-0.56023933748205,-0.4172212451110746,0.6039845809457569,0.613986814127151
201411010WAS,1.9355209981464296,-0.19111573893278314,-5.4581001905039095,1.6026804821079006,6.174417076862247,4.491254579553477,-1.004049868857855,1.6689175125474525,-0.15171144767031014,2.671540175053807,0.2560261644902902,-0.11600075802766299,-0.16665568263104366,0.12646760240071123,2.1435757328225926,-0.9344528194821432,-0.5407824871793963,0.37089399628414593,-0.6137202566608632,-1.3934691928882927,-0.14770590283206508,-0.2128386172287942,-0.10375183866059515,0.14355615898593888,-0.3089864549407058
201411020MIA,0.48179645473967236,-1.9725139819555604,0.21191782089002223,-3.7867273151015683,7.488682217231504,-3.41628233615106,0.710838312516557,-1.1055424953724826,-0.3487856726249425,-1.299555331767677,-1.7835220582196045,-0.7193551451571046,1.4544084048012218,-0.8996513247428614,1.1274680925752036,0.3617307974387862,2.411932322105842,0.2563989063435554,1.6287076616368386,-0.36193777568083757,0.2060004776600011,-1.6113051685850996,0.25390160252657784,-0.6427871198048228,-0.2736807741895124
201411020NYK,0.9845425545224552,-4.933120765611819,-3.336061170146165,-1.320593819422209,1.6379145871352572,0.08185656191071188,1.0212061209810144,-1.435600476879176,3.002051360020807,-3.1271922062379702,0.9578673050121026,1.275101230190415,-2.5010005009503016,0.7054466999719061,0.13811894960621326,-0.07423290558200979,1.3897311177797627,1.5697618183811104,-0.9889320563530877,0.2590085852407253,0.5262081701863737,0.37559757639905383,0.315734746683066,0.01841102257091933,0.9745047594397711
201411030BRK,1.160141499403634,-3.836153305118104,-2.2438152254837394,2.416634305060799,0.5287265493314972,-0.9218893377761537,2.8406405689590355,0.3450436231659548,0.2391700141429108,2.886488608724307,-0.5242821681141512,-2.260829594840421,-0.6957280295175351,1.6473329056878971,0.2721968449273998,1.010243658940828,1.2848916300431963,-1.422704073597293,-0.9699234920663214,-0.12442710392703982,0.32445291751447713,0.024715476626928353,0.4431976892197155,-0.07236086587272755,0.1795809398548482
201411030DAL,-2.9499999391846123,0.46293628926743313,-4.126021336971425,3.1858326784804065,-0.002789761252650601,-1.1998754725829441,-3.32359421178381,4.550347834388264,-0.6527733071109802,-0.5310088017233804,0.8705675835207141,0.6355349148591665,1.246064438017775,1.5556169902505717,-1.4147376840007566,-0.14409360378048375,0.01430453201781971,0.10913454557500141,-0.029600935660099924,0.46103605691294636,1.707847873556193,1.4986165771370763,-0.1326579872904054,-0.4753216464643295,-0.23564030669534536
201411030LAC,-1.1424695261375724,-2.5632082381913857,-3.8892933995171637,1.005307227047248,-1.0511179628452214,1.0424790036500613,0.22557220354810378,-1.9979315329692537,1.0831364829739407,-0.0383387248090539,1.5453968972262395,1.8168306688189941,-0.22413334440841487,-0.9131152265848281,0.45008905972934093,0.655308524517588,-0.32947351346608383,-0.9076630776595053,0.16767715012206824,0.6681896852071013,0.8615958482622146,1.1420747877291564,-0.6074349002455268,-0.4638843900026138,-0.6665184022824333
201411030MEM,8.439650486625517,0.7490687442436808,-1.5382946732432201,-0.9860388103791234,2.2987985320883366,-4.229524434752596,-0.3351446178810781,-2.1227586585232308,-0.06519245563108095,2.119041524317929,-0.24187029233697824,0.9867159299539132,-1.2923825970084504,-0.32157928754810144,0.7362054650868342,-0.49703714651251263,0.8999526856314621,0.0377849561171328,0.3699487453402222,0.6611055959284218,0.3565012623382173,0.0852014744071251,0.23946329524042936,0.1935907548784469,-0.35374977467333546
201411040CHI,3.1227298850659677,-2.6042550090018475,-3.133860768487373,-0.7312708154445071,-0.5871445244879857,-2.219106904559501,-1.8420025724338822,2.038348904384955,0.8151323388612369,0.9183974536470653,-1.1383789034366485,1.9573748093542735,1.609495129348276,-0.38176048818170566,0.2133100902625057,0.2951457471467028,2.0794520405148913,-0.11971484402004781,-1.4122230752854281,0.4120020778847438,0.3969011840608703,0.07701903138821267,0.4483077392227555,0.04929803753031707,-0.1633851279067931
201411040NOP,1.7183803492227299,-4.083271969535808,1.2738100867437159,-2.744066081573775,-0.8051565338990612,-0.1044840177338186,-0.6140880361283879,0.2037853279397008,2.1410356928383396,0.6852142367232003,0.44000114515571087,1.5782001230697935,-0.7808499370937153,-2.1313278584881057,0.3926412189822014,0.7399755019951143,-1.5018423927120046,-2.294242789396684,0.7753522845596285,0.15191027570201568,0.6138764752589123,-0.17250958751623258,0.5452297053128952,-0.16019509750132918,0.6773344579231902
201411040POR,3.6797617920387715,-3.4556953352397186,-0.35463950761158647,-0.3020869014391303,-0.05583596964990097,-1.4481533239000142,-0.8161140600328382,0.02913073088014305,-0.24849456660073022,2.0062086867851905,-0.22641029300288956,-0.4700258765859614,-0.9254978039583989,0.44523821109716666,0.08524005574609023,1.2734561091701422,0.20902180894321173,0.33916151875642997,-1.2220619946492273,-2.1469205809846303,0.35524045362090567,0.2858967970584771,0.9064754489090745,-0.5432416030499191,0.27552589910508285
