gameId,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss,gameId.1,teamAbbr.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,TS%.1,eFG%.1,3pAr.1,FTr.1,ORB%.1,DRB%.1,TRB%.1,AST%.1,STL%.1,BLK%.1,TOV%.1,USG%.1,Ortg.1,Drtg.1,poss.1,pace.1,poss_per_poss.1,ass_per_poss.1
202012220BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012220BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012220LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012220LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012230TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012230TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012250BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012250BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012250DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012250DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012250LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012250LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012250MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012250MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012250MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012250MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012260WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012260WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012270WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012270WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012280ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012280ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012280BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012280BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012280DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012280DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012280LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012280LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012280OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012280OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012290WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012290WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012300SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012300SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012310WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202012310WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010BRK,BRK,245.0,42.6,90.0,0.4746,16.0,38.8,0.4208,20.4,25.6,0.7994,10.0,37.2,47.2,25.2,7.8,6.2,15.8,21.0,121.6,0.6016,0.5641999999999999,0.433,0.2921999999999999,22.020000000000003,70.02000000000001,47.86,59.58,7.339999999999999,9.44,13.54,100.0,116.28,106.24,53.98,55.147447916,2.2594,0.466,,BRK,245.0,41.2,98.0,0.4208,11.2,33.8,0.3258,17.8,24.6,0.7023999999999999,15.8,35.4,51.2,26.2,7.0,4.0,15.2,22.4,111.4,0.5105999999999999,0.4775999999999999,0.3448,0.2506,29.98,77.97999999999999,52.14,63.78000000000001,6.660000000000001,8.0,12.22,100.0,106.24,116.28,54.5425,55.73807291600001,2.0424,0.4838
202101010CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010MIL,MIL,240.0,45.6,93.8,0.489,17.2,40.2,0.4198,15.8,20.2,0.8078,13.0,36.6,49.6,25.2,9.0,4.6,14.8,21.0,124.2,0.6078,0.5814,0.429,0.2168,27.880000000000003,81.66,54.620000000000005,55.5,8.74,8.920000000000002,12.64,100.0,120.58,110.52,52.59749999999999,52.59749999999999,2.3586,0.4784,,MIL,240.0,41.0,89.2,0.4629999999999999,14.0,37.6,0.3893999999999999,17.4,22.0,0.7753999999999999,8.2,33.4,41.6,22.4,6.4,5.4,15.0,19.6,113.4,0.5766,0.542,0.4226,0.2524,18.34,72.12,45.38,54.5,6.24,10.36,13.239999999999998,100.0,110.52,120.58,53.225,53.225,2.1366,0.423
202101010MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101010UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101010UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101020ATL,ATL,240.0,42.2,88.6,0.478,16.2,39.6,0.4076000000000001,25.2,29.6,0.8513999999999999,11.2,38.2,49.4,25.6,5.6,4.0,14.0,22.0,125.8,0.6204000000000001,0.5698,0.4476,0.3369999999999999,25.14,78.53999999999999,53.36,60.9,5.52,7.52,12.12,100.0,123.34,113.0,52.73,52.73,2.3852,0.4867999999999999,,ATL,240.0,41.0,92.8,0.4396,12.0,39.4,0.3,21.4,25.4,0.8405999999999999,10.6,32.6,43.2,22.6,6.8,4.4,11.2,22.8,115.4,0.5528000000000001,0.5032,0.4244,0.2752,21.46,74.86,46.64,55.080000000000005,6.68,8.959999999999999,9.78,100.0,113.0,123.34,52.7325,52.7325,2.1856,0.4282
202101020HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101020HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101020IND,IND,240.0,45.6,89.2,0.5108,10.4,30.8,0.3341999999999999,15.2,20.6,0.7387999999999999,8.0,35.2,43.2,28.0,10.6,5.2,14.6,23.4,116.8,0.595,0.5698000000000001,0.3464,0.2298,19.78,79.22,50.86,61.38,10.44,9.260000000000002,12.96,100.0,114.56,105.12,52.7925,52.7925,2.212,0.5298,,IND,240.0,38.0,83.4,0.458,11.6,27.0,0.4322,19.4,26.6,0.7282,9.4,32.0,41.4,22.4,8.6,6.2,17.2,19.6,107.0,0.5632,0.5268,0.3208,0.3212,20.78,80.22,49.14,59.24,8.48,10.48,15.3,100.0,105.12,114.56000000000002,51.9175,51.9175,2.0644,0.4314
202101020NOP,NOP,240.0,38.0,84.0,0.454,10.0,32.2,0.2864,15.6,23.8,0.6288,10.6,37.6,48.2,20.8,9.8,4.0,16.0,16.6,101.6,0.54,0.5142,0.3874000000000001,0.285,23.96,84.80000000000001,54.52,54.42,9.96,9.94,14.56,100.0,103.7,101.86,50.3525,50.3525,2.0156,0.4122,,NOP,240.0,36.2,83.4,0.4351999999999999,15.0,42.8,0.3518,11.8,15.4,0.7712000000000001,6.8,33.2,40.0,25.8,7.8,4.8,16.2,21.6,99.2,0.5506,0.5262,0.5147999999999999,0.1892,15.2,76.03999999999999,45.50000000000001,71.6,7.979999999999999,9.04,15.18,100.0,101.86,103.7,50.0575,50.0575,1.9930000000000003,0.5162
202101020ORL,ORL,240.0,41.8,91.8,0.4548,8.8,26.8,0.328,22.2,26.8,0.8235999999999999,11.0,35.8,46.8,22.0,8.6,2.6,12.4,18.4,114.6,0.553,0.5032,0.2924,0.2962,22.64,80.22,50.00000000000001,52.580000000000005,8.24,4.36,10.66,100.0,110.22,108.38,52.965,52.965,2.1646,0.4152,,ORL,240.0,44.4,90.6,0.4906,10.8,31.2,0.346,13.0,18.8,0.7234,8.8,38.0,46.8,24.6,6.4,5.2,16.6,22.6,112.6,0.57,0.55,0.3428,0.2082,19.78,77.35999999999999,50.00000000000001,55.32000000000001,6.16,7.82,14.38,100.0,108.38000000000002,110.22,53.665,53.665,2.0994,0.4582
202101020PHI,PHI,240.0,38.2,85.8,0.4439999999999999,10.8,32.0,0.3356,19.2,24.4,0.7872,9.2,39.0,48.2,22.0,9.2,7.8,16.2,20.2,106.4,0.5508,0.5067999999999999,0.3748,0.2862,21.0,79.82,51.8,58.620000000000005,9.08,13.88,14.34,100.0,105.1,98.48,52.19500000000001,52.19500000000001,2.0406,0.4218,,PHI,240.0,36.8,88.8,0.415,10.8,30.4,0.3552,15.4,19.4,0.8019999999999999,9.8,34.8,44.6,23.2,8.0,5.2,16.2,22.8,99.8,0.5134000000000001,0.4760000000000001,0.343,0.2202,20.18,79.0,48.2,62.58,7.88,9.98,14.260000000000002,100.0,98.48,105.1,52.2075,52.2075,1.9116,0.4436
202101030BRK,BRK,245.0,41.2,88.8,0.4646,14.4,39.2,0.3728000000000001,19.0,23.8,0.8019999999999999,9.4,35.4,44.8,24.2,6.8,6.0,14.8,19.8,115.8,0.5836,0.5462,0.4429999999999999,0.2759999999999999,20.64,70.14,46.58,59.02,6.58,9.54,13.06,100.0,113.4,111.76,52.7525,53.919947916,2.1984,0.4566,,BRK,245.0,42.4,96.8,0.4384,12.4,35.0,0.3472,17.2,22.8,0.7434000000000001,15.2,36.2,51.4,25.8,7.4,3.4,13.4,21.6,114.4,0.5348,0.5024,0.362,0.2344,29.86,79.36,53.42,60.88000000000001,7.219999999999999,7.12,11.04,100.0,111.76000000000002,113.4,52.915,54.110572916,2.16,0.4908
202101030CHI,CHI,240.0,40.8,88.6,0.4606,13.6,35.6,0.3724,20.4,26.6,0.7664,8.0,35.6,43.6,25.6,7.4,4.6,18.6,21.6,115.6,0.5755999999999999,0.5372000000000001,0.4019999999999999,0.301,18.38,81.1,49.9,62.55999999999999,6.88,8.7,15.6,100.0,106.92,114.14,55.9175,55.9175,2.0662,0.4582,,CHI,240.0,43.0,90.0,0.4793999999999999,14.6,36.8,0.3942,22.8,29.2,0.7727999999999999,8.2,35.4,43.6,27.6,12.4,4.8,15.6,24.6,123.4,0.6013999999999999,0.5609999999999999,0.4092,0.3286,18.9,81.62,50.1,64.22,11.419999999999998,9.06,13.28,100.0,114.14,106.92,55.635000000000005,55.635000000000005,2.2188000000000003,0.4977999999999999
202101030DET,DET,250.0,39.8,93.8,0.424,12.2,38.0,0.3194,16.6,22.6,0.6824,12.4,36.0,48.4,23.2,7.6,3.8,15.2,21.4,108.4,0.5218,0.489,0.4038,0.24,24.32,82.72,51.46,58.04,7.280000000000001,7.859999999999999,12.66,100.0,104.46,110.94,53.6675,56.275833334000005,2.027,0.4352,,DET,250.0,40.6,85.6,0.475,13.2,35.4,0.3718,20.8,28.0,0.7174,7.6,38.0,45.6,25.0,8.8,7.0,16.0,22.0,115.2,0.5886000000000001,0.5530000000000002,0.4176,0.3308,17.279999999999998,75.67999999999999,48.54,61.56,8.32,12.56,14.060000000000002,100.0,110.93999999999998,104.46,53.65,56.238541666,2.1508,0.4671999999999999
202101030GSW,GSW,240.0,36.4,91.4,0.4025999999999999,11.8,38.6,0.3064,23.6,29.4,0.7986,8.0,35.0,43.0,21.0,8.0,6.6,15.0,25.0,108.2,0.522,0.4673999999999999,0.4234,0.333,15.16,76.36,44.7,57.52,7.3,12.58,12.7,100.0,100.22,114.84,56.182500000000005,56.182500000000005,1.9244,0.3726,,GSW,240.0,42.2,90.4,0.4680000000000001,17.0,38.0,0.4472,22.6,29.6,0.7614,11.0,42.4,53.4,24.0,8.0,5.2,17.2,22.6,124.0,0.6003999999999999,0.5618000000000001,0.4208,0.3276,23.64,84.84,55.3,57.2,7.480000000000001,9.86,14.18,100.0,114.84,100.22,55.33,55.33,2.2414,0.4332
202101030MEM,MEM,245.0,42.2,93.8,0.4502,11.2,34.2,0.3298,16.8,22.2,0.7504,10.8,36.8,47.6,25.4,7.8,5.4,15.4,19.0,112.4,0.5436,0.51,0.366,0.2353999999999999,22.7,77.41999999999999,50.220000000000006,60.17999999999999,7.44,9.26,12.82,100.0,107.0,110.8,54.4725,55.66807291600001,2.0666,0.4712,,MEM,245.0,42.2,92.2,0.4574,12.4,34.6,0.3587999999999999,19.8,23.8,0.8272,10.8,36.4,47.2,25.8,10.2,6.8,15.2,18.8,116.6,0.5674,0.5246000000000001,0.3752,0.26,22.58,77.3,49.78000000000001,61.580000000000005,9.68,11.32,12.919999999999998,100.0,110.8,107.0,53.9525,55.11994791599999,2.1608,0.4782
202101030MIN,MIN,240.0,40.0,93.8,0.428,11.2,35.8,0.318,14.4,19.6,0.7234,12.6,31.0,43.6,21.8,8.4,5.0,14.2,21.0,105.6,0.5172,0.4883999999999999,0.3858,0.2123999999999999,24.74,77.88,48.08,55.14,8.18,8.74,12.16,100.0,103.7,116.12,52.355,52.355,2.0211999999999994,0.4178,,MIN,240.0,45.4,90.8,0.5016,12.6,33.6,0.379,15.2,20.0,0.7148000000000001,9.2,38.0,47.2,28.6,6.2,6.6,15.2,19.8,118.6,0.5976,0.5712,0.37,0.2195999999999999,22.12,75.25999999999999,51.92,61.92,6.0600000000000005,11.18,13.18,100.0,116.12,103.7,53.15,53.15,2.2322,0.5408
202101030PHO,PHO,240.0,40.4,87.2,0.4644,14.8,38.8,0.388,12.8,14.8,0.8460000000000001,8.6,32.4,41.0,26.6,5.4,4.4,12.4,19.6,108.4,0.5813999999999999,0.5506,0.447,0.1742,19.440000000000005,79.46000000000001,48.46,65.62,5.6000000000000005,8.02,11.760000000000002,100.0,113.71999999999998,102.58,49.015,49.015,2.2184,0.5424,,PHO,240.0,37.2,81.8,0.4556,8.4,26.6,0.3087999999999999,15.2,22.2,0.6828,8.6,35.4,44.0,20.6,6.4,4.0,14.6,19.8,98.0,0.5352,0.5065999999999999,0.3248,0.2718,20.540000000000003,80.55999999999999,51.54,55.14000000000001,6.76,7.979999999999999,13.74,100.0,102.58,113.72,49.17250000000001,49.17250000000001,1.9918,0.4193999999999999
202101030SAS,SAS,240.0,41.8,91.2,0.4572,11.6,30.6,0.3833999999999999,15.8,20.4,0.7962,8.2,38.2,46.4,27.6,5.6,6.6,12.8,19.8,111.0,0.5524,0.5208,0.3365999999999999,0.225,17.04,79.44,48.28,65.94000000000001,5.44,10.1,11.34,100.0,108.04,109.46,52.74499999999999,52.74499999999999,2.1,0.5216000000000001,,SAS,240.0,43.2,93.6,0.4648,11.6,30.2,0.3812,14.2,19.6,0.7262000000000001,10.2,39.6,49.8,25.2,7.4,6.2,12.0,20.6,112.2,0.5526,0.527,0.3219999999999999,0.2112,20.56,82.96,51.720000000000006,57.94000000000001,7.24,10.2,10.580000000000002,100.0,109.46,108.04,52.355,52.355,2.1436,0.4808
202101040ATL,ATL,240.0,40.6,89.6,0.4528,15.6,39.0,0.3964,22.4,27.6,0.791,12.6,37.2,49.8,25.2,6.2,4.4,13.8,20.2,119.2,0.5842,0.5399999999999999,0.4352,0.3092,27.34,75.78,52.5,62.32000000000001,6.26,7.979999999999999,11.94,100.0,118.6,113.16,51.955000000000005,51.955000000000005,2.2882,0.4856,,ATL,240.0,41.4,93.6,0.4404,11.8,38.2,0.3024,19.2,23.2,0.8221999999999999,12.0,33.0,45.0,22.4,6.8,4.2,11.2,22.6,113.8,0.5454000000000001,0.5024,0.4078,0.2482,24.24,72.66,47.5,53.96,6.859999999999999,8.379999999999999,9.8,100.0,113.16,118.6,51.91,51.91,2.1856,0.4304
202101040GSW,GSW,240.0,38.8,89.2,0.4392,12.4,38.8,0.3222,25.8,31.6,0.8211999999999999,7.6,36.6,44.2,20.4,7.6,6.8,14.4,25.0,115.8,0.5642,0.5088,0.434,0.3638,16.24,77.46000000000001,47.06,52.84,6.959999999999999,13.02,12.400000000000002,100.0,107.86,114.98,55.505,55.505,2.0866,0.3671999999999999,,GSW,240.0,42.0,91.6,0.4602,16.8,39.6,0.4266,22.6,29.8,0.7564,10.8,39.2,50.0,22.4,7.2,4.2,15.6,23.6,123.4,0.591,0.5522,0.4326,0.3254,22.54,83.76,52.94,53.58,6.779999999999999,8.48,12.919999999999998,100.0,114.98,107.86,55.2775,55.2775,2.2328,0.4056
202101040HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202101040HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202101040MIA,MIA,240.0,37.2,79.4,0.4682,11.2,33.2,0.3352,17.8,22.8,0.7766,5.8,34.4,40.2,24.4,9.2,3.4,19.2,21.2,103.4,0.5780000000000001,0.5389999999999999,0.4202,0.2878,14.6,77.16,47.08,65.9,9.14,7.140000000000001,17.580000000000002,100.0,102.16,109.66,51.815,51.815,1.9938,0.4716,,MIA,240.0,39.2,87.6,0.446,15.4,38.4,0.3852,17.4,22.8,0.79,10.4,34.2,44.6,23.4,12.0,3.2,16.4,22.2,111.2,0.5694,0.5332,0.4394,0.2698,22.84,85.4,52.92,59.38,11.78,7.12,14.46,100.0,109.66,102.16,52.215,52.215,2.1254,0.4466
