gameId,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss,gameId.1,teamAbbr.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,TS%.1,eFG%.1,3pAr.1,FTr.1,ORB%.1,DRB%.1,TRB%.1,AST%.1,STL%.1,BLK%.1,TOV%.1,USG%.1,Ortg.1,Drtg.1,poss.1,pace.1,poss_per_poss.1,ass_per_poss.1
201510310IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510310LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510310MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510310NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510310POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510310WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201510310WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511010TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511010TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020BRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511020PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511020PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030CHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511030SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511030SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040ATL,ATL,240.0,37.8,85.2,0.4444,8.0,24.8,0.327,15.4,19.8,0.7934,9.4,35.2,44.6,23.6,9.6,3.8,14.2,18.0,99.0,0.5274,0.4916,0.2916,0.2328,20.26,70.76000000000002,46.66,62.48,9.9,6.62,13.139999999999995,100.0,102.18,100.26,49.70249999999999,49.70249999999999,1.99,0.4744,,ATL,240.0,36.2,89.8,0.4034,9.8,30.6,0.3156,14.8,18.2,0.8128,14.8,36.2,51.0,21.4,7.8,7.0,16.6,18.8,97.0,0.4957999999999999,0.458,0.3422,0.201,29.26,79.74,53.34,59.99999999999999,8.020000000000001,11.46,14.439999999999998,100.0,100.26,102.18,50.1225,50.1225,1.936,0.4286
201511040CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040PHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511040WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511040WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511050CHI,CHI,245.0,38.0,85.2,0.4472,9.8,25.4,0.3806,14.8,19.8,0.7032,7.0,36.2,43.2,20.0,7.0,5.8,15.2,21.0,100.6,0.538,0.5054000000000001,0.2988,0.2344,16.299999999999997,71.96000000000001,46.17999999999999,52.88000000000001,7.0200000000000005,8.280000000000001,13.94,100.0,101.12,102.5,51.4025,52.520729166,1.9594,0.3906,,CHI,245.0,39.6,94.4,0.4206,7.2,22.4,0.2874,15.6,22.6,0.6838,14.2,36.0,50.2,22.0,7.6,5.8,12.4,17.6,102.0,0.4906,0.4591999999999999,0.2367999999999999,0.2386,28.04,83.7,53.82000000000001,55.720000000000006,7.6,9.76,10.6,100.0,102.5,101.12,51.6675,52.826875,1.982,0.4284
201511050DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511050DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511050DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511050DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511050MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511050MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511050POR,POR,240.0,38.6,83.8,0.4612,9.8,28.2,0.3514,14.6,22.6,0.6872,10.2,36.2,46.4,17.6,6.6,5.4,17.2,25.2,101.6,0.542,0.5198,0.337,0.275,23.28,77.97999999999999,51.16,46.260000000000005,6.58,8.54,15.44,100.0,102.28,99.96,50.7675,50.7675,2.0048000000000004,0.3467999999999999,,POR,240.0,35.8,87.0,0.4124,6.8,24.0,0.2676,21.2,29.6,0.7056000000000001,10.2,34.4,44.6,16.6,10.6,5.4,13.4,19.6,99.6,0.4982,0.4502,0.2716,0.3485999999999999,22.02,76.72,48.84,46.34,10.66,9.86,11.76,100.0,99.96,102.28,52.13000000000001,52.13000000000001,1.91,0.3164
201511060BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511060BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511060BRK,BRK,240.0,36.0,82.2,0.4386,3.8,15.6,0.2195999999999999,14.0,19.2,0.7146000000000001,10.0,29.6,39.6,20.4,6.4,4.4,15.4,19.8,89.8,0.4955999999999999,0.4624,0.1928,0.2318,23.28,78.3,49.14,56.760000000000005,6.8,8.02,14.56,100.0,96.64,112.18,48.36,48.36,1.8572,0.4236000000000001,,BRK,240.0,38.2,78.6,0.4871999999999999,9.8,23.6,0.411,18.2,22.2,0.8382,8.4,33.0,41.4,24.0,8.6,5.2,14.6,19.8,104.4,0.5916,0.5494,0.3014,0.2857999999999999,21.7,76.72,50.86,63.56,9.260000000000002,8.2,14.12,100.0,112.18000000000002,96.64,47.6725,47.6725,2.1902,0.506
201511060CLE,CLE,240.0,38.6,85.6,0.4524,8.6,26.4,0.3242,15.4,21.4,0.7121999999999999,10.6,38.2,48.8,25.8,5.2,4.8,13.4,19.2,101.2,0.5344,0.5025999999999999,0.3084,0.2519999999999999,24.76,82.14,54.7,66.7,5.46,7.7,12.38,100.0,106.34,94.68,49.2825,49.2825,2.0562,0.5237999999999999,,CLE,240.0,34.0,83.0,0.4096,6.0,20.8,0.2808,16.2,21.0,0.7741999999999999,8.4,32.0,40.4,17.4,6.4,6.4,13.4,20.2,90.2,0.489,0.4456,0.2508,0.2536,17.88,75.24000000000001,45.31999999999999,51.36,6.7,10.68,12.68,100.0,94.68,106.34,48.9875,48.9875,1.8408,0.3566
201511060GSW,GSW,240.0,42.4,88.4,0.4816000000000001,11.2,27.4,0.4076000000000001,21.6,28.6,0.762,10.8,38.8,49.6,28.2,8.2,6.6,12.8,22.8,117.6,0.5834,0.5458000000000001,0.3108,0.3274,24.6,77.0,53.260000000000005,66.78,8.14,9.62,11.1,100.0,116.86,96.24,51.99249999999999,51.99249999999999,2.2606,0.5428,,GSW,240.0,36.0,89.8,0.4016,6.0,21.6,0.2815999999999999,18.8,25.6,0.732,11.4,31.6,43.0,21.4,6.0,5.4,14.2,23.8,96.8,0.4796,0.4348000000000001,0.2413999999999999,0.2904,23.0,75.4,46.74,61.54,5.98,8.8,12.32,100.0,96.24,116.86,52.38,52.38,1.8486,0.4094
201511060IND,IND,240.0,34.0,82.6,0.4125999999999999,8.0,23.2,0.3356,18.4,23.4,0.797,11.6,29.8,41.4,19.0,10.8,4.0,17.2,22.0,94.4,0.509,0.4609999999999999,0.2818,0.2846,25.059999999999995,68.32,46.32000000000001,55.3,11.2,6.0200000000000005,15.78,100.0,98.24,102.98,49.6575,49.6575,1.9004,0.3812,,IND,240.0,36.8,83.8,0.4398000000000001,7.0,19.6,0.3648,18.4,25.0,0.7344,14.0,33.6,47.6,18.8,9.6,4.2,18.6,23.2,99.0,0.522,0.4817999999999999,0.2342,0.302,31.68,74.94,53.67999999999999,50.84,10.02,7.24,16.36,100.0,102.98,98.24,50.1375,50.1375,1.9758,0.3756
201511060NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201511060NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511060NYK,NYK,240.0,37.2,89.0,0.4182,7.2,21.6,0.3425999999999999,20.4,24.8,0.8218,14.0,31.2,45.2,19.8,8.6,5.2,14.4,24.6,102.0,0.509,0.4584,0.2424,0.2778,29.040000000000003,75.17999999999999,50.4,53.04,8.879999999999999,8.3,12.46,100.0,104.88,104.84,50.59,50.59,2.0098000000000003,0.3903999999999999,,NYK,240.0,36.4,84.2,0.4338,7.2,20.8,0.3514,21.8,27.8,0.7736,10.6,33.8,44.4,20.4,7.6,4.0,14.8,20.2,101.8,0.5286,0.4764,0.2464,0.3282,24.82,70.97999999999999,49.60000000000001,56.14,7.760000000000001,5.8,13.26,100.0,104.84,104.88,50.8025,50.8025,2.0042,0.404
201511060ORL,ORL,255.0,41.4,95.4,0.4347999999999999,7.6,24.0,0.3198,15.0,19.6,0.7666000000000001,12.4,35.8,48.2,23.6,8.6,7.2,15.6,23.0,105.4,0.5056,0.4746,0.2493999999999999,0.2018,25.58,70.72,48.78,57.06,8.320000000000002,11.6,13.12,100.0,101.16,102.16,53.955,57.67505208199999,1.9428,0.4386,,ORL,255.0,38.0,91.8,0.412,9.0,30.6,0.2906,21.4,28.8,0.7412,14.8,35.6,50.4,22.0,8.6,7.2,16.6,18.4,106.4,0.506,0.4616,0.3372,0.312,29.28,74.42,51.21999999999999,59.56,8.34,10.06,13.7,100.0,102.16,101.16,53.64,57.3821875,1.97,0.4136
201511060PHO,PHO,240.0,38.2,89.0,0.4322,8.8,25.4,0.345,18.8,26.8,0.6996,12.0,38.4,50.4,19.6,9.8,4.2,15.4,19.6,104.0,0.519,0.4816,0.2832,0.3067999999999999,25.3,84.14000000000001,54.14,50.98,9.78,7.339999999999999,13.26,100.0,103.84,98.26,52.565,52.565,1.9806,0.3754,,PHO,240.0,36.8,83.0,0.4434,9.2,25.0,0.3767999999999999,15.6,22.6,0.6814,7.4,35.4,42.8,21.2,7.2,4.4,15.0,23.6,98.4,0.5292,0.4986,0.3026,0.2734,15.86,74.7,45.86,57.44,7.1800000000000015,6.94,13.760000000000002,100.0,98.26000000000002,103.84,50.6675,50.6675,1.944,0.4198
201511060SAC,SAC,240.0,41.0,90.8,0.449,8.2,21.6,0.3743999999999999,16.0,25.0,0.6248,12.4,32.0,44.4,22.4,8.0,3.4,14.6,25.4,106.2,0.5208,0.4952,0.2414,0.284,26.22,79.22,50.84,55.220000000000006,7.92,5.86,12.66,100.0,104.04,110.31999999999998,52.4375,52.4375,2.017,0.4263999999999999,,SAC,240.0,41.4,82.2,0.5045999999999999,7.6,22.6,0.3268,21.6,30.2,0.7173999999999999,8.2,34.0,42.2,23.0,7.6,7.6,17.0,21.4,112.0,0.587,0.5502,0.2724,0.3723999999999999,20.78,73.78,49.16,55.6,7.519999999999999,10.96,15.080000000000002,100.0,110.32,104.04,52.67249999999999,52.67249999999999,2.1286,0.4383999999999999
201511070ATL,ATL,240.0,37.6,82.8,0.4568,7.8,23.2,0.343,19.2,23.4,0.8248,9.0,34.8,43.8,25.4,10.6,5.4,13.8,17.0,102.2,0.5504,0.5044,0.2804,0.2878,20.6,76.05999999999999,49.7,67.44,11.18,9.6,12.919999999999998,100.0,107.09999999999998,100.54,49.3575,49.3575,2.069,0.5146,,ATL,240.0,36.8,85.4,0.4314,9.2,29.2,0.3056,13.2,16.2,0.8068,11.0,33.6,44.6,23.4,8.4,7.8,15.6,19.6,96.0,0.518,0.485,0.3414,0.1901999999999999,23.96,79.42,50.3,64.12,8.82,12.98,14.36,100.0,100.54,107.1,48.8475,48.8475,1.9624,0.4795999999999999
201511070CHI,CHI,245.0,38.6,85.8,0.4509999999999999,9.8,25.2,0.3848,15.0,19.4,0.726,7.8,35.4,43.2,21.4,6.4,5.2,13.8,20.0,102.0,0.5429999999999999,0.5088,0.2952,0.2282,18.04,72.28,46.8,55.86,6.48,7.1800000000000015,12.72,100.0,104.38,104.84,50.5075,51.625729166,2.024,0.4248,,CHI,245.0,39.6,92.4,0.4302,6.4,19.2,0.3024,17.0,23.2,0.7362,13.8,35.2,49.0,21.0,7.0,6.0,12.2,17.0,102.6,0.5025999999999999,0.4651999999999999,0.206,0.25,27.72,81.96,53.2,53.1,7.040000000000001,9.92,10.56,100.0,104.84,104.38,50.91,52.069375,2.0252000000000003,0.4154
201511070DAL,DAL,240.0,36.0,87.4,0.4132,8.0,26.6,0.3108,17.4,22.8,0.7672000000000001,10.0,38.0,48.0,22.2,5.8,2.8,11.8,22.2,97.4,0.5012000000000001,0.4589999999999999,0.3044,0.2648,19.98,80.12,49.67999999999999,61.32000000000001,5.9,4.8,10.8,100.0,99.02,102.22,50.015,50.015,1.948,0.4446,,DAL,240.0,36.8,86.0,0.4276,7.0,26.6,0.2636,19.8,27.4,0.7402,9.4,39.2,48.6,18.2,6.6,6.4,13.0,23.6,100.4,0.5128,0.4683999999999999,0.3084,0.319,19.880000000000003,80.02000000000001,50.32000000000001,49.86,6.74,10.64,11.64,100.0,102.22,99.02,51.307500000000005,51.307500000000005,1.96,0.3558
201511070LAC,LAC,240.0,39.8,82.4,0.4841999999999999,6.8,23.0,0.2961999999999999,21.4,31.0,0.6970000000000001,6.6,38.0,44.6,22.0,5.6,7.0,12.4,20.4,107.8,0.562,0.525,0.2778,0.3812,15.48,73.3,47.16,55.38,5.6,9.96,11.400000000000002,100.0,107.7,101.72,51.4625,51.4625,2.095,0.4274,,LAC,240.0,38.8,95.0,0.4098,8.4,25.6,0.3352,15.8,22.0,0.7158,14.0,36.0,50.0,23.4,7.0,2.6,12.4,25.8,101.8,0.4875999999999999,0.4545999999999999,0.2708,0.2346,26.7,84.52000000000001,52.84000000000001,60.720000000000006,6.98,4.26,10.58,100.0,101.72,107.7,51.925,51.925,1.9594,0.4512
201511070MIL,MIL,240.0,35.8,78.2,0.4584,6.4,20.6,0.3016,20.6,24.8,0.8280000000000001,8.4,27.2,35.6,24.6,6.6,5.2,14.0,23.8,98.6,0.5542,0.4996,0.2646,0.3202,21.86,69.2,45.82000000000001,68.56,7.12,8.919999999999998,13.64,100.0,106.72,108.04,47.79,47.79,2.0620000000000003,0.512,,MIL,240.0,35.8,79.8,0.4508,7.8,23.4,0.3416,20.4,25.8,0.7878000000000001,12.4,30.0,42.4,22.2,5.8,5.2,17.0,21.4,99.8,0.5484,0.5006,0.2939999999999999,0.3356,30.8,78.14000000000001,54.17999999999999,62.32000000000001,6.3,8.88,15.739999999999998,100.0,108.04,106.72,48.3275,48.3275,2.0618000000000003,0.4593999999999999
201511070PHI,PHI,240.0,33.2,78.2,0.4196,7.2,22.4,0.3318,17.4,22.6,0.7746000000000001,10.0,32.2,42.2,19.0,7.0,5.8,17.4,20.6,91.0,0.5154,0.4655999999999999,0.2844,0.302,23.12,76.7,49.38,59.16,7.3199999999999985,9.16,16.46,100.0,96.12,109.43999999999998,48.1675,48.1675,1.8856,0.3958,,PHI,240.0,39.4,85.6,0.461,8.2,21.6,0.3936,16.4,20.2,0.789,9.8,33.4,43.2,26.2,8.0,5.8,13.4,20.6,103.4,0.548,0.5088,0.2527999999999999,0.2365999999999999,23.3,76.88,50.64,66.4,8.52,10.52,12.34,100.0,109.43999999999998,96.12,49.3975,49.3975,2.0914,0.5282
201511070SAC,SAC,240.0,40.8,90.6,0.4478,7.8,22.4,0.347,18.0,27.2,0.6474,12.8,30.4,43.2,22.8,9.2,3.4,14.4,23.8,107.4,0.5228,0.4918,0.2506,0.3082,26.94,75.5,49.42,56.52,9.12,6.179999999999999,12.42,100.0,105.43999999999998,111.54,52.56,52.56,2.0348,0.4327999999999999,,SAC,240.0,41.0,82.6,0.4972,9.4,26.0,0.347,21.6,29.4,0.7376,9.8,33.8,43.6,23.6,7.6,6.6,18.2,22.8,113.0,0.592,0.5533999999999999,0.3126,0.3606,24.5,73.05999999999999,50.580000000000005,57.58,7.540000000000001,9.62,15.98,100.0,111.54,105.44,52.4825,52.4825,2.1562,0.4516
